鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[2132.23095703125, 695.3751831054688]","[2212.004150390625, 755.2050170898438]","[2770.416015625, 1383.4183349609375]","[2192.060791015625, 725.2901000976562]","[2311.720458984375, 695.3751831054688]","[2212.004150390625, 735.2617797851562]","[2341.635498046875, 715.3184204101562]","[2102.316162109375, 874.8646850585938]","[2212.004150390625, 805.0631713867188]","[2112.287841796875, 894.8079223632812]","[1942.7698974609375, 904.7796020507812]","[2401.46533203125, 964.6094360351562]","[2491.210205078125, 954.6377563476562]","[2321.692138671875, 1463.1912841796875]","[2341.635498046875, 1443.248046875]","[2810.302490234375, 1433.2764892578125]","[2760.4443359375, 1433.2764892578125]"
"[2334.288330078125, 947.5284423828125]","[2334.288330078125, 1448.87353515625]","[2568.960693359375, 1331.5374755859375]","[2312.95458984375, 1448.87353515625]","[2302.28759765625, 947.5284423828125]","[2387.623046875, 926.194580078125]","[2280.953857421875, 584.8531494140625]","[2366.2890625, 958.1953735351562]","[2280.953857421875, 1448.87353515625]","[2302.28759765625, 936.861572265625]","[2312.95458984375, 904.8607788085938]","[2344.955322265625, 947.5284423828125]","[2355.622314453125, 947.5284423828125]","[2088.94921875, 1384.8720703125]","[2110.282958984375, 1374.2052001953125]","[2568.960693359375, 1374.2052001953125]","[2568.960693359375, 1374.2052001953125]"
"[2333.572021484375, 945.803955078125]","[2322.95556640625, 1444.77978515625]","[2535.28564453125, 1317.3818359375]","[2312.339111328125, 1444.77978515625]","[2131.8583984375, 1296.1488037109375]","[2376.0380859375, 998.8865966796875]","[2280.489501953125, 584.8426513671875]","[2365.421630859375, 956.4204711914062]","[2280.489501953125, 1444.77978515625]","[2301.722412109375, 935.1874389648438]","[2312.339111328125, 903.3379516601562]","[2344.1884765625, 945.803955078125]","[2344.1884765625, 935.1874389648438]","[2078.775634765625, 1381.0809326171875]","[2110.625244140625, 1370.46435546875]","[2567.13525390625, 1370.46435546875]","[2545.902099609375, 1381.0809326171875]"
"[1209.50830078125, 294.1377868652344]","[1389.30859375, 897.7530517578125]","[1748.9091796875, 730.7955932617188]","[1402.1513671875, 859.2244262695312]","[2391.052978515625, 1360.096435546875]","[1928.70947265625, 563.8381958007812]","[1903.023681640625, 589.5239868164062]","[1736.066162109375, 782.1671142578125]","[1723.223388671875, 782.1671142578125]","[1389.30859375, 884.91015625]","[1414.994384765625, 897.7530517578125]","[2262.624267578125, 961.9674072265625]","[2262.624267578125, 936.2816162109375]","[1877.337890625, 1295.882080078125]","[1915.866455078125, 1270.196533203125]","[2365.3671875, 1411.468017578125]","[2365.3671875, 1398.625244140625]"
"[1199.0855712890625, 287.5356140136719]","[1367.103759765625, 920.8348388671875]","[1974.553955078125, 662.3453979492188]","[1560.9708251953125, 856.2124633789062]","[2349.363525390625, 1502.43603515625]","[1961.6295166015625, 584.7985229492188]","[1909.931640625, 597.7230224609375]","[1754.837890625, 765.7412109375]","[1690.215576171875, 778.6656494140625]","[1367.103759765625, 882.0614624023438]","[1392.95263671875, 894.9859008789062]","[2258.892333984375, 959.6082763671875]","[2258.892333984375, 946.6837768554688]","[1871.158203125, 1295.64453125]","[1909.931640625, 1269.795654296875]","[2362.288330078125, 1411.96484375]","[2362.288330078125, 1399.040283203125]"
"[1597.0155029296875, 813.5022583007812]","[1529.6748046875, 1105.31201171875]","[1597.0155029296875, 802.27880859375]","[1585.7919921875, 779.8319091796875]","[1698.026611328125, 723.7146606445312]","[1754.143798828125, 656.3739013671875]","[1776.5906982421875, 645.1504516601562]","[1496.00439453125, 925.7367553710938]","[1686.8031005859375, 914.5133056640625]","[1305.205810546875, 1183.8759765625]","[1563.34521484375, 1105.31201171875]","[2135.7412109375, 981.8540649414062]","[2158.18798828125, 981.8540649414062]","[1675.57958984375, 1195.0994873046875]","[1776.5906982421875, 1195.0994873046875]","[2057.177001953125, 1520.5797119140625]","[2079.623779296875, 1509.3560791015625]"
"[1592.66357421875, 806.7594604492188]","[1615.464111328125, 806.7594604492188]","[1649.664794921875, 749.75830078125]","[1592.66357421875, 783.958984375]","[1706.6658935546875, 738.3580932617188]","[1752.266845703125, 647.15625]","[1775.0672607421875, 647.15625]","[1501.4619140625, 920.76171875]","[1695.265625, 909.3615112304688]","[1307.657958984375, 1182.9669189453125]","[1558.462890625, 1114.5655517578125]","[2139.87451171875, 977.7628784179688]","[2174.0751953125, 954.96240234375]","[1672.4652099609375, 1194.3670654296875]","[1786.467529296875, 1194.3670654296875]","[2060.072998046875, 1524.9737548828125]","[2082.873291015625, 1513.573486328125]"
"[1593.1298828125, 809.9490966796875]","[1695.582275390625, 753.031005859375]","[1684.19873046875, 707.4965209960938]","[1593.1298828125, 787.1818237304688]","[1695.582275390625, 718.880126953125]","[1752.50048828125, 627.8112182617188]","[1763.884033203125, 639.19482421875]","[1502.0609130859375, 923.7852172851562]","[1695.582275390625, 901.0180053710938]","[1308.5394287109375, 1185.6082763671875]","[1558.97900390625, 1105.9229736328125]","[2139.543212890625, 980.7033081054688]","[2162.310546875, 969.3197021484375]","[1672.815185546875, 1196.991943359375]","[1786.6513671875, 1196.991943359375]","[2048.474365234375, 1515.733154296875]","[2094.009033203125, 1515.733154296875]"
"[1543.160888671875, 701.4049682617188]","[1266.399658203125, 1013.8773193359375]","[1793.138671875, 1638.8218994140625]","[1596.7275390625, 674.6216430664062]","[1543.160888671875, 1121.0106201171875]","[1587.7998046875, 728.1883544921875]","[1712.7886962890625, 763.8994750976562]","[1489.59423828125, 1040.66064453125]","[1650.294189453125, 1049.58837890625]","[1391.3885498046875, 1344.205078125]","[1578.8720703125, 1308.4940185546875]","[2025.260986328125, 996.0217895507812]","[2060.971923828125, 987.093994140625]","[1561.016357421875, 1174.577392578125]","[1641.366455078125, 1228.14404296875]","[1757.4276123046875, 1620.96630859375]","[1793.138671875, 1629.89404296875]"
"[1275.302490234375, 834.0617065429688]","[1257.57861328125, 798.6139526367188]","[1230.99267578125, 798.6139526367188]","[1301.888427734375, 754.3041381835938]","[1310.7503662109375, 701.1323852539062]","[1479.1275634765625, 763.1660766601562]","[1514.575439453125, 736.5802001953125]","[1505.71337890625, 1117.644287109375]","[1638.642822265625, 1099.92041015625]","[1514.575439453125, 1436.6748046875]","[1691.814453125, 1348.05517578125]","[1895.6395263671875, 1020.1629028320312]","[1957.6732177734375, 1029.024658203125]","[1425.955810546875, 1241.711669921875]","[1470.265625, 1232.849853515625]","[1496.8514404296875, 1693.67138671875]","[1390.508056640625, 1667.085693359375]"
