鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[366.89501953125, 563.4467163085938]","[366.89501953125, 550.4857177734375]","[349.6136779785156, 563.4467163085938]","[345.2933349609375, 576.4077758789062]","[328.011962890625, 589.3687744140625]","[392.81707763671875, 606.650146484375]","[340.9729919433594, 628.2518310546875]","[375.53570556640625, 546.1653442382812]","[250.24583435058594, 546.1653442382812]","[310.7305908203125, 537.5247192382812]","[284.8085632324219, 533.204345703125]","[466.2628479003906, 770.8230590820312]","[414.4187927246094, 779.4637451171875]","[522.4273071289062, 896.1129760742188]","[410.09844970703125, 913.394287109375]","[561.3103637695312, 1021.4027709960938]","[362.57470703125, 1034.3636474609375]"
"[362.2110595703125, 561.8270874023438]","[357.80010986328125, 557.4161376953125]","[344.5674133300781, 566.2379760742188]","[340.156494140625, 566.2379760742188]","[326.92376708984375, 592.7034301757812]","[388.676513671875, 605.9361572265625]","[344.5674133300781, 632.4015502929688]","[371.0328674316406, 548.5942993164062]","[247.5273895263672, 548.5942993164062]","[304.8692321777344, 539.7725219726562]","[273.99285888671875, 544.1834106445312]","[472.4837341308594, 773.5506591796875]","[415.1419372558594, 782.3724975585938]","[521.0037231445312, 897.0560913085938]","[406.32012939453125, 914.6997680664062]","[560.7019653320312, 1024.972412109375]","[357.80010986328125, 1038.205078125]"
"[364.9189453125, 563.6388549804688]","[360.46795654296875, 559.1878051757812]","[347.1148376464844, 563.6388549804688]","[342.663818359375, 568.08984375]","[324.85968017578125, 594.7960205078125]","[387.17413330078125, 608.1491088867188]","[347.1148376464844, 630.404296875]","[373.8210144042969, 554.7367553710938]","[289.25146484375, 599.2470703125]","[302.60455322265625, 541.3836669921875]","[262.5452575683594, 559.1878051757812]","[471.74371337890625, 772.8372192382812]","[413.88031005859375, 777.2882690429688]","[525.1560668945312, 901.9171752929688]","[409.42926025390625, 919.7212524414062]","[560.7642822265625, 1026.5458984375]","[356.01690673828125, 1039.89892578125]"
"[362.23150634765625, 566.989990234375]","[357.79412841796875, 558.1152954101562]","[344.4820556640625, 566.989990234375]","[340.044677734375, 571.4273071289062]","[326.73260498046875, 598.051513671875]","[388.85565185546875, 611.3635864257812]","[340.044677734375, 633.5504150390625]","[375.5435791015625, 562.5526123046875]","[242.4226837158203, 553.6779174804688]","[304.5457763671875, 549.2405395507812]","[264.6094970703125, 562.5526123046875]","[473.16558837890625, 771.1087036132812]","[415.4798583984375, 779.9833984375]","[526.4139404296875, 899.7921752929688]","[411.04248046875, 917.5416259765625]","[557.4754638671875, 1028.4755859375]","[357.79412841796875, 1041.7877197265625]"
"[1600.0018310546875, 671.42333984375]","[1602.364013671875, 667.8800659179688]","[1597.049072265625, 668.4706420898438]","[1605.9072265625, 667.28955078125]","[1591.734130859375, 669.0611572265625]","[1612.9937744140625, 677.9193115234375]","[1584.647705078125, 679.1004028320312]","[1625.9857177734375, 697.4072265625]","[1580.5137939453125, 698.5883178710938]","[1615.35595703125, 689.1396484375]","[1591.1436767578125, 693.2734375]","[1611.2220458984375, 712.7613525390625]","[1594.6868896484375, 712.7613525390625]","[1615.9464111328125, 696.2261352539062]","[1590.5531005859375, 697.997802734375]","[1613.584228515625, 725.1627807617188]","[1593.505859375, 725.1627807617188]"
"[363.4166564941406, 568.891357421875]","[359.08636474609375, 564.56103515625]","[346.0954284667969, 573.2216186523438]","[341.76513671875, 581.8822631835938]","[324.44390869140625, 603.5338134765625]","[389.3985290527344, 616.5247192382812]","[341.76513671875, 642.506591796875]","[372.0772705078125, 568.891357421875]","[289.8014221191406, 612.1943969726562]","[307.1226806640625, 560.230712890625]","[255.15895080566406, 573.2216186523438]","[476.0046691894531, 781.076416015625]","[415.38037109375, 794.0673217773438]","[532.2986450195312, 902.3250122070312]","[411.050048828125, 923.9765625]","[558.280517578125, 1027.90380859375]","[359.08636474609375, 1040.894775390625]"
"[1599.9501953125, 674.6820678710938]","[1602.4810791015625, 671.5184326171875]","[1596.7864990234375, 672.1511840820312]","[1605.6446533203125, 671.5184326171875]","[1591.092041015625, 673.4166259765625]","[1611.971923828125, 681.00927734375]","[1584.132080078125, 682.2747192382812]","[1625.891845703125, 700.6236572265625]","[1579.7030029296875, 701.2564086914062]","[1614.5028076171875, 692.3982543945312]","[1592.357421875, 695.5618896484375]","[1610.7064208984375, 715.8090209960938]","[1593.6229248046875, 715.8090209960938]","[1614.5028076171875, 697.4600830078125]","[1590.4593505859375, 701.2564086914062]","[1612.6046142578125, 727.1980590820312]","[1592.357421875, 727.8307495117188]"
"[369.4890441894531, 574.0987548828125]","[360.84844970703125, 569.7785034179688]","[352.2078857421875, 574.0987548828125]","[360.84844970703125, 1049.3299560546875]","[326.28619384765625, 604.3407592773438]","[391.0904541015625, 617.3016357421875]","[343.56732177734375, 643.2233276367188]","[386.7701721191406, 582.7393188476562]","[296.044189453125, 617.3016357421875]","[313.3253479003906, 578.4190673828125]","[252.84133911132812, 582.7393188476562]","[477.4961242675781, 785.7926635742188]","[417.01214599609375, 794.4332885742188]","[533.6598510742188, 902.4403686523438]","[412.6918640136719, 928.3619995117188]","[555.26123046875, 1023.4082641601562]","[356.5281982421875, 1045.0096435546875]"
"[1599.3365478515625, 676.3456420898438]","[1601.8875732421875, 673.1569213867188]","[1596.78564453125, 673.794677734375]","[1605.0762939453125, 673.1569213867188]","[1591.0458984375, 674.432373046875]","[1611.4537353515625, 682.7230224609375]","[1584.03076171875, 684.6362915039062]","[1625.4840087890625, 701.8552856445312]","[1579.5665283203125, 703.7684936523438]","[1612.7291259765625, 693.5646362304688]","[1589.7705078125, 699.3043212890625]","[1608.9027099609375, 716.5233764648438]","[1593.596923828125, 716.5233764648438]","[1615.9178466796875, 698.0288696289062]","[1589.1326904296875, 706.9572143554688]","[1613.366943359375, 730.5536499023438]","[1592.9591064453125, 730.5536499023438]"
"[1600.9315185546875, 677.1436157226562]","[1602.8406982421875, 673.961669921875]","[1597.74951171875, 674.5980834960938]","[1606.022705078125, 673.961669921875]","[1591.3856201171875, 675.870849609375]","[1612.3865966796875, 684.1439819335938]","[1585.0216064453125, 684.7803955078125]","[1626.3873291015625, 703.8722534179688]","[1579.9305419921875, 704.5086059570312]","[1614.2957763671875, 694.3262939453125]","[1595.2039794921875, 696.2354736328125]","[1609.841064453125, 719.1456909179688]","[1593.2947998046875, 719.7821044921875]","[1616.205078125, 700.0538940429688]","[1590.749267578125, 701.32666015625]","[1613.659423828125, 729.3280639648438]","[1592.658447265625, 730.600830078125]"
