±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[387.8095703125, 447.1297912597656]","[404.5880126953125, 435.9441223144531]","[376.6239013671875, 435.9441223144531]","[421.36651611328125, 458.3154296875]","[359.84539794921875, 452.72259521484375]","[454.9234619140625, 547.8007202148438]","[315.102783203125, 536.6150512695312]","[471.701904296875, 626.1002807617188]","[281.54583740234375, 626.1002807617188]","[466.109130859375, 698.8069458007812]","[253.58169555664062, 687.621337890625]","[415.773681640625, 732.3639526367188]","[331.88128662109375, 732.3639526367188]","[410.18084716796875, 877.7774658203125]","[337.47412109375, 877.7774658203125]","[398.99517822265625, 1028.78369140625]","[343.06695556640625, 1034.37646484375]"
"[393.03546142578125, 458.8596496582031]","[403.957763671875, 447.93731689453125]","[382.1131591796875, 447.93731689453125]","[425.8023681640625, 469.7819519042969]","[360.26849365234375, 464.32080078125]","[453.10821533203125, 557.1605224609375]","[316.5792236328125, 546.2382202148438]","[474.952880859375, 639.0779418945312]","[278.35107421875, 639.0779418945312]","[469.49169921875, 710.072998046875]","[251.04527282714844, 693.6895141601562]","[420.34124755859375, 748.3011474609375]","[332.96270751953125, 742.8400268554688]","[409.4189453125, 884.8301391601562]","[338.423828125, 884.8301391601562]","[403.957763671875, 1032.2813720703125]","[343.885009765625, 1037.7425537109375]"
"[391.83990478515625, 465.0220947265625]","[407.9406433105469, 459.65521240234375]","[381.1060485839844, 459.65521240234375]","[429.40826416015625, 481.12286376953125]","[359.6383972167969, 470.3890380859375]","[456.2428283691406, 566.9934692382812]","[316.703125, 556.2595825195312]","[477.71044921875, 658.2308959960938]","[279.1347351074219, 647.4971313476562]","[466.9766540527344, 728.0007934570312]","[252.30018615722656, 706.5331420898438]","[418.6744384765625, 760.2022094726562]","[332.8038635253906, 754.8353271484375]","[407.9406433105469, 899.7418823242188]","[343.5376892089844, 894.3750610351562]","[402.5736999511719, 1033.9146728515625]","[343.5376892089844, 1044.6484375]"
"[394.79888916015625, 472.1324768066406]","[410.84149169921875, 461.4374084472656]","[384.10382080078125, 461.4374084472656]","[432.2315979003906, 482.8275451660156]","[362.7137451171875, 477.4800109863281]","[453.6217346191406, 568.3880615234375]","[319.9334716796875, 557.6929931640625]","[475.0118713378906, 659.2960815429688]","[277.1531982421875, 653.9485473632812]","[469.6643371582031, 739.5090942382812]","[255.76307678222656, 712.7714233398438]","[416.18902587890625, 760.8992309570312]","[335.97607421875, 760.8992309570312]","[410.84149169921875, 905.2825927734375]","[346.671142578125, 899.9349975585938]","[400.14642333984375, 1038.970703125]","[341.3236083984375, 1044.318359375]"
"[398.24871826171875, 469.317138671875]","[414.561279296875, 458.442138671875]","[387.3736877441406, 458.442138671875]","[430.8738098144531, 480.19219970703125]","[371.0611267089844, 469.317138671875]","[452.6239013671875, 567.1925048828125]","[322.12347412109375, 556.3174438476562]","[474.3739318847656, 659.6303100585938]","[284.0608215332031, 648.7552490234375]","[468.9364318847656, 746.6305541992188]","[262.310791015625, 724.8804931640625]","[419.998779296875, 757.505615234375]","[338.43603515625, 752.068115234375]","[409.1237487792969, 898.8810424804688]","[349.3110656738281, 893.4435424804688]","[398.24871826171875, 1040.2564697265625]","[343.87353515625, 1040.2564697265625]"
"[403.341796875, 467.18426513671875]","[414.37969970703125, 456.1463623046875]","[392.30389404296875, 456.1463623046875]","[436.45550537109375, 478.22216796875]","[370.2281494140625, 467.18426513671875]","[458.53125, 566.5253295898438]","[320.5576171875, 549.968505859375]","[475.088134765625, 665.8663940429688]","[287.44390869140625, 643.7905883789062]","[469.56915283203125, 748.6505737304688]","[265.36810302734375, 732.0938110351562]","[419.898681640625, 759.6885375976562]","[337.11444091796875, 759.6885375976562]","[408.86077880859375, 903.1812133789062]","[342.63336181640625, 897.6622924804688]","[397.8228759765625, 1041.15478515625]","[348.15234375, 1041.15478515625]"
"[405.1264343261719, 471.13580322265625]","[421.5779724121094, 460.1681213378906]","[394.1587219238281, 454.68426513671875]","[438.029541015625, 476.61968994140625]","[372.22332763671875, 471.13580322265625]","[459.9649353027344, 564.3612670898438]","[322.8686828613281, 547.9097290039062]","[476.41650390625, 663.0706176757812]","[289.965576171875, 641.1351928710938]","[476.41650390625, 745.3283081054688]","[273.5140380859375, 728.8767700195312]","[421.5779724121094, 756.2960205078125]","[339.3202209472656, 750.8121948242188]","[410.6102600097656, 898.8761596679688]","[339.3202209472656, 898.8761596679688]","[405.1264343261719, 1041.4561767578125]","[344.8040771484375, 1041.4561767578125]"
"[403.2076416015625, 469.186279296875]","[419.83062744140625, 463.645263671875]","[397.6666564941406, 458.1042785644531]","[436.4536437988281, 480.2682800292969]","[375.50262451171875, 469.186279296875]","[458.6176452636719, 563.3833618164062]","[325.63360595703125, 546.7603149414062]","[475.2406311035156, 657.5803833007812]","[292.3876037597656, 640.9573364257812]","[480.7816467285156, 740.6953735351562]","[281.30560302734375, 729.6134033203125]","[425.37164306640625, 751.7774047851562]","[336.7156066894531, 746.2363891601562]","[408.7486572265625, 895.8434448242188]","[342.2566223144531, 895.8434448242188]","[403.2076416015625, 1034.368408203125]","[342.2566223144531, 1039.909423828125]"
"[407.0816650390625, 472.7012023925781]","[423.89263916015625, 461.493896484375]","[395.87432861328125, 461.493896484375]","[440.70361328125, 478.30487060546875]","[379.0633544921875, 472.7012023925781]","[457.5145263671875, 562.3596801757812]","[323.02679443359375, 551.1524047851562]","[479.92919921875, 657.6218872070312]","[289.40484619140625, 640.8108520507812]","[485.5328369140625, 736.0730590820312]","[283.80120849609375, 730.4693603515625]","[423.89263916015625, 752.8839721679688]","[339.8377685546875, 747.2803344726562]","[412.685302734375, 898.5790405273438]","[339.8377685546875, 892.9754028320312]","[407.0816650390625, 1033.0667724609375]","[345.44146728515625, 1038.67041015625]"
"[409.32916259765625, 475.42987060546875]","[426.02227783203125, 464.3011474609375]","[398.200439453125, 464.3011474609375]","[442.7153625488281, 486.5586242675781]","[375.9429626464844, 469.8655090332031]","[459.4084777832031, 564.4597778320312]","[325.8636474609375, 553.3310546875]","[481.66595458984375, 659.0540771484375]","[292.4774169921875, 642.3609619140625]","[487.2303161621094, 736.9552612304688]","[281.3486633300781, 731.390869140625]","[426.02227783203125, 759.2127075195312]","[336.99237060546875, 753.6483764648438]","[409.32916259765625, 892.757568359375]","[342.5567321777344, 892.757568359375]","[403.7647705078125, 1037.4310302734375]","[348.12109375, 1037.4310302734375]"
"[410.96795654296875, 473.1972351074219]","[427.43572998046875, 467.7079772949219]","[399.98944091796875, 462.2187194824219]","[443.90350341796875, 484.1757507324219]","[383.52166748046875, 473.1972351074219]","[460.3712463378906, 572.0038452148438]","[328.6291198730469, 555.5360717773438]","[482.3282775878906, 665.3212280273438]","[290.204345703125, 643.3641967773438]","[493.3067932128906, 742.1707763671875]","[284.715087890625, 731.1922607421875]","[421.94647216796875, 758.6385498046875]","[334.1183776855469, 753.1492919921875]","[410.96795654296875, 895.8699340820312]","[339.6076354980469, 895.8699340820312]","[399.98944091796875, 1038.590576171875]","[345.0968933105469, 1044.079833984375]"
"[411.2244567871094, 478.6988525390625]","[427.5916442871094, 467.78741455078125]","[400.3129577636719, 467.78741455078125]","[443.9588623046875, 489.6103515625]","[383.9457702636719, 473.2431335449219]","[465.7818298339844, 571.4464111328125]","[329.38836669921875, 555.0792236328125]","[482.1490478515625, 664.1940307617188]","[291.19818115234375, 647.8267822265625]","[493.0605163574219, 746.0300903320312]","[285.7424621582031, 729.662841796875]","[422.13592529296875, 756.9415283203125]","[334.8440856933594, 751.4857788085938]","[411.2244567871094, 898.7907104492188]","[340.2998352050781, 893.3350219726562]","[400.3129577636719, 1035.18408203125]","[345.7555847167969, 1040.6397705078125]"
"[412.67010498046875, 486.58465576171875]","[429.18841552734375, 475.57244873046875]","[407.16400146484375, 470.0663757324219]","[445.70672607421875, 492.09075927734375]","[385.1396484375, 475.57244873046875]","[462.2249755859375, 574.6822509765625]","[330.07867431640625, 552.6578369140625]","[478.7432861328125, 668.285888671875]","[291.5359802246094, 646.2615356445312]","[500.7677001953125, 745.3712768554688]","[280.5237731933594, 728.8529663085938]","[423.68231201171875, 756.3834838867188]","[335.58477783203125, 750.8773803710938]","[407.16400146484375, 899.5420532226562]","[341.09088134765625, 899.5420532226562]","[401.65789794921875, 1037.1943359375]","[346.596923828125, 1042.700439453125]"
"[412.85357666015625, 489.5380859375]","[429.3577880859375, 484.03668212890625]","[407.35223388671875, 473.03387451171875]","[445.8619384765625, 495.0394287109375]","[385.3466796875, 478.5352783203125]","[462.36614990234375, 577.560302734375]","[330.332763671875, 555.5547485351562]","[478.87030029296875, 671.0839233398438]","[291.8230285644531, 649.078369140625]","[500.8758544921875, 748.1033935546875]","[280.82025146484375, 726.0978393554688]","[423.85638427734375, 759.1061401367188]","[335.83416748046875, 753.6047973632812]","[412.85357666015625, 896.6409301757812]","[341.3355712890625, 896.6409301757812]","[401.850830078125, 1039.6768798828125]","[346.8369140625, 1039.6768798828125]"
"[413.3753662109375, 491.8482971191406]","[430.10369873046875, 480.6960754394531]","[407.79925537109375, 475.1199645996094]","[446.8320617675781, 497.4244384765625]","[385.49481201171875, 480.6960754394531]","[463.56036376953125, 575.489990234375]","[329.7336730957031, 553.185546875]","[480.2886962890625, 670.2838745117188]","[290.7008972167969, 642.4033813476562]","[502.5931396484375, 748.3494873046875]","[279.5486755371094, 726.0450439453125]","[424.527587890625, 759.5016479492188]","[335.309814453125, 748.3494873046875]","[413.3753662109375, 898.904541015625]","[340.8858947753906, 893.328369140625]","[402.22314453125, 1043.88330078125]","[346.4620361328125, 1043.88330078125]"
"[419.05340576171875, 487.97222900390625]","[435.81878662109375, 482.3837890625]","[407.87652587890625, 476.79534912109375]","[446.99566650390625, 499.14910888671875]","[391.1112060546875, 476.79534912109375]","[463.760986328125, 577.3873291015625]","[329.6383056640625, 555.0335693359375]","[480.52630615234375, 672.3909301757812]","[290.51922607421875, 644.4486694335938]","[502.880126953125, 750.6290893554688]","[279.34234619140625, 728.2753295898438]","[424.64190673828125, 756.2175903320312]","[335.22674560546875, 750.6290893554688]","[407.87652587890625, 901.5171508789062]","[340.815185546875, 895.9286499023438]","[402.2880859375, 1046.816650390625]","[346.40362548828125, 1041.2281494140625]"
"[418.9730224609375, 495.9289855957031]","[435.92144775390625, 490.279541015625]","[413.32354736328125, 484.6300354003906]","[447.2203369140625, 501.5784606933594]","[390.72564697265625, 478.9805908203125]","[464.16876220703125, 580.6710815429688]","[328.58148193359375, 558.0731811523438]","[481.1171875, 676.7120361328125]","[289.03521728515625, 648.4646606445312]","[498.06561279296875, 755.8046264648438]","[277.73626708984375, 727.5573120117188]","[424.62249755859375, 761.4540405273438]","[339.88043212890625, 755.8046264648438]","[407.674072265625, 897.0413208007812]","[339.88043212890625, 891.3919067382812]","[402.02459716796875, 1043.927490234375]","[345.5299072265625, 1038.2779541015625]"
"[426.8704528808594, 506.5141296386719]","[443.0003967285156, 501.1374816894531]","[421.49383544921875, 490.38421630859375]","[453.753662109375, 511.89080810546875]","[394.61065673828125, 479.63092041015625]","[464.5069580078125, 576.4104614257812]","[330.0909729003906, 554.9038696289062]","[480.6368408203125, 667.8132934570312]","[292.4544982910156, 646.3067016601562]","[496.76678466796875, 748.462890625]","[281.70123291015625, 726.9563598632812]","[421.49383544921875, 759.2161254882812]","[335.4676208496094, 753.8395385742188]","[410.7405700683594, 899.0087280273438]","[346.2209167480469, 893.6321411132812]","[405.3639221191406, 1044.177978515625]","[346.2209167480469, 1038.80126953125]"
"[425.7870178222656, 522.0253295898438]","[442.04779052734375, 511.184814453125]","[420.3667907714844, 505.7645568847656]","[452.8882751464844, 522.0253295898438]","[393.2655029296875, 489.5037841796875]","[463.7287902832031, 581.6480712890625]","[328.2225036621094, 554.5468139648438]","[479.9895324707031, 668.3720703125]","[290.28076171875, 646.6911010742188]","[496.2502746582031, 749.6758422851562]","[279.44024658203125, 727.9948120117188]","[420.3667907714844, 760.5162963867188]","[339.0630187988281, 755.0961303710938]","[409.5262756347656, 896.0226440429688]","[344.4832458496094, 896.0226440429688]","[404.10601806640625, 1042.3692626953125]","[349.9035339355469, 1042.3692626953125]"
"[429.9195861816406, 532.7784423828125]","[446.1086120605469, 527.3821411132812]","[424.5232849121094, 516.5894165039062]","[456.9012756347656, 527.3821411132812]","[397.5415954589844, 500.4004211425781]","[462.297607421875, 581.345458984375]","[332.7855529785156, 554.36376953125]","[483.8829650878906, 667.6868286132812]","[289.6148681640625, 646.1015014648438]","[494.6756286621094, 743.2355346679688]","[278.8221740722656, 727.0465698242188]","[419.1269226074219, 759.424560546875]","[338.181884765625, 754.0282592773438]","[408.3342590332031, 894.3329467773438]","[343.5782165527344, 888.9366455078125]","[402.93792724609375, 1040.033935546875]","[348.97454833984375, 1040.033935546875]"
"[432.06829833984375, 549.7976684570312]","[448.06988525390625, 539.1299438476562]","[426.73443603515625, 528.4622192382812]","[453.40374755859375, 523.1283569335938]","[400.06512451171875, 512.4606323242188]","[464.07147216796875, 576.4669799804688]","[330.7249755859375, 555.1315307617188]","[485.4068603515625, 667.1425170898438]","[288.05413818359375, 645.80712890625]","[496.0745849609375, 741.8165893554688]","[277.38641357421875, 725.8150024414062]","[421.40057373046875, 763.1520385742188]","[336.058837890625, 757.8181762695312]","[410.73284912109375, 896.4984741210938]","[341.3927001953125, 891.1646118164062]","[405.39898681640625, 1040.5125732421875]","[346.7265625, 1040.5125732421875]"
"[431.48431396484375, 559.8941040039062]","[447.0999755859375, 549.4837036132812]","[426.279052734375, 544.2784423828125]","[452.30523681640625, 544.2784423828125]","[400.2529296875, 518.2522583007812]","[462.7156982421875, 580.7150268554688]","[332.58489990234375, 559.8941040039062]","[483.5366516113281, 663.998779296875]","[290.94305419921875, 648.383056640625]","[493.9471130371094, 736.8720092773438]","[275.32733154296875, 731.6668090820312]","[421.0738525390625, 757.6929321289062]","[332.58489990234375, 752.4877319335938]","[410.66339111328125, 898.2341918945312]","[342.995361328125, 893.0289916992188]","[405.4581298828125, 1043.980712890625]","[342.995361328125, 1038.775390625]"
"[432.14739990234375, 565.9387817382812]","[447.87664794921875, 555.4525756835938]","[421.66119384765625, 550.20947265625]","[453.1197509765625, 544.9663696289062]","[395.4456787109375, 523.9939575195312]","[463.6059265136719, 581.6680908203125]","[332.52850341796875, 560.6956787109375]","[484.5783386230469, 665.5576782226562]","[290.58367919921875, 649.8283081054688]","[489.8215026855469, 733.7179565429688]","[274.8543701171875, 738.9609985351562]","[421.66119384765625, 759.9334106445312]","[332.52850341796875, 754.6903686523438]","[405.931884765625, 896.2539672851562]","[343.01470947265625, 891.0109252929688]","[405.931884765625, 1043.0606689453125]","[348.25775146484375, 1037.817626953125]"
"[435.913330078125, 568.8915405273438]","[446.36895751953125, 558.4359130859375]","[425.45770263671875, 547.9802856445312]","[430.685546875, 532.296875]","[399.318603515625, 527.0690307617188]","[462.0523681640625, 584.5750122070312]","[331.3570556640625, 563.6637573242188]","[482.96368408203125, 662.9922485351562]","[289.5345458984375, 652.5365600585938]","[488.19146728515625, 730.9537963867188]","[273.85107421875, 741.4094848632812]","[415.0020751953125, 762.3207397460938]","[331.3570556640625, 757.0928955078125]","[404.54644775390625, 898.2438354492188]","[341.81268310546875, 893.0160522460938]","[404.54644775390625, 1039.394775390625]","[347.04046630859375, 1039.394775390625]"
"[425.692626953125, 573.7852172851562]","[441.4493408203125, 563.2807006835938]","[420.44036865234375, 558.0285034179688]","[451.95379638671875, 547.5239868164062]","[394.17919921875, 526.5150756835938]","[462.458251953125, 584.2896728515625]","[331.15240478515625, 563.2807006835938]","[483.46722412109375, 663.0731811523438]","[289.13458251953125, 657.8209228515625]","[488.71942138671875, 731.3521728515625]","[273.37786865234375, 747.10888671875]","[420.44036865234375, 757.6133422851562]","[331.15240478515625, 752.3611450195312]","[409.9359130859375, 894.17138671875]","[341.6568603515625, 894.17138671875]","[404.6837158203125, 1041.23388671875]","[341.6568603515625, 1035.9815673828125]"
"[429.25531005859375, 572.1550903320312]","[444.677490234375, 561.8735961914062]","[424.1145935058594, 556.73291015625]","[449.8182373046875, 551.5921630859375]","[393.27020263671875, 531.0292358398438]","[460.0997009277344, 587.5772705078125]","[331.5814514160156, 572.1550903320312]","[480.6626281738281, 664.688232421875]","[290.45562744140625, 659.5474853515625]","[490.9440612792969, 731.5177001953125]","[275.033447265625, 746.9398803710938]","[413.8331298828125, 767.5028076171875]","[331.5814514160156, 762.3621215820312]","[408.6923828125, 901.1618041992188]","[336.72216796875, 896.0210571289062]","[403.5516662597656, 1039.96142578125]","[347.0036315917969, 1039.96142578125]"
"[421.01104736328125, 576.6631469726562]","[436.36346435546875, 566.42822265625]","[415.8935546875, 561.3107299804688]","[451.7159423828125, 556.1932373046875]","[390.30615234375, 535.7233276367188]","[461.9508972167969, 586.8981323242188]","[328.89642333984375, 566.42822265625]","[482.4208068847656, 668.77783203125]","[287.95654296875, 658.5429077148438]","[492.6557922363281, 740.4225463867188]","[277.7215576171875, 745.5400390625]","[415.8935546875, 766.0099487304688]","[328.89642333984375, 760.8925170898438]","[405.65863037109375, 899.0645141601562]","[339.13134765625, 899.0645141601562]","[405.65863037109375, 1037.2364501953125]","[344.24884033203125, 1042.3538818359375]"
"[418.6843566894531, 581.2362670898438]","[434.1448059082031, 570.9292602539062]","[408.3773498535156, 565.7758178710938]","[449.6052551269531, 550.3153076171875]","[382.60992431640625, 534.8548583984375]","[459.9122619628906, 581.2362670898438]","[325.9215393066406, 570.9292602539062]","[480.52618408203125, 668.8455200195312]","[284.69366455078125, 663.6920776367188]","[495.98663330078125, 740.9943237304688]","[274.3866882324219, 746.1478881835938]","[418.6843566894531, 766.7617797851562]","[331.0750427246094, 756.454833984375]","[408.3773498535156, 895.5989990234375]","[341.38201904296875, 895.5989990234375]","[403.223876953125, 1039.896484375]","[346.5355224609375, 1039.896484375]"
"[414.3287353515625, 577.6484985351562]","[429.6148681640625, 567.4577026367188]","[409.2333679199219, 562.3623657226562]","[449.9963684082031, 557.2669677734375]","[378.6611022949219, 536.8854370117188]","[460.1871337890625, 587.8392333984375]","[322.6119384765625, 572.5531005859375]","[480.5686340332031, 674.4606323242188]","[281.84893798828125, 664.2698974609375]","[500.95013427734375, 745.7959594726562]","[271.658203125, 745.7959594726562]","[419.4241027832031, 771.2727661132812]","[332.802734375, 766.1774291992188]","[409.2333679199219, 903.7525634765625]","[337.8980712890625, 903.7525634765625]","[409.2333679199219, 1041.32763671875]","[348.0888671875, 1041.32763671875]"
"[410.02166748046875, 573.0172119140625]","[425.47509765625, 562.7149658203125]","[399.71942138671875, 557.5637817382812]","[446.07965087890625, 552.4126586914062]","[373.9637451171875, 531.80810546875]","[461.53302001953125, 588.4706420898438]","[322.452392578125, 573.0172119140625]","[482.1375732421875, 676.0399169921875]","[286.3944396972656, 665.7376098632812]","[502.74212646484375, 748.1558227539062]","[270.9410400390625, 748.1558227539062]","[420.323974609375, 773.9114990234375]","[332.754638671875, 768.7603149414062]","[410.02166748046875, 902.6898803710938]","[343.05694580078125, 902.6898803710938]","[404.87054443359375, 1041.7703857421875]","[348.20806884765625, 1041.7703857421875]"
"[404.1632080078125, 570.9207763671875]","[425.0567626953125, 560.4739990234375]","[398.9398498535156, 555.2506713867188]","[445.95025634765625, 550.0272827148438]","[372.8229675292969, 529.1337280273438]","[456.3970031738281, 581.3675537109375]","[320.58917236328125, 570.9207763671875]","[482.513916015625, 675.3883666992188]","[284.0255126953125, 664.9415893554688]","[508.63079833984375, 748.5156860351562]","[263.1319885253906, 743.2922973632812]","[419.8333740234375, 774.6325073242188]","[336.25927734375, 769.4091796875]","[409.3865966796875, 899.9937133789062]","[341.482666015625, 899.9937133789062]","[409.3865966796875, 1041.0247802734375]","[346.7060546875, 1041.0247802734375]"
"[409.02392578125, 569.7776489257812]","[424.7501220703125, 559.2935180664062]","[398.539794921875, 554.0514526367188]","[445.7183837890625, 543.5673217773438]","[372.3294677734375, 522.5990600585938]","[456.2025146484375, 580.2617797851562]","[319.90887451171875, 569.7776489257812]","[482.41278076171875, 674.6188354492188]","[283.2144775390625, 658.8926391601562]","[508.623046875, 748.0077514648438]","[262.2462158203125, 742.7656860351562]","[419.508056640625, 768.9759521484375]","[335.63507080078125, 768.9759521484375]","[409.02392578125, 900.0274658203125]","[340.87713623046875, 900.0274658203125]","[409.02392578125, 1041.56298828125]","[346.11920166015625, 1041.56298828125]"
"[399.36199951171875, 563.6608276367188]","[420.3966369628906, 553.1434936523438]","[394.10333251953125, 547.8848266601562]","[441.4313049316406, 542.6261596679688]","[367.81005859375, 521.5914916992188]","[451.9485778808594, 579.4368286132812]","[320.48211669921875, 568.9194946289062]","[478.2419128417969, 674.0927124023438]","[278.4128112792969, 658.3167114257812]","[509.7938537597656, 747.7139282226562]","[252.1195068359375, 742.4552612304688]","[420.3966369628906, 774.0072021484375]","[336.258056640625, 768.7485961914062]","[409.87933349609375, 905.4736938476562]","[341.5167236328125, 900.215087890625]","[404.62066650390625, 1042.19873046875]","[346.775390625, 1042.19873046875]"
"[396.90203857421875, 564.58349609375]","[413.0306396484375, 548.4548950195312]","[386.149658203125, 548.4548950195312]","[434.535400390625, 537.7025146484375]","[364.64483642578125, 521.5739135742188]","[456.04022216796875, 575.3358764648438]","[316.25909423828125, 569.9596557617188]","[477.5450439453125, 672.1074829101562]","[273.2494812011719, 661.3550415039062]","[509.80218505859375, 741.9979858398438]","[246.3684844970703, 747.3742065429688]","[418.4068603515625, 768.8789672851562]","[332.3876953125, 768.8789672851562]","[413.0306396484375, 903.283935546875]","[343.14007568359375, 903.283935546875]","[402.27825927734375, 1037.688720703125]","[348.5162353515625, 1037.688720703125]"
"[401.328857421875, 555.3658447265625]","[412.13055419921875, 544.564208984375]","[390.5272216796875, 539.1633911132812]","[433.73382568359375, 533.7625122070312]","[363.5230712890625, 517.56005859375]","[449.936279296875, 576.9691772460938]","[314.9156494140625, 566.16748046875]","[476.9404296875, 668.783203125]","[271.70904541015625, 663.3823852539062]","[509.345458984375, 738.9939575195312]","[244.70489501953125, 744.394775390625]","[422.93218994140625, 771.3988647460938]","[331.1181640625, 765.9981079101562]","[412.13055419921875, 906.4196166992188]","[341.9197998046875, 901.0187377929688]","[406.729736328125, 1041.440185546875]","[347.32061767578125, 1041.440185546875]"
"[394.7568664550781, 549.1770629882812]","[411.0768127441406, 538.2970581054688]","[383.87689208984375, 538.2970581054688]","[427.39678955078125, 527.4170532226562]","[362.1169738769531, 516.537109375]","[454.59674072265625, 576.376953125]","[313.1570739746094, 565.4970092773438]","[476.3566589355469, 668.8567504882812]","[269.6371765136719, 663.416748046875]","[508.9966125488281, 739.5765991210938]","[242.43724060058594, 745.0165405273438]","[421.9568176269531, 772.2164916992188]","[329.4770202636719, 766.7765502929688]","[411.0768127441406, 902.7761840820312]","[340.35699462890625, 902.7761840820312]","[405.6368408203125, 1038.775634765625]","[345.7969970703125, 1044.2156982421875]"
"[389.5201416015625, 537.276123046875]","[405.90277099609375, 526.3544311523438]","[378.59844970703125, 520.8935546875]","[422.2853088378906, 520.8935546875]","[356.7550048828125, 509.9718017578125]","[449.5896301269531, 575.5021362304688]","[307.6072998046875, 570.0413208007812]","[476.8939514160156, 668.3367309570312]","[269.3812561035156, 662.8759155273438]","[509.6590881347656, 739.3279418945312]","[242.07693481445312, 744.788818359375]","[416.8244934082031, 772.0930786132812]","[329.45068359375, 766.6322631835938]","[405.90277099609375, 903.1537475585938]","[340.3724365234375, 897.69287109375]","[405.90277099609375, 1039.6751708984375]","[345.83331298828125, 1045.135986328125]"
"[390.443359375, 541.7052612304688]","[401.52545166015625, 530.6232299804688]","[379.361328125, 525.0822143554688]","[423.68951416015625, 519.5411987304688]","[357.19720458984375, 508.4591064453125]","[445.8536376953125, 574.9513549804688]","[307.3280029296875, 569.4103393554688]","[473.5587158203125, 669.1488037109375]","[268.54083251953125, 663.6077270507812]","[506.80487060546875, 741.1820678710938]","[240.83570861816406, 752.26416015625]","[412.60748291015625, 774.42822265625]","[329.49212646484375, 768.88720703125]","[407.06646728515625, 907.4127807617188]","[335.03314208984375, 907.4127807617188]","[407.06646728515625, 1051.479248046875]","[346.11517333984375, 1045.938232421875]"
"[390.858642578125, 539.5738525390625]","[407.41455078125, 528.5365600585938]","[379.82135009765625, 523.0178833007812]","[423.97052001953125, 517.499267578125]","[352.2281494140625, 511.98065185546875]","[446.04510498046875, 578.204345703125]","[308.0789794921875, 572.6857299804688]","[473.6383056640625, 666.5026245117188]","[269.448486328125, 666.5026245117188]","[506.75018310546875, 738.2450561523438]","[241.85525512695312, 749.2822875976562]","[412.9332275390625, 765.8381958007812]","[324.6348876953125, 765.8381958007812]","[407.41455078125, 892.7670288085938]","[335.6722412109375, 898.2857055664062]","[412.9332275390625, 1014.1773071289062]","[341.19085693359375, 1041.7703857421875]"
"[390.2635498046875, 546.1207885742188]","[401.382080078125, 529.4429321289062]","[379.14495849609375, 529.4429321289062]","[423.6192932128906, 518.3244018554688]","[351.3485107421875, 507.2057800292969]","[445.8564147949219, 579.4765014648438]","[306.87420654296875, 568.3579711914062]","[473.6528625488281, 668.4251098632812]","[273.51849365234375, 662.8658447265625]","[507.0085754394531, 740.6958618164062]","[240.16275024414062, 746.2551879882812]","[412.5007019042969, 762.9330444335938]","[323.55206298828125, 762.9330444335938]","[401.382080078125, 890.796630859375]","[334.670654296875, 901.9152221679688]","[401.382080078125, 996.423095703125]","[345.78924560546875, 1040.8973388671875]"
"[392.55181884765625, 539.2449951171875]","[403.61376953125, 528.1830444335938]","[381.48980712890625, 522.6520385742188]","[425.7377014160156, 522.6520385742188]","[353.83489990234375, 506.05908203125]","[447.86163330078125, 577.9618530273438]","[309.5870666503906, 572.4308471679688]","[475.5165100097656, 671.988525390625]","[270.87017822265625, 666.4575805664062]","[508.70245361328125, 738.3603515625]","[243.21527099609375, 749.4223022460938]","[414.67572021484375, 760.4842529296875]","[326.17999267578125, 760.4842529296875]","[398.0827941894531, 893.2278442382812]","[337.2419738769531, 898.7588500976562]","[398.0827941894531, 970.66162109375]","[342.77294921875, 1042.564208984375]"
"[390.5606689453125, 538.9510498046875]","[407.1741943359375, 522.3375244140625]","[379.4849853515625, 522.3375244140625]","[429.3255615234375, 516.7996826171875]","[357.33367919921875, 500.1861572265625]","[445.9390869140625, 577.7158813476562]","[307.49310302734375, 572.1781005859375]","[473.6282958984375, 666.3213500976562]","[268.7282409667969, 666.3213500976562]","[506.85528564453125, 738.313232421875]","[235.50120544433594, 749.388916015625]","[412.7120361328125, 766.00244140625]","[324.10662841796875, 766.00244140625]","[407.1741943359375, 893.3727416992188]","[335.18231201171875, 904.4484252929688]","[396.0985107421875, 959.8267822265625]","[346.25799560546875, 1042.894287109375]"
"[396.6032409667969, 532.193359375]","[407.9494934082031, 520.8471069335938]","[385.25689697265625, 515.1739501953125]","[430.6420593261719, 515.1739501953125]","[356.89117431640625, 498.15447998046875]","[447.6615295410156, 577.5785522460938]","[311.5059814453125, 566.2322387695312]","[476.0272521972656, 674.0220336914062]","[266.1208190917969, 662.6757202148438]","[510.0661315917969, 742.0997924804688]","[226.40879821777344, 742.0997924804688]","[419.2958068847656, 759.1192016601562]","[322.852294921875, 759.1192016601562]","[407.9494934082031, 883.9284057617188]","[334.1986083984375, 900.9479370117188]","[396.6032409667969, 957.6793823242188]","[345.544921875, 1037.1033935546875]"
