0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"25.881637988851253,442.6583701998343","12.543536531322218,424.0265248814445","44.377530346584706,425.22921432316997","117.16556587664536,393.9064174310706","219.34392253712457,386.5923336043896","125.5359652033112,517.9381077391628","151.10201569197244,493.34190457711424","-12.755044603162219,392.48301880832776","209.97445559965496,361.5647460700009","-3.1776704899531296,379.83154712484037","228.61880890961288,361.9205281892175","188.2814154717709,611.4988482879758","280.994719687139,616.5709914864269","181.80370969067292,650.1767525877007","152.39831442035126,638.5067208731684","109.82187008393879,630.6176508447076","115.63747325852688,630.5963479127402"
"267.6121108652553,389.45935319833717","232.60624745291034,372.070333280452","281.97681922764167,377.2370275356426","165.37807651623677,383.472380285597","237.0420063775801,391.70032901986565","224.75399269668048,459.93663030839616","322.88069111271125,474.5073340746215","112.84164547456379,445.77203297893357","238.70756355612195,383.1486297488676","22.678537866020974,420.6539079836834","31.672851978109065,423.136394218712","101.0469426849009,468.99662834197164","140.66425605506748,513.4477815739375","110.97210426182136,587.9576033655308","135.28286541296814,567.8156040058061","104.70060498426864,619.7003999108935","112.16744490449071,618.8231204734238"
"199.2780391826704,325.1397811949021","195.66262268185153,323.8950647732627","202.67132470394387,344.5479871697927","168.3751633937257,308.42946419919974","210.3991598285126,296.09624365424366","169.21718938805253,327.1066747286904","108.75732659365883,327.5308037546358","194.0879741624172,388.87055096459295","133.98042107370577,393.9517633460375","182.07848420495657,399.7542652174656","194.75813563602907,374.21301459523954","189.17351466672432,454.6718345078049","188.40960363840782,456.7126708271902","193.90810875206142,527.6152733235043","183.52799803737537,526.8531918061847","161.02539929341714,644.598394609147","170.70230138162697,644.6113616112141"
"223.58155315117153,405.87187295757843","177.67869063202977,373.24921129278636","236.79363093394716,391.32802940992065","152.23342652079663,306.1523081263679","154.07633675304368,273.2271409684118","191.21837972203122,309.6126259532884","110.11168008648468,331.4029975623936","103.02737545503254,388.1977333632888","84.67499663950406,401.63764508317877","153.40476449454343,433.5060594610667","22.24196758344482,408.15333206829854","137.3234401361488,469.1445139131657","150.90817771347582,469.51048439114936","151.81258745601673,565.8551939730514","109.30246933517753,567.816838958384","119.36685412217673,636.1957386773847","123.94061873024077,636.3841847223066"
"41.80978589484664,421.04388285239844","43.013050123875246,413.40188052403784","112.84721131083569,391.60751461518873","138.468881510575,272.3811212680683","195.41248858856324,393.2235658400717","159.40960610237568,316.7519832863418","96.8339911434901,332.0281537126474","104.02226868863238,509.18522697478414","194.6415236358049,374.7360170119467","29.037853671419043,402.44503392319734","27.86929861580819,402.65431979286996","136.17432685584873,464.30708888903666","135.32410671367722,465.2627492229298","117.12764861704312,581.5101089180675","115.95727693431576,581.3713311221348","111.85015358535236,627.2880643258299","114.96883852472564,638.2774442086424"
"184.44670888700375,384.66823889587636","186.03115559737506,364.9291042223978","203.13524102236977,361.74057244326815","163.68092162135974,379.9374057161205","275.1892818940753,389.40335581738657","179.65641778730696,523.8317645477414","315.6285224053646,507.8741704443549","161.37612428182757,621.671577186436","253.01375333437198,364.5180193830557","27.54899246868922,418.14220740173573","266.9669763290465,383.50294536189807","143.59219514720638,465.39805371473733","181.14632258433778,451.7095306040248","187.45883125275492,647.8213892836515","146.6826643888125,605.3801599643573","110.6200651176245,637.0380535199948","109.73088412154976,637.0457333813381"
"149.3800077920758,294.2535014467944","193.52592132805853,316.596842368753","241.767188788388,338.98452580670903","190.40408627996186,324.7587597323763","148.345419323398,282.4397907182864","188.73862573052196,323.86025454747534","117.62625478306637,337.59404638861866","149.00408193387875,367.4982300992142","63.41269039643879,392.3568220917817","151.58257154175283,378.4222732722063","62.551338581723485,405.883103307583","185.23620730151464,449.4171112891765","185.7423118858486,464.37038020865","142.26470454472047,568.8229393866276","167.55493692479712,561.6236675574157","152.6292966256346,646.7657363832228","165.9677459479306,646.5589204187058"
"154.53134386827048,274.75477730717637","188.8528026773772,369.6067958490394","202.83588406455192,342.11316238581435","186.88361753471168,339.7076677255593","160.50692618403457,269.7145499144083","177.725613723933,311.0900151590429","113.85532340558126,313.8349095207244","103.89344276992267,374.78418016248173","94.69083496568732,384.304468177172","69.38552844570768,400.5036112863266","34.57137717161663,406.7445985074173","146.7056621150748,461.00177690676674","189.98040631958486,461.59181409308883","153.08816890493904,563.6137550443062","136.35653069047152,562.4124163319628","145.41141192365717,648.2054595353538","146.53752747769488,647.4300250932864"
"124.36741014770035,268.13093549082714","146.74872004290035,380.7361112958262","134.49893283472915,257.60977630021506","127.6021273126862,267.6658793646074","137.20408386942944,263.4910256946133","104.65793357285082,315.8958717079014","182.75685915223357,300.080046301222","67.10388343900098,371.1791220342139","203.43871437993033,345.2395606133724","105.05198705057228,400.72405032146764","226.92350929349317,372.53895919146703","116.26011253980352,458.40532770416615","154.9746781879826,453.151453515435","144.18082098459922,548.8916924027617","115.32462687807788,529.4523424675492","123.1367032537201,628.9006422465877","128.99080346252208,630.0560947522115"
"248.3103317973215,395.90947192002824","149.8730094701864,369.42772772525535","170.2901589360219,369.2962052757174","125.22400781060009,390.7302737699872","275.0486478991082,395.3770143976471","96.00429502257117,328.66012929478507","313.1773126505692,469.9703112650474","154.0319260177909,561.4842722851943","73.15588004858114,384.02301476623296","-2.6463650358325594,396.7661816786235","4.881157960409325,387.2005477489664","101.5909645288371,461.6194075647495","149.1977266541715,459.3450494313518","105.96656217463749,545.7536007179824","112.06799423277147,548.5899008665567","120.74845702175037,617.2224675634956","120.5076572997097,617.3488572413819"
"158.49951456864056,281.31272282581847","225.99308699670934,343.39813054303715","229.4796969046389,341.7088697856502","144.05338652495743,280.41086011359664","289.2330850089107,337.5346528880791","188.32772013742175,321.75413940667175","297.1290547708593,366.70623957415035","238.9435898005267,416.7943724398483","268.8221584572402,407.33096942827393","228.83945180098834,405.3920552888269","239.00218568794457,407.38881923809123","263.89326257371715,456.44541937089616","260.4986049191961,457.5607745100088","189.3401612159343,507.08800735176766","187.50428558230868,508.13088621146943","149.82991289072004,648.8420775892206","159.8692514144957,648.9032849263588"
"155.633572708308,303.3010341777876","194.4802303388425,321.8704950948634","253.70499927802774,335.1999364474404","186.76198082118646,329.096800807849","157.93636016251975,288.26560231962094","185.93340559785008,318.8014256815038","125.03724308236565,325.164788984603","145.13656010609196,369.00815258694064","88.18278764657941,370.8136146634469","192.8401059399319,395.4185010858083","236.03673517843168,369.16171122153906","179.1688273389052,440.2185670132767","141.4103873286266,452.01676365002584","145.14108234806287,553.9161355578946","147.8282603698018,554.3482531833278","150.8088816483197,648.1292783982095","157.1830010321354,648.5781064757113"
"133.00381006619347,279.18449431541825","127.51485190781176,269.98622018539487","139.1762451884348,267.0680851324059","125.21817141284276,276.6880762716212","143.90438444976212,276.6711535620782","129.17749088747496,314.345292265777","111.91590002631403,322.56947825391006","65.12785695591793,367.44489558475954","209.30267075713044,351.10269093791794","98.55356399001778,405.711522083802","17.368575456077508,397.3973582226942","132.33015061909123,456.92446519428654","160.8577671273673,459.9413385650991","141.77266915762937,557.7903747558594","115.19023512309627,543.8227909548273","123.27295028745897,635.1792955213019","126.58098961499883,635.5174409740166"
"139.9364456592367,407.5228501850529","114.41797534037192,397.11497859732185","162.32459689485427,390.18295822440416","89.23492396016997,401.9910730740439","186.44380051431028,390.7742689555721","138.44688872697293,512.0587300697653","286.5136328671229,466.4089009919519","26.613352200400527,386.74048932146","55.19682032959935,365.00999361624514","-1.0260882544610013,394.909662031478","5.804932174979513,397.7296376506642","70.34749048136553,422.7461106118525","71.39058231101427,424.5873477208475","113.96903653274717,633.6940334928638","137.63064337704435,644.3948203951468","113.72727051968707,630.2326543785719","117.83296375794174,629.9894844975453"
"147.63531137904306,277.7901942627903","196.74196975054912,353.376624556367","217.82485507712755,357.50962491165336","149.35588916823093,277.26566745149483","142.91049615882253,279.0707629014546","149.55440399526162,329.59904058434154","118.05888259828322,327.99090077441025","137.25692066237156,376.2723366110241","76.39836619336319,389.55884406538786","-2.57393186101649,409.90692613653636","-2.7077051897456386,400.7501772869422","182.1141983210345,449.0122012127234","190.54541600446294,454.3234621040552","124.83153905015047,534.2553431885715","166.8251166436459,525.7259888407785","133.11659555398074,641.1940934593111","144.79399061388546,641.1088817314414"
"157.73193163445023,285.6841462131604","277.56987510117114,369.3185887911904","162.57873143296297,271.5875870522822","177.63903404859258,277.1229146519523","150.82430365298973,284.1441796447516","195.27258897477088,316.5735712311147","123.94081198844464,326.1395910834524","240.98886069806173,359.60927584755746","88.31130435216289,375.92330813871746","232.40924003986999,410.44416910015656","27.65037572244728,392.0930825318808","185.8912753094031,455.5726552287892","136.20308367658686,459.2066575580998","147.03002668447533,559.065772030604","145.60335597175572,559.3231824585436","152.40156115817655,647.9371660878222","161.1570467819036,647.6195517217138"
"172.17705473547318,410.6783469827258","167.11678192494912,393.3012520756703","181.36980637131035,393.70982841758877","155.0380282272161,399.7200724679672","227.6016716567459,408.58031692208016","137.08457299614696,320.05964939696315","106.13662939405629,327.1891849977961","67.78276085760808,367.25096943777356","221.23721518312448,370.0849154579964","4.279197306948447,392.6937711841865","7.8896857235682205,389.27669599362383","122.19375782532455,472.8243638569279","148.82547270184824,473.61820681085845","138.91410976068522,556.0805443195981","105.09199149877645,553.9453113125455","126.4805340006194,636.0798846886779","128.82162523084116,636.9382539147997"
"138.86645228760716,397.874628801754","127.3340008806162,385.3906861539017","156.4808166741397,390.61708264777633","132.6707488776181,406.3481401376687","182.77421373894242,415.2824817464509","105.21691360176771,375.2018256873936","288.34237727302525,478.53331807058606","62.222722331837474,394.95330988665035","62.85421283885199,397.38578054227713","-6.088370950305489,400.78190013128494","-3.909500656424825,404.09659003469267","107.71786801824311,496.7908569810919","150.29829347365563,492.80250044648284","118.55072472717052,564.5189366915811","106.54015252376809,561.9166986487719","112.95659545423456,636.1604653443808","120.19086845190145,636.1098708809582"
"187.73584756220362,404.9075293633724","173.14415743935433,389.70001458194","208.21561268609787,385.90913468297816","149.250331537269,402.37637827832407","228.26810324702285,405.26581998001274","136.85726269673745,472.36480712890625","274.317088294122,490.4463652970726","144.04766608212248,371.5391878951848","247.81630585073032,391.0982896381779","271.0981603243936,373.2970657051769","270.77868518755133,376.6870877158317","141.6592652435897,453.8476580311816","225.7390104360618,443.6474900301328","107.6551750569028,590.0073159065691","117.01977188763453,591.5118740690357","119.82155202427731,620.526081485971","120.85985105046967,638.8315134011353"
"213.653454049552,377.8624924240409","213.4036678210307,366.8834938613357","220.72202746320795,362.7480236008937","189.45895703386242,329.7057482055189","264.07909966257296,358.83276082198444","178.61479472000775,327.0756851374407","272.05938797887666,390.6983965565722","222.71024853895614,455.48840830762094","225.4443883042391,338.4866083642388","191.14861351042873,423.3336778930189","215.57654711059098,435.0049445601289","186.08847598064733,465.85853665719236","216.68679616608972,476.31279615112777","137.96555984437697,559.7933520602809","150.6336737606776,559.865288047939","165.62428746798622,646.2495647979617","174.2093580075275,646.8863372209007"
"265.69618768358043,412.4582223855104","259.1369076146226,403.2730696266263","280.13383169211306,400.5809501915126","250.33299148500197,412.0216280569826","219.81744378828353,402.12969650090434","222.23274616879712,476.966047472527","319.7723454872458,479.8965513474282","143.21596007588312,571.978088853888","229.28858386681702,355.8401233955116","26.707275687488618,396.34301745937955","36.07635610855044,400.93858473959597","106.78110685237186,470.5593064601319","158.64554046749606,465.308982760062","117.2459999411023,589.217100625836","120.85586993146967,588.5589866786615","120.91790581491671,645.9109948302985","126.22446688047182,645.3978720342138"
"94.20892630847976,267.9887036869034","66.71377242863878,383.4875084546753","50.70758685991461,423.0682016810554","162.56137684625412,337.4999584390959","109.94779712959024,275.85295888700375","167.9527782633147,315.8332557529791","100.69080646678168,321.6882624050986","195.72985721098314,336.19241380505986","200.59745159223388,355.43062083915976","6.622143815927473,401.71374903578703","223.18264889253254,378.92011353014044","148.1813044566589,465.3418247801784","104.30133353504226,478.854714478964","138.55936500163398,562.2693162020079","112.34620874308428,569.7327521060691","120.38547946321364,640.5241702781113","120.43286637480622,640.6891522240546"
"210.8740145612784,422.33934810653267","184.1143047763216,384.5433543164442","285.0701100390245,416.1956134009454","162.31253758293184,393.49220661801587","235.9295155269163,417.753776223743","185.2604805319226,532.575151614178","323.76175526422287,520.0062673843324","227.20794671797103,341.01000240340767","252.5154950331157,376.1540513094297","260.86430741840763,374.02788748537057","272.420954752525,384.3751692122522","252.84467173179303,649.5684612585876","212.41706536437755,455.8266309448717","104.45767942198523,597.0451176862308","146.27280239001323,595.2262255004407","113.60343066263755,617.3205305166281","118.10441423111854,616.7120076339069"
"190.13553467984332,295.58630472027374","171.35168759832123,275.37561112340785","172.4147236746109,272.8373783571711","190.22360244335368,297.65938487962063","188.21634543452285,276.7581598304125","230.49573258574372,319.9692856013079","226.73686052018104,318.80985809207425","250.86661603756914,347.55061999369224","228.50295061638383,342.9018339758253","265.14882247271703,375.80525439073136","225.15786369115926,431.36140994060827","185.12017507590213,448.6301763512281","197.03527772658532,453.63385686614635","210.28011277491947,513.7482223807606","179.49369437963583,516.9321230877234","151.1647473049535,643.2362805080785","169.9739498628253,644.2629892074644"
"164.56670127304614,285.070780000798","160.12156932548794,276.004356354591","167.7081906804779,272.3860031899775","171.4582888235842,276.8761170977284","184.28688435239087,273.68270339668953","175.3743957638277,323.4556146168987","213.83318417916502,298.7390228746466","226.35560073555678,338.20851248062075","220.07467045765446,341.1143944885016","193.83583018380847,432.7719573380882","34.04664249642815,406.4944048336044","182.28878778242415,454.0128715307332","141.56781546151132,458.0021928720437","184.6356767587625,526.9413365464266","147.3885593043227,520.7440357727763","152.06250896528076,643.4562178437347","162.49930231116628,643.6495265144318"
"121.44878610098874,274.6224637161433","119.0451951676306,269.51543310736866","128.07286564570921,266.7666216304794","143.33520038768012,306.72889590727215","129.96467020353919,275.3066660365242","146.41554289940268,308.4680371711226","90.09086454517649,318.27294316273253","193.46920004521826,338.78728072467015","190.01811099516283,338.9923986293926","218.40439777893778,366.1007268883375","229.59091700097468,371.7099972736047","138.00409553023167,455.8898450799489","139.29811381180463,458.2543933437956","131.7523085894752,561.216943644364","114.10335098444722,565.3467022491336","118.96530222614456,634.7051509159548","137.657042447695,645.7992316220057"
"176.86086056482935,411.3632439639318","153.22051212295952,383.6933210202228","197.18507216041655,385.709651249392","128.59674998480062,409.54844255855573","231.6270854371067,406.0504393818777","134.62428010576895,526.7282686344844","317.9243139125958,511.83624564441726","145.47974802455087,577.9367736341425","236.30424318424923,365.7833054835694","263.2972735987563,368.9821028060022","262.523622356964,381.87099412257567","95.8976937973082,462.2227976758192","151.9029549921533,451.57164043025745","64.37299041154324,659.134944218142","296.8777611283477,644.6609912679353","113.19009001616837,649.2481454337153","114.22475578812777,648.4511379138041"
"149.4136347195518,275.7679208243403","216.7491605884834,332.4155428994026","217.9195322712108,336.499724035597","204.26841050084926,333.59858887668713","177.01264555816056,274.7570156587237","229.56693365787254,312.1852251342298","135.15392353933612,316.9497300678654","235.1885635732213,342.6070662324067","233.2733167952601,447.27122681614026","277.0941893581287,363.51330827646217","278.54762633208634,363.0228005494589","184.84404775419125,450.3522405364634","221.3112910526736,461.27759584656945","185.93669098731613,518.6974492054505","196.1092810426705,518.1178705237719","154.43912105337654,648.0710812579797","173.71032667345577,648.1132240146978"
"131.11208281164505,274.6612682416745","134.33798740253377,271.72611399847244","29.259868696042076,334.6683665472246","129.49393187051618,275.49746620979755","136.13157814114942,274.25703352991246","184.54956090311134,305.061208227729","106.9034392954311,319.7381565079151","229.01253384838776,324.2792508017692","222.622045494703,320.3827052728675","271.23815656728783,352.2408155151842","267.2672222746022,352.69307830454306","150.86341911345608,467.7514102208475","136.90441769848542,467.67264340174336","143.26643911873788,561.6555061785627","173.160507083403,548.1070730008968","153.9036412220521,653.889328774775","164.50949684469617,653.8866273160111"
"111.41366060605776,262.89527685261885","9.511740480415597,416.19858500558576","109.17665824444845,265.1411345960565","118.12795308035174,281.2989839783902","112.67362679210618,272.86049512573715","156.06241266272878,315.9822219076787","78.5839232210983,326.6701189924307","198.82606622124462,327.83838413104934","54.32596021125289,382.19925995466775","217.34111046698308,351.20596384723825","220.7544755156402,362.07918100319944","146.83746421012432,461.2697230238859","92.77247673064358,462.95589639982825","139.04332219580272,565.2851089893148","111.0778551509872,570.1423318469571","137.84566245468676,636.3054564954706","124.2956340507775,630.4421718018527"
"185.8592717508398,383.22805263652873","177.314321614425,366.003397188298","196.09206173670435,360.06080538382326","145.85030130467993,372.31280850065355","222.63682974730023,381.25506152438743","144.54306416196118,453.90616390955586","105.80526887767513,308.34892213576495","136.41589961070497,426.8825456789959","145.37519533624908,398.2853277184156","146.29417674736294,432.9320766582563","271.8882191876957,360.33079689114936","133.8381057323649,467.0126384334341","116.8957001207404,476.49178709037574","131.61057302274594,532.9247203782375","147.82536149674354,535.1852238874027","112.15762738773333,614.7684238300249","116.11083990312272,626.2843566182058"
"143.56587337983723,274.53107722538454","286.3664087674033,316.10315077963503","211.66525229962423,318.34179176894605","286.7235306023624,319.9081361525717","183.48281426930708,260.31152450620897","284.82668200541104,352.9283753628861","227.4131096272153,325.4511436135852","231.24112947812807,410.13539236343325","226.90857043433283,414.2340070078809","225.19029241777116,408.7557187803988","218.3317133684567,411.29331477421266","187.63612632899896,450.6610944577228","221.02225408294322,460.25509370440176","186.00394484226808,519.7255086342184","184.05752551602018,519.2906895500213","161.55527463682898,640.7340350318048","173.73680304738798,641.2525993376854"
"190.80461390751344,360.5804502732095","180.0921763854268,350.0280892338734","206.60559791535258,352.3367558935737","167.02803775772514,340.5893466815874","141.52031259499637,271.38723529266474","140.76011212419445,313.3570793537778","104.65058976110322,309.4017385044914","146.09747854744882,377.667254139941","239.06998066586743,327.77331756710544","175.38429058386657,402.77762208931176","264.82907677438936,350.82517393832075","145.68255318370774,452.25908450115514","146.27713137378026,454.4792590902009","114.96717650417224,567.7267260124711","156.17376803980727,567.3793955999589","108.89121587731034,643.0301206121185","154.9466557484193,650.0853660969418"
"10.962259255494587,422.93347607326876","-10.824897617681472,412.45332116746715","16.82486282526753,398.77236214129374","119.68464791264518,316.42952559059233","96.74907348870306,270.97825373193166","146.53725691620946,303.65118182586787","66.27016754744119,310.09111218879195","186.01874842068565,315.419546639409","181.836099765644,313.21685434779306","146.8649841783576,391.50964462339647","215.69748809458218,354.13314878708655","104.03162238570042,447.68138544104903","101.4560316508846,447.41367087753827","117.64994823886263,528.2309357758162","115.02608160471641,525.0226061631734","111.84099314648819,641.9339458302301","116.9202439126338,641.8879052544382"
"164.7303909717367,395.8093249844206","144.85332088247816,365.1798381879636","25.91530356796801,387.75758854609984","124.33760973266129,387.8531430018087","240.82437864073523,383.5325456314977","175.5629384675379,510.3448860376261","307.0696190266294,484.8009725489041","143.67753797004195,591.9199873037375","205.42776646595524,326.48780911812986","240.34656705745,345.6161439650717","241.33672546505466,348.4475814878709","260.16266418338284,650.8108235518756","281.64584522766825,647.5364239763193","25.79610190781176,642.8730114888588","105.57795857826562,602.5829923755928","77.67800606456711,634.5361553741336","74.03045072444218,635.0489694320738"
"266.56258353741714,339.95187959782345","185.73759638567378,339.53041343837396","208.56322621742578,330.7981409451377","273.6229048257672,341.78655602124877","273.91024112330336,343.1938616682119","261.5438225890876,368.8697607136886","298.59271510380256,363.3879219975453","247.4803264632763,414.07006705317514","299.5940438355917,413.74604637056933","255.2322802116899,400.91496627154515","276.7785793853641,393.24100954523345","270.7749553042163,452.37818024037875","268.8881368080466,463.7231106887995","133.29644163851611,550.8754507576908","149.35028468031828,551.0283147314643","113.52543165154958,623.551483748024","149.55908084379564,621.2285379491427"
"124.42345502682701,272.0607282586599","186.9095141340323,354.3038809809703","133.13715822687408,273.79633832998314","131.99225797541874,276.3100457098697","126.0077084789944,277.4440602105879","176.7753631354306,307.67583438858446","107.80862207078752,319.29644870386977","99.16000823380887,363.3210030047346","82.72274091549889,363.79290925853445","260.50743681911365,350.5965147500836","19.031098480818343,379.16644797714764","145.81400741399034,446.97186659282283","128.3173759252645,449.50193709436553","137.78103691130764,556.5939372615592","148.92994808686848,556.6188678667239","144.11650465434627,648.8196168892114","151.86581076536663,647.90443984451"
"158.4706417929802,364.45009699127553","146.4497882531311,349.29279075058514","165.31240737855666,349.99964673231545","115.39949510626292,356.85436679231515","196.9432288440749,368.60316532595147","96.71904116381933,326.27404654536264","103.37261191045263,316.5359437697592","61.94222737471881,376.4042063909746","69.08277014350153,398.0086597487156","235.56533976751547,354.31430089334566","241.72217895270325,356.1194156394394","117.0546356676154,460.14124651363386","162.34693754322336,448.8382272683229","129.32073386819445,558.1060209162968","109.92908973545417,564.5540170632447","118.46758504785919,638.1467707890017","119.430242813051,637.4201941582943"
"216.55138014262752,390.5253874188731","141.11095306752725,335.0236083746884","236.35236447701658,376.0588827764014","149.03693582853919,297.19656710494814","270.82261277729435,381.5627576776052","188.65384335647764,294.4615137716212","102.58933641010685,310.5264522686079","202.3058154629362,335.1744269582548","59.85766708433397,366.9663514608539","236.61685765485356,352.72715527723733","139.12449064143436,529.697673515587","113.93003702720318,464.43513803444944","149.7460774818747,456.1670919336697","114.64064744288822,535.9819226691695","116.48912351140717,533.169897057203","113.94402892116443,616.1196935037694","112.95914646252584,630.8150888880866"
"206.69675781012512,380.98198263561676","173.56971200430905,348.14980354754374","197.91406143129103,360.3634845421936","176.29921357269882,354.6739808316361","219.60571010010716,374.426970129347","278.5070227834501,350.54263994387617","231.0125823262137,364.40629476703094","240.6280476314085,381.7652127158317","231.36303675313872,413.80559424018116","266.3133191060464,354.90611332399834","272.7982913956104,366.49050879571223","78.50692915267058,539.7100901325389","280.82115449423,608.4008539697076","141.18126040210058,596.9438515748495","144.41416093996992,596.2774402900428","107.59889826793153,622.3208149119573","109.86550778637604,621.9342361628313"
"197.30510483084953,322.3257873772647","197.7407667998674,313.01497819358735","196.36380209718698,311.9431165405748","221.52547912003928,300.8730788175234","211.56290275484673,299.5903297157139","228.9940970157371,325.7346810069993","235.45726977990296,341.89565636304565","220.52287488410445,413.7519895798501","220.7160171330671,446.8155293149243","-3.935165345900714,419.335287368715","232.07049706010042,366.94844464847546","224.22114117692882,452.13246326966043","219.83794848371576,463.84371152647736","212.26288396931807,491.8999044811679","173.03512116072244,523.1120187484801","135.27486452332732,643.819834193367","150.80768344745564,643.5224807679884"
"258.21972350480496,376.2435853713217","175.11438617632086,373.6215109027313","261.53379248830595,362.95314150561614","151.03700363218553,249.12048072666508","230.91649434724206,376.4480472074872","111.20482579093965,305.5841913483022","184.5463914685676,269.6654991417079","85.48161773087918,362.29726590998905","214.54452897602482,335.533335051184","21.38625890828297,364.578609243905","12.429707449233945,375.0927253455967","105.4092828179148,436.53265808342957","163.64563267333034,434.13904984173604","108.51250710097736,533.4716114088719","154.29019628146278,519.1032854963369","120.65743240772053,617.5434780491929","148.2092109412999,616.8671871437637"
"5.57437513774471,414.7568164632478","9.300161398802288,406.8910175724252","23.193493676092885,399.99739650622416","155.40096713411208,359.01113428494347","98.16870960280124,277.5600299760989","83.4208668512129,311.7884773224708","84.72841320705788,311.8563225297149","98.92972175805949,491.2502036484299","39.71212269823843,367.22522839497964","11.649755989995015,388.50917296650806","219.56937755777682,343.5387993601046","108.82206809196026,457.75848269926433","150.33423949957825,459.7459073196589","110.49603200237112,560.8084058947136","117.90157042032087,559.3895611596015","107.85110022400141,638.5283711355484","114.13554780121444,638.218166484907"
"174.3861506124415,379.83436436040853","164.7483253330572,359.55223647536934","195.85128134048404,350.5550280619224","122.95160054603906,374.76087043257536","229.57767881400855,369.3014538241731","108.6192629328034,429.7938306044048","75.85094300503863,414.24817037025775","137.07305480719543,521.0487217290856","163.95148310679872,431.1437495487673","92.83818451996444,363.40478681868615","231.80704747656443,406.20677665977627","95.2009979723029,449.45215306857216","147.6765526797521,450.82241013820067","131.07049364616898,526.1349896976456","146.7767424824637,527.7046916085922","121.32204737088097,618.354610339213","140.37390492955075,610.1738213565098"
"218.55032704869137,325.10419912375363","227.46099901013804,315.92823132466714","217.32568846231305,315.8665608803122","240.66146197486017,319.52302390963183","247.62722202404927,311.2422616565274","234.0977176413926,333.6259507947395","236.16094222606853,334.8244336792467","223.91529074346045,447.0471215155338","229.7197622455048,447.36095383937254","235.84411472661952,373.8133916595103","237.01725000166243,375.2408810626672","182.95800229083704,433.6777178693838","184.93487911001716,436.9285375691573","183.99804064086442,526.3839484188807","100.26811212324446,526.850065832472","172.2131167163181,627.68826614558","160.40314652854835,627.6714013244391"
"191.23532846651187,342.8278911902283","185.63176819322638,336.34566370151384","206.79734870524726,328.5226250436983","165.8429397998617,343.58098070909074","222.71564044284452,345.02996600555537","151.64510989653002,340.79126142806115","217.38633288669217,350.94087355795534","99.93137902879533,361.0644744991792","139.96593686114954,379.6308287386764","147.9194782420355,374.71934515214616","260.2444317294466,356.13925206522066","114.65784742303396,441.661917838605","142.05370523771887,445.71510938354965","140.21628353846216,543.3444011999939","149.2580618654244,543.8922184450616","108.24476718531508,641.531042551716","147.55375641700363,631.5904847378861"
"146.2866010257706,369.6018560387281","133.39469410937124,345.66785760426797","148.19000107583372,348.59712652659135","121.85281170203064,303.7505569161144","172.52128624823308,364.4232367727079","135.00059248037377,439.3025023464099","84.62876927713478,304.9500239034571","111.48273108812623,497.4197951736153","39.96502038384227,352.7401608715725","-3.668314417976376,364.44890063096574","0.9380721749034819,365.8808667372173","94.05145952395429,446.85300240720755","97.50745733238847,446.92659786239204","115.76993243146967,558.7170908887099","111.65411246333144,556.3910963006521","114.63434722544156,641.6234710337122","119.0688113201453,641.0465166262616"
"273.6773070101608,364.4418768381794","180.76915987363589,343.78274108649225","281.9946183082195,354.4147565670978","159.06313279445072,350.3597897778225","231.69994377997136,360.4855132937895","206.83130417166984,494.5734224430782","317.16341771225984,438.7605897183548","188.04073170465256,530.7505091804475","138.45790444459436,403.7899358727125","150.30428447797607,372.9558328710177","155.82192215381428,438.34047428828734","106.65606879445829,456.0738916063123","134.6109066380601,454.68549617069704","114.10358289429189,542.1737819330237","139.64261588605,540.2093968966592","112.4327111151432,603.1849159804764","121.85988495229287,602.9466087252249"
"207.3136959743871,310.9129731293318","200.97100037452316,296.8127477029882","213.19597322931548,293.83228613708735","290.5882115345521,313.77264089621457","244.21341248152322,298.16276312802086","230.34213096529595,342.9113276737673","291.4741071411608,334.18434232125486","157.2251313205823,443.30151034700265","232.67149142254186,430.83030314760913","225.9882555416122,381.3221734785384","223.2022452744065,384.7418343510609","145.75788523158212,454.49241905360833","189.02433865914549,452.0635374789108","103.19755862937365,543.180345468484","147.90857847933643,546.0301529108782","108.01927351302214,618.3419134830223","146.9939260519896,610.5157488514941"
"275.4476487868491,364.55082281090404","192.8634708567816,332.3575001282451","198.23170061519642,329.7950121215345","159.3645769408705,343.85043192466406","236.40216711615773,351.56089693655764","214.90889799362958,243.7193384430288","212.7269742201275,244.96857016003085","227.64407250667824,282.0168580526508","225.05338830613908,285.7611184917999","206.51018634009455,370.27471223230026","262.89999270903,340.34525058612746","134.47195398946684,440.75376458668984","192.15523751700437,441.96984554543104","107.34383609044414,533.5350185052894","158.15195901477387,528.1368478262934","134.9068235998488,623.4320020861198","154.9429065392639,623.7714596759484"
"156.22022731202122,338.37121748274865","144.86147637868208,330.3120327366929","222.90240517107895,319.68053825170614","125.29760053463951,326.83054705074323","229.13418988773333,324.4238174379104","89.53837799191012,302.42072524727547","72.78795508002497,302.26757183149164","77.83106656204404,360.7375979887372","215.87712159509329,363.8392585724708","144.68043209328266,409.1489739918987","222.59661271507173,328.9087020933396","111.04550372765686,433.4492130502189","140.13418745345183,438.3600405681922","120.66060184226427,533.6050248795447","116.73977940184596,531.3718061038956","115.46176289955469,620.5666419596987","129.45385011903045,620.2278790306952"
