0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"223.67018136347315,226.9913268924223","207.57101927285993,215.86756873223567","230.10879100992526,211.25534888835267","191.31095040169208,225.08073947772905","249.61430287639456,221.4892079394151","166.9734229893072,290.4078012310577","275.04642542976353,283.8806716384591","141.02974597025474,365.81302152997324","317.46700702474277,340.29288087837426","124.24326107752466,402.56331922479177","336.65000960056886,404.30444799044716","195.17383403258566,431.98490662333563","269.0033380233824,428.9405169653985","206.51836116211888,526.2819490544063","266.67476992477236,518.0521478912709","219.10099697484117,590.7606755713081","255.80359011401464,589.7805477394668"
"217.05847034380133,187.521721509644","200.4811488051359,177.40043610450357","226.1196904460744,173.697913203258","182.38545553600744,190.18653691510744","247.3105684569838,184.40522219884255","166.85221144383058,250.42215933595648","272.848809090106,238.81372088124314","151.1850780680022,339.7239922549474","308.6992688308894,317.38508944381533","136.03069735872145,377.04823416030825","327.4565429093773,369.2211047220787","193.11489978003596,382.6293321898939","267.7181323159066,381.23290956252276","196.26647726571053,477.6072965985606","256.1655820557116,475.32714962495436","201.66371508052845,565.0057781531189","254.88942083217756,564.3974868240059"
"216.88490515089222,197.69854118851836","199.39789792071986,183.9259062295758","227.3664957484383,179.78080719825357","181.33069091084405,198.86788691064262","244.234593580669,189.83424739614998","166.51860913228433,261.7425451018931","277.44365816821386,253.43542432970574","141.1686599672073,329.201926146036","331.3561649248294,311.65689698453076","107.81639105058366,357.0759635954979","374.918912167679,341.4298476875988","194.53159836943513,392.7276937878085","271.2655992322395,396.22461638098093","203.84948469228783,483.2740694632326","254.8891695965125,493.3823878663059","211.58607441349255,573.981413488722","245.1742342937781,575.5591039991564"
"213.4864982872158,243.50019224886762","200.21739000847367,231.82479620907557","222.4586070316775,231.52929521256382","188.69912375364788,243.7504824033507","240.8105027016963,238.84787503847352","175.76593688489862,306.6126174036167","271.567526524169,291.7721922759416","147.1837442598454,365.73166902890927","330.16115282110667,354.52011345889315","113.4904519166464,387.0902124545917","380.73317219775015,386.1368290645139","196.8057642836515,433.36295933111165","267.91071411607794,441.98589992894273","201.88441594936506,525.8776950465102","254.82943348569165,532.8731225158454","208.1471606302818,589.3091817774197","260.27921820614586,587.9671742480089"
"215.1519395108353,231.35420209238964","200.35846849730973,222.23066188945845","224.34546417948803,216.91737490405367","188.1945459091246,231.50067904579964","246.26233595911168,225.59694965525824","172.82307825941984,292.82026179569704","277.22459999411024,283.80219426136534","148.76316625691572,364.4708982237582","324.2875528595327,332.90512441197257","122.395248828695,395.23433878264075","348.25106766993895,392.136653202517","199.44029877065225,427.1587119492111","272.7408937090566,423.49514794256896","205.98398290255653,512.3157159827563","259.09164654327276,509.63972811569033","216.98031672615025,581.6605415789534","255.8978421400493,580.2549725840528"
"207.78567115991495,185.84243685354983","197.00509079513847,180.40991905598324","220.99685995495275,175.45631200886885","182.89650753036085,191.8867964688906","242.89258928707142,187.2811566067113","167.71796954559449,255.22070265001824","274.0410962531539,241.48891760681389","147.9200580166472,328.156886119323","314.3522838785491,315.33506816463245","129.41272477324372,370.80095639952424","331.2223142928186,374.8996868207761","193.50835415732536,383.26479247571893","267.81292546491215,382.5985355599845","197.1065900038189,476.4118239109618","247.68628173115655,473.9465498274866","206.76691053813533,565.2638832418835","246.25638360643205,563.3076411740789"
"216.06506519837137,195.026316067588","200.9786727252174,183.5502876845779","226.504100339422,179.927592889808","185.21985765746598,197.92525146721866","248.5783036228284,192.09940127361608","170.78949948321986,258.6499151088848","279.5129897121326,251.8960945337199","145.53451739953186,332.2362046297422","316.42488148611346,319.01277623751747","112.3576496287543,354.5649576743753","356.5544547144077,353.6062485513056","195.9576699817227,387.7590164600179","268.3775293075621,393.35439362878463","203.83228471214204,481.92021410752824","257.1621179840444,489.5875715560022","215.99524100930773,575.6900475646735","249.39335077189287,574.6603286683791"
"220.6006226595274,243.6381789033051","205.27621338246865,234.8729293170142","230.97350551738816,234.06198998833443","191.85518482965256,245.31042047047893","247.85602041162872,245.32066671764804","175.8639960975499,307.5439067202319","275.4858559337572,296.0706376843879","148.4454111180881,368.6507110001976","329.163283411167,349.0243043417133","110.37420203064204,386.14018659183483","377.05154543628026,382.9132940982566","197.900726615223,438.8557582513831","270.20343281786734,446.0837041357612","199.4639922264485,535.1565884245044","257.3174202766864,537.1343649778848","217.05574540312654,591.0850435843263","256.6464277927978,589.3991403542603"
"222.00875991049446,215.70472865716957","205.25909070560442,207.63338734667587","233.99208270714905,205.54693496644728","188.70679610434212,218.988718411338","250.98061905204094,212.85594390987885","168.2872695625988,283.9139960619262","280.3605235652701,277.11320869653605","146.7555227316771,355.9017938398665","320.3988306067797,333.7381385179809","124.74101690745078,390.12047734242003","337.39556109951627,393.47329640666794","196.7917144122291,418.5591582658226","273.3083964247648,419.7654367884773","198.819070274264,511.7849951124377","265.0441731553134,498.23362892239936","225.4631150241956,578.8858732824659","254.88435746723576,582.9753801516522"
"221.3225580059601,179.99157887024637","207.3726590523924,170.48954499834704","231.84664608254042,167.1138600152754","189.78136969540373,181.3316567862544","252.0803162096076,179.7602761116473","173.65188539260095,245.60352874637113","275.9234311589935,239.57236768670583","152.93016099744273,315.3204223989049","309.74259257038284,321.33591499773905","120.90576919971272,356.55959904889653","342.8533853612521,363.4438807862278","195.89225207970765,376.11727287797146","265.36722356892744,377.2397289944066","203.55092009310596,472.14035449788724","262.02484225855727,470.73814303030764","214.4854499430972,562.7036721789883","246.53421160033707,561.4425540434247"
"223.3674810387281,201.48073782716742","208.76023363046613,191.8904048459539","235.58393120672918,189.21594137347626","193.77325317739053,203.4467244426564","254.4867866902036,198.5486516692759","178.2844391462868,266.737195026086","287.2427767445605,257.9098118882235","135.7026222318063,320.38004240637156","327.50161072252325,322.0809580287117","96.20134108725227,360.27912184422115","365.4960673142964,348.2665451584159","197.72702614157117,397.0466702828611","270.0038357448949,408.1319905440631","206.30322612955416,497.91408494288817","258.96200894010667,496.0930315900869","220.41383860547256,586.728902735135","253.99250950794743,590.8830130610485"
"229.73443054317966,237.7604799975681","216.76247607873108,229.1229901146796","238.87009370558923,227.5646343305417","197.47695002574403,240.4437232110287","256.4089521118639,237.0284039686626","182.7335135612043,302.391896823037","287.39751858841123,294.8213673751178","138.67899182983876,357.4040750585177","338.72707147264293,352.5006572560114","96.8652989725195,378.76142212389044","359.2133300721878,386.7145939095939","200.74357412019128,431.74277873354663","271.6851048154126,439.88648054664696","203.52013406122705,527.2009853259135","260.00272369384766,515.4265229340193","217.77226951985045,587.164377887889","257.38030649623056,585.6595881718142"
"225.93727402742735,202.82230154549563","210.82423124795758,197.0406780910863","238.1036703206222,193.13678073511977","194.2447065657679,205.76062035467837","255.49205788935205,203.67416797444977","174.69903564453125,276.90255280134744","285.7801213542775,269.53021394603445","148.17260783748407,346.11510339877947","322.6528396903309,334.86962522514136","119.21159048117556,386.53440661003617","333.50900333864683,393.33004190764075","197.34068366618476,421.3290025288029","270.75475982191034,416.3983385850483","206.37846154832658,500.3815587856426","257.5682307736883,492.81774439236534","222.34299997411352,581.4565042577365","252.71625165531145,583.7091735364862"
"222.58693047905712,174.4856199865675","208.92481231689453,165.82292935263786","237.22484796427568,167.1012403436208","191.59287546951947,177.10887151933366","253.26895079260208,173.85062280795916","175.2255096435547,242.0156634735226","285.3398598400072,239.2534797757516","152.1705789528932,309.3831949196901","326.6720692081674,309.0467089345019","117.92584365072884,349.9129299059916","356.9459571838379,357.32731503735255","196.2745747844533,382.50147600582136","269.7296410052229,382.47766457643024","204.90353426209685,472.0855148849784","259.23386525551166,475.42058150592015","210.47775794003263,564.5455267642723","241.8923814528647,564.8438835886202"
"224.87421862531733,200.80826755627584","209.56200394092366,192.9669940518034","235.84426933318264,188.67028529541966","193.38474621012057,206.95663333402996","253.51751949443894,200.55081853606822","179.7664203569583,273.0329832678175","287.82535360017175,260.3354324162702","144.1638915659389,333.364526770922","334.03969036651495,324.60303993076667","100.52205340314936,353.9759624792908","373.82628826037455,350.2104377004423","197.92536703621835,408.3581798271446","272.83864370858157,412.59819654175277","204.07001162874099,506.645392629423","264.32735915128364,503.32896607395276","220.91851307909775,589.4468018053107","259.0056659683643,596.0423361930401"
"226.97456811095958,240.4271285357642","214.94088222637254,231.61495075151612","235.6345841819674,229.76971934277722","197.615438854648,245.10649892606622","257.72026700268464,238.56619007392615","189.59147418426636,304.7387891242476","290.5869746820472,298.257140519554","151.12764172980758,353.9653110133071","328.65598062596894,349.86982234257204","114.79973759632634,392.88314344354177","366.4681464169276,391.8496039127097","201.41288525770614,434.13630979070405","280.0901746638554,446.03457617852473","206.10045962203804,517.1345395336818","265.1908174804213,524.1653175205572","213.9482887653989,593.3577422501976","259.70139550235024,598.0514110758147"
"223.0797195731434,193.6580464997644","209.60397962280751,182.1641113043759","234.79621076769405,180.36712023070814","191.92156902268704,196.08349336260486","255.17066949629134,192.34482880232397","171.05364479628986,261.3291447264675","284.9695384697228,257.07550494123524","157.21318796358224,337.3929420797741","319.0551063151675,341.6052881381855","126.55084133519273,378.3824846438397","336.12830907918135,385.6681259689628","200.05688907014724,394.49406189677313","265.0497196657649,400.95892286486196","209.45934518302,488.992671743905","262.6802967828536,489.8835356597306","229.43091853397829,585.1427991102641","269.90032665089416,590.8190656728781"
"221.57769748672905,183.0284237397784","208.9702473206279,171.70460326198474","231.71596488507345,168.64367681718522","189.8638522968218,182.2696997497796","250.98075433278365,181.4400431710922","172.57265427882572,248.42499016787755","277.8459444454208,243.05954573219387","144.13289295003574,323.9569281789579","321.8519583676112,307.62743968444113","108.75887265928992,347.50322868851833","359.2933003169553,359.11884530509025","199.62070530397887,391.1140738758132","271.2205314190935,395.05368837586633","200.13274291517206,480.31145682130807","270.21390741251787,480.931248646302","228.8143089086629,570.7923414178396","249.24050285844027,569.5236206054688"
"225.81297035068854,225.64715819600028","211.37352904085986,214.29846500144393","233.93462704313407,211.09822046895897","194.76988573482532,224.0731532471653","252.68434472585005,223.79212435117492","176.73458565441086,284.8760627123168","277.7732020574785,282.91258459425154","124.67983136010076,346.9038135810585","331.7941459922939,347.56215908184123","100.95386953390994,373.45695347173665","378.45814628452644,377.111834218066","197.69651067117775,425.2759495597869","265.9782480321506,428.2198063594358","209.15009340516326,516.5287181097245","267.5627913716238,502.66386692626","230.93454466348493,600.1975271024593","251.6071428232156,605.2909346406097"
"224.4199845429061,240.34633562258708","207.5381460523791,228.60722374823305","235.08385627835645,230.21042374785307","189.69136934985448,242.3194811038006","250.4794812035468,238.2728502444256","170.1614489722345,308.6492664619179","281.75080375819823,301.7928290459896","133.57917839079983,371.613207865318","328.42200291852544,363.29580225369347","108.6254471953277,407.80218102124877","347.6814584398084,419.1371932567789","197.58965821024975,447.2255335707609","271.00042965068894,447.5201469451073","207.7454348018661,529.5283692356213","265.14965348299376,519.7229229522586","229.7645594971653,608.8658522075252","244.47583779657862,601.969452498024"
"217.89705634209895,203.71183402807333","200.5015761972865,192.8302809422118","228.09935018339047,192.15591965018544","186.6108915573892,203.6765028066672","246.2109099510579,203.90697583150308","162.26696729845577,272.0784999981001","270.6397132131376,267.1562491687819","124.35175623318565,349.2400737124194","308.79829433456007,335.763885260556","106.71335052608981,390.1254943372674","338.864072213377,402.012144452403","188.67842580001178,417.598480937082","265.5307779868753,414.04563814749514","203.573705235344,516.5215013555979","257.4018741117841,501.0229236884803","224.13121813466114,609.0935465890609","246.40596545623902,607.5539080549306"
"214.7945471143908,196.2277705567356","196.97658521006542,183.6331645802301","225.9754811743354,180.62559194601926","176.68093717701242,195.80551325579097","242.3709080915043,192.8548835130981","156.73800469186983,265.76617496950615","260.99951085784556,259.1721263840968","117.07353631995534,328.20242499563017","301.419154987261,322.20163605092563","75.26904255314099,352.5416422446878","336.97288608179946,352.416989218864","184.47473132656705,402.03097747921476","255.5155387611241,403.9212653609101","193.82531693751713,488.87083595364936","241.63896197011036,490.6640256889135","198.35472878778955,592.7228994406614","242.45029856166025,600.3749743509849"
"205.56250608570383,237.998459218541","189.76770634038905,228.30896340455524","215.6847137273054,223.64342834235165","169.42780217864635,242.7045354583384","231.30842198472078,237.95249582728522","154.68881065279595,303.71397144599644","255.6443453540134,298.40043361084935","122.78516658085329,362.43461579200357","312.40209601732545,362.7758486261627","81.34156318397373,384.88227161452","361.9701196989661,378.84810035794624","179.20102415567243,448.1980201335269","249.54453666479208,452.71049826061676","182.53700861949403,530.4031015833991","251.513045403744,525.76091484337","186.77879428492446,593.439403489406","235.79465995224535,595.3325471989375"
"193.2955962006684,216.00237152455844","184.93576809775504,208.59319634938518","208.12681054141274,205.83074250573776","170.98051589193977,214.23260729600483","227.4889634722402,212.27744581170583","143.9496068694712,287.29948348108434","256.7382640912839,278.4658290996626","114.54958417721764,363.6670212801328","293.6954555882554,348.85218282617944","100.42994654317778,396.1050961268087","318.1029811220874,410.3272345279441","176.86252258538275,425.78467283731305","256.41107795210667,425.45837521089186","179.27709058472158,516.4480216772175","241.21476021258286,523.2872662377265","195.56810009433138,587.0428894280459","236.72502427156797,587.8333748546555"
"197.3736921674083,190.49342263069596","184.21758196047773,181.2824130522138","209.32193860005776,178.09635117823976","164.1393300809749,192.90648137549016","224.21679286734138,185.35613568376473","145.8426482798061,266.7398000041798","254.09826039711328,253.54226702382127","119.72020742216,349.4997996764424","286.8476796725381,336.9309154465968","95.34362252676999,365.43246317466406","308.6691398769037,373.4914935516476","173.13491969720866,401.96212887300123","243.5573588567949,398.65361373248265","174.4053991295484,484.2835274187971","249.52383871115603,478.4236774370364","192.75333300638755,576.3820069309338","227.64047790408597,577.5344492396491"
"200.22900482652716,199.70875454320054","187.61517713969783,190.19770937670992","213.40374512431225,187.8320419370896","165.82349802455087,202.1594214532162","228.76862266926452,200.39671960971697","144.8061658807302,271.2479365011134","248.85783228892763,261.3854315494285","111.9888356724602,326.7336032733843","286.9156485828444,334.3906951785551","75.33022810049096,351.4726364195115","337.9694413359527,356.8709228753116","173.07690358440237,414.8718214220574","240.87234532693947,413.8551853046343","173.80224027522343,506.10039261992335","252.44167039923167,498.82852873449656","219.94110971294953,586.5157576386566","227.84150508776713,584.0102704118661"
"201.00337112367384,242.56369297606471","188.20169646266834,232.86165467496048","213.33863643542338,230.80397283056828","166.47110626576944,243.34931577689915","228.7007890397009,245.36288665890228","151.1805171743905,306.748481483311","252.0498007392141,301.3557909063792","112.58399363714437,364.1257675705253","292.8619909323607,359.0231750725772","86.06081256792243,402.83531753005684","330.26543494792304,403.83597644850437","171.33986019624348,452.50445414146094","246.6038811828376,451.12119147749723","171.90850313535464,512.5877142880213","246.21618590002396,513.3337414218294","178.1860320688686,591.922341432089","231.05525373763146,594.3989616423729"
"195.09508131450252,203.29085027197453","183.75198429567808,195.55412322166828","210.45010269105666,193.8323484784434","164.3614224088795,207.01726178714736","225.88764532066972,204.88868594633465","141.54137773921985,275.1750664024501","248.1892362067672,262.1085155798767","120.76364711657573,346.40250001899926","279.8614922311983,346.34758322155426","85.12374218892495,385.97728862836664","316.9491909932534,389.2207372049413","168.17212632472416,414.5015672023194","241.145921640359,411.6010881119665","177.35610403810495,493.716789869019","238.48491077942606,489.14302722025474","203.71517024058778,583.7295116617522","227.2864868520299,589.0734602041281"
"191.61579589250022,192.93943917241077","180.4872348058085,182.48826705991988","207.2573998595954,180.8958535992218","162.72259283993498,192.27962716544184","223.7703664163671,188.56842100388343","146.01147864671998,259.81740840214235","251.35515345117,250.06311617008905","108.92515201791252,316.1989174928183","285.45900352270223,318.8389180699211","76.39531271374182,345.86938642806115","345.5192856547434,357.6745682653286","169.47951807400597,409.3026098110332","239.889955899131,401.8088789765473","167.80049079865336,489.5050226946285","252.5764873222618,486.48205174546297","191.6026350088157,572.5577061278346","229.7947077769714,569.0272468537208"
"200.77173184049735,229.7191055832206","187.47923931908514,223.10684144728842","212.3413854517362,220.33846369049428","167.33334706822262,233.2558361008937","225.9674416330538,227.56542547203688","146.18966271070195,292.1923270021431","253.0339294908576,288.1288313216272","100.81109037287968,358.3844730362354","299.77021801425326,357.16557484192606","73.16449936447441,380.0388647888421","349.3048080266218,389.06795041570405","169.6489668671723,435.1297519550249","237.69879438348318,436.6468140123419","164.16758443038287,523.3884937568397","238.67030337441292,521.6882342030566","185.98179745210285,593.33366067493","220.201099974636,598.6945126307149"
"192.90981417407323,236.5599903151219","182.09985856230622,228.18191765811193","207.78373857787614,226.74977788665413","164.9938019036319,239.1575008050941","227.3493344199333,235.44077594920353","150.5935147059103,305.93264093658803","248.64621455567357,300.0006234135609","123.47289522519839,376.63410053178956","296.7053941363027,363.77257113326846","97.22445001861928,401.475017265587","320.00311510850486,411.5927907743343","173.7599940318542,448.6365440754575","245.22444277514745,448.20261261342563","170.26584705397312,519.8916869404715","247.09960780162294,521.1276429172619","185.7479936770428,594.0119969705663","234.0979688770576,600.6833651650277"
"188.0458143954147,199.21361574403042","177.38455164571684,192.16068579529045","204.30760326459716,189.5183117937021","161.2163383988555,203.30758002017723","221.13171552962365,199.15522564246032","145.88269137965102,272.77802344889955","247.25674604720177,257.6676454061664","124.35987307774883,347.1299256796039","282.1329911822011,344.01417891802953","102.56711171666012,370.1819364198915","323.5596071829592,382.92170721269304","174.12857607830358,404.05008635168406","250.18296514132606,399.5522732864558","179.89880222661952,494.6753060307484","248.5003625892016,490.0936705593005","197.38714293839865,587.5748452509423","233.35852433735295,588.1465511099374"
"200.40332372643144,192.2426943649114","187.16322350409246,184.9815591300044","212.48033810032945,181.49030960023634","166.47535794625486,196.73128387807407","227.61145052186248,191.36940922718566","150.7689931550379,264.22914141346973","252.52446221377602,255.7584087208551","117.96449529150584,327.1968648591394","294.2649875151044,319.5137810614322","77.50368716466289,348.8914311627933","335.5353156063807,345.70513773521094","177.89459869741006,410.380067342914","252.3502206171533,408.96527479594783","187.73758688603857,496.35271896184184","237.99875044173302,498.27959231365514","206.12768970296543,589.1485221654988","246.0813496511734,587.7184470803821"
"207.11311328457487,235.4007364710945","190.90970771878614,225.2410903515055","217.75075988175803,222.1926678015564","171.8296151365288,238.52447183215665","233.52629178414549,236.90394390417907","154.528135782086,306.3044774393163","262.01297620483876,297.68252094432074","119.85034749665613,361.90914347014075","299.7497133188211,351.87808678771734","88.13250186192852,393.8033374830906","337.59658828319743,395.5564298518437","183.53143803340453,447.57363582863417","258.0151210443519,444.61715935733065","192.77167320993624,533.8979401940966","243.40389251708984,540.5846681112445","213.0971603096691,606.774267055645","248.67182126768836,608.3017490253374"
"205.54648498060175,213.71288522208246","193.47967463986885,203.80868132476212","219.85597947413822,200.65879970209144","169.6537596706287,212.40894896510974","235.54201350230653,207.49945288038438","150.85302182208704,284.2993012662064","261.02123307996226,275.52025494408514","126.03028103720817,360.86248256816936","296.544931849617,350.4932418407633","104.47507266033489,392.2779780881414","313.7534733338115,408.5894632896097","184.36140471580893,424.7129655533727","260.4182868096615,419.8510730312956","193.21800303180862,531.6942830957792","248.9609162148799,532.7041655662922","209.06855776894417,601.5422360906341","233.23367953764324,603.7873026925765"
"202.93492889404297,188.3478468958042","189.3037513703224,180.01338350169854","216.91857073000898,177.12702918145442","171.24199424179614,189.12235512343824","230.26134903607203,185.9337654559065","150.5866733654928,259.80656397481835","252.29004001246352,246.54024027664838","119.7773345472284,329.4270348456119","293.211614349009,316.77224422707167","75.98034869835999,349.40686949496137","335.5994773300705,349.65961025846605","182.32144841888072,412.51649671027633","252.38019496457588,412.4239524514758","192.34107460586017,465.558520365318","256.9097227697706,464.7031613361047","211.8097901103098,569.4163726925386","244.65270770477417,571.0179132246321"
"206.87913557713136,215.60674288857308","193.89871640335264,205.48553466796875","220.62052825452753,202.79849011610455","170.2812304070024,213.02899163984603","234.99155616018095,210.1437757915096","148.85279941187758,281.27793189616517","258.9055195671111,276.42393149290564","108.62803685525978,335.0017265587001","306.8937154094533,333.5843869220422","63.68139660312045,371.0886617578885","341.5897279435095,362.6804485395261","176.2641565345141,424.2163602480165","247.633077747627,430.21190064426526","184.97944445183305,521.463974533378","260.8606548383542,505.5253292336074","208.52212019745946,610.3009828797574","246.86626784625224,609.8296555099784"
"207.80318035318697,241.9074893461591","193.03502616437032,231.0150339445715","215.90276695874877,227.78053877418606","170.8346445996474,243.87085168742018","233.20177260818184,241.4059056382235","158.2014717666092,308.4155130942972","257.3473946241089,298.2028990868001","118.76674874747312,370.42151721998874","297.1528641815779,357.6904296875","84.86748181057351,405.71522694153543","327.63148023553396,403.86905002222915","177.32939575432806,464.27169977922847","254.97078253601313,460.29750660699625","186.6465283701856,534.5377228139439","253.8695393128154,557.6141624599115","202.68438895852648,611.7196732457974","233.56581308683997,615.2379759554733"
"211.04632357586217,199.68694991174837","192.6766868027268,189.03845553268255","218.91349786543196,184.64354875022798","169.9198375657375,203.8383008904958","235.94955640265914,191.91008690266293","144.941214713605,272.32344512345725","259.18013947483166,259.57765393683883","119.53641887026538,353.57209439407524","293.5819550451138,339.90367785502036","89.88029040622342,378.86789819145946","314.7427620794987,378.99637185182087","174.05247099761368,409.8731193097185","250.7385245000342,408.9968432712184","185.45864749418627,506.57997873506656","253.3871861617389,505.83441470847515","201.64384813716907,589.3367366568124","241.6476585892852,588.8933114968385"
"211.4119101201514,192.4678609528894","190.0077330296142,184.67002304611503","220.39839727498213,178.516987603926","169.31169264975227,195.93929335301024","234.26102082367538,190.5779396977406","150.943157448379,266.319453020504","257.29782389481244,252.88282164339887","112.30496744237524,316.32660001168455","295.0689802949067,323.33032481865195","73.29498730373757,353.89823765142415","341.95786549609,348.3989166378511","171.06253467366855,407.90487504654817","247.04072202689918,413.01483866769513","182.4243004349883,491.14743243859436","255.39034609664742,482.7808216851973","194.82467443562666,572.0889258477474","231.69327637193732,574.4121803847733"
"209.96191314222284,235.99918677185295","192.76195232228082,224.25357210033133","221.17108222575507,221.52444268015108","173.40938499836608,235.9282155908963","235.50312995168485,236.26306140469205","153.37573711231988,301.2070756014219","262.25240379363186,295.01620044040305","115.21439239858194,357.80277177981367","303.34742736816406,361.74952584945737","88.73117712592341,386.23385002640896","334.0472660881072,394.7833881303958","174.41749709311165,449.20635891331773","254.6632314303506,451.7152422596972","184.46271066628543,524.3032462865925","260.5246561250798,526.1344494058928","196.4950244176249,603.1794744706802","233.68851272048653,609.9025563043378"
"199.61158351675545,207.66387523844082","186.83105130325498,199.33479546572912","211.57556116720122,194.913742421666","168.56965845011553,208.42173090240834","228.5720404242727,202.60319394360255","160.38474834753845,274.6708970125547","252.3507230884834,264.7513526886817","127.58272418901618,350.12410679679897","287.5211072097957,341.2884456174383","108.67851589811454,375.3039022364041","300.9325308298786,389.9250460969799","172.45662205321315,415.89088885236805","250.57023525609117,408.1049373641552","183.39449527013164,492.6584741020945","248.1769256591797,487.5353505175401","193.8624998159446,585.1748306927514","240.1071974461181,583.168573045545"
"198.3501485683575,188.09277130008206","187.7021046798053,181.87783385992978","214.40948014315,178.13830097361762","169.0231968029928,189.48334719884255","227.19265999404377,183.74988689496823","154.70821377646598,252.4008042153681","255.0410318931253,242.03110038074536","122.77960074458144,324.98301940205494","289.54092600187903,325.68972101471303","87.28904575689296,341.99040038112537","325.5413734346976,361.007357942455","178.33136223819008,400.6322393157603","250.74841932007314,400.00472903715496","182.8747080049626,472.5304837356745","234.82622376675738,484.00485265115816","199.566689635993,572.3841566983828","242.3292996002079,569.5656861776507"
"212.40568245616868,200.10042747171008","192.85767311066508,185.8730019298509","218.91906370170386,182.48404120656767","172.25304386124077,198.87556677198594","235.09676592637595,193.23098446144667","156.41541809794506,266.3296992676731","259.9955924661243,254.7564762575617","122.75366549362008,321.97160683717243","291.8942891280475,323.24661818923653","82.26502818541769,352.34686706780457","337.8907465953307,347.9285540747735","182.8863421488365,404.0751713259211","251.34949098579614,404.7509991241336","189.79866630465142,502.7875551453824","238.26403597820592,500.7408913935205","202.6470901251767,596.7956186732429","233.0368460569864,596.9648071764044"
"209.6861143594586,243.18358128172878","194.43881510574994,231.52074702518922","218.24724020753854,229.18961966547982","173.95796773591394,244.46156423843323","235.06545809734655,236.91997899155672","161.40747076249772,305.5278273408051","260.14034286083415,298.5499014650337","124.53187287920645,373.85279436519636","295.0685937784989,364.91154474043196","89.51012364250215,389.5906826865348","329.8383149915168,403.7416569453733","177.9102912635655,459.72923545985833","251.53843953173447,460.2980468987491","184.7171157658796,529.1033139952426","259.33219502964835,524.4320286850984","199.05312528498905,607.083506899585","246.17148527746537,611.0920857826559"
"199.5311687781189,200.2967656354496","187.7663050551359,192.05475001947426","213.270068424685,191.0178722574553","169.3892278411509,205.32497153671798","231.3882182971049,198.70753603686617","145.78656474903863,275.43774467497946","258.8556396246884,269.2696968405163","125.52827352679657,354.3230613381946","289.3053055997025,338.0575781202502","93.33547653020128,388.38069930614665","313.180037591244,393.8240615310372","176.41636669589388,415.8981056064947","252.2848800184198,408.97511582430235","184.61403183992735,498.2148344878556","238.6648534930634,495.93677149672453","202.94229203161098,591.9612810305584","241.18360699011657,597.492865180227"
"188.58923713891886,189.33189184285322","176.99726220513134,180.43521628769454","201.10007752889788,177.6312371636179","158.55447720182548,189.62432475405444","221.07279110325914,188.2909425965543","142.25824972071075,260.5389487418683","243.91115665064711,252.53415979763875","108.72196034234787,325.2399281305098","289.70069255903076,321.2457248672901","71.43348563227676,352.7012984576392","335.36611804887946,350.8195008749164","169.34029486392723,414.2832121496534","246.0363784671294,407.58745364178014","165.68118268320995,482.43947307423394","254.0990527557492,476.99792468594205","190.57179574929324,569.0053264454644","227.0149784013919,564.7953731076726"
"191.20481299611845,225.3218060801465","177.7567282947585,217.62318889454644","199.8623360362962,214.11837418255638","158.26315978528925,228.03266206140182","214.01094307509845,223.259821197866","137.5924555559567,289.3293788924755","245.47088563674157,282.01407940935064","99.06202632443916,358.39439124912604","300.0906014646538,349.14814692990785","72.72727200400504,385.170517264637","344.2928111154282,385.25044185178285","162.60497589705056,423.92842333604386","234.57116158927,429.0628544551389","162.20937635369802,518.3612333661387","229.0164183382858,521.1298040842731","186.65669375170995,605.2545421318321","211.47655498935092,601.7586229376292"
"186.9136498595954,236.23878686808425","172.00215606095725,226.89197109830982","197.16070230090668,226.86441621891717","153.6439021960307,240.54471917653362","218.1993701504362,232.34322544201802","142.32113594025492,307.20848202241535","250.5555476325959,301.1676150073337","118.54979708779183,374.2916656375395","290.30823837458394,369.1204946792543","88.34423555010488,401.33751301450025","314.9468620686216,414.76827836686067","168.83991072242827,451.39396162812346","242.4004959225191,447.5492841074903","163.62974684897102,524.0792181705223","233.44390581182932,529.0761450385305","176.0158197425219,594.2074668082745","208.29183372171008,603.3876797568473"
"187.99844680964253,196.10329119611805","176.81594735824643,185.92172466827273","199.30772364278715,184.06086339097078","156.11455372613693,199.10302959991336","217.7833045632923,190.06962163902907","143.69670918386737,266.47484478783514","252.01576796950997,257.9747819714973","114.88334109532695,333.05100318522767","278.8484713780741,341.0622177420887","76.53067075974286,361.836782967534","316.4608854894972,371.4567162183472","173.74546101492206,398.1674669317698","237.53823546769553,400.5114069244741","176.31220052399988,491.07619111176126","246.2056340020918,488.3247939529122","191.5088274766499,579.7125196642448","227.4279905089145,575.4571818192181"
"189.98388496725477,197.19853976357308","177.20710196290963,188.1169300598857","203.31823721562841,186.4523683540552","156.28071712983723,198.48209930301175","219.64279634943267,191.64677185771066","138.35022097338964,264.74880559899","249.31641468092624,257.02763123271063","108.85032244136829,322.5041415440897","288.2298816725438,323.5334745177035","69.00500304225818,351.0038561394242","335.8858666624077,360.81663495371777","168.4119597557454,413.86425448762765","240.5199969696164,407.28844074887525","170.84685851813293,494.9488866190038","251.15058964235777,494.3504363182454","187.77322369883495,575.2451558985134","228.47960502535454,573.6562736303425"
