0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"350.1306003318223,450.656463385556","351.9423476786929,437.71636012927104","329.72477579673443,436.03528093271217","327.8672552442736,435.13658278647097","305.8025022870372,411.9221371899319","271.60615883912556,461.7606166735697","297.69379389425194,475.31124961051495","234.4533320623613,392.4801243882235","309.2505765091121,396.126977942797","270.3492654585189,397.81407753317274","313.63875526398533,363.88715157712943","219.9569568856681,470.8191482009591","223.15292578077504,468.3551476623297","268.1337147575408,594.5410969656265","225.5684407453129,622.9188021054991","242.35453912163524,671.0036103363631","233.61035910283545,670.1328915844631"
"220.97757278620503,213.5043133093689","362.98043493723594,429.28294615986744","366.19635774189396,431.1241446765944","182.50469584780444,378.1873235442759","254.7482457142396,184.1826798850924","234.49092078301692,289.96065191721635","242.15789889918227,291.0142208351699","293.3805220192045,337.65147168348733","296.9135332218868,352.40382925545657","328.3656101746318,411.69668115994347","327.8206413654966,397.5923649531858","209.6431144090942,476.8718823384682","256.7800271891434,472.9420316822334","217.5517619092177,632.948778204417","241.1031535998393,634.4175613343947","227.33225039470983,656.5322816603842","243.65155290536842,655.689194972413"
"181.22675664879472,247.5954300698603","377.1514502647786,425.7599737857566","188.42077396259236,219.74798269308957","364.65351952281907,398.3246532395656","217.89464061455044,199.1802334321612","219.4109058305911,276.73384670153666","252.91602266066735,271.5858118079516","171.21779831466972,406.90645447964795","324.6723492692881,327.5637229592883","360.05639966081554,406.5242366568124","355.6094704119612,405.97016746431933","257.95235077973007,479.443362343636","273.0081311533887,453.2773029015686","230.12840671761955,572.0827510848583","226.23483368394903,573.065889113608","237.09640856197376,584.2006074779229","237.59397113369596,583.2732352765154"
"212.55269397186402,183.35786663604617","231.2230984877056,51.87885751983998","198.70566636022426,179.97834172230284","214.99945878797007,171.16757255583886","220.1373827448151,169.19326930658363","229.21396687429706,255.74329984791083","243.16255167207828,85.33155686196649","233.145418515929,194.76166958938776","286.26375000949963,321.095813202023","338.7117074454341,381.27154042284775","337.0598715993681,381.72943768334295","254.9655645645082,472.1111787432362","265.4337237168843,456.7221259328642","262.48808217326956,584.243483487734","197.38198294435495,570.6325694280839","261.9599461536927,664.1898366727718","238.98488907869688,655.1907372381901"
"176.07310147415342,268.6619072108881","334.66263886091775,438.0329325041418","183.90349872752387,260.6412182522191","322.91860837231354,411.72427463160415","205.79746940998717,259.19184703307394","159.459118854211,337.28087013333686","245.80672974345288,309.69135418012445","131.88878753305875,438.11092747788484","281.74061905085347,349.15821951187075","152.92486572265625,471.7188883384378","319.42121465660716,378.800438906896","183.90419445705788,471.82987970136946","241.5492128602262,476.31912528308914","226.8590770083179,611.7027698323884","234.17129103961162,636.0104571984435","227.34446431319537,652.5436935721668","242.3551575478877,652.1603951658257"
"158.52162330716504,217.7383868146963","389.64618258346377,416.4968646453976","167.60510675452565,197.90159440689976","209.6888586259538,38.383315045546","196.71632438689358,187.65276155583126","221.2119176842359,246.22716050203672","228.01391073145294,258.6755210787406","164.23835558464555,399.6815959767145","313.48992712117354,298.54839636657954","360.0725946983011,355.2475391194978","358.74402184987343,369.87559099605573","258.06977446441056,470.295566900231","273.1932918385309,449.83911774037875","223.58464528243366,573.8534801201133","227.30051739763195,575.7472413059338","234.5115027817307,552.8326190399289","237.29946495679565,652.1718956617066"
"371.5505859434373,433.4662708327","371.7270210206741,416.4575391242476","372.28475453417593,424.2711998609253","346.8902786789238,385.49415202456225","199.2069588152815,160.27097813350215","332.59338462028063,325.3003250300188","355.2266452358855,325.11400155984006","318.5015761676002,340.65935305584264","299.85443993950634,329.16607392901113","343.9044394289009,382.5402998274866","336.342593775649,384.709339661357","260.5108768151428,474.1118019193063","260.50382289070103,473.9077645980894","214.4749753484466,649.553796196726","265.8725357946255,654.0713299109314","257.3951873779297,661.9503273574295","262.42707055830306,662.0405560801465"
"336.40372134553786,424.17749783408317","340.2121834662174,415.53279119706804","151.271773698265,268.49022950643695","306.2801979154001,401.06061349119193","163.4805901672126,271.33114143104405","168.12068099084996,321.4546827026842","224.69756130114604,287.77360879029743","137.72263428209357,450.8156564912907","298.51776957233596,344.70212468841197","326.976586160029,376.79066936329644","323.15104001412595,377.074515494855","185.16439255295097,514.4418798068155","228.9335878721007,481.29880140727596","218.50004126404048,650.3572100331347","238.7372480162387,651.0468538633116","228.83375068397373,664.0323030345635","239.37612098664164,664.1695371397738"
"140.68698321984436,328.8460282500152","150.64631284721168,320.0377675809749","152.1381502262813,312.16604477700554","319.059957096085,344.25588229286996","162.22568734610593,308.7213761147822","265.65154503848305,314.1925247726737","230.24343400057188,305.8579648978979","180.44328789024502,374.7645366980408","311.94594867869574,342.76290181082044","156.1224000092147,359.6129421130228","337.4034653600552,379.30248572204823","210.3727994095027,450.9804840681618","256.3972599905289,476.29955900318424","221.68134186147256,648.6342968180022","234.99470626890428,649.8599100669534","230.97331225918424,662.2252586750668","240.30667856416812,662.4323447854603"
"160.6030914662877,358.95899613079854","158.81011915392452,345.87278254765016","165.43559015771297,338.1831959527754","155.32304542630567,341.1453840797513","182.927158281497,334.4695391821954","171.79015181129546,380.040176925956","233.73674996817624,337.1020721554292","177.34655708283304,416.4832415747735","313.44659863186257,356.3755525225331","154.08874392973314,392.65436847850043","337.49118525879857,406.45191474647373","191.34716698910012,476.23777278202516","269.67549005649437,475.76802769523647","222.11530315829623,642.0134459024273","234.92722050410765,642.8219925104876","227.5198654590414,673.5644388755471","236.77799634525286,673.2228201187074"
"242.41475837796582,410.8512403436208","244.23969559725157,405.94616307358797","243.31188228622023,403.7481018541388","212.10454752287512,394.2292803456347","266.80877516334624,401.0219440385989","219.67182373165622,440.5247966603082","274.74316465622724,430.88811436515834","187.34565924855985,473.63128958972976","319.04869014279853,365.95998088673394","215.76039363994676,443.88954073538576","342.01462543057096,419.000962550538","216.91880263985365,526.3168750569978","264.2722225857152,517.7325653194918","219.14987197460368,663.7968901994163","237.98991854181548,664.9813640906189","231.65893438910695,675.1193985400961","244.66339488344897,674.1815292417771"
"240.92054392298837,189.93088243536448","366.2303035454064,426.6600226613798","254.91363608512432,158.48487007942646","320.4413667374548,416.28132682829977","257.25080417380724,165.77876050184673","302.0395331475521,437.1808152254453","253.6196564551921,111.70080459535353","289.78294325060415,382.8054287090376","295.9449810814765,329.1407188088977","331.552090091928,393.3787839421966","327.54248483264496,365.01095842294654","179.55511183683046,470.01843582331435","246.47153796481717,472.78318590691117","288.6964842800037,624.6466551309429","259.8793863081283,639.7022707453034","285.3006284246185,668.0815581681663","274.01473583414395,666.2602346694887"
"353.05501246174026,430.5926519609147","354.20904416332917,419.4821695409396","306.7769681284864,328.7531366608022","326.16575203980915,411.20771712366246","306.10902912421915,327.16000924314505","301.2124460123856,254.5621834840292","291.2500242537561,324.10207369911996","273.4138574266248,329.4993953482186","284.7835661001243,339.67721842606244","353.9729696043735,215.98826605058366","331.19678488408545,401.2185330520808","206.33242744416117,529.060206431823","230.23504659452328,529.144298983919","224.7233419455443,617.8718982503572","311.8442175601707,646.4053617841074","321.0829839743529,646.0885192633602","327.14077833004967,646.845853931709"
"345.4336142929611,438.79725237300886","359.4593670915537,427.6440483122948","364.34584279932403,430.7107828934369","322.2668064280707,394.1112265976486","275.6914053594092,339.15267231863294","287.4321891101882,451.1905031909275","230.3781156428593,339.66135700389106","277.7659548748328,309.6575859455747","293.42721320126304,332.03328648429897","320.19428612378783,404.0380069717823","317.6231596534818,403.389502499354","191.95571774731354,572.1823577287132","221.55166560666572,536.56543776219","275.36006416884845,650.6248860043775","274.56134733801224,650.76088515701","288.4494616437979,664.2780585975498","289.3567509335767,664.5557685584873"
"264.2418617218849,222.2322055801807","347.0702600442018,402.6772821923638","265.54467325173465,194.6242425228371","251.27642005890726,226.327173255297","261.3832250216592,209.39529804867993","239.40684904105933,286.5162148086013","263.94238880914475,289.66779449106656","318.1456332076848,347.4068252029122","307.4680981172198,336.1959642937211","323.3640298806276,400.9699988457943","318.83243421265126,376.54051428175154","263.58774067919546,478.0503744281219","171.7065869639356,529.1467302968066","277.1178248364638,657.3819290339251","270.2671886993289,656.63246718826","276.6481107719214,671.1581337776629","274.41425851903534,670.4397001155155"
"248.84414960809255,341.6338464165476","252.17992148788989,330.7504794940874","258.3151737317037,328.72778154068885","251.61243809800203,337.0677250368586","270.0855066618567,322.9777651538181","168.721056927039,346.63937936033255","287.96987208503697,353.7112581126885","138.55167332511934,469.9142366995607","334.6323166487282,351.9989191790035","157.93550982642267,484.2854184399319","331.0047055552442,401.6433953311193","196.77986768433095,521.0724559739406","268.1238779149631,513.3991939084539","233.7050749485595,656.2015459231366","238.62656904287377,657.3236547091591","252.34668399202224,672.334117369893","255.8121707782671,670.9651724373783"
"330.16148136005324,420.51736853929805","339.1169312473401,406.6251168455131","328.1138720382512,407.70620205059123","320.3282913623617,395.7658700905885","236.69864452673767,341.21403972462457","259.9595304852794,300.4666636426161","264.9164681341862,295.70900883656066","270.30189787274674,344.26742138101895","316.02419925199877,344.10900012064536","242.90385624035787,408.9367551098538","325.409416733085,410.71585866727713","232.37491738286002,497.3297980045066","259.93568242291997,496.42670033970694","214.1593460498617,655.4661316630442","245.41391311823628,655.8584606601106","235.50264680617516,665.0668073720968","255.4683644335558,664.030682159305"
"363.26922067130124,428.8923538148635","356.6463393274448,413.62204941330253","351.15765173054854,419.65232285080253","320.97595758104137,400.7550785049854","250.74662201877697,189.50997586380183","188.3449780950287,446.79611740409166","241.21601639090812,449.9746923780627","255.0655756850187,381.3782866362931","307.4321327654768,360.0858517657922","244.58945429464262,470.30598681260636","315.9415427181971,413.64022637155733","199.4230601388657,471.2337449366944","223.78285089633812,453.9977047693868","226.00632518367547,562.0332858905717","231.33478240373069,564.1300424063716","245.13307029635064,655.8466514260853","256.22831366869264,655.6320012311527"
"356.0951379412343,440.53290103660015","352.43381295408255,423.5791633101289","144.52887900979601,389.68504078193394","329.1805606945943,398.1763431534229","156.02194439483526,386.9936931921814","229.4248502263763,489.8124487019698","196.77287173735033,470.3597844342777","323.4913870369878,359.1673557860378","281.83233939441726,544.9560143140503","329.39387910004257,401.47466993517446","329.2640482386727,377.19052385263404","220.68990794972223,542.866358775573","225.9041302454611,511.08566462297847","224.3837872813184,646.1137971989375","258.3287597834368,661.6047721892479","241.32045312428755,662.9650724537178","246.18039448066446,663.0331492145701"
"357.70781001228306,435.4000136082274","358.5682631763503,421.6504761217169","162.44913248143774,379.4550409576772","328.1542823286836,399.24006183787543","256.40962851557754,190.6516702258633","291.54802840414675,356.7801152685737","251.11358069631376,108.61832436884423","308.79481568689016,371.22489246412937","259.5142249318876,193.262398567645","328.2353734710337,408.0253601074219","328.6238031350221,397.0643455416312","290.54457383211485,376.8353978019744","280.9658275856582,376.039625234641","232.76794659210088,570.4935214862749","242.59255592553995,573.3034631157664","247.4506420031596,655.9946913663515","254.27665704511946,656.568789945966"
"327.85797885048714,450.18239596474496","353.59007678792636,436.15298735028574","243.91770810375886,189.28106582582228","263.8623219352752,248.84591603557422","241.3838224893414,259.34681428545645","275.51770488575744,310.6643617385092","254.4372352867275,305.6192331276979","236.56261007702307,357.66376243027264","308.6964859127535,365.7440957392236","223.55735722404512,413.6903963200313","318.22687895659806,404.3282208275702","255.08553925748004,453.9382726765792","241.98222719185082,455.721042499468","237.54445838186064,641.4219036176511","227.08093742637783,643.6570520067029","243.7234063055729,673.8550386540156","236.7912152063986,673.1495719939354"
"203.74972480744242,218.30509497497795","322.8664673089054,441.0260716300994","179.36838576023683,217.17856737426283","169.04375947588613,225.85119551721712","196.1300562995881,222.54455210169928","220.98045233344288,284.4030758750114","232.11355498792597,287.1691959841242","288.95523768918525,337.933349609375","293.60274962785184,346.3620939143437","322.94106497560495,410.6165993538348","326.7179680315901,400.637487864216","247.20560992645386,469.485823931861","182.9642638566429,464.36679112772066","245.78311359093811,586.7208755433791","230.78534933008575,628.2698902174657","240.42696247026618,663.484061274547","236.55922805845506,662.3253670184065"
"354.3749273426338,448.6911907270261","358.9281775923555,430.62912165422847","352.4534286617769,430.85272525535015","350.74378928692886,427.46370664366486","289.9600837202852,251.52227052918667","245.48134090557176,138.23620169079257","255.9578101607148,202.61917114257812","253.93373968814598,235.77315185784366","250.90789598991898,237.24058425843947","255.88906821759298,154.07565521358978","313.8847729575309,388.38374809532314","269.13009607931053,440.1088491951909","216.28157236418372,475.3153017986609","227.9049517561026,655.8968985590953","239.65178448866317,658.0457160445038","244.83935647808624,668.4542822930599","250.77421929029174,668.6712480240758"
"328.61701977206576,452.796751979724","358.9919527996375,432.6460693596866","359.28755088538975,433.9874980050766","326.7169437631095,413.32782196163663","252.24532006408452,54.00544585884777","262.63316110692597,154.00055465995106","255.57726543144497,161.28486455182622","266.6455299585246,231.03394415591941","264.6245516172179,226.75772789387386","325.2586173565935,403.66188672729965","311.81546073943264,386.1560094217382","266.6111299982331,431.16080733124846","228.96041211079995,329.39751176054835","280.0594466094377,612.4344020502112","236.17588108522887,639.8610393360894","285.2289876084384,666.2928837282648","283.9976622882057,665.1512472546054"
"359.55035305394273,453.73377224814567","363.4532604588609,433.3613384558533","324.09189825391957,444.7579825434703","303.7040080801522,238.36228782564748","275.14720958308953,241.8231266481867","293.04054218693,319.321031978622","253.24976025295632,98.70066141803905","298.2685051409651,340.4837582361837","287.58667971837383,337.97452755939173","338.02330239737546,410.08035978918406","323.5918426513672,399.19263194043344","208.03665558930038,455.70861578915367","256.21857345521687,455.12857400025837","276.77921713743694,618.4108392737719","273.31954742312894,642.226861144782","279.6822838987358,670.6281847527055","280.4970991379556,669.3673753552863"
"247.85758580308016,327.6666099459281","243.5030726273236,322.4031262824507","252.1605570158606,312.15655107906355","242.87196863671687,331.0073496302742","276.88338330933095,323.76508601444704","235.40549590708218,363.30491002895485","290.70758712709187,361.3477417467169","221.4321160817425,404.15741144915035","317.3176764106008,382.3948455691801","277.7861890087796,365.53654652161356","310.9863637189457,411.9499622152009","196.8879763235842,479.67507032104965","271.1856483132923,478.86961109443394","228.23347137688665,619.6290428072562","236.19787386883092,620.2661239683396","233.3793962233725,669.9124525493221","254.07242177525382,668.4464866549124"
"339.53871727731905,440.175382265321","338.2442545018771,431.9345437135214","340.89171796271773,431.3692441710238","307.64898779605613,413.8606654066984","210.52427518970774,334.0246861083034","228.97434602730004,280.6838039294291","219.95081127478454,288.1159800963643","244.31367483769873,352.73387033187925","262.6613961305136,348.19171475065355","291.2125901396637,416.87306207441634","308.7239479035255,409.2919583450495","181.0031569068998,472.2979267283636","235.481349752107,479.28559715181933","193.5585819645151,587.8935402005562","243.4480133650368,642.8356927656478","225.00677442736202,663.8026018550887","245.73213207675326,663.4929374962002"
"195.24561012950852,247.4373561398992","384.25107060888865,415.21012124384424","198.91915869805604,241.2682470180645","356.50970577729817,398.8870197696908","220.36500225735085,218.16618210610713","214.6864191493172,281.32028691035765","251.57593162328817,273.1189668410483","185.21177946454355,369.9930272677529","315.08631718854497,321.24223226703094","208.06746094699963,308.77351426892704","344.8601785503937,401.55752753469267","243.0867364786942,481.3771051191634","263.5520652147583,481.00569313138374","223.3029907760917,578.8632968056527","228.556831003627,579.8185326245972","234.64479296495017,526.2631932121307","233.59165170869937,526.1870120749863"
"186.54127995234984,198.83622195470193","359.1688516965636,349.5787980491549","197.69622078387192,189.1037343541008","341.4213420704645,346.27803995451575","217.4354784479401,180.02050377515502","312.7802056932264,327.41521991180537","238.2626058674972,268.4627904038485","259.93892916074526,309.9490926423425","325.3251754820115,336.10330425811645","355.89891322391975,387.34029035160046","353.76007636697375,396.44081026663576","260.3415826285396,353.7709603513725","272.2029788243632,342.0259438600058","186.98936842387752,384.4501153968188","263.9627582238342,538.3943639376748","185.80655091281994,419.6518983358539","296.9133013120421,493.3100659559673"
"256.4510050970293,186.8697051408226","240.9344198620273,166.87179001388847","261.2878134464012,167.22678099160993","311.1772061952821,419.39321436306847","277.3039904642662,171.0392339684156","217.90851655358938,245.08311201162374","235.97607142823216,261.51724344097687","140.1242926334129,480.4553673888922","280.37347186493037,326.8406968172422","310.5831691281805,400.64713593123025","318.4195960375122,382.7058606574507","183.55690946467655,511.9062520186725","234.0155635789211,486.8294979347793","216.45678025182582,656.6472866191938","238.09041280783572,657.6110127371109","227.42470511944845,654.9649724700571","244.10551642629423,653.9060778191117"
"161.7787970754423,254.80797763928365","369.4729732854821,442.6083546204326","173.5944490544063,249.5980021554672","156.74349322486017,254.4391706295978","199.73061124452823,242.67234950677894","183.16981328229497,313.22565338491","238.1793888849043,303.7397510810585","182.35070771094894,364.59501095782923","309.2676605343355,342.110885441999","183.30845671776206,309.7179442528157","341.99319309576015,400.741918541578","199.52778675955096,465.06357452748813","263.13739108668227,472.338178463947","228.97850107868356,544.9974238176753","224.4247386947216,544.1544529065084","227.80714377911642,540.6653645437515","226.66732621842323,538.5936544099206"
"153.12152527092962,165.31958969650566","376.2881368792938,413.8444180618464","167.3600167003587,156.5416818462921","365.5409515321487,411.8853201662056","208.39053068643415,180.97110852193276","242.88930389760532,114.17671084867841","253.9187621773449,115.75570384815973","314.93180725453897,350.8459751708034","308.0364511690251,334.30324509913817","351.35304543758645,388.338903879841","356.05304630442816,382.71983105848733","268.55436056411685,479.3700756265959","203.62267686420842,475.269917291426","224.69591860641304,639.4923673993418","230.42254570393249,640.6501354410491","240.21820495842962,664.2369192398012","243.23237586114192,664.3429707924215"
"157.23344142334935,230.39153726184415","325.53443546517815,363.19878129179835","173.4466065284343,219.51482750562377","333.1331547837313,369.2140037447562","197.06561926459523,201.63354391253876","211.12627449480942,266.03315627992384","222.8458384948018,264.5102860862643","278.76595012501525,349.14193357475074","270.78674405465335,345.93588090592317","319.55216641555967,397.33715428452547","318.5598628418919,388.79421545837636","269.94987805437023,533.6313448063594","183.32380141915053,504.1913488959524","269.9076704626417,584.1507076753253","220.4919342456625,585.6748707099647","234.39199190844823,658.7421521138588","237.46763824581637,658.1844166559003"
"168.9925460518566,264.8411568964502","155.2389394559749,257.1903555309726","173.36594055413275,243.8180381685843","65.51742684330924,424.5697882388816","251.4816602714331,177.8955749036737","239.7958778054798,109.04295509427438","223.67659753584212,306.1780684652959","139.37247956865957,441.1717188497461","277.10290530312386,357.59205799622293","319.3957432253352,405.27612411558397","322.1802847301914,404.8936361468719","189.2582583891279,498.85538895306416","259.2394117659632,478.66835241651717","225.14794954529998,637.565146717116","235.4347165475096,639.7994846685388","233.20181125982265,655.876367472489","240.9898463149015,655.9564078364391"
"220.38695638931216,200.34672332644925","377.8215537609293,415.5303598841804","188.68791477782253,196.98786457225043","357.58999981119473,409.0912785511536","216.4040787396264,168.7924693066786","244.67284520961897,103.1650825233311","257.9549790913029,108.18700753297323","175.9526243098515,397.17383180610864","292.13317559386974,327.41112913139136","171.7996214632858,480.0833765170917","363.63764811118756,391.8625709147769","216.1649796897799,470.5808795379757","267.4510688039579,475.34532658320916","262.05027503818854,574.3845869131125","228.76218717107514,637.7798355043166","231.69578872858784,646.0046968571406","236.3373869662155,646.2871150747811"
"240.19128409062841,51.13502532127766","339.3468118808613,369.3220235030475","229.84085783605912,58.49143039391662","337.53980902289607,354.0785793200541","180.12754263673776,192.28261806621626","292.1642901646952,346.25079381326753","255.61659347593553,109.39458854467487","280.9647260138961,339.8975416843993","259.23260907718645,158.00731970642326","335.2695855760389,414.3454614780292","330.76817683950935,388.3254737705572","265.80810350945023,369.43309205051526","271.2134968204721,370.8337212351046","268.99607151491637,574.6680471219905","185.00982464148376,573.9531253562363","240.55801085832053,527.7225212364345","231.20015873890446,527.3876175342367"
"133.5213941878382,242.5233447598112","340.6017340277883,448.1675322417619","149.0303650496071,222.9126644505601","148.1685107635617,234.59492991406628","163.03783562211214,235.77131872511094","156.54258199610138,322.39731814610815","229.21586080469513,321.85702639331146","273.2108396834437,357.07021334755746","268.6649429083798,351.35905937462","316.9247631562823,410.1084549603295","311.9306233031277,411.110464608159","171.75424443701365,479.7861002762494","240.0119018257824,479.30940858121045","202.3500329399851,569.078265832092","232.17812255384393,647.0158142802317","233.26319006537648,651.18949088605","239.3975146698117,650.8704100137554"
"225.1242174378629,56.933021545410156","219.1871128304923,48.90106364446855","220.03383499917356,53.63264937345156","364.14024505912096,416.4243883659867","236.911769673982,49.807760038264526","246.9395900088062,102.13502594469122","251.21509923081453,97.57478023781387","172.21060435966763,179.54792215666419","288.04647963705696,344.61355543322134","356.50269050449714,402.8594376975924","362.9847445951825,396.7534848224328","247.7913368907884,480.08897239595996","217.95474391595866,494.3353081491671","242.15747373113373,570.5265950599996","214.46736097521358,571.1585048571635","230.01608504952162,630.268699556937","226.90915020894448,629.5556302200496"
"354.1570190548433,380.53273004316634","354.13896873860045,376.4769914085299","354.6158913341478,371.6480952756414","344.1744018139078,374.91539387387525","360.5523581894455,374.1039528457107","332.24242772202547,396.23750619851194","245.82087624397724,98.28671110279365","309.3638644682294,379.9460889764333","293.9658044896701,366.26763844768357","341.79630163764216,421.27493476125517","340.3051213364657,429.79795997708686","263.65758419407945,504.9420456941953","262.0733693935528,484.30946142293135","226.5555070216554,572.873275103736","222.1778028614326,574.2999154769957","219.64683544589388,525.5572634448337","223.87184629922712,526.6271182999072"
"138.35594141622465,273.246938801925","132.18980651143,271.0129095886468","144.3690544751832,258.07616385968277","100.80297352831656,418.90479061854023","165.07555012387525,259.0095178626391","146.71996322216228,367.7454521683867","187.6757829124362,302.7304860868343","124.85279745257782,455.4424449163652","257.97907838932736,364.69874697436614","132.6169844452973,503.9082360174869","305.1915164754548,445.4433040396249","169.02945836879866,513.8721035612232","243.83095449603485,508.17503576612654","226.81128425449714,579.7758881683943","241.7859348341649,631.8990685132691","229.89609103072945,626.4381853986806","241.32770030693325,625.6254708256703"
"152.63528762995503,286.8188553747036","362.42728164316617,466.5966909683168","156.85832724960864,261.97433026384283","133.91274205070528,277.2998216087252","164.98197450155413,261.23374463983083","196.02873102329124,347.020130676982","219.0711965598021,328.90322199127553","174.63015842066665,446.2797142652222","291.5374571803943,378.20696700871684","173.07929998613054,501.6770240397768","334.35562887822607,443.80367293895915","198.4040289556006,513.7171941972429","258.0432594388376,508.6978066292254","226.00912742763177,646.3659976706895","229.91133910301596,647.7144115165977","236.4046021695267,669.6871508884059","226.04209727721457,587.2311039193595"
"231.6830530129518,65.5312823878188","365.6326428869819,436.5367488638436","224.31378915987125,63.08495228392604","360.6362612386622,440.43649755099403","237.39151383930607,70.8913142579075","319.1620747310178,428.6981189297331","253.90732129167492,106.28171690707076","278.508259635955,369.04118756839733","289.04361466582185,371.97284921134025","316.63626730952285,470.27163969403574","345.41923588259215,429.56609763060095","248.55961555451273,519.5817524357064","266.65799511267517,521.5287323591774","232.197873542281,625.5240889374847","224.58881490981997,625.7786049453201","224.3693315676678,579.2621478960208","227.0329707401736,578.3013933827441"
"145.76774139998025,289.21254080093325","335.76884881995534,496.9106087888725","150.5664972090072,273.1663967384902","314.82193996563035,435.0511780972611","169.52733015364714,268.67250078846973","290.44765484286654,435.9887772497036","267.50620536952636,399.58418909213884","287.0656169490592,432.3720256642145","263.2315078319742,399.8700420216364","323.07275111573216,457.44850960223124","322.4595428348051,456.22860800895245","233.0128047364231,560.5205075750091","187.6392957635427,581.1452962081256","232.70179430891108,633.2310806452532","227.22590040511193,633.0194792394972","230.14813838023622,644.0068909166388","228.17037257331822,642.1075724442181"
"140.11544140767495,295.5088307421495","134.69613350597336,282.3155815035453","148.11068790895933,276.54277638238693","141.58335342110365,295.475950129765","152.61167147744027,285.68775459022373","154.2410313943945,378.40309291498204","220.93447620673868,348.68175937044015","141.9128973103683,467.3019646670568","293.9519092248108,415.80706644614844","146.79811683981336,536.1850723682211","341.73003339952993,476.5438480599845","197.22320200404306,533.7537208883679","255.8886817011852,521.2294879126641","215.8918478702293,657.8278240990546","231.7982155766469,658.1242127177317","222.77949295340812,642.3361544479192","231.66840404109735,667.2293637049337"
"238.71883050940846,60.46459034723066","227.69499604340194,57.60740695760408","162.30612141056287,218.5484578173448","144.06532988195755,403.8644189500623","189.77982362977264,200.24769556661522","185.69183284299385,425.5831826057879","248.922419180666,94.51934354314544","187.28760448411282,433.41123825845085","298.4633867137627,390.48957379411627","161.6674416983638,543.0737536241109","363.3009343425588,454.89547670119464","209.57296168108394,526.8640362335086","234.59949324195952,519.8305953801374","226.28266508941056,665.0603238710634","236.47146950807092,663.6852813601957","179.54637656601489,570.7371544745182","214.10022836529328,586.0156790291752"
"245.25806970262346,185.34805060360682","243.99358127460408,172.47642932698884","153.9479746540233,218.58639401684474","339.34039570849234,409.8807991710618","177.00182309874305,207.30500573777965","335.40875080865646,406.5833986037436","217.8706186198075,313.22984064599416","319.4516334978987,437.49453177247995","302.75741007170325,418.3005900698413","342.6752206230906,470.40350947398616","338.27229626726086,473.00026741473124","235.7839920993909,582.7553656314598","185.39270779502067,585.3566774598355","249.5930444739672,628.2866006695342","192.78885386426163,626.0356294505791","181.01023015716197,587.7584286700891","176.65353316370152,586.6816272067653"
"196.69232171797103,347.5941906643285","195.9298408003633,339.0003872288804","185.45342952268135,328.75429442884393","183.91992567485408,345.34503328197195","205.05203386596207,332.35043774319064","168.79287167560267,399.1742620208384","228.6228093544333,369.2250025411524","122.11572016259578,491.76016187853384","299.64135344390274,428.65898636992335","297.5755198734744,492.96350738881625","336.23778985168224,472.1077054391111","172.12394738104558,543.4718714613858","226.4012676491348,537.3479731815798","229.6913532895337,584.7158914410186","234.6508805983725,648.6889434695707","197.54530545245814,647.9619423239147","208.62201536304758,645.766891301374"
"369.9415761153522,511.53252449480937","383.02320461050545,500.02535215147736","173.14748148046118,249.89147705790597","361.1341233606005,470.0620450862187","179.25610274377965,247.35557912388663","178.85860927002904,381.4428900930204","254.7422740357395,104.75761176083338","326.9996998412136,418.62395468389013","294.3599739223139,376.8450458689886","367.187231204853,446.4548073853964","367.67957580507033,434.30650169283496","271.2259426488023,517.940963566999","211.08439544202753,521.9466866222336","236.02413474353835,664.167607526371","201.65223554321767,643.5966936994619","173.863503125855,570.4607566506946","171.3422179463309,571.1257014293151"
"145.89347518742784,232.33085662010578","373.8380770108115,451.9561351969084","156.08962341783575,216.41746995977854","347.98363696740296,447.1253866351532","173.85708695348598,213.67440873082973","321.832748502145,404.52824455290914","206.53289417905103,293.28977532887734","285.1453841094377,380.84328202422023","302.523200454415,393.452958281402","320.60637059193175,467.89547515750394","339.68083936045605,449.5532262186132","259.68819596702485,528.5265911414001","267.9959989614524,414.5012198719069","238.34251813480364,632.8291807657085","196.18521219097687,634.8535767789017","235.16276360300265,665.8828022878921","182.237690313317,584.349959555303"
"145.28776532481152,266.1374132920796","318.9571630574386,493.76969986852504","149.27286544384197,257.94728498050677","220.03949746454737,306.49222882341314","171.61919560413884,258.5675978011194","219.50962212113558,354.6501308099769","154.95883101526402,370.2223811168151","286.7859143505765,400.7234328451787","291.22805079597447,399.14331102185673","322.9894761556781,449.7133069465132","326.4872370619718,450.0714431940813","162.84237427470288,535.3850546514013","241.43716175361368,528.1934240912649","232.06883503954697,582.4109682313199","238.48338403961537,581.7510790398148","208.73493613157757,650.7580293291737","236.8422933496854,622.3183450068017"
"154.44294756581348,257.00551786311405","144.18630951758956,240.29309758880257","167.36148546270823,234.19906972447257","146.70392279123985,236.88458988174852","174.5514250284039,235.55186379280534","172.36119115213478,366.55800667254374","217.08314941643744,299.6648706814658","185.81095719986854,383.93699260073413","297.82045532107816,364.1764006262159","172.09016584700652,509.38463322383416","365.0810356585432,425.969799947182","212.1765168780019,507.72285016130377","266.4565041093047,506.9611931589327","232.36929356912697,581.8815980903832","219.0687615064332,581.9450823713369","182.18728857374379,534.3483119623206","224.77152121577285,595.8492976682195"
