±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[380.5985107421875, 379.82177734375]","[391.68115234375, 368.7391052246094]","[363.9744873046875, 374.28045654296875]","[413.84649658203125, 374.28045654296875]","[352.891845703125, 385.36309814453125]","[458.17718505859375, 462.9418029785156]","[325.1851806640625, 474.02447509765625]","[502.5078430175781, 546.0618286132812]","[275.31317138671875, 551.6030883789062]","[580.0864868164062, 562.685791015625]","[208.817138671875, 573.7684936523438]","[436.0118408203125, 651.3471069335938]","[352.891845703125, 656.8884887695312]","[424.9291687011719, 806.5044555664062]","[363.9744873046875, 812.0457763671875]","[419.3878173828125, 945.0377197265625]","[375.0571594238281, 945.0377197265625]"
"[376.4166259765625, 398.0019836425781]","[388.8659973144531, 385.5526123046875]","[363.9672546386719, 385.5526123046875]","[413.76470947265625, 391.7773132324219]","[357.7425842285156, 404.2266845703125]","[451.11285400390625, 478.9228820800781]","[320.3944396972656, 491.3722839355469]","[513.3596801757812, 559.8438110351562]","[264.3722839355469, 572.2931518554688]","[588.0559692382812, 566.0684814453125]","[189.67604064941406, 578.5178833007812]","[432.43878173828125, 678.11279296875]","[345.2931823730469, 678.11279296875]","[419.9894104003906, 833.7299194335938]","[363.9672546386719, 833.7299194335938]","[419.9894104003906, 958.2236328125]","[370.1919250488281, 958.2236328125]"
"[378.2607727050781, 418.36175537109375]","[395.2989807128906, 407.0029296875]","[366.9019470214844, 407.0029296875]","[418.0165710449219, 412.6823425292969]","[355.54315185546875, 418.36175537109375]","[457.7724304199219, 497.8734130859375]","[327.1461181640625, 509.23223876953125]","[520.2459106445312, 571.7056274414062]","[258.9932556152344, 583.0645141601562]","[594.078125, 571.7056274414062]","[179.48158264160156, 588.743896484375]","[435.0548095703125, 685.2937622070312]","[349.86370849609375, 690.9732055664062]","[423.69598388671875, 844.3170776367188]","[366.9019470214844, 849.9965209960938]","[423.69598388671875, 974.9432983398438]","[378.2607727050781, 974.9432983398438]"
"[383.82879638671875, 431.6758728027344]","[400.0061340332031, 420.8909912109375]","[373.04388427734375, 420.8909912109375]","[421.575927734375, 431.6758728027344]","[356.86651611328125, 437.0683288574219]","[459.3231201171875, 517.9551391601562]","[329.90423583984375, 523.3475952148438]","[524.0325317382812, 582.6644897460938]","[254.40992736816406, 588.0569458007812]","[610.311767578125, 571.8795776367188]","[173.5231170654297, 593.4494018554688]","[432.36083984375, 701.2984619140625]","[351.47406005859375, 706.6909790039062]","[421.575927734375, 857.6796264648438]","[362.25897216796875, 857.6796264648438]","[426.9683837890625, 976.3134155273438]","[378.43634033203125, 976.3134155273438]"
"[382.947509765625, 437.1414489746094]","[393.7607727050781, 426.3281555175781]","[366.7275695800781, 426.3281555175781]","[420.79400634765625, 437.1414489746094]","[355.9142761230469, 442.548095703125]","[458.6405029296875, 518.2410888671875]","[328.8810729980469, 523.6477661132812]","[518.1135864257812, 583.1207885742188]","[264.0013427734375, 593.93408203125]","[615.43310546875, 583.1207885742188]","[172.08839416503906, 599.3407592773438]","[431.6072998046875, 707.4735717773438]","[350.50762939453125, 707.4735717773438]","[426.2006530761719, 842.6396484375]","[361.3209228515625, 842.6396484375]","[426.2006530761719, 977.8057250976562]","[382.947509765625, 972.3991088867188]"
"[386.7242431640625, 422.4359130859375]","[397.9586181640625, 411.2015380859375]","[369.8726806640625, 411.2015380859375]","[420.4273681640625, 422.4359130859375]","[358.6383056640625, 428.0531005859375]","[454.1304931640625, 512.3109741210938]","[330.5523681640625, 512.3109741210938]","[527.1539306640625, 579.7172241210938]","[257.5289306640625, 585.3344116210938]","[600.1773681640625, 590.9515991210938]","[173.27108764648438, 613.4203491210938]","[431.6617431640625, 692.0609741210938]","[347.4039306640625, 692.0609741210938]","[426.0445556640625, 832.4906616210938]","[358.6383056640625, 832.4906616210938]","[426.0445556640625, 972.9203491210938]","[381.1070556640625, 972.9203491210938]"
"[382.7549743652344, 403.880859375]","[399.836669921875, 392.49310302734375]","[371.3672180175781, 398.1869812011719]","[416.9183349609375, 409.57476806640625]","[354.2855224609375, 409.57476806640625]","[456.77557373046875, 494.983154296875]","[320.1221618652344, 500.67706298828125]","[513.7145385742188, 569.0037841796875]","[257.4893493652344, 586.08544921875]","[587.7351684570312, 603.1671142578125]","[189.16261291503906, 614.554931640625]","[445.3877868652344, 682.8816528320312]","[348.59161376953125, 688.5755004882812]","[434.0000305175781, 825.2289428710938]","[359.97943115234375, 830.9228515625]","[428.3061218261719, 967.5762329101562]","[377.06109619140625, 973.2700805664062]"
"[382.53594970703125, 386.74462890625]","[394.417724609375, 374.86279296875]","[370.6541442871094, 374.86279296875]","[418.18133544921875, 386.74462890625]","[358.7723388671875, 392.68548583984375]","[453.8267517089844, 475.858154296875]","[323.1269226074219, 481.7990417480469]","[513.2357788085938, 564.9716186523438]","[263.7179260253906, 576.8534545898438]","[578.585693359375, 600.6170654296875]","[204.3088836669922, 612.4988403320312]","[436.0040283203125, 683.7897338867188]","[346.8905334472656, 683.7897338867188]","[430.0631408691406, 826.3712768554688]","[358.7723388671875, 826.3712768554688]","[424.12225341796875, 957.0711059570312]","[376.59503173828125, 957.0711059570312]"
"[382.61962890625, 376.984375]","[398.9336242675781, 366.1083679199219]","[371.7436218261719, 366.1083679199219]","[420.6855773925781, 376.984375]","[355.42962646484375, 376.984375]","[453.3135681152344, 458.5543212890625]","[322.8016662597656, 469.4302978515625]","[507.69354248046875, 551.000244140625]","[268.42169189453125, 561.8762817382812]","[578.387451171875, 599.9421997070312]","[214.0417022705078, 599.9421997070312]","[442.4375915527344, 648.8842163085938]","[349.99163818359375, 648.8842163085938]","[431.56158447265625, 795.7100830078125]","[360.8676452636719, 801.1481323242188]","[426.12359619140625, 937.0979614257812]","[377.181640625, 937.0979614257812]"
"[382.9233093261719, 367.3853759765625]","[399.1986999511719, 356.5351257324219]","[372.07305908203125, 356.5351257324219]","[420.8992004394531, 367.3853759765625]","[355.79766845703125, 372.8105163574219]","[453.4499816894531, 454.1874084472656]","[328.6720275878906, 454.1874084472656]","[507.70123291015625, 546.41455078125]","[274.4208068847656, 551.8397216796875]","[578.2279052734375, 595.24072265625]","[214.74436950683594, 595.24072265625]","[442.5997009277344, 633.2166137695312]","[350.37255859375, 633.2166137695312]","[426.3243408203125, 779.6950073242188]","[366.64794921875, 779.6950073242188]","[415.47406005859375, 909.8980712890625]","[382.9233093261719, 904.4729614257812]"
"[382.9638366699219, 363.3590087890625]","[398.8110656738281, 352.794189453125]","[372.3990478515625, 352.794189453125]","[419.9407043457031, 363.3590087890625]","[356.55181884765625, 368.64141845703125]","[456.91754150390625, 447.87750244140625]","[330.1398010253906, 453.159912109375]","[509.7415771484375, 542.9608154296875]","[277.3157043457031, 537.6784057617188]","[578.412841796875, 585.2200317382812]","[213.9268341064453, 579.9376220703125]","[441.0703125, 627.4793090820312]","[345.98699951171875, 627.4793090820312]","[419.9407043457031, 764.8218383789062]","[361.834228515625, 770.104248046875]","[414.65826416015625, 891.5995483398438]","[388.24627685546875, 886.3171997070312]"
"[384.9781494140625, 359.7460632324219]","[395.65380859375, 349.07037353515625]","[374.30242919921875, 354.4082336425781]","[422.343017578125, 365.08392333984375]","[358.2889404296875, 370.4217529296875]","[459.70794677734375, 450.48944091796875]","[326.2618408203125, 450.48944091796875]","[507.74859619140625, 535.8949584960938]","[272.8833923339844, 535.8949584960938]","[577.1405639648438, 567.9220581054688]","[208.8292236328125, 562.5841674804688]","[438.3565673828125, 615.962646484375]","[347.61322021484375, 621.3004760742188]","[422.343017578125, 765.4223022460938]","[363.62677001953125, 770.7601318359375]","[411.6673583984375, 898.868408203125]","[379.6402587890625, 898.868408203125]"
"[387.7038269042969, 373.5836181640625]","[399.01141357421875, 356.6221923828125]","[370.7424011230469, 362.2760009765625]","[421.6266174316406, 367.9298095703125]","[359.434814453125, 373.5836181640625]","[455.5494384765625, 452.73681640625]","[325.5119934082031, 452.73681640625]","[512.0874633789062, 531.8900756835938]","[268.9739685058594, 526.2362670898438]","[585.5868530273438, 554.5052490234375]","[201.12831115722656, 554.5052490234375]","[438.5880126953125, 628.0046997070312]","[348.127197265625, 628.0046997070312]","[415.9728088378906, 780.6573486328125]","[359.434814453125, 786.3111572265625]","[415.9728088378906, 910.6947631835938]","[370.7424011230469, 922.0023193359375]"
"[381.57757568359375, 379.797119140625]","[398.75408935546875, 368.34613037109375]","[370.1265869140625, 368.34613037109375]","[421.65606689453125, 379.797119140625]","[358.67559814453125, 379.797119140625]","[456.009033203125, 459.95404052734375]","[324.3226318359375, 459.95404052734375]","[524.7149047851562, 534.3854370117188]","[261.3421936035156, 534.3854370117188]","[593.4208984375, 545.8364868164062]","[192.63624572753906, 540.1109619140625]","[438.83258056640625, 648.8953247070312]","[347.224609375, 648.8953247070312]","[415.9305419921875, 797.7581787109375]","[358.67559814453125, 803.4837036132812]","[415.9305419921875, 923.7190551757812]","[364.401123046875, 940.8955688476562]"
"[384.7315979003906, 388.2447204589844]","[396.1468200683594, 376.8294982910156]","[373.31634521484375, 382.537109375]","[418.9773254394531, 388.2447204589844]","[356.1935119628906, 393.95233154296875]","[458.9306335449219, 473.8590087890625]","[321.9477844238281, 479.5666198730469]","[521.7144775390625, 530.9351806640625]","[253.4563751220703, 536.6427612304688]","[601.62109375, 536.6427612304688]","[173.5497283935547, 542.3504028320312]","[436.10015869140625, 656.5027465820312]","[344.77825927734375, 662.2103881835938]","[407.5620422363281, 816.3160400390625]","[356.1935119628906, 816.3160400390625]","[413.2696838378906, 947.5912475585938]","[356.1935119628906, 959.0064697265625]"
"[383.0627746582031, 410.8120422363281]","[395.0276184082031, 398.84716796875]","[371.0979309082031, 398.84716796875]","[418.9573059082031, 410.8120422363281]","[353.1506652832031, 410.8120422363281]","[460.8342590332031, 488.5835266113281]","[317.2561340332031, 500.5483703613281]","[532.6233520507812, 542.4253540039062]","[245.46705627441406, 542.4253540039062]","[616.3772583007812, 524.4780883789062]","[155.730712890625, 536.4429321289062]","[436.9045715332031, 668.0562133789062]","[347.1682434082031, 674.0386352539062]","[406.9924621582031, 823.5991821289062]","[353.1506652832031, 817.6167602539062]","[412.9748840332031, 961.1948852539062]","[353.1506652832031, 967.1773071289062]"
"[381.1070556640625, 425.0294189453125]","[397.9586181640625, 413.7950439453125]","[369.8726806640625, 413.7950439453125]","[414.8101806640625, 430.6466064453125]","[353.0211181640625, 430.6466064453125]","[459.7476806640625, 503.6700439453125]","[313.7008056640625, 514.9044799804688]","[544.0054931640625, 548.6076049804688]","[240.67733764648438, 554.2247924804688]","[622.6461181640625, 520.5216674804688]","[150.80233764648438, 537.3732299804688]","[437.2789306640625, 700.2716674804688]","[347.4039306640625, 700.2716674804688]","[409.1929931640625, 846.3185424804688]","[353.0211181640625, 840.7013549804688]","[409.1929931640625, 975.5137329101562]","[353.0211181640625, 975.5137329101562]"
"[381.1070556640625, 442.388916015625]","[397.9586181640625, 425.537353515625]","[369.8726806640625, 431.154541015625]","[414.8101806640625, 442.388916015625]","[353.0211181640625, 442.388916015625]","[459.7476806640625, 526.646728515625]","[313.7008056640625, 532.263916015625]","[549.6226806640625, 554.732666015625]","[229.44296264648438, 565.967041015625]","[622.6461181640625, 521.029541015625]","[145.18515014648438, 549.115478515625]","[431.6617431640625, 717.631103515625]","[336.1695556640625, 712.013916015625]","[409.1929931640625, 852.443603515625]","[347.4039306640625, 852.443603515625]","[409.1929931640625, 976.021728515625]","[358.6383056640625, 976.021728515625]"
"[381.1070556640625, 438.7960205078125]","[397.9586181640625, 427.5616455078125]","[369.8726806640625, 427.5616455078125]","[414.8101806640625, 444.4132080078125]","[353.0211181640625, 444.4132080078125]","[459.7476806640625, 528.6710205078125]","[313.7008056640625, 534.2882080078125]","[532.7711181640625, 567.9913330078125]","[240.67733764648438, 573.6085205078125]","[611.4117431640625, 539.9053955078125]","[156.41952514648438, 579.2257080078125]","[431.6617431640625, 714.0382080078125]","[341.7867431640625, 714.0382080078125]","[414.8101806640625, 848.8507080078125]","[347.4039306640625, 843.2335205078125]","[409.1929931640625, 978.0460205078125]","[358.6383056640625, 978.0460205078125]"
"[381.1070556640625, 428.01751708984375]","[397.9586181640625, 416.78314208984375]","[369.8726806640625, 416.78314208984375]","[414.8101806640625, 433.63470458984375]","[353.0211181640625, 433.63470458984375]","[454.1304931640625, 517.8925170898438]","[319.3179931640625, 523.5097045898438]","[521.5367431640625, 568.4472045898438]","[246.29452514648438, 574.0643920898438]","[594.5601806640625, 568.4472045898438]","[162.03671264648438, 590.9159545898438]","[426.0445556640625, 708.8768920898438]","[341.7867431640625, 708.8768920898438]","[414.8101806640625, 849.306640625]","[347.4039306640625, 843.689453125]","[409.1929931640625, 978.501953125]","[358.6383056640625, 978.501953125]"
"[386.3319396972656, 406.49420166015625]","[397.3924255371094, 395.4336853027344]","[369.7411804199219, 395.4336853027344]","[413.9831848144531, 412.0244445800781]","[353.1504211425781, 412.0244445800781]","[452.6949157714844, 494.97821044921875]","[319.96893310546875, 500.50848388671875]","[513.5277099609375, 561.3412475585938]","[248.0756378173828, 572.4017333984375]","[585.4209594726562, 583.4622192382812]","[176.18238830566406, 605.5831909179688]","[425.043701171875, 688.5370483398438]","[342.08990478515625, 694.0671997070312]","[419.513427734375, 832.3235473632812]","[353.1504211425781, 832.3235473632812]","[408.45294189453125, 970.5797729492188]","[353.1504211425781, 976.1100463867188]"
"[385.37060546875, 392.3404846191406]","[397.0584716796875, 380.6526184082031]","[367.83880615234375, 386.4965515136719]","[414.59027099609375, 398.1844177246094]","[350.3070068359375, 398.1844177246094]","[449.65386962890625, 479.99951171875]","[315.2433776855469, 485.84344482421875]","[508.0932312011719, 555.9706420898438]","[256.8040466308594, 573.5025024414062]","[572.3765258789062, 596.8782348632812]","[192.52073669433594, 602.7221069335938]","[426.27813720703125, 684.5371704101562]","[338.619140625, 684.5371704101562]","[414.59027099609375, 824.7916870117188]","[350.3070068359375, 824.7916870117188]","[402.90240478515625, 965.0460815429688]","[356.15093994140625, 959.2022094726562]"
"[380.4438781738281, 379.6248779296875]","[391.435302734375, 368.6334533691406]","[369.45245361328125, 368.6334533691406]","[413.41815185546875, 379.6248779296875]","[352.9653015136719, 385.1205749511719]","[446.3924255371094, 473.052001953125]","[319.99102783203125, 467.5562744140625]","[501.34954833984375, 560.9833984375]","[259.5382080078125, 560.9833984375]","[567.2981567382812, 599.4534301757812]","[199.08531188964844, 604.9490966796875]","[424.4095764160156, 670.897705078125]","[336.4781799316406, 665.4019165039062]","[413.41815185546875, 802.7947387695312]","[347.4696044921875, 808.29052734375]","[402.4267272949219, 934.6918334960938]","[358.4610290527344, 929.1961059570312]"
"[380.8066711425781, 368.3907470703125]","[391.4151611328125, 357.7822265625]","[364.89385986328125, 357.7822265625]","[412.6322021484375, 373.69500732421875]","[348.9811096191406, 378.999267578125]","[449.76202392578125, 458.5631408691406]","[322.4598083496094, 458.5631408691406]","[492.1960754394531, 548.7355346679688]","[269.417236328125, 554.0397338867188]","[561.1514282226562, 596.4738159179688]","[211.0703887939453, 591.1696166992188]","[423.24072265625, 644.2120971679688]","[338.3725891113281, 644.2120971679688]","[412.6322021484375, 776.8186645507812]","[348.9811096191406, 782.1228637695312]","[396.71942138671875, 909.4249877929688]","[364.89385986328125, 893.5122680664062]"
"[378.48651123046875, 369.7445373535156]","[394.02410888671875, 359.38616943359375]","[368.12811279296875, 359.38616943359375]","[414.7408447265625, 374.9237365722656]","[352.59051513671875, 380.1029357910156]","[445.8160400390625, 457.7908630371094]","[321.515380859375, 452.6116638183594]","[487.24957275390625, 545.837158203125]","[269.7234191894531, 545.837158203125]","[554.5791015625, 592.4498901367188]","[207.5730743408203, 587.2706909179688]","[425.0992431640625, 623.5250244140625]","[337.05291748046875, 623.5250244140625]","[414.7408447265625, 753.0049438476562]","[347.41131591796875, 758.1841430664062]","[394.02410888671875, 877.3054809570312]","[362.94891357421875, 877.3054809570312]"
"[380.1656799316406, 376.0946044921875]","[395.83929443359375, 360.42095947265625]","[364.4920349121094, 365.6455078125]","[416.7374572753906, 376.0946044921875]","[354.0429382324219, 381.31915283203125]","[442.86016845703125, 459.68731689453125]","[322.6957092285156, 454.4627380371094]","[484.656494140625, 548.5045166015625]","[270.45025634765625, 543.2799682617188]","[547.3510131835938, 585.0763549804688]","[212.9802703857422, 579.8517456054688]","[421.9620056152344, 632.0972290039062]","[333.144775390625, 632.0972290039062]","[411.5129089355469, 757.4862060546875]","[343.5938720703125, 767.935302734375]","[390.61474609375, 877.650634765625]","[359.26751708984375, 877.650634765625]"
"[376.279296875, 383.5809020996094]","[392.3643798828125, 367.4957580566406]","[365.55584716796875, 372.85748291015625]","[413.81121826171875, 378.21917724609375]","[349.47076416015625, 383.5809020996094]","[445.98150634765625, 464.00653076171875]","[322.66217041015625, 464.00653076171875]","[483.513427734375, 549.7938842773438]","[269.04510498046875, 539.0704345703125]","[553.2156372070312, 581.9640502929688]","[204.70458984375, 571.2406616210938]","[424.53466796875, 635.5811767578125]","[338.747314453125, 635.5811767578125]","[413.81121826171875, 769.6238403320312]","[344.1090087890625, 769.6238403320312]","[392.3643798828125, 898.3048706054688]","[360.19415283203125, 898.3048706054688]"
"[378.80950927734375, 390.233154296875]","[389.68994140625, 379.35272216796875]","[362.4888916015625, 379.35272216796875]","[411.45074462890625, 390.233154296875]","[351.6085205078125, 395.67333984375]","[444.0919189453125, 471.836181640625]","[318.96728515625, 477.2763671875]","[487.613525390625, 553.4391479492188]","[264.5653076171875, 547.9989624023438]","[552.8959350585938, 575.2000122070312]","[193.84266662597656, 564.319580078125]","[422.33111572265625, 651.36279296875]","[335.28790283203125, 651.36279296875]","[406.010498046875, 792.8080444335938]","[346.1683349609375, 798.2482299804688]","[395.130126953125, 917.9325561523438]","[357.0487060546875, 923.3727416992188]"
"[374.1243896484375, 396.2171630859375]","[391.048828125, 384.9342041015625]","[362.8414306640625, 390.57568359375]","[407.97320556640625, 396.2171630859375]","[345.91705322265625, 401.8586120605469]","[441.822021484375, 486.48065185546875]","[317.709716796875, 486.48065185546875]","[492.59521484375, 559.8197021484375]","[261.2950439453125, 554.17822265625]","[560.2928466796875, 571.1026611328125]","[187.9559326171875, 565.461181640625]","[419.25616455078125, 661.3661499023438]","[334.6341552734375, 667.0076293945312]","[402.33172607421875, 813.685791015625]","[345.91705322265625, 819.3272705078125]","[391.048828125, 937.7980346679688]","[357.20001220703125, 937.7980346679688]"
"[373.9225158691406, 414.60797119140625]","[385.1283264160156, 403.402099609375]","[362.7166748046875, 403.402099609375]","[407.5400085449219, 414.60797119140625]","[345.90789794921875, 420.21087646484375]","[446.7604675292969, 498.6517639160156]","[312.2904052734375, 504.2546691894531]","[497.1867370605469, 571.4896850585938]","[250.6582489013672, 565.8867797851562]","[575.6275634765625, 565.8867797851562]","[166.6144561767578, 565.8867797851562]","[413.1429443359375, 672.3422241210938]","[334.7020568847656, 677.9451293945312]","[401.9371032714844, 823.6210327148438]","[345.90789794921875, 818.0181274414062]","[390.7312316894531, 952.4882202148438]","[351.5108337402344, 952.4882202148438]"
"[372.9935607910156, 438.37762451171875]","[384.1378173828125, 421.6612548828125]","[361.84930419921875, 427.2333984375]","[406.42633056640625, 432.80548095703125]","[345.1329345703125, 438.37762451171875]","[445.43121337890625, 516.3873901367188]","[311.7001647949219, 527.5316772460938]","[506.724609375, 583.2529907226562]","[244.83460998535156, 583.2529907226562]","[584.7344360351562, 572.1087036132812]","[166.82481384277344, 577.6808471679688]","[417.570556640625, 689.1233520507812]","[333.9886474609375, 694.6954956054688]","[406.42633056640625, 833.9987182617188]","[345.1329345703125, 833.9987182617188]","[389.7099609375, 956.5855102539062]","[345.1329345703125, 962.1575317382812]"
"[369.8726806640625, 452.6831359863281]","[381.1070556640625, 435.8315734863281]","[358.6383056640625, 441.4487609863281]","[403.5758056640625, 447.0659484863281]","[347.4039306640625, 458.30029296875]","[442.8961181640625, 531.3237915039062]","[319.3179931640625, 536.9409790039062]","[510.3023681640625, 593.1128540039062]","[240.67733764648438, 598.7300415039062]","[588.9429931640625, 570.6441040039062]","[162.03671264648438, 593.1128540039062]","[409.1929931640625, 705.4566040039062]","[330.5523681640625, 705.4566040039062]","[403.5758056640625, 840.26904296875]","[341.7867431640625, 834.65185546875]","[386.7242431640625, 963.84716796875]","[353.0211181640625, 969.46435546875]"
"[369.8726806640625, 452.0493469238281]","[381.1070556640625, 440.81494140625]","[358.6383056640625, 440.81494140625]","[403.5758056640625, 452.0493469238281]","[341.7867431640625, 457.6665344238281]","[442.8961181640625, 536.3071899414062]","[319.3179931640625, 536.3071899414062]","[504.6851806640625, 598.0962524414062]","[246.29452514648438, 598.0962524414062]","[583.3258056640625, 581.2446899414062]","[167.65390014648438, 603.7134399414062]","[409.1929931640625, 710.4400024414062]","[330.5523681640625, 710.4400024414062]","[397.9586181640625, 839.63525390625]","[330.5523681640625, 839.63525390625]","[381.1070556640625, 963.21337890625]","[347.4039306640625, 963.21337890625]"
"[369.8726806640625, 435.7457275390625]","[381.1070556640625, 430.1285400390625]","[358.6383056640625, 430.1285400390625]","[403.5758056640625, 441.3629455566406]","[341.7867431640625, 446.9801330566406]","[442.8961181640625, 525.6207885742188]","[319.3179931640625, 525.6207885742188]","[510.3023681640625, 593.0270385742188]","[251.91171264648438, 593.0270385742188]","[583.3258056640625, 581.7926635742188]","[173.27108764648438, 615.4957885742188]","[414.8101806640625, 699.7536010742188]","[324.9351806640625, 699.7536010742188]","[397.9586181640625, 834.5661010742188]","[336.1695556640625, 834.5661010742188]","[381.1070556640625, 969.3786010742188]","[347.4039306640625, 969.3786010742188]"
"[371.06451416015625, 416.85357666015625]","[382.01885986328125, 405.89923095703125]","[360.1101379394531, 411.37640380859375]","[403.9276123046875, 422.33074951171875]","[343.6786193847656, 427.80792236328125]","[442.2678527832031, 504.48846435546875]","[316.292724609375, 509.96563720703125]","[502.5168151855469, 581.1690063476562]","[256.04376220703125, 592.1233520507812]","[573.72021484375, 592.1233520507812]","[184.8403778076172, 614.0320434570312]","[420.359130859375, 679.7582397460938]","[332.7242736816406, 685.2354125976562]","[409.40478515625, 816.6876831054688]","[338.2014465332031, 816.6876831054688]","[387.4960632324219, 964.5714721679688]","[349.1557922363281, 964.5714721679688]"
"[368.114501953125, 400.3894348144531]","[385.78643798828125, 388.608154296875]","[356.3332214355469, 388.608154296875]","[403.4583435058594, 406.28009033203125]","[344.55194091796875, 406.28009033203125]","[438.80218505859375, 488.74908447265625]","[320.9893798828125, 494.63970947265625]","[497.7085876464844, 571.2180786132812]","[267.9736022949219, 577.1087036132812]","[568.3963012695312, 588.8899536132812]","[197.28590393066406, 618.3432006835938]","[421.1302795410156, 671.3589477539062]","[338.66131591796875, 671.3589477539062]","[409.3489990234375, 818.6249389648438]","[344.55194091796875, 818.6249389648438]","[391.67706298828125, 948.2190551757812]","[344.55194091796875, 960.0003662109375]"
"[371.53375244140625, 385.89752197265625]","[382.7242431640625, 374.70709228515625]","[360.3432922363281, 380.30230712890625]","[405.1051330566406, 391.4927673339844]","[343.5576171875, 397.0880126953125]","[444.271728515625, 469.8259582519531]","[321.17669677734375, 475.42120361328125]","[494.6287841796875, 559.3496704101562]","[270.81964111328125, 570.5401000976562]","[561.7715454101562, 592.9210205078125]","[203.6768798828125, 609.7067260742188]","[427.4860534667969, 665.6589965820312]","[337.96240234375, 665.6589965820312]","[410.7003479003906, 805.5397338867188]","[343.5576171875, 811.1349487304688]","[393.9146728515625, 934.2299194335938]","[349.15283203125, 945.4203491210938]"
"[369.80816650390625, 378.5755615234375]","[386.74298095703125, 367.28570556640625]","[358.5182800292969, 372.9306335449219]","[403.67779541015625, 384.22052001953125]","[347.2283935546875, 389.865478515625]","[443.19232177734375, 468.89459228515625]","[324.6486511230469, 468.89459228515625]","[488.351806640625, 553.568603515625]","[279.4891662597656, 559.2135620117188]","[556.091064453125, 593.0831909179688]","[217.3948516845703, 604.373046875]","[420.6125793457031, 649.5325317382812]","[335.93853759765625, 649.5325317382812]","[409.32269287109375, 790.6559448242188]","[347.2283935546875, 790.6559448242188]","[398.0328369140625, 914.8445434570312]","[352.87335205078125, 914.8445434570312]"
"[376.0555419921875, 372.6734924316406]","[386.73846435546875, 361.9906005859375]","[360.03125, 367.33203125]","[408.104248046875, 378.01495361328125]","[349.34832763671875, 388.6978454589844]","[445.49444580078125, 463.4781799316406]","[322.64105224609375, 463.4781799316406]","[488.22607421875, 554.2828369140625]","[279.9094543457031, 554.2828369140625]","[552.323486328125, 591.6730346679688]","[221.15347290039062, 602.3558959960938]","[424.128662109375, 639.7460327148438]","[338.6654052734375, 639.7460327148438]","[408.104248046875, 773.2823486328125]","[344.0068359375, 773.2823486328125]","[392.0799560546875, 896.1356811523438]","[354.68975830078125, 896.1356811523438]"
"[371.46527099609375, 376.142333984375]","[387.1246337890625, 365.7027587890625]","[361.0257568359375, 365.7027587890625]","[408.00372314453125, 381.3620910644531]","[345.36639404296875, 386.58184814453125]","[444.54217529296875, 459.65875244140625]","[324.4873046875, 464.8785095214844]","[486.30035400390625, 553.6146850585938]","[282.7291259765625, 553.6146850585938]","[554.1574096679688, 590.1531372070312]","[220.091796875, 590.1531372070312]","[423.66302490234375, 642.3508911132812]","[334.9268798828125, 642.3508911132812]","[402.783935546875, 783.2848510742188]","[355.80596923828125, 783.2848510742188]","[392.34442138671875, 903.339599609375]","[361.0257568359375, 903.339599609375]"
"[376.5435791015625, 378.68084716796875]","[387.26806640625, 367.95635986328125]","[360.45684814453125, 373.318603515625]","[408.71697998046875, 384.0430908203125]","[349.73236083984375, 389.4053039550781]","[446.25262451171875, 464.47662353515625]","[322.92120361328125, 464.47662353515625]","[489.1505126953125, 555.6346435546875]","[274.66107177734375, 555.6346435546875]","[553.4973754882812, 582.4458618164062]","[221.03868103027344, 582.4458618164062]","[419.44146728515625, 646.7926635742188]","[333.64569091796875, 646.7926635742188]","[403.354736328125, 780.8485717773438]","[344.3701171875, 786.2108764648438]","[392.6302490234375, 920.2667846679688]","[360.45684814453125, 914.9044799804688]"
"[378.022705078125, 395.1531677246094]","[388.8619384765625, 384.31390380859375]","[367.1834716796875, 384.31390380859375]","[410.54046630859375, 395.1531677246094]","[350.924560546875, 395.1531677246094]","[443.0582275390625, 471.0279541015625]","[323.82647705078125, 476.44757080078125]","[491.83489990234375, 557.7420043945312]","[269.63018798828125, 563.16162109375]","[562.2899780273438, 584.840087890625]","[210.01425170898438, 579.4204711914062]","[421.37969970703125, 660.7149047851562]","[334.66571044921875, 655.2952270507812]","[405.120849609375, 801.6251831054688]","[345.50494384765625, 801.6251831054688]","[399.70123291015625, 942.5354614257812]","[356.34417724609375, 937.1157836914062]"
"[377.4879150390625, 401.0118713378906]","[388.4041748046875, 390.0956726074219]","[366.57177734375, 395.55377197265625]","[410.23651123046875, 406.469970703125]","[350.19744873046875, 406.469970703125]","[442.985107421875, 482.88336181640625]","[322.906982421875, 488.3414306640625]","[492.1080322265625, 564.7548217773438]","[268.32598876953125, 570.212890625]","[568.5213623046875, 581.1290893554688]","[197.37071228027344, 586.5872192382812]","[421.1527099609375, 663.0005493164062]","[339.28125, 663.0005493164062]","[399.3203125, 804.9110717773438]","[344.7393798828125, 810.3690795898438]","[399.3203125, 952.2797241210938]","[355.65557861328125, 952.2797241210938]"
