鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[105.3895034790039, 137.37498474121094]","[99.08425903320312, 142.18775939941406]","[102.2490463256836, 139.75588989257812]","[95.39351654052734, 167.89080810546875]","[109.1753921508789, 162.9855194091797]","[143.5347442626953, 153.07809448242188]","[139.83155822753906, 156.78128051757812]","[181.89576721191406, 213.98489379882812]","[217.0056915283203, 150.8745880126953]","[208.9986114501953, 93.72349548339844]","[212.62806701660156, 92.76889038085938]","[234.6298828125, 176.88796997070312]","[238.2377471923828, 166.5068359375]","[306.9759521484375, 180.5074920654297]","[311.0716247558594, 177.85264587402344]","[379.6552429199219, 214.0315704345703]","[382.92742919921875, 215.6836395263672]"
"[106.8265380859375, 140.5264434814453]","[93.21604919433594, 150.7342987060547]","[93.21604919433594, 147.33168029785156]","[93.21604919433594, 184.7605438232422]","[103.42391967773438, 157.53953552246094]","[151.06065368652344, 198.3710174560547]","[144.25540161132812, 160.9421844482422]","[181.6842498779297, 215.38414001464844]","[215.7104949951172, 150.7342987060547]","[205.50262451171875, 96.29232788085938]","[212.307861328125, 103.09757995605469]","[222.51573181152344, 181.35789489746094]","[239.5288543701172, 174.5526580810547]","[310.98394775390625, 174.5526580810547]","[307.5813293457031, 177.95530700683594]","[389.2442932128906, 215.38414001464844]","[389.2442932128906, 215.38414001464844]"
"[110.30244445800781, 142.45802307128906]","[120.48433685302734, 159.4278106689453]","[106.90849304199219, 156.0338897705078]","[89.93867492675781, 166.2157745361328]","[103.5145263671875, 152.63990783691406]","[151.03001403808594, 200.15538024902344]","[130.6662139892578, 159.4278106689453]","[205.33340454101562, 169.60972595214844]","[208.7273712158203, 149.2459259033203]","[208.7273712158203, 105.12444305419922]","[208.7273712158203, 105.12444305419922]","[222.30322265625, 183.18556213378906]","[222.30322265625, 179.79161071777344]","[300.3643493652344, 173.00367736816406]","[303.7583312988281, 169.60972595214844]","[378.4255065917969, 210.33726501464844]","[392.0013732910156, 213.7312469482422]"
"[93.42424011230469, 138.22462463378906]","[86.75453186035156, 148.2291717529297]","[86.75453186035156, 154.8988800048828]","[83.41968536376953, 178.24281311035156]","[90.08938598632812, 164.90342712402344]","[136.7772979736328, 191.5822296142578]","[130.1075897216797, 164.90342712402344]","[170.12579345703125, 201.58677673339844]","[196.80459594726562, 168.23829650878906]","[210.1439971923828, 124.8852310180664]","[223.4833984375, 121.5503921508789]","[220.14854431152344, 178.24281311035156]","[223.4833984375, 181.5776824951172]","[293.5152587890625, 158.23374938964844]","[296.85009765625, 164.90342712402344]","[326.8637390136719, 154.8988800048828]","[373.5516357421875, 204.92164611816406]"
"[75.53627014160156, 147.53184509277344]","[65.14774322509766, 150.9947052001953]","[68.61058044433594, 150.9947052001953]","[72.07343292236328, 175.23460388183594]","[78.9991226196289, 150.9947052001953]","[120.55325317382812, 161.3832244873047]","[127.47895050048828, 168.3089141845703]","[179.42161560058594, 199.47450256347656]","[189.81015014648438, 178.6974639892578]","[196.73583984375, 140.6061553955078]","[224.4385986328125, 140.6061553955078]","[214.050048828125, 171.77174377441406]","[220.97573852539062, 182.16029357910156]","[276.38128662109375, 126.75477600097656]","[290.232666015625, 144.06898498535156]","[356.0267333984375, 175.23460388183594]","[359.48956298828125, 185.62315368652344]"
"[82.99037170410156, 143.21656799316406]","[73.35496520996094, 140.00477600097656]","[76.56676483154297, 146.42835998535156]","[79.778564453125, 175.33457946777344]","[82.99037170410156, 165.6991729736328]","[121.53199768066406, 168.9109649658203]","[131.1674041748047, 168.9109649658203]","[182.5562286376953, 197.8171844482422]","[192.19161987304688, 162.4873504638672]","[214.6742401123047, 143.21656799316406]","[233.94505310058594, 152.85194396972656]","[214.6742401123047, 188.18177795410156]","[221.09783935546875, 178.54637145996094]","[272.4866943359375, 140.00477600097656]","[291.75750732421875, 133.58116149902344]","[346.35809326171875, 184.96998596191406]","[349.5699462890625, 181.75819396972656]"
"[98.05950927734375, 139.57492065429688]","[84.8642578125, 139.57492065429688]","[88.16307067871094, 142.87374877929688]","[91.46188354492188, 169.2642364501953]","[98.05950927734375, 159.36781311035156]","[131.04766845703125, 175.8618927001953]","[137.64527893066406, 162.66661071777344]","[193.72511291503906, 212.14881896972656]","[193.72511291503906, 205.5511932373047]","[246.5061492919922, 195.6547393798828]","[243.2073211669922, 189.05711364746094]","[223.41444396972656, 179.1606903076172]","[236.60968017578125, 162.66661071777344]","[279.4942932128906, 165.9654083251953]","[282.7930908203125, 99.98915100097656]","[358.6658020019531, 198.9535675048828]","[319.0800476074219, 159.36781311035156]"
"[102.18218994140625, 147.18502807617188]","[98.87527465820312, 147.18502807617188]","[95.568359375, 147.18502807617188]","[105.48908996582031, 163.71957397460938]","[102.18218994140625, 163.71957397460938]","[145.1719970703125, 170.33338928222656]","[138.5581817626953, 170.33338928222656]","[188.16180419921875, 216.63009643554688]","[181.54798889160156, 210.01626586914062]","[237.76541137695312, 210.01626586914062]","[356.8141174316406, 206.70938110351562]","[217.92396545410156, 183.56103515625]","[234.45851135253906, 170.33338928222656]","[300.5967102050781, 143.87811279296875]","[277.4483337402344, 170.33338928222656]","[323.7450866699219, 150.491943359375]","[356.8141174316406, 206.70938110351562]"
"[108.35997772216797, 138.11952209472656]","[105.14833068847656, 141.33116149902344]","[105.14833068847656, 147.7544708251953]","[108.35997772216797, 167.02430725097656]","[111.57162475585938, 167.02430725097656]","[143.68809509277344, 154.17774963378906]","[153.32302856445312, 179.8708953857422]","[191.86277770996094, 218.4106903076172]","[191.86277770996094, 218.4106903076172]","[256.095703125, 215.1990203857422]","[246.4607391357422, 221.62232971191406]","[233.6141815185547, 163.8126678466797]","[246.4607391357422, 173.44761657714844]","[291.423828125, 173.44761657714844]","[256.095703125, 93.1564712524414]","[365.2916564941406, 205.56410217285156]","[362.08001708984375, 205.56410217285156]"
"[108.85319519042969, 136.64785766601562]","[95.79435729980469, 139.91258239746094]","[99.05906677246094, 146.44200134277344]","[105.58848571777344, 152.97142028808594]","[112.11790466308594, 169.29495239257812]","[148.02972412109375, 149.70669555664062]","[151.29443359375, 179.089111328125]","[174.14739990234375, 221.53030395507812]","[187.20623779296875, 218.265625]","[183.9415283203125, 215.00088500976562]","[239.44158935546875, 228.05972290039062]","[239.44158935546875, 166.03025817871094]","[242.706298828125, 172.5596923828125]","[298.2064208984375, 172.5596923828125]","[255.76515197753906, 97.47134399414062]","[366.76531982421875, 201.94204711914062]","[317.794677734375, 136.64785766601562]"
"[86.13299560546875, 142.00538635253906]","[76.28897094726562, 138.72402954101562]","[79.5703125, 148.56805419921875]","[86.13299560546875, 178.10009765625]","[82.85165405273438, 171.53744506835938]","[132.07174682617188, 158.41207885742188]","[132.07174682617188, 184.66278076171875]","[171.44781494140625, 155.1307373046875]","[184.57318115234375, 210.91348266601562]","[237.0745849609375, 168.256103515625]","[233.79327392578125, 184.66278076171875]","[217.3865509033203, 151.84939575195312]","[220.66790771484375, 171.53744506835938]","[286.2947082519531, 109.19198608398438]","[289.5760498046875, 112.47332763671875]","[348.6401672363281, 158.41207885742188]","[348.6401672363281, 178.10009765625]"
"[82.03907775878906, 146.7281494140625]","[71.95100402832031, 146.7281494140625]","[71.95100402832031, 153.45352172851562]","[82.03907775878906, 146.7281494140625]","[82.03907775878906, 170.2669677734375]","[125.75404357910156, 170.2669677734375]","[132.47943115234375, 173.62966918945312]","[182.9197540283203, 197.16848754882812]","[199.73321533203125, 163.54156494140625]","[219.90933227539062, 150.0908203125]","[229.99742126464844, 153.45352172851562]","[223.27203369140625, 180.35504150390625]","[223.27203369140625, 176.99234008789062]","[263.62432861328125, 129.91470336914062]","[297.251220703125, 146.7281494140625]","[364.5050048828125, 183.71771240234375]","[367.86767578125, 187.08041381835938]"
"[99.10223388671875, 139.01173400878906]","[85.22354125976562, 142.4813995361328]","[92.16288757324219, 145.95106506347656]","[88.69322204589844, 184.1174774169922]","[92.16288757324219, 163.29945373535156]","[126.85963439941406, 180.64784240722656]","[130.32931518554688, 170.23878479003906]","[158.08670043945312, 152.8904266357422]","[203.1924591064453, 163.29945373535156]","[210.13180541992188, 121.66336059570312]","[234.41952514648438, 132.07240295410156]","[210.13180541992188, 184.1174774169922]","[213.6014862060547, 177.1781463623047]","[289.934326171875, 166.7691192626953]","[296.8736572265625, 163.29945373535156]","[373.2065124511719, 201.4658660888672]","[373.2065124511719, 201.4658660888672]"
"[105.39784240722656, 141.73318481445312]","[99.06889343261719, 144.89767456054688]","[95.9044189453125, 148.0621337890625]","[95.9044189453125, 179.7069091796875]","[102.23336791992188, 167.04898071289062]","[140.20706176757812, 179.7069091796875]","[146.5360107421875, 170.21347045898438]","[181.34523010253906, 195.52926635742188]","[212.989990234375, 157.55557250976562]","[225.64788818359375, 138.5687255859375]","[231.97682189941406, 106.92398071289062]","[225.64788818359375, 182.87136840820312]","[228.81236267089844, 176.54241943359375]","[304.759765625, 179.7069091796875]","[314.253173828125, 182.87136840820312]","[387.0361022949219, 214.51611328125]","[383.87164306640625, 211.35162353515625]"
"[105.10881042480469, 140.21060180664062]","[89.95674133300781, 152.332275390625]","[102.07839965820312, 146.27142333984375]","[102.07839965820312, 191.7276611328125]","[108.13922882080078, 170.5147705078125]","[159.65628051757812, 188.697265625]","[150.56504821777344, 161.42349243164062]","[217.2341766357422, 191.7276611328125]","[217.2341766357422, 152.332275390625]","[217.2341766357422, 85.66313171386719]","[226.32542419433594, 97.78480529785156]","[214.20375061035156, 197.78848266601562]","[223.2949981689453, 173.545166015625]","[296.02496337890625, 179.60598754882812]","[289.964111328125, 176.5755615234375]","[380.8765563964844, 212.9405517578125]","[383.906982421875, 212.9405517578125]"
"[107.0140380859375, 142.32232666015625]","[89.98080444335938, 149.13116455078125]","[102.49333953857422, 151.52906799316406]","[105.84735107421875, 194.76148986816406]","[110.08787536621094, 171.4177703857422]","[151.4109344482422, 167.88735961914062]","[149.8876495361328, 165.3281707763672]","[207.1602020263672, 196.0411834716797]","[213.93922424316406, 146.9779815673828]","[204.8369903564453, 90.45591735839844]","[213.92822265625, 92.1077651977539]","[232.26673889160156, 188.62326049804688]","[231.33872985839844, 174.13380432128906]","[300.9449768066406, 180.58937072753906]","[312.5549011230469, 177.39796447753906]","[380.3395080566406, 214.1679229736328]","[384.491943359375, 213.89349365234375]"
"[98.2459716796875, 141.9585418701172]","[92.14229583740234, 148.0622100830078]","[95.19413757324219, 151.11402893066406]","[98.2459716796875, 193.8397674560547]","[101.29780578613281, 175.5287322998047]","[140.97169494628906, 169.42506408691406]","[137.9198455810547, 163.32139587402344]","[183.69741821289062, 193.8397674560547]","[205.06028747558594, 151.11402893066406]","[202.00843811035156, 90.07730102539062]","[208.1121063232422, 99.23280334472656]","[229.47496032714844, 184.6842498779297]","[220.31947326660156, 172.47691345214844]","[302.7190856933594, 175.5287322998047]","[235.5786590576172, 102.28463745117188]","[382.0668640136719, 212.15077209472656]","[296.61541748046875, 126.6993408203125]"
"[86.30508422851562, 141.27992248535156]","[67.97274780273438, 147.39068603515625]","[77.138916015625, 153.50146484375]","[86.30508422851562, 156.556884765625]","[92.41586303710938, 174.88919067382812]","[129.08055114746094, 174.88919067382812]","[122.96976470947266, 165.7230224609375]","[168.8006134033203, 199.33230590820312]","[193.2437286376953, 162.66763305664062]","[306.2931823730469, 150.44607543945312]","[205.46530151367188, 110.72601318359375]","[229.90841674804688, 190.1661376953125]","[220.74224853515625, 177.944580078125]","[297.1269836425781, 165.7230224609375]","[248.24075317382812, 104.61524963378906]","[370.45635986328125, 205.443115234375]","[306.2931823730469, 147.39068603515625]"
"[86.65634155273438, 146.6256866455078]","[80.3056869506836, 146.6256866455078]","[80.3056869506836, 156.1516876220703]","[86.65634155273438, 197.43092346191406]","[83.48101806640625, 175.20362854003906]","[118.40960693359375, 175.20362854003906]","[124.76025390625, 178.3789825439453]","[175.5654754638672, 197.43092346191406]","[191.44210815429688, 172.02830505371094]","[204.14341735839844, 127.57374572753906]","[210.4940643310547, 121.22308349609375]","[223.19537353515625, 184.72962951660156]","[210.4940643310547, 184.72962951660156]","[267.64996337890625, 114.87245178222656]","[296.2279052734375, 146.6256866455078]","[337.5071105957031, 168.8529815673828]","[362.90972900390625, 194.25559997558594]"
"[86.00202941894531, 147.42483520507812]","[72.25287628173828, 147.8728485107422]","[78.26041412353516, 157.18592834472656]","[81.34020233154297, 193.4956512451172]","[83.38621520996094, 180.1016387939453]","[122.70651245117188, 163.63697814941406]","[124.42915344238281, 183.5224609375]","[178.55706787109375, 199.5570068359375]","[186.93797302246094, 181.8613739013672]","[215.74850463867188, 125.17410278320312]","[218.2806854248047, 143.86375427246094]","[206.84210205078125, 167.3511962890625]","[214.95115661621094, 181.84962463378906]","[273.2262268066406, 128.55517578125]","[289.0378112792969, 134.1713104248047]","[346.9197998046875, 178.59715270996094]","[351.5585021972656, 178.55224609375]"
"[88.1550064086914, 147.28271484375]","[78.53899383544922, 144.077392578125]","[78.53899383544922, 153.693359375]","[242.01112365722656, 147.28271484375]","[81.74433135986328, 176.1307373046875]","[119.51712799072266, 173.3755340576172]","[124.71870422363281, 181.01280212402344]","[183.56565856933594, 194.55726623535156]","[187.38134765625, 196.063720703125]","[230.3374481201172, 158.73780822753906]","[230.62725830078125, 159.0273895263672]","[222.2012176513672, 176.78819274902344]","[233.61351013183594, 176.7959442138672]","[279.39129638671875, 145.29754638671875]","[290.567626953125, 119.56967163085938]","[338.8720703125, 184.69883728027344]","[344.02557373046875, 175.17669677734375]"
"[103.77467346191406, 146.5996551513672]","[97.50721740722656, 146.5996551513672]","[97.50721740722656, 152.8671112060547]","[106.90840148925781, 184.2043914794922]","[103.77467346191406, 171.6694793701172]","[141.37942504882812, 171.6694793701172]","[141.37942504882812, 184.2043914794922]","[191.5190887451172, 206.14048767089844]","[194.65281677246094, 209.2742156982422]","[232.25755310058594, 156.00083923339844]","[247.9261932373047, 193.60557556152344]","[225.99009704589844, 168.53575134277344]","[241.6587371826172, 168.53575134277344]","[282.3972473144531, 174.80320739746094]","[263.5948791503906, 87.05879974365234]","[360.7404479980469, 203.0067596435547]","[313.7345275878906, 143.46592712402344]"
"[110.76852416992188, 143.51898193359375]","[107.25910949707031, 147.02838134765625]","[107.25910949707031, 150.53778076171875]","[103.74971008300781, 178.613037109375]","[110.76852416992188, 168.08480834960938]","[149.37197875976562, 164.57540893554688]","[145.86257934570312, 178.613037109375]","[198.50364685058594, 206.68826293945312]","[202.0130615234375, 217.21646118164062]","[191.48483276367188, 122.46255493164062]","[251.14471435546875, 203.17886352539062]","[240.61651611328125, 164.57540893554688]","[240.61651611328125, 171.59420776367188]","[247.63531494140625, 90.87789916992188]","[251.14471435546875, 87.36849975585938]","[314.3139953613281, 136.50015258789062]","[314.3139953613281, 136.50015258789062]"
"[104.6259765625, 139.88427734375]","[98.03894805908203, 143.1777801513672]","[98.03894805908203, 146.47132873535156]","[107.91948699951172, 182.69996643066406]","[104.6259765625, 166.2323760986328]","[140.8546142578125, 166.2323760986328]","[144.14813232421875, 176.11293029785156]","[173.78973388671875, 146.47132873535156]","[186.9637908935547, 215.6350555419922]","[163.90921020507812, 116.82969665527344]","[239.6599884033203, 209.0480499267578]","[229.77944946289062, 162.93885803222656]","[239.6599884033203, 172.8194122314453]","[289.06268310546875, 176.11293029785156]","[256.1275634765625, 93.77511596679688]","[358.2264709472656, 209.0480499267578]","[315.4107971191406, 130.0037384033203]"
"[166.99859619140625, 117.46135711669922]","[170.7421417236328, 115.27762603759766]","[169.18234252929688, 114.65370178222656]","[177.29335021972656, 116.83743286132812]","[178.54119873046875, 118.7092056274414]","[179.47708129882812, 125.5723648071289]","[181.6608123779297, 126.8202133178711]","[170.43017578125, 125.5723648071289]","[178.54119873046875, 118.3972396850586]","[171.05410766601562, 115.58958435058594]","[170.7421417236328, 114.65370178222656]","[181.34884643554688, 141.1704559326172]","[181.6608123779297, 142.10633850097656]","[180.4129638671875, 148.96951293945312]","[175.73353576660156, 146.16184997558594]","[178.54119873046875, 141.482421875]","[167.9344940185547, 118.08528137207031]"
"[90.03523254394531, 142.78366088867188]","[83.3431396484375, 146.12969970703125]","[83.3431396484375, 149.47573852539062]","[364.4106750488281, 179.59011840820312]","[86.68917846679688, 169.55197143554688]","[123.49564361572266, 166.2059326171875]","[126.84168243408203, 186.28219604492188]","[166.9941864013672, 152.82177734375]","[190.41648864746094, 196.3203125]","[210.4927520751953, 142.78366088867188]","[223.8769073486328, 159.51385498046875]","[213.8387908935547, 172.89804077148438]","[220.53086853027344, 189.62823486328125]","[267.3754577636719, 136.091552734375]","[290.7977600097656, 142.78366088867188]","[361.06463623046875, 179.59011840820312]","[364.4106750488281, 179.59011840820312]"
"[93.51789093017578, 146.1839141845703]","[79.16862487792969, 142.5966033935547]","[86.34325408935547, 153.35853576660156]","[79.16862487792969, 192.8190155029297]","[86.34325408935547, 174.88243103027344]","[118.62909698486328, 174.88243103027344]","[125.80372619628906, 182.0570831298828]","[143.7403106689453, 153.35853576660156]","[193.9627227783203, 185.6443634033203]","[204.7246551513672, 124.6600112915039]","[222.66123962402344, 139.00929260253906]","[211.89927673339844, 189.23170471191406]","[226.24855041503906, 174.88243103027344]","[258.5343933105469, 121.07271575927734]","[297.994873046875, 156.9458770751953]","[358.9792175292969, 182.0570831298828]","[373.3284912109375, 192.8190155029297]"
"[95.82330322265625, 150.95091247558594]","[81.81394958496094, 147.4485626220703]","[88.81861877441406, 157.9556121826172]","[204.39588928222656, 126.4345474243164]","[92.32096862792969, 182.4720001220703]","[141.35374450683594, 164.9602813720703]","[137.8513946533203, 189.4766387939453]","[169.37246704101562, 147.4485626220703]","[204.39588928222656, 175.46730041503906]","[197.39120483398438, 108.9228286743164]","[218.40524291992188, 122.93219757080078]","[218.40524291992188, 182.4720001220703]","[221.90757751464844, 175.46730041503906]","[305.9637756347656, 182.4720001220703]","[312.9684753417969, 175.46730041503906]","[390.0199279785156, 203.4860382080078]","[386.5176086425781, 206.9883575439453]"
"[105.06689453125, 153.2383270263672]","[97.60169982910156, 153.2383270263672]","[97.60169982910156, 160.70350646972656]","[93.86911010742188, 153.2383270263672]","[105.06689453125, 179.3665008544922]","[146.12548828125, 171.9012908935547]","[149.85809326171875, 190.5642852783203]","[168.5210723876953, 149.50572204589844]","[217.0448455810547, 168.16871643066406]","[202.1144561767578, 112.17971801757812]","[205.84706115722656, 119.64494323730469]","[220.77743530273438, 186.8317108154297]","[246.9056396484375, 179.3665008544922]","[284.23162841796875, 179.3665008544922]","[299.1620178222656, 183.09910583496094]","[385.01177978515625, 216.69248962402344]","[381.2791748046875, 220.4250946044922]"
"[109.27599334716797, 160.05471801757812]","[97.68434143066406, 170.1525115966797]","[98.02450561523438, 161.9231414794922]","[105.54821014404297, 197.33261108398438]","[114.35395050048828, 176.39833068847656]","[150.2816925048828, 204.7882080078125]","[146.55389404296875, 171.23806762695312]","[183.83180236816406, 230.88272094726562]","[213.34547424316406, 166.4479217529297]","[209.7160186767578, 117.86449432373047]","[208.08840942382812, 113.01667785644531]","[241.5811004638672, 181.9220428466797]","[247.20423889160156, 178.69366455078125]","[306.54241943359375, 185.3202667236328]","[309.7627258300781, 179.84483337402344]","[381.8917236328125, 213.79100036621094]","[385.44818115234375, 215.6964111328125]"
"[107.958984375, 162.52581787109375]","[101.02049255371094, 155.58731079101562]","[104.48974609375, 159.05654907226562]","[104.48974609375, 204.15676879882812]","[107.958984375, 179.87203979492188]","[146.12069702148438, 169.46429443359375]","[146.12069702148438, 186.81051635742188]","[187.75164794921875, 148.64883422851562]","[215.505615234375, 165.99505615234375]","[201.62863159179688, 110.48712158203125]","[208.56712341308594, 117.42561340332031]","[225.91336059570312, 190.27975463867188]","[236.32110595703125, 190.27975463867188]","[312.6445007324219, 183.34127807617188]","[309.1752624511719, 183.34127807617188]","[388.9678955078125, 211.09524536132812]","[388.9678955078125, 218.03375244140625]"
"[104.65036010742188, 160.90127563476562]","[89.19364929199219, 157.46214294433594]","[92.323486328125, 166.8516387939453]","[92.323486328125, 204.4097137451172]","[98.58317565917969, 188.7605438232422]","[139.36282348632812, 204.57801818847656]","[143.94859313964844, 182.90670776367188]","[177.6641082763672, 221.8525848388672]","[201.68690490722656, 176.98910522460938]","[202.3732147216797, 122.1515121459961]","[208.99461364746094, 128.36669921875]","[227.05108642578125, 198.29222106933594]","[220.1740264892578, 188.71221923828125]","[302.32861328125, 181.36952209472656]","[246.33726501464844, 122.44032287597656]","[373.1445617675781, 210.05628967285156]","[301.29754638671875, 154.7650909423828]"
"[109.47695922851562, 192.70118713378906]","[93.85348510742188, 205.19996643066406]","[106.35226440429688, 195.8258819580078]","[106.35226440429688, 233.3222198486328]","[112.60165405273438, 211.44935607910156]","[146.97329711914062, 236.44691467285156]","[153.22268676757812, 233.3222198486328]","[168.84617614746094, 198.95057678222656]","[196.9684295654297, 264.5691833496094]","[168.84617614746094, 158.3295135498047]","[250.08822631835938, 258.3197937011719]","[221.9659881591797, 208.3246612548828]","[246.9635467529297, 208.3246612548828]","[290.70928955078125, 217.69874572753906]","[246.9635467529297, 133.3319854736328]","[359.45257568359375, 239.5716094970703]","[309.45745849609375, 161.45423889160156]"
"[102.07344055175781, 191.52365112304688]","[95.8602294921875, 200.84347534179688]","[105.18004608154297, 197.73684692382812]","[102.07344055175781, 231.9095458984375]","[111.39326477050781, 207.05667114257812]","[142.00357055664062, 232.2213592529297]","[145.91152954101562, 227.70787048339844]","[178.80226135253906, 196.43846130371094]","[195.4446258544922, 267.1295166015625]","[169.5116729736328, 161.0137939453125]","[246.45114135742188, 256.40435791015625]","[231.05874633789062, 209.26925659179688]","[244.5531005859375, 210.01663208007812]","[299.0270690917969, 215.89952087402344]","[244.41903686523438, 134.45152282714844]","[360.2954406738281, 238.01856994628906]","[313.16705322265625, 161.94337463378906]"
"[99.78114318847656, 184.94313049316406]","[83.36770629882812, 184.94313049316406]","[93.21577453613281, 191.50852966308594]","[99.78114318847656, 230.90077209472656]","[99.78114318847656, 214.48731994628906]","[139.1733856201172, 207.9219512939453]","[142.45606994628906, 237.4661102294922]","[129.32533264160156, 194.7911834716797]","[191.6963653564453, 267.01031494140625]","[227.80592346191406, 198.07386779785156]","[240.93666076660156, 247.31419372558594]","[227.80592346191406, 204.63926696777344]","[237.6539764404297, 214.48731994628906]","[290.177001953125, 207.9219512939453]","[254.0674285888672, 135.7028350830078]","[359.1134033203125, 230.90077209472656]","[319.72113037109375, 168.5297088623047]"
"[96.1343765258789, 190.63233947753906]","[77.23869323730469, 189.7798309326172]","[89.2909927368164, 196.82321166992188]","[325.6639404296875, 186.71286010742188]","[83.37265014648438, 223.51658630371094]","[129.14894104003906, 208.9207000732422]","[131.7223358154297, 240.61558532714844]","[171.1383514404297, 204.52378845214844]","[183.50433349609375, 261.3843994140625]","[233.6545867919922, 220.4496307373047]","[231.87095642089844, 234.56614685058594]","[211.43109130859375, 205.2668914794922]","[227.47091674804688, 207.24888610839844]","[264.32440185546875, 143.77516174316406]","[265.9638671875, 142.0782928466797]","[350.19976806640625, 226.5835723876953]","[325.74468994140625, 177.78842163085938]"
"[80.33938598632812, 196.3882598876953]","[73.86233520507812, 199.6267852783203]","[77.10086059570312, 199.6267852783203]","[77.10086059570312, 235.25062561035156]","[83.57791900634766, 202.8653106689453]","[115.96322631835938, 241.72767639160156]","[125.67881774902344, 215.81944274902344]","[177.49530029296875, 264.39739990234375]","[180.73382568359375, 254.68177795410156]","[232.55030822753906, 215.81944274902344]","[226.0732421875, 212.58091735839844]","[209.88058471679688, 206.1038360595703]","[213.119140625, 212.58091735839844]","[264.9356384277344, 154.28736877441406]","[277.8897399902344, 154.28736877441406]","[332.9447326660156, 215.81944274902344]","[339.42181396484375, 183.4341278076172]"
"[77.9643325805664, 196.1505889892578]","[67.71136474609375, 196.1505889892578]","[67.71136474609375, 202.9859161376953]","[74.54667663574219, 233.7448272705078]","[77.9643325805664, 220.0741729736328]","[118.9762191772461, 233.7448272705078]","[129.2292022705078, 213.23887634277344]","[177.07638549804688, 250.8330841064453]","[200.99998474121094, 196.1505889892578]","[207.83529663085938, 202.9859161376953]","[231.75888061523438, 185.8976287841797]","[204.41763305664062, 230.32716369628906]","[214.6706085205078, 223.4918670654297]","[248.84716796875, 172.2270050048828]","[279.6060791015625, 168.80934143066406]","[330.8709716796875, 213.23887634277344]","[347.959228515625, 206.40357971191406]"
"[83.06771087646484, 188.5994110107422]","[79.90805053710938, 191.7590789794922]","[73.58873748779297, 194.9187469482422]","[73.58873748779297, 239.15394592285156]","[79.90805053710938, 213.8766632080078]","[114.6642837524414, 220.1959686279297]","[124.14325714111328, 223.3556365966797]","[98.86599731445312, 191.7590789794922]","[196.8153839111328, 223.3556365966797]","[199.9750518798828, 185.4397430419922]","[222.0926513671875, 179.1204376220703]","[212.61366271972656, 220.1959686279297]","[206.2943572998047, 223.3556365966797]","[244.2102508544922, 166.48182678222656]","[282.12615966796875, 179.1204376220703]","[357.9579162597656, 213.8766632080078]","[357.9579162597656, 217.0363311767578]"
"[83.93783569335938, 190.86695861816406]","[74.06657409667969, 194.1573944091797]","[74.06657409667969, 197.4477996826172]","[80.64742279052734, 236.93287658691406]","[83.93783569335938, 220.4807586669922]","[119.4428482055664, 231.6211395263672]","[127.21690368652344, 221.7443084716797]","[123.42291259765625, 200.7382049560547]","[194.86622619628906, 218.0602264404297]","[207.37095642089844, 174.3252410888672]","[211.9499053955078, 173.9521026611328]","[214.60842895507812, 227.8208465576172]","[213.22848510742188, 221.16519165039062]","[289.96234130859375, 199.77345275878906]","[287.94403076171875, 197.4477996826172]","[363.58843994140625, 229.3180694580078]","[366.9141845703125, 230.3520050048828]"
"[95.90760040283203, 192.64344787597656]","[81.77840423583984, 199.7080535888672]","[85.31069946289062, 203.24034118652344]","[88.84300231933594, 231.4987335205078]","[92.37529754638672, 220.90184020996094]","[138.2952117919922, 206.7726287841797]","[138.2952117919922, 224.4341278076172]","[194.81199645996094, 217.3695526123047]","[205.4088897705078, 210.30494689941406]","[201.87660217285156, 153.7881317138672]","[201.87660217285156, 157.32044982910156]","[216.0058135986328, 220.90184020996094]","[230.13499450683594, 217.3695526123047]","[293.7164306640625, 213.8372344970703]","[293.7164306640625, 210.30494689941406]","[371.427001953125, 242.0956268310547]","[374.9593200683594, 242.0956268310547]"
"[103.11170959472656, 191.6865692138672]","[89.73997497558594, 201.7153778076172]","[93.08291625976562, 198.37245178222656]","[93.08291625976562, 235.1446990966797]","[103.11170959472656, 211.7441864013672]","[149.9127655029297, 248.5164337158203]","[149.9127655029297, 211.7441864013672]","[179.99916076660156, 181.6577911376953]","[216.7714385986328, 191.6865692138672]","[200.0567626953125, 148.2284698486328]","[200.0567626953125, 151.57139587402344]","[223.45729064941406, 231.80177307128906]","[240.1719512939453, 218.43003845214844]","[300.3448181152344, 215.0871124267578]","[303.6877136230469, 211.7441864013672]","[377.2322692871094, 245.1735076904297]","[380.5751647949219, 245.1735076904297]"
"[102.0654525756836, 190.14535522460938]","[102.0654525756836, 196.32952880859375]","[95.88127899169922, 196.32952880859375]","[105.15753936767578, 239.61874389648438]","[108.24962615966797, 217.97415161132812]","[142.26258850097656, 208.6978759765625]","[148.44676208496094, 214.88204956054688]","[204.1043243408203, 183.961181640625]","[210.2884979248047, 196.32952880859375]","[197.92015075683594, 146.8561553955078]","[201.01223754882812, 149.94821166992188]","[235.0251922607422, 227.25039672851562]","[225.74893188476562, 224.15829467773438]","[303.05108642578125, 211.78997802734375]","[228.8410186767578, 146.8561553955078]","[383.44537353515625, 245.80291748046875]","[290.6827697753906, 177.77700805664062]"
