±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[397.19818115234375, 35.589664459228516]","[444.82659912109375, 44.51999282836914]","[415.058837890625, 41.543216705322266]","[421.01239013671875, 35.589664459228516]","[423.9891357421875, 35.589664459228516]","[394.22137451171875, 53.450321197509766]","[358.50006103515625, 59.403873443603516]","[456.73370361328125, 83.21809387207031]","[370.40716552734375, 104.05551147460938]","[415.058837890625, 44.51999282836914]","[409.10528564453125, 95.12519836425781]","[409.10528564453125, 148.70716857910156]","[397.19818115234375, 190.3820343017578]","[489.4782409667969, 86.19485473632812]","[504.36212158203125, 130.8465118408203]","[546.0369873046875, 178.4749298095703]","[557.944091796875, 214.1962432861328]"
"[491.5069580078125, 88.24948120117188]","[462.770751953125, 41.22659683227539]","[559.428955078125, 211.03147888183594]","[449.7088623046875, 49.06374740600586]","[373.9497375488281, 67.35041809082031]","[355.6630554199219, 109.1485595703125]","[389.6240234375, 98.69902038574219]","[494.119384765625, 101.3114013671875]","[486.2822265625, 103.92378234863281]","[447.0964660644531, 54.288516998291016]","[449.7088623046875, 56.90089797973633]","[371.33734130859375, 190.13243103027344]","[400.07354736328125, 192.7448272705078]","[488.89459228515625, 119.59808349609375]","[504.56890869140625, 132.66000366210938]","[546.3670043945312, 184.9076690673828]","[556.8165893554688, 213.6438751220703]"
"[397.47979736328125, 38.6883430480957]","[460.13751220703125, 38.6883430480957]","[559.3455810546875, 210.99710083007812]","[449.6945495605469, 49.13130569458008]","[373.9831237792969, 67.40646362304688]","[355.70794677734375, 111.78903198242188]","[384.42608642578125, 98.73532104492188]","[494.0771179199219, 98.73532104492188]","[486.2449035644531, 101.3460693359375]","[444.47308349609375, 51.74203109741211]","[447.08380126953125, 56.96352005004883]","[371.37237548828125, 190.11117553710938]","[400.09051513671875, 192.721923828125]","[488.85565185546875, 119.62124633789062]","[504.52008056640625, 132.6749267578125]","[546.2919311523438, 184.88970947265625]","[556.7348022460938, 213.60784912109375]"
"[479.0055847167969, 74.49305725097656]","[458.73114013671875, 59.2872200012207]","[562.6376342773438, 203.7426300048828]","[552.5004272460938, 213.8798370361328]","[397.9078369140625, 69.4244384765625]","[364.96185302734375, 99.83609008789062]","[402.9764404296875, 99.83609008789062]","[433.3880920410156, 64.35581970214844]","[499.280029296875, 117.57624816894531]","[476.4712829589844, 44.08138656616211]","[461.26544189453125, 61.8215217590332]","[372.56475830078125, 191.0710906982422]","[397.9078369140625, 193.6053924560547]","[458.73114013671875, 127.71345520019531]","[506.8829345703125, 135.31637573242188]","[544.8975219726562, 188.5367889404297]","[560.1033325195312, 213.8798370361328]"
"[479.00384521484375, 74.41114807128906]","[458.727783203125, 59.2040901184082]","[562.6426391601562, 203.671142578125]","[552.504638671875, 213.8092041015625]","[397.8995361328125, 69.34213256835938]","[364.9508972167969, 99.75625610351562]","[402.96856689453125, 99.75625610351562]","[433.3826904296875, 64.27310180664062]","[499.2799072265625, 117.49781799316406]","[476.4693603515625, 43.99703598022461]","[461.26226806640625, 61.73860549926758]","[372.554443359375, 190.99859619140625]","[397.8995361328125, 193.53311157226562]","[458.727783203125, 127.63584899902344]","[506.88348388671875, 135.23939514160156]","[544.901123046875, 188.464111328125]","[560.1082153320312, 213.8092041015625]"
"[423.09869384765625, 59.841861724853516]","[459.1891784667969, 59.841861724853516]","[559.7269897460938, 209.359619140625]","[358.6513977050781, 80.46499633789062]","[410.209228515625, 62.41975784301758]","[361.2292785644531, 103.66603088378906]","[399.89764404296875, 103.66603088378906]","[420.52081298828125, 64.99765014648438]","[503.01336669921875, 116.55548095703125]","[459.1891784667969, 67.57553100585938]","[461.76708984375, 59.841861724853516]","[371.54083251953125, 193.89224243164062]","[402.4755554199219, 193.89224243164062]","[456.61126708984375, 126.86705017089844]","[508.16912841796875, 134.60072326660156]","[544.2595825195312, 191.31436157226562]","[559.7269897460938, 214.515380859375]"
"[423.2861633300781, 91.97248840332031]","[438.7815856933594, 71.31192016601562]","[431.03387451171875, 53.23392105102539]","[394.87786865234375, 60.98164749145508]","[363.8869934082031, 84.22477722167969]","[381.96502685546875, 89.38992309570312]","[356.1392822265625, 110.05049133300781]","[467.18988037109375, 104.88536071777344]","[477.5201721191406, 104.88536071777344]","[438.7815856933594, 58.39906692504883]","[436.19903564453125, 60.98164749145508]","[410.373291015625, 146.20651245117188]","[402.6255798339844, 184.94508361816406]","[495.5981750488281, 84.22477722167969]","[511.0936279296875, 133.2936553955078]","[539.5018920898438, 184.94508361816406]","[557.5798950195312, 215.9359588623047]"
"[407.7330322265625, 49.69923782348633]","[421.8065490722656, 44.069828033447266]","[534.3946533203125, 162.28733825683594]","[430.25067138671875, 44.069828033447266]","[371.14190673828125, 72.21685791015625]","[382.4007263183594, 86.29037475585938]","[345.8095703125, 111.62269592285156]","[458.397705078125, 89.10507202148438]","[407.7330322265625, 184.80496215820312]","[418.9918518066406, 55.32864761352539]","[418.9918518066406, 60.95804214477539]","[413.3624572753906, 145.39913940429688]","[404.9183349609375, 193.24908447265625]","[494.98883056640625, 86.29037475585938]","[509.0623474121094, 134.14031982421875]","[540.0241088867188, 179.17556762695312]","[556.9122924804688, 215.7667236328125]"
"[419.29705810546875, 51.099674224853516]","[416.3348388671875, 39.25070571899414]","[413.37255859375, 48.1374397277832]","[392.6368408203125, 24.439472198486328]","[383.7501220703125, 51.099674224853516]","[377.82562255859375, 89.60887145996094]","[339.3164367675781, 110.34457397460938]","[437.0705261230469, 92.57110595703125]","[428.18377685546875, 89.60887145996094]","[395.59912109375, 59.98642349243164]","[395.59912109375, 62.94865798950195]","[413.37255859375, 145.8915252685547]","[401.5235900878906, 190.32521057128906]","[490.39093017578125, 83.68437194824219]","[508.1644287109375, 137.00477600097656]","[549.6358032226562, 181.43846130371094]","[558.5225830078125, 216.9854278564453]"
"[401.66455078125, 58.294437408447266]","[408.0926513671875, 48.65224075317383]","[398.450439453125, 51.86629104614258]","[523.7991333007812, 170.7867889404297]","[372.7379150390625, 48.65224075317383]","[356.6676025390625, 77.57884216308594]","[321.3128356933594, 74.36476135253906]","[372.7379150390625, 119.36172485351562]","[314.88470458984375, 116.14765930175781]","[363.095703125, 42.22409439086914]","[359.88165283203125, 109.71951293945312]","[411.3067321777344, 148.28834533691406]","[398.450439453125, 193.28529357910156]","[491.658447265625, 84.00697326660156]","[507.728759765625, 135.4320526123047]","[549.5116577148438, 180.4290008544922]","[552.7257080078125, 215.7837371826172]"
"[401.6748962402344, 58.50261306762695]","[408.1042175292969, 48.8586311340332]","[398.4602355957031, 52.07329177856445]","[523.8318481445312, 171.01560974121094]","[372.74298095703125, 48.8586311340332]","[356.669677734375, 77.79054260253906]","[321.3084411621094, 74.57589721679688]","[372.74298095703125, 119.58110046386719]","[314.879150390625, 116.36643981933594]","[363.0989990234375, 42.4293098449707]","[359.88433837890625, 109.93711853027344]","[411.31884765625, 148.5130157470703]","[398.4602355957031, 193.5182342529297]","[491.685302734375, 84.21986389160156]","[507.75860595703125, 135.6543731689453]","[549.5491333007812, 180.6595916748047]","[552.7637939453125, 216.0208282470703]"
"[242.2062225341797, 84.07350158691406]","[245.84043884277344, 76.80506896972656]","[249.47467041015625, 73.17083740234375]","[271.280029296875, 69.53660583496094]","[267.64581298828125, 80.43927001953125]","[293.0853576660156, 94.97618103027344]","[260.3773498535156, 134.95262145996094]","[318.5249328613281, 44.097049713134766]","[260.3773498535156, 160.39219665527344]","[278.5484619140625, 44.097049713134766]","[256.7431335449219, 69.53660583496094]","[402.1120910644531, 156.7579803466797]","[394.8436279296875, 196.7344207763672]","[482.06500244140625, 87.70771789550781]","[496.60186767578125, 138.5868377685547]","[540.2125854492188, 189.4659881591797]","[551.115234375, 218.53977966308594]"
"[238.9372100830078, 84.1767578125]","[246.1990203857422, 73.28402709960938]","[246.1990203857422, 73.28402709960938]","[271.6153869628906, 69.65312194824219]","[267.9844665527344, 80.54585266113281]","[293.40081787109375, 95.06947326660156]","[260.72265625, 135.0094451904297]","[318.8171691894531, 40.60588455200195]","[264.35357666015625, 164.0566864013672]","[275.24627685546875, 44.23678970336914]","[257.09173583984375, 73.28402709960938]","[402.3280029296875, 156.7948760986328]","[395.0661926269531, 196.73484802246094]","[482.20794677734375, 87.80766296386719]","[496.7315673828125, 138.64036560058594]","[540.3024291992188, 189.47303771972656]","[551.1951293945312, 222.1511993408203]"
"[284.055908203125, 81.98686218261719]","[230.1469268798828, 89.68815612792969]","[268.6533508300781, 81.98686218261719]","[237.84820556640625, 97.38941955566406]","[249.40013122558594, 89.68815612792969]","[280.2052917480469, 108.94136047363281]","[245.5494842529297, 147.44776916503906]","[295.60784912109375, 51.1817512512207]","[222.4456329345703, 170.55162048339844]","[249.40013122558594, 66.58430480957031]","[245.5494842529297, 209.0580291748047]","[391.8739013671875, 158.9997100830078]","[388.02325439453125, 197.50611877441406]","[480.4386291503906, 89.68815612792969]","[495.8412170410156, 139.74647521972656]","[538.1983032226562, 193.6554718017578]","[549.7501831054688, 216.7593231201172]"
"[263.73345947265625, 96.15126037597656]","[259.83160400390625, 88.34761047363281]","[248.12608337402344, 92.24943542480469]","[216.91139221191406, 119.56230163574219]","[236.4205780029297, 107.85679626464844]","[279.3408203125, 119.56230163574219]","[248.12608337402344, 170.2861785888672]","[275.43896484375, 61.034751892089844]","[255.9297637939453, 111.75862121582031]","[263.73345947265625, 100.05311584472656]","[232.51873779296875, 142.9733123779297]","[392.49407958984375, 154.67884826660156]","[392.49407958984375, 197.5990447998047]","[478.33447265625, 88.34761047363281]","[493.94183349609375, 142.9733123779297]","[544.6657104492188, 193.6971893310547]","[552.4693603515625, 217.1082305908203]"
"[245.7920379638672, 110.57510375976562]","[241.74562072753906, 102.48223876953125]","[233.65277099609375, 110.57510375976562]","[241.74562072753906, 106.5286865234375]","[221.51348876953125, 134.85366821289062]","[274.1170349121094, 122.71438598632812]","[241.74562072753906, 179.36434936523438]","[274.1170349121094, 102.48223876953125]","[282.20989990234375, 183.4107666015625]","[245.7920379638672, 110.57510375976562]","[217.46705627441406, 159.13223266601562]","[387.4169616699219, 155.08578491210938]","[387.4169616699219, 195.550048828125]","[476.4383239746094, 90.34298706054688]","[492.6240234375, 142.94650268554688]","[545.2276000976562, 203.64288330078125]","[549.2739868164062, 219.82861328125]"
"[220.74070739746094, 131.3705596923828]","[220.74070739746094, 122.84944915771484]","[207.95907592773438, 135.63108825683594]","[190.91690063476562, 139.89161682128906]","[199.43797302246094, 152.6732635498047]","[254.82505798339844, 144.1521759033203]","[229.2617950439453, 191.0181427001953]","[259.0856018066406, 122.84944915771484]","[207.95907592773438, 152.6732635498047]","[340.03594970703125, 165.4549102783203]","[182.39581298828125, 169.7154083251953]","[378.3808288574219, 152.6732635498047]","[382.6413879394531, 191.0181427001953]","[476.3733215332031, 88.76509857177734]","[489.15496826171875, 139.89161682128906]","[544.5420532226562, 199.5392303466797]","[548.8025512695312, 220.8419647216797]"
"[212.33995056152344, 131.65150451660156]","[203.64759826660156, 127.30531311035156]","[203.64759826660156, 127.30531311035156]","[203.64759826660156, 135.99769592285156]","[199.30142211914062, 144.69004821777344]","[251.45556640625, 144.69004821777344]","[234.0708465576172, 183.80564880371094]","[242.76321411132812, 122.95915222167969]","[173.22434997558594, 157.7285919189453]","[207.9937744140625, 131.65150451660156]","[186.2628936767578, 166.42091369628906]","[377.4947509765625, 153.3824005126953]","[377.4947509765625, 192.4980010986328]","[473.11065673828125, 92.53590393066406]","[486.1492004394531, 140.34388732910156]","[542.6494750976562, 196.8441925048828]","[546.9956665039062, 222.92124938964844]"
"[216.8154754638672, 131.40316772460938]","[203.7809600830078, 127.058349609375]","[208.1258087158203, 127.058349609375]","[203.7809600830078, 135.74801635742188]","[199.4361114501953, 144.43771362304688]","[251.5742645263672, 144.43771362304688]","[234.1948699951172, 183.54135131835938]","[242.8845672607422, 122.7135009765625]","[173.36705017089844, 157.47225952148438]","[208.1258087158203, 135.74801635742188]","[186.4015655517578, 166.16195678710938]","[377.57476806640625, 153.12741088867188]","[377.57476806640625, 192.23101806640625]","[473.161376953125, 92.29959106445312]","[486.1959228515625, 140.09286499023438]","[542.6788940429688, 196.57586669921875]","[547.0237426757812, 222.64495849609375]"
"[207.34300231933594, 139.7152862548828]","[203.0337371826172, 131.09678649902344]","[194.4152374267578, 144.02455139160156]","[215.96153259277344, 131.09678649902344]","[194.4152374267578, 161.26158142089844]","[254.74488830566406, 144.02455139160156]","[233.19859313964844, 187.11717224121094]","[246.12635803222656, 122.4782485961914]","[177.1781768798828, 165.5708465576172]","[198.72447204589844, 148.3338165283203]","[177.1781768798828, 200.04493713378906]","[375.40423583984375, 152.64305114746094]","[375.40423583984375, 187.11717224121094]","[474.5172119140625, 92.31342315673828]","[483.1357421875, 139.7152862548828]","[543.4653930664062, 200.04493713378906]","[547.774658203125, 221.5912628173828]"
"[207.27700805664062, 139.7007293701172]","[202.9670867919922, 131.0808868408203]","[194.3472442626953, 144.01063537597656]","[215.8968505859375, 131.0808868408203]","[194.3472442626953, 161.2503204345703]","[254.68612670898438, 144.01063537597656]","[233.13653564453125, 187.10984802246094]","[246.0662841796875, 122.46105194091797]","[177.10755920410156, 165.5602264404297]","[198.6571502685547, 148.32054138183594]","[177.10755920410156, 200.0395965576172]","[375.3638916015625, 152.63047790527344]","[375.3638916015625, 187.10984802246094]","[474.4920654296875, 92.29161834716797]","[483.11187744140625, 139.7007293701172]","[543.4507446289062, 200.0395965576172]","[547.7606811523438, 221.58921813964844]"
"[242.1991424560547, 122.085693359375]","[242.1991424560547, 109.57778930664062]","[233.8605499267578, 122.085693359375]","[204.67539978027344, 138.76290893554688]","[213.0139923095703, 138.76290893554688]","[254.70704650878906, 138.76290893554688]","[229.69122314453125, 188.79458618164062]","[233.8605499267578, 92.90054321289062]","[200.50608825683594, 122.085693359375]","[229.69122314453125, 113.74710083007812]","[200.50608825683594, 142.93222045898438]","[375.61688232421875, 159.60943603515625]","[379.78619384765625, 188.79458618164062]","[471.51092529296875, 92.90054321289062]","[488.1881103515625, 138.76290893554688]","[546.5584106445312, 205.47177124023438]","[546.5584106445312, 222.14898681640625]"
"[246.16986083984375, 123.75981140136719]","[242.04229736328125, 111.37715148925781]","[237.9147491455078, 123.75981140136719]","[213.14942932128906, 123.75981140136719]","[233.7871856689453, 127.88734436035156]","[254.42495727539062, 132.01490783691406]","[262.6800842285156, 169.1628875732422]","[250.2974090576172, 86.61183166503906]","[233.7871856689453, 111.37715148925781]","[200.7667694091797, 107.24961853027344]","[200.7667694091797, 119.63224792480469]","[378.25152587890625, 160.9077911376953]","[386.5066223144531, 189.80064392089844]","[473.1852111816406, 94.86695861816406]","[489.6954040527344, 140.27003479003906]","[547.4811401367188, 198.0557403564453]","[547.4811401367188, 222.82106018066406]"
"[205.56158447265625, 134.3521728515625]","[213.5017852783203, 122.44185638427734]","[229.38221740722656, 110.53154754638672]","[213.5017852783203, 122.44185638427734]","[241.2925262451172, 106.56145477294922]","[233.35231018066406, 178.0233154296875]","[265.1131591796875, 126.41194915771484]","[273.05340576171875, 82.74080657958984]","[273.05340576171875, 74.80060577392578]","[225.412109375, 106.56145477294922]","[221.44200134277344, 102.5913314819336]","[384.21630859375, 166.11300659179688]","[392.1565246582031, 193.90374755859375]","[475.5287170410156, 94.65111541748047]","[495.3792419433594, 138.32229614257812]","[546.9905395507812, 201.84393310546875]","[550.9607543945312, 221.69448852539062]"
"[217.267822265625, 120.95818328857422]","[224.99343872070312, 105.50695037841797]","[221.13063049316406, 109.3697738647461]","[248.17027282714844, 101.64415740966797]","[252.0330810546875, 113.2325668334961]","[267.48431396484375, 120.95818328857422]","[240.4446563720703, 175.0374755859375]","[290.6611633300781, 74.6045150756836]","[255.89588928222656, 221.39117431640625]","[232.71905517578125, 109.3697738647461]","[228.8562469482422, 144.13504028320312]","[391.0941162109375, 159.58624267578125]","[387.2313232421875, 202.07711791992188]","[476.07586669921875, 93.91854095458984]","[495.389892578125, 140.272216796875]","[545.6063842773438, 198.21429443359375]","[549.4691772460938, 217.52835083007812]"
"[258.279296875, 79.08447265625]","[262.0421142578125, 71.558837890625]","[250.75364685058594, 79.08447265625]","[273.33056640625, 75.3216552734375]","[265.804931640625, 79.08447265625]","[299.6702880859375, 105.42416381835938]","[273.33056640625, 150.57797241210938]","[333.53564453125, 67.7960205078125]","[307.1959228515625, 94.1357421875]","[280.856201171875, 64.033203125]","[269.5677490234375, 75.3216552734375]","[397.50347900390625, 158.10360717773438]","[393.74066162109375, 199.49459838867188]","[484.04827880859375, 94.1357421875]","[495.33673095703125, 139.28952026367188]","[540.490478515625, 191.96896362304688]","[555.541748046875, 222.07147216796875]"
"[258.3980407714844, 79.08897399902344]","[262.1596984863281, 71.56568908691406]","[250.87474060058594, 79.08897399902344]","[273.4446105957031, 75.32733154296875]","[265.92132568359375, 79.08897399902344]","[299.776123046875, 105.42048645019531]","[265.92132568359375, 143.03688049316406]","[333.630859375, 67.80404663085938]","[307.29937744140625, 94.13554382324219]","[280.9678955078125, 64.04240417480469]","[269.6829833984375, 75.32733154296875]","[397.57879638671875, 158.0834503173828]","[393.817138671875, 199.4615020751953]","[484.0965576171875, 94.13554382324219]","[495.3814697265625, 139.2752227783203]","[544.2828369140625, 191.93821716308594]","[555.5677490234375, 222.03135681152344]"
"[281.5082702636719, 54.041202545166016]","[288.71697998046875, 50.43684768676758]","[285.11260986328125, 50.43684768676758]","[313.947509765625, 64.85426330566406]","[328.36492919921875, 79.27169799804688]","[328.36492919921875, 100.89781188964844]","[267.0908508300781, 122.52395629882812]","[346.38671875, 82.87603759765625]","[252.6734161376953, 133.3370361328125]","[303.1343994140625, 54.041202545166016]","[292.32135009765625, 72.06297302246094]","[407.6607666015625, 154.96316528320312]","[396.84765625, 201.81982421875]","[486.9565734863281, 93.68911743164062]","[497.7696838378906, 140.54574584960938]","[544.6262817382812, 191.0067138671875]","[555.4393920898438, 219.84158325195312]"
"[281.4301452636719, 54.07027053833008]","[288.64044189453125, 50.46513748168945]","[285.0352783203125, 50.46513748168945]","[313.87646484375, 64.88572692871094]","[328.2970275878906, 79.30630493164062]","[328.2970275878906, 100.93716430664062]","[267.00958251953125, 122.56802368164062]","[346.32275390625, 82.91143798828125]","[252.58897399902344, 133.38348388671875]","[303.06103515625, 54.07027053833008]","[292.2455749511719, 72.09600830078125]","[407.6102294921875, 155.01434326171875]","[396.7947692871094, 201.8812255859375]","[486.92340087890625, 93.72686767578125]","[497.73883056640625, 140.59375]","[544.605712890625, 191.06576538085938]","[555.4212036132812, 219.90695190429688]"
"[305.2427978515625, 42.40468215942383]","[315.87371826171875, 38.86104202270508]","[312.330078125, 38.86104202270508]","[326.5046691894531, 45.94832229614258]","[319.4173583984375, 53.03561782836914]","[322.96099853515625, 77.84115600585938]","[283.98089599609375, 102.64668273925781]","[358.3974914550781, 81.38478088378906]","[358.3974914550781, 81.38478088378906]","[308.78643798828125, 53.03561782836914]","[319.4173583984375, 38.86104202270508]","[408.008544921875, 155.80137634277344]","[393.8339538574219, 198.32518005371094]","[485.96881103515625, 95.55940246582031]","[500.14337158203125, 138.08314514160156]","[546.2108154296875, 191.2378692626953]","[553.298095703125, 219.58705139160156]"
"[318.753662109375, 33.27717971801758]","[325.7777099609375, 29.765140533447266]","[322.26568603515625, 33.27717971801758]","[332.80181884765625, 43.81328201293945]","[339.82586669921875, 50.837345123291016]","[332.80181884765625, 85.95770263671875]","[304.70550537109375, 85.95770263671875]","[388.9943542480469, 89.4697265625]","[385.4822998046875, 82.44566345214844]","[339.82586669921875, 43.81328201293945]","[346.84991455078125, 47.325321197509766]","[406.55450439453125, 159.71041870117188]","[392.50640869140625, 198.34280395507812]","[487.3313293457031, 96.49380493164062]","[501.37945556640625, 142.15023803710938]","[547.0359497070312, 191.3187255859375]","[554.0599975585938, 222.92703247070312]"
"[417.09716796875, 61.1614875793457]","[420.2139892578125, 51.8111457824707]","[417.09716796875, 51.8111457824707]","[385.929443359375, 39.34404373168945]","[407.7468566894531, 42.460819244384766]","[385.929443359375, 64.27824401855469]","[345.41131591796875, 98.56278991699219]","[429.5643005371094, 79.86213684082031]","[351.6448974609375, 117.26344299316406]","[385.929443359375, 48.69437026977539]","[389.04620361328125, 101.67958068847656]","[413.98040771484375, 148.4312286376953]","[398.39654541015625, 198.2996368408203]","[485.666259765625, 95.44601440429688]","[501.2501525878906, 145.31443786621094]","[551.1185913085938, 188.9492950439453]","[557.3521118164062, 220.11708068847656]"
"[468.944091796875, 60.108036041259766]","[506.542236328125, 97.70619201660156]","[423.2891540527344, 95.02061462402344]","[423.2891540527344, 103.07736206054688]","[436.7170715332031, 46.680110931396484]","[358.83514404296875, 103.07736206054688]","[374.94866943359375, 105.762939453125]","[468.944091796875, 95.02061462402344]","[474.31524658203125, 105.762939453125]","[439.40264892578125, 54.73686599731445]","[439.40264892578125, 57.42244338989258]","[412.54681396484375, 159.474609375]","[401.80450439453125, 199.75836181640625]","[493.11431884765625, 95.02061462402344]","[506.542236328125, 143.36109924316406]","[546.8259887695312, 191.70159912109375]","[560.25390625, 223.92861938476562]"
"[404.34344482421875, 63.90774917602539]","[404.34344482421875, 61.364376068115234]","[556.9461059570312, 188.53326416015625]","[554.4027709960938, 219.05380249023438]","[389.08319091796875, 74.08125305175781]","[366.1927795410156, 107.14517211914062]","[386.539794921875, 104.601806640625]","[495.9050598144531, 104.601806640625]","[493.3616943359375, 109.68855285644531]","[457.75439453125, 63.90774917602539]","[455.21099853515625, 63.90774917602539]","[389.08319091796875, 185.98988342285156]","[399.2567138671875, 198.706787109375]","[490.81829833984375, 130.03558349609375]","[508.6219482421875, 142.75245666503906]","[546.7726440429688, 198.706787109375]","[562.0328979492188, 224.14056396484375]"
"[417.1468200683594, 61.0815315246582]","[419.695556640625, 61.0815315246582]","[559.8755493164062, 216.55389404296875]","[554.7781372070312, 221.65133666992188]","[391.6595458984375, 73.82516479492188]","[366.1722717285156, 106.9586181640625]","[386.5621032714844, 106.9586181640625]","[496.1573791503906, 104.40988159179688]","[493.608642578125, 109.50735473632812]","[457.92645263671875, 63.630252838134766]","[457.92645263671875, 66.17898559570312]","[386.5621032714844, 185.9691619873047]","[399.30572509765625, 201.26153564453125]","[488.5111999511719, 129.8971710205078]","[508.9010009765625, 142.6407928466797]","[547.1318969726562, 196.16409301757812]","[559.8755493164062, 221.65133666992188]"
"[470.2252502441406, 70.06074523925781]","[491.2313232421875, 72.3947525024414]","[561.2515869140625, 224.10533142089844]","[484.22930908203125, 88.73281860351562]","[460.88922119140625, 65.39273071289062]","[388.5349426269531, 102.73686218261719]","[411.8750305175781, 112.07290649414062]","[449.21917724609375, 74.728759765625]","[507.56939697265625, 123.74295043945312]","[481.8952941894531, 46.72066116333008]","[477.227294921875, 65.39273071289062]","[383.8669128417969, 196.0972137451172]","[397.8709716796875, 205.43325805664062]","[481.8952941894531, 137.7469940185547]","[514.5714111328125, 147.08303833007812]","[549.58154296875, 196.0972137451172]","[563.5856323242188, 224.10533142089844]"
"[470.2172546386719, 70.01303100585938]","[491.25421142578125, 72.35047149658203]","[561.3773193359375, 224.2838897705078]","[481.9044494628906, 88.71253967285156]","[460.8675231933594, 65.33816528320312]","[383.7320861816406, 109.74946594238281]","[411.7813415527344, 112.08689880371094]","[446.8428955078125, 74.68791198730469]","[507.61627197265625, 123.77409362792969]","[472.5546875, 44.30123519897461]","[477.2295837402344, 65.33816528320312]","[381.3946533203125, 196.23463439941406]","[400.0941467285156, 205.5843963623047]","[479.5670166015625, 137.79872131347656]","[512.2911376953125, 147.14845275878906]","[545.0152587890625, 196.23463439941406]","[561.3773193359375, 224.2838897705078]"
"[445.024169921875, 90.8323974609375]","[486.6097412109375, 81.5911636352539]","[560.5396118164062, 224.83030700683594]","[477.3684997558594, 88.52207946777344]","[442.7138671875, 86.21177673339844]","[384.9561462402344, 109.31486511230469]","[408.0592041015625, 116.24578857421875]","[435.7829284667969, 79.28085327148438]","[505.0921936035156, 123.17672729492188]","[447.33447265625, 56.17776870727539]","[477.3684997558594, 67.72930908203125]","[375.71490478515625, 199.4169158935547]","[401.1282958984375, 206.3478240966797]","[479.6788024902344, 137.03857421875]","[514.3334350585938, 146.27981567382812]","[542.05712890625, 204.0375213623047]","[562.8499145507812, 224.83030700683594]"
"[482.9407653808594, 79.4966049194336]","[470.8856506347656, 72.26353454589844]","[466.0635986328125, 50.5643424987793]","[555.2714233398438, 214.5138397216797]","[449.18646240234375, 52.97536849975586]","[405.7880554199219, 81.90763092041016]","[408.1990966796875, 93.96273040771484]","[497.4068908691406, 127.717041015625]","[497.4068908691406, 130.12806701660156]","[473.29669189453125, 65.03046417236328]","[468.474609375, 67.44149017333984]","[381.6778259277344, 192.81463623046875]","[405.7880554199219, 200.04769897460938]","[485.351806640625, 142.1831817626953]","[514.2840576171875, 144.59420776367188]","[548.0383911132812, 202.45872497558594]","[567.3265380859375, 224.1579132080078]"
"[428.53033447265625, 72.12554931640625]","[474.0305480957031, 168.81353759765625]","[533.7495727539062, 177.34481811523438]","[422.8427734375, 49.375431060791016]","[431.37408447265625, 63.594242095947266]","[380.18634033203125, 86.3443603515625]","[363.12371826171875, 106.25071716308594]","[439.9053649902344, 77.81306457519531]","[414.3114929199219, 197.25119018554688]","[556.4996948242188, 171.65731811523438]","[468.343017578125, 177.34481811523438]","[422.8427734375, 151.75096130371094]","[411.46771240234375, 200.09494018554688]","[496.7806701660156, 94.87565612792969]","[510.99951171875, 148.9071807861328]","[550.8121948242188, 183.0323486328125]","[559.3434448242188, 225.68881225585938]"
"[422.6227722167969, 70.19195556640625]","[425.5223388671875, 58.593631744384766]","[416.8236083984375, 55.69404983520508]","[387.8277893066406, 46.995304107666016]","[390.72735595703125, 58.593631744384766]","[367.53070068359375, 84.68988037109375]","[341.4344482421875, 84.68988037109375]","[379.1290283203125, 110.78611755371094]","[350.1332092285156, 128.18360900878906]","[384.92822265625, 55.69404983520508]","[350.1332092285156, 113.68569946289062]","[422.6227722167969, 154.27987670898438]","[411.0244445800781, 200.67318725585938]","[498.0119323730469, 93.38862609863281]","[509.6102294921875, 151.38027954101562]","[556.0036010742188, 186.17526245117188]","[558.9031372070312, 226.7694091796875]"
"[407.00799560546875, 76.4241943359375]","[409.9840393066406, 61.54390335083008]","[404.03192138671875, 64.51995849609375]","[344.51080322265625, 43.68758010864258]","[383.19952392578125, 64.51995849609375]","[359.39111328125, 88.32841491699219]","[317.726318359375, 94.280517578125]","[404.03192138671875, 97.25657653808594]","[311.7742004394531, 132.96923828125]","[365.34320068359375, 67.49601745605469]","[344.51080322265625, 52.61574172973633]","[415.9361572265625, 159.75372314453125]","[407.00799560546875, 201.41851806640625]","[496.2896423339844, 97.25657653808594]","[511.169921875, 150.82557678222656]","[552.834716796875, 192.4903564453125]","[558.7868041992188, 225.22695922851562]"
"[404.1212463378906, 76.60606384277344]","[404.1212463378906, 64.713623046875]","[401.14813232421875, 67.68673706054688]","[523.0455932617188, 171.7455291748047]","[380.3363952636719, 61.74052810668945]","[359.5246276855469, 82.55229187011719]","[320.87420654296875, 91.47160339355469]","[401.14813232421875, 94.44471740722656]","[314.9280090332031, 130.1220245361328]","[377.36328125, 100.39093017578125]","[341.68597412109375, 115.2564697265625]","[416.013671875, 159.8531036376953]","[404.1212463378906, 201.4766082763672]","[493.31451416015625, 94.44471740722656]","[511.15313720703125, 150.9337615966797]","[552.7766723632812, 192.55726623535156]","[558.7228393554688, 225.26148986816406]"
