鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[2731.364501953125, 1327.699462890625]","[2740.81787109375, 1289.885986328125]","[2721.9111328125, 1280.4326171875]","[2816.44482421875, 1289.885986328125]","[2854.258056640625, 1242.619140625]","[2977.15185546875, 1393.8729248046875]","[2958.2451171875, 1346.606201171875]","[3194.5791015625, 1460.04638671875]","[3204.032470703125, 1403.3262939453125]","[3430.9130859375, 1469.499755859375]","[3383.646240234375, 1431.6864013671875]","[3430.9130859375, 1554.580078125]","[3393.099609375, 1526.219970703125]","[3128.405517578125, 1800.3673095703125]","[3156.765625, 1762.553955078125]","[3449.81982421875, 2065.061279296875]","[3402.552978515625, 2027.247802734375]"
"[2739.007568359375, 1319.81640625]","[2748.43310546875, 1291.539794921875]","[2729.58203125, 1282.1142578125]","[2823.837158203125, 1291.539794921875]","[2861.5390625, 1244.412353515625]","[2974.645263671875, 1395.2203369140625]","[2955.794189453125, 1357.518310546875]","[3191.431884765625, 1461.198974609375]","[3191.431884765625, 1404.6458740234375]","[3417.643798828125, 1470.6243896484375]","[3370.516357421875, 1442.347900390625]","[3427.0693359375, 1555.453857421875]","[3389.367431640625, 1536.60302734375]","[3134.878662109375, 1809.942626953125]","[3153.729736328125, 1762.8150634765625]","[3445.92041015625, 2064.43115234375]","[3398.79296875, 2026.729248046875]"
"[2698.060546875, 1246.49267578125]","[2707.2236328125, 1219.0032958984375]","[2698.060546875, 1219.0032958984375]","[2780.52880859375, 1209.8402099609375]","[2826.344482421875, 1182.350830078125]","[2945.465087890625, 1328.960693359375]","[2917.9755859375, 1292.308349609375]","[3073.748779296875, 1539.712646484375]","[3046.25927734375, 1512.2232666015625]","[3156.216796875, 1695.48583984375]","[3165.380126953125, 1658.833251953125]","[3385.294921875, 1484.73388671875]","[3357.805419921875, 1484.73388671875]","[3119.564208984375, 1805.443115234375]","[3147.0537109375, 1768.790771484375]","[3449.436767578125, 2062.010498046875]","[3394.4580078125, 2034.5211181640625]"
"[2682.96142578125, 1160.360107421875]","[2692.263427734375, 1123.15283203125]","[2682.96142578125, 1132.45458984375]","[2757.3759765625, 1132.45458984375]","[2813.186767578125, 1095.24755859375]","[2896.90283203125, 1262.6798095703125]","[2887.60107421875, 1244.076171875]","[2868.99755859375, 1541.733642578125]","[2868.99755859375, 1523.130126953125]","[2859.695556640625, 1802.18408203125]","[2868.99755859375, 1746.3731689453125]","[3352.69091796875, 1467.3193359375]","[3278.276611328125, 1476.62109375]","[3110.84423828125, 1792.882080078125]","[3110.84423828125, 1774.278564453125]","[3436.406982421875, 2053.332275390625]","[3389.898193359375, 2025.427001953125]"
"[2642.13720703125, 1090.223876953125]","[2653.628662109375, 1044.2584228515625]","[2653.628662109375, 1055.749755859375]","[2734.068115234375, 1055.749755859375]","[2768.542236328125, 1032.76708984375]","[2814.5078125, 1216.629150390625]","[2837.490478515625, 1193.646240234375]","[2676.611328125, 1423.473876953125]","[2688.102783203125, 1423.473876953125]","[2504.24072265625, 1607.3358154296875]","[2561.697509765625, 1572.86181640625]","[3297.145751953125, 1423.473876953125]","[3262.671630859375, 1411.982421875]","[3101.792236328125, 1791.19775390625]","[3113.283447265625, 1756.7236328125]","[3423.550537109375, 2055.499267578125]","[3400.568115234375, 2032.5166015625]"
"[2639.042724609375, 1076.5667724609375]","[2662.142333984375, 1041.91748046875]","[2650.592529296875, 1053.46728515625]","[2731.440673828125, 1053.46728515625]","[2766.090087890625, 1041.91748046875]","[2812.288818359375, 1215.16357421875]","[2835.388427734375, 1192.064208984375]","[2673.69189453125, 1423.05908203125]","[2696.79150390625, 1434.608642578125]","[2500.44580078125, 1607.8548583984375]","[2558.194580078125, 1584.7552490234375]","[3297.3779296875, 1423.05908203125]","[3262.728759765625, 1411.50927734375]","[3101.032470703125, 1792.6507568359375]","[3112.58203125, 1758.00146484375]","[3435.974853515625, 2058.29443359375]","[3401.32568359375, 2035.195068359375]"
"[2584.45751953125, 988.5776977539062]","[2607.239990234375, 965.7953491210938]","[2595.8486328125, 977.1864624023438]","[2675.586669921875, 977.1864624023438]","[2743.933837890625, 954.4042358398438]","[2732.54248046875, 1113.8802490234375]","[2755.324951171875, 1091.097900390625]","[2538.89306640625, 1227.791748046875]","[2595.8486328125, 1205.009521484375]","[2527.501708984375, 1170.8359375]","[2550.2841796875, 1182.2271728515625]","[3222.362060546875, 1387.267822265625]","[3188.1884765625, 1375.876708984375]","[3108.450439453125, 1774.5670166015625]","[3097.059326171875, 1751.7847900390625]","[3427.40283203125, 2047.954345703125]","[3381.838134765625, 2025.1722412109375]"
"[2496.6708984375, 910.6254272460938]","[2526.460693359375, 880.835693359375]","[2496.6708984375, 865.9407958984375]","[2586.040283203125, 895.7305908203125]","[2705.19921875, 880.835693359375]","[2615.829833984375, 1014.8896484375]","[2690.304443359375, 999.9947509765625]","[2362.616943359375, 1029.784423828125]","[2437.09130859375, 1044.6793212890625]","[2198.773193359375, 1014.8896484375]","[2243.457763671875, 1044.6793212890625]","[3107.361083984375, 1342.576904296875]","[3122.256103515625, 1327.68212890625]","[3092.466064453125, 1729.843994140625]","[3107.361083984375, 1700.05419921875]","[3405.2587890625, 2027.74169921875]","[3390.364013671875, 1997.951904296875]"
"[2391.912109375, 834.401123046875]","[2418.403564453125, 794.6640014648438]","[2405.15771484375, 768.1725463867188]","[2458.140625, 794.6640014648438]","[2537.614990234375, 794.6640014648438]","[2537.614990234375, 900.6296997070312]","[2590.59765625, 887.3839721679688]","[2325.683349609375, 874.1383056640625]","[2365.420654296875, 860.892578125]","[2206.47216796875, 794.6640014648438]","[2232.963623046875, 834.401123046875]","[2987.968994140625, 1258.263916015625]","[3027.706298828125, 1258.263916015625]","[3040.951904296875, 1682.12646484375]","[3067.443115234375, 1668.880859375]","[3358.848876953125, 1973.5322265625]","[3332.357666015625, 1973.5322265625]"
"[2313.323486328125, 850.9716796875]","[2289.31298828125, 814.9558715820312]","[2493.402587890625, 754.9295043945312]","[2397.3603515625, 718.9136352539062]","[2457.386962890625, 706.9083862304688]","[2481.3974609375, 814.9558715820312]","[2517.413330078125, 814.9558715820312]","[2313.323486328125, 766.9347534179688]","[2409.36572265625, 790.9452514648438]","[2289.31298828125, 742.9241943359375]","[2325.32861328125, 778.9400024414062]","[2889.576904296875, 1199.124755859375]","[2877.571533203125, 1211.130126953125]","[2961.608642578125, 1643.320068359375]","[2961.608642578125, 1643.320068359375]","[3273.745849609375, 1919.44140625]","[3285.751220703125, 1943.4521484375]"
