±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[396.7220458984375, 460.50244140625]","[413.334228515625, 449.42767333984375]","[385.64727783203125, 449.42767333984375]","[429.9464111328125, 466.03985595703125]","[363.4977111816406, 466.03985595703125]","[463.17071533203125, 554.6380615234375]","[324.7359619140625, 554.6380615234375]","[496.39508056640625, 637.6989135742188]","[274.89947509765625, 632.1615600585938]","[568.3811645507812, 654.3110961914062]","[186.30120849609375, 643.236328125]","[435.4837951660156, 737.3720092773438]","[352.4229431152344, 737.3720092773438]","[418.8716125488281, 886.8815307617188]","[357.9603271484375, 881.3440551757812]","[418.8716125488281, 1041.9283447265625]","[363.4977111816406, 1036.390869140625]"
"[397.6515808105469, 446.98968505859375]","[409.10845947265625, 435.5328369140625]","[380.46630859375, 435.5328369140625]","[432.0221862792969, 452.7181091308594]","[363.2810363769531, 452.7181091308594]","[460.6642761230469, 538.6444702148438]","[328.9104919433594, 532.9160766601562]","[495.0348205566406, 624.5708618164062]","[271.626220703125, 613.1140747070312]","[575.2327880859375, 636.0277709960938]","[179.9713897705078, 630.29931640625]","[437.7505798339844, 716.2257690429688]","[351.8241882324219, 716.2257690429688]","[414.8368835449219, 865.164794921875]","[357.5526123046875, 859.4364013671875]","[414.8368835449219, 1025.560546875]","[357.5526123046875, 1014.1038818359375]"
"[398.03363037109375, 440.9317321777344]","[408.88531494140625, 430.080078125]","[387.1820068359375, 430.080078125]","[430.588623046875, 446.3575439453125]","[365.47869873046875, 446.3575439453125]","[457.71771240234375, 533.1707763671875]","[327.4979248046875, 527.7449340820312]","[506.55023193359375, 619.9840087890625]","[267.8138427734375, 603.70654296875]","[587.9376220703125, 625.4098510742188]","[175.5747528076172, 619.9840087890625]","[436.01446533203125, 712.2230834960938]","[349.20123291015625, 712.2230834960938]","[419.73699951171875, 853.2945556640625]","[360.0528564453125, 853.2945556640625]","[419.73699951171875, 999.7918090820312]","[354.6270751953125, 988.9402465820312]"
"[399.0602722167969, 437.2933349609375]","[409.72686767578125, 426.62677001953125]","[383.0603942871094, 426.62677001953125]","[431.0600280761719, 447.95989990234375]","[367.060546875, 442.6266174316406]","[457.7264404296875, 527.9592895507812]","[319.0609436035156, 527.9592895507812]","[505.7260437011719, 613.2919311523438]","[260.394775390625, 602.6253051757812]","[585.7254028320312, 613.2919311523438]","[175.06210327148438, 607.9586181640625]","[436.3932800292969, 703.9578247070312]","[351.0606689453125, 709.2910766601562]","[420.3934326171875, 847.9566040039062]","[361.7272644042969, 847.9566040039062]","[415.0601501464844, 981.2888793945312]","[351.0606689453125, 970.6222534179688]"
"[398.6767578125, 442.49810791015625]","[409.6929931640625, 431.4818115234375]","[387.66046142578125, 431.4818115234375]","[431.7255859375, 448.0062561035156]","[365.62786865234375, 442.49810791015625]","[459.266357421875, 536.1365966796875]","[321.56268310546875, 530.6284790039062]","[503.33154296875, 613.2506713867188]","[266.4812316894531, 602.234375]","[585.9536743164062, 613.2506713867188]","[172.84271240234375, 607.7424926757812]","[437.2337646484375, 712.3972778320312]","[349.1033935546875, 712.3972778320312]","[415.201171875, 844.5928344726562]","[360.11968994140625, 844.5928344726562]","[420.7093505859375, 965.7720336914062]","[354.611572265625, 954.7556762695312]"
"[399.49945068359375, 447.05731201171875]","[410.4873962402344, 436.0693359375]","[383.0174865722656, 436.0693359375]","[432.4633483886719, 458.0452880859375]","[366.5355224609375, 447.05731201171875]","[459.9332580566406, 545.9490356445312]","[322.5836486816406, 534.9611206054688]","[503.8851623535156, 622.8648071289062]","[262.1498107910156, 606.3828735351562]","[586.2949829101562, 617.3709106445312]","[174.2460174560547, 611.8768920898438]","[437.95733642578125, 716.2625732421875]","[350.0535583496094, 710.7686157226562]","[415.9814147949219, 848.1182861328125]","[361.0415344238281, 848.1182861328125]","[426.9693298339844, 974.4798583984375]","[350.0535583496094, 957.9979248046875]"
"[398.2106018066406, 450.80035400390625]","[409.4361572265625, 445.18756103515625]","[381.37225341796875, 439.57476806640625]","[431.88726806640625, 462.02587890625]","[364.5339660644531, 456.4131164550781]","[459.95111083984375, 551.8302612304688]","[319.63177490234375, 546.2174682617188]","[504.85333251953125, 636.0219116210938]","[269.1167907714844, 624.7963256835938]","[583.43212890625, 630.4091186523438]","[173.69960021972656, 624.7963256835938]","[437.5, 720.2135620117188]","[347.69561767578125, 720.2135620117188]","[415.0489196777344, 860.5328979492188]","[358.9211730957031, 854.9201049804688]","[420.6617126464844, 995.2394409179688]","[353.30841064453125, 978.4011840820312]"
"[388.7059631347656, 466.64581298828125]","[405.4569396972656, 461.06219482421875]","[377.53863525390625, 455.478515625]","[427.7915344238281, 472.2294921875]","[360.7876892089844, 472.2294921875]","[455.7098693847656, 561.5680541992188]","[321.70208740234375, 555.9843139648438]","[500.37908935546875, 645.3228149414062]","[271.4491882324219, 634.1555786132812]","[572.9666137695312, 645.3228149414062]","[176.52699279785156, 634.1555786132812]","[433.375244140625, 740.2450561523438]","[344.0367126464844, 740.2450561523438]","[411.04058837890625, 874.2528076171875]","[355.2040100097656, 868.6690673828125]","[422.2079162597656, 1025.011474609375]","[349.6203918457031, 1008.260498046875]"
"[391.64642333984375, 483.4129638671875]","[407.9718933105469, 472.529296875]","[380.7627868652344, 472.529296875]","[424.2973937988281, 488.85479736328125]","[364.43731689453125, 488.85479736328125]","[456.9483337402344, 575.9239501953125]","[320.9027404785156, 575.9239501953125]","[495.0411071777344, 662.9931640625]","[271.9263000488281, 657.5513305664062]","[576.6683959960938, 662.9931640625]","[179.41526794433594, 646.6676635742188]","[429.73919677734375, 766.3878173828125]","[348.1118469238281, 760.9459838867188]","[407.9718933105469, 902.4334106445312]","[358.9954833984375, 902.4334106445312]","[418.8555603027344, 1043.9207763671875]","[353.55364990234375, 1043.9207763671875]"
"[391.4363708496094, 503.50048828125]","[407.50494384765625, 498.144287109375]","[380.7239685058594, 492.7880859375]","[423.57354736328125, 508.856689453125]","[364.6553955078125, 508.856689453125]","[455.7107238769531, 605.2682495117188]","[316.4496154785156, 599.9120483398438]","[493.2041015625, 685.6112060546875]","[273.60003662109375, 680.2550048828125]","[568.19091796875, 685.6112060546875]","[187.90086364746094, 669.5426025390625]","[428.92974853515625, 776.6665649414062]","[348.5867919921875, 776.6665649414062]","[412.86114501953125, 921.2838745117188]","[359.2991943359375, 921.2838745117188]","[412.86114501953125, 1055.188720703125]","[359.2991943359375, 1055.188720703125]"
"[387.7724914550781, 526.2245483398438]","[403.7593078613281, 515.5665893554688]","[377.1145935058594, 510.2376708984375]","[425.0751037597656, 526.2245483398438]","[361.12774658203125, 526.2245483398438]","[462.3777160644531, 622.1455688476562]","[318.4961853027344, 616.8165893554688]","[489.0224914550781, 707.40869140625]","[275.8646240234375, 702.0797729492188]","[563.627685546875, 707.40869140625]","[185.2725067138672, 686.0928955078125]","[430.404052734375, 803.3297119140625]","[345.1408996582031, 803.3297119140625]","[409.0882873535156, 936.5533447265625]","[355.7987976074219, 931.2244262695312]","[414.4172058105469, 1053.7900390625]","[361.12774658203125, 1059.1190185546875]"
"[390.5352478027344, 533.1157836914062]","[401.1041564941406, 522.546875]","[374.681884765625, 522.546875]","[422.2419738769531, 538.4002075195312]","[358.8284912109375, 538.4002075195312]","[459.2331848144531, 633.5204467773438]","[316.5528564453125, 628.2360229492188]","[485.65545654296875, 718.0718383789062]","[279.5616455078125, 707.5028686523438]","[559.6378784179688, 712.7872924804688]","[195.01028442382812, 696.9339599609375]","[432.8109130859375, 813.1920776367188]","[342.9751281738281, 813.1920776367188]","[411.6730651855469, 940.01904296875]","[353.5440368652344, 934.7344970703125]","[411.6730651855469, 1056.27685546875]","[364.1129455566406, 1056.27685546875]"
"[385.6369323730469, 531.0285034179688]","[401.471923828125, 520.4718627929688]","[375.08026123046875, 520.4718627929688]","[422.5852966308594, 536.3068237304688]","[353.9669189453125, 536.3068237304688]","[459.5336608886719, 631.3169555664062]","[317.0185546875, 626.0386352539062]","[485.92535400390625, 715.7703247070312]","[280.0701904296875, 710.4920043945312]","[554.543701171875, 715.7703247070312]","[195.6167449951172, 699.9353637695312]","[433.1419677734375, 805.5020751953125]","[343.41021728515625, 805.5020751953125]","[412.0285949707031, 937.4605102539062]","[353.9669189453125, 932.1821899414062]","[412.0285949707031, 1058.8621826171875]","[364.5235595703125, 1058.8621826171875]"
"[388.81512451171875, 514.7938842773438]","[399.33905029296875, 504.26995849609375]","[378.2911376953125, 504.26995849609375]","[420.3869934082031, 520.055908203125]","[357.24322509765625, 520.055908203125]","[457.2208557128906, 614.7715454101562]","[320.40936279296875, 609.5095825195312]","[483.53076171875, 704.2252807617188]","[278.3135070800781, 693.7012329101562]","[557.1985473632812, 704.2252807617188]","[188.8598175048828, 688.4392700195312]","[425.64898681640625, 798.9408569335938]","[341.457275390625, 798.9408569335938]","[415.1250305175781, 930.4904174804688]","[357.24322509765625, 925.2284545898438]","[409.863037109375, 1056.7779541015625]","[362.50518798828125, 1056.7779541015625]"
"[387.2318420410156, 493.4404296875]","[403.77764892578125, 487.9251403808594]","[376.2012634277344, 482.4098815917969]","[420.323486328125, 504.4709777832031]","[359.6554260253906, 498.9557189941406]","[453.4151916503906, 598.230712890625]","[315.5332336425781, 587.2001342773438]","[486.5068359375, 680.9598999023438]","[276.9263000488281, 675.4446411132812]","[558.2054443359375, 691.9904174804688]","[188.6818084716797, 675.4446411132812]","[425.8387756347656, 780.2349243164062]","[343.109619140625, 780.2349243164062]","[409.2929382324219, 912.6015014648438]","[354.1401672363281, 918.1167602539062]","[409.2929382324219, 1050.4833984375]","[359.6554260253906, 1055.9986572265625]"
"[388.4705505371094, 475.27740478515625]","[399.4366149902344, 464.31134033203125]","[377.5044860839844, 464.31134033203125]","[421.3687744140625, 480.76043701171875]","[355.5723571777344, 480.76043701171875]","[454.2669982910156, 573.9720458984375]","[317.1911315917969, 568.489013671875]","[481.68212890625, 661.7006225585938]","[273.32684326171875, 650.7345581054688]","[558.4446411132812, 672.6666870117188]","[180.11521911621094, 661.7006225585938]","[426.851806640625, 760.3952026367188]","[339.1232604980469, 754.9121704101562]","[410.4027099609375, 902.9540405273438]","[355.5723571777344, 902.9540405273438]","[415.8857421875, 1045.512939453125]","[361.0553894042969, 1045.512939453125]"
"[385.70220947265625, 460.7489013671875]","[402.411865234375, 449.6091613769531]","[374.5624694824219, 449.6091613769531]","[419.1214904785156, 466.31878662109375]","[357.85284423828125, 466.31878662109375]","[452.5407409667969, 555.4368286132812]","[318.8637390136719, 549.866943359375]","[485.9599914550781, 644.5547485351562]","[268.73486328125, 633.4150390625]","[558.3683471679688, 655.6945190429688]","[179.61683654785156, 650.1246948242188]","[424.6913146972656, 733.6727905273438]","[341.1432189941406, 733.6727905273438]","[407.9817199707031, 878.4895629882812]","[352.2829895019531, 878.4895629882812]","[413.5516052246094, 1034.4459228515625]","[352.2829895019531, 1034.4459228515625]"
"[385.9467468261719, 445.874755859375]","[397.1662292480469, 434.6552734375]","[369.1175537109375, 434.6552734375]","[419.6051330566406, 457.09423828125]","[352.2883605957031, 457.09423828125]","[447.6538391113281, 541.240234375]","[313.0202331542969, 541.240234375]","[486.92193603515625, 630.9959106445312]","[262.53265380859375, 619.7764282226562]","[559.8484497070312, 647.8251342773438]","[178.38661193847656, 642.2153930664062]","[425.2148742675781, 720.7516479492188]","[341.0688781738281, 720.7516479492188]","[408.38568115234375, 866.6047973632812]","[352.2883605957031, 860.9949340820312]","[408.38568115234375, 1018.0674438476562]","[352.2883605957031, 1018.0674438476562]"
"[383.0479736328125, 438.3268127441406]","[399.159423828125, 427.5858459472656]","[372.3070068359375, 427.5858459472656]","[415.2708740234375, 449.0677795410156]","[356.195556640625, 443.6972961425781]","[447.4937438964844, 534.9955444335938]","[313.231689453125, 529.6250610351562]","[485.08709716796875, 620.9232177734375]","[259.5268859863281, 615.552734375]","[554.9034423828125, 637.03466796875]","[178.96961975097656, 631.6641845703125]","[420.6413269042969, 712.2213745117188]","[340.0841064453125, 712.2213745117188]","[409.900390625, 857.2244873046875]","[350.8250732421875, 851.8539428710938]","[409.900390625, 1002.2274169921875]","[350.8250732421875, 996.85693359375]"
"[385.15521240234375, 434.36383056640625]","[395.89739990234375, 428.99273681640625]","[369.04193115234375, 423.62164306640625]","[417.38177490234375, 445.10601806640625]","[352.92864990234375, 445.10601806640625]","[449.6082763671875, 531.0435180664062]","[309.95989990234375, 531.0435180664062]","[481.8348388671875, 616.9810180664062]","[261.6200866699219, 611.6099243164062]","[551.6590576171875, 627.7232055664062]","[175.68260192871094, 622.3521118164062]","[422.75286865234375, 708.2894897460938]","[336.81536865234375, 713.6605834960938]","[406.63958740234375, 847.9379272460938]","[347.55755615234375, 853.3090209960938]","[406.63958740234375, 992.9573364257812]","[347.55755615234375, 982.2152099609375]"
