±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[414.1575927734375, 352.15533447265625]","[421.118896484375, 338.2327880859375]","[393.2738037109375, 345.194091796875]","[442.002685546875, 359.1166076660156]","[358.46746826171875, 366.077880859375]","[483.77032470703125, 463.53564453125]","[323.6611328125, 463.53564453125]","[532.4991455078125, 581.877197265625]","[281.8935546875, 574.9158935546875]","[595.1505737304688, 658.4511108398438]","[191.39706420898438, 623.644775390625]","[469.84771728515625, 700.2186889648438]","[365.4287109375, 693.2575073242188]","[462.88653564453125, 902.095458984375]","[379.351318359375, 888.1729736328125]","[442.002685546875, 1097.0107421875]","[386.3125, 1097.0107421875]"
"[409.1145324707031, 359.716796875]","[423.4624328613281, 345.368896484375]","[394.7666320800781, 345.368896484375]","[437.8103332519531, 366.8907470703125]","[358.8968505859375, 374.064697265625]","[488.0279846191406, 467.3260803222656]","[323.027099609375, 467.3260803222656]","[531.0717163085938, 589.2832641601562]","[279.9833984375, 582.1093139648438]","[609.9851684570312, 653.8488159179688]","[186.7220001220703, 617.9790649414062]","[466.5061340332031, 711.2404174804688]","[366.0708312988281, 711.2404174804688]","[466.5061340332031, 904.9371337890625]","[373.2447509765625, 897.76318359375]","[444.9842834472656, 1098.6336669921875]","[380.4187316894531, 1105.8077392578125]"
"[413.019775390625, 371.1263427734375]","[426.86529541015625, 357.28082275390625]","[392.25152587890625, 357.28082275390625]","[440.7108154296875, 378.04913330078125]","[364.5604248046875, 378.04913330078125]","[489.17010498046875, 481.8905029296875]","[323.02392578125, 481.8905029296875]","[537.6294555664062, 599.577392578125]","[281.48736572265625, 585.7318725585938]","[613.7797241210938, 654.95947265625]","[177.64598083496094, 613.4229125976562]","[468.40185546875, 710.341552734375]","[371.48321533203125, 710.341552734375]","[468.40185546875, 918.0243530273438]","[371.48321533203125, 911.1015014648438]","[447.633544921875, 1104.9385986328125]","[378.406005859375, 1118.7841796875]"
"[407.88995361328125, 381.1568603515625]","[421.376708984375, 374.4134826660156]","[387.65985107421875, 374.4134826660156]","[441.6068115234375, 387.90020751953125]","[367.42974853515625, 394.6435852050781]","[488.8104248046875, 502.53759765625]","[326.969482421875, 495.7942199707031]","[542.7574462890625, 610.4315795898438]","[273.0224609375, 603.688232421875]","[630.4213256835938, 671.1220092773438]","[171.871826171875, 623.9183349609375]","[461.83697509765625, 731.8123168945312]","[367.42974853515625, 725.0689697265625]","[468.580322265625, 927.3702392578125]","[374.173095703125, 927.3702392578125]","[455.0936279296875, 1122.927978515625]","[374.173095703125, 1143.1580810546875]"
"[413.61712646484375, 405.09649658203125]","[426.7441101074219, 391.969482421875]","[393.92657470703125, 391.969482421875]","[446.4346923828125, 411.6600036621094]","[367.67254638671875, 411.6600036621094]","[492.3792724609375, 523.23974609375]","[321.7279357910156, 523.23974609375]","[551.4508666992188, 628.2559204101562]","[269.2198486328125, 615.12890625]","[643.3401489257812, 687.3275756835938]","[164.20362854003906, 628.2559204101562]","[459.56170654296875, 746.399169921875]","[361.1090087890625, 746.399169921875]","[472.688720703125, 949.8680419921875]","[367.67254638671875, 949.8680419921875]","[446.4346923828125, 1133.646240234375]","[374.2360534667969, 1159.900390625]"
"[415.66754150390625, 434.22528076171875]","[428.3568420410156, 421.5359802246094]","[396.6335754394531, 421.5359802246094]","[447.3908386230469, 434.22528076171875]","[371.2549133300781, 440.5699462890625]","[491.8034973144531, 542.0845947265625]","[326.8422546386719, 542.0845947265625]","[561.5947875976562, 643.5991821289062]","[263.3956298828125, 637.2545776367188]","[650.4201049804688, 700.701171875]","[155.5363006591797, 643.5991821289062]","[460.0802001953125, 776.8370971679688]","[358.5655822753906, 776.8370971679688]","[479.1141662597656, 967.1770629882812]","[364.91021728515625, 967.1770629882812]","[447.3908386230469, 1144.8275146484375]","[364.91021728515625, 1157.516845703125]"
"[414.244140625, 446.114990234375]","[426.56964111328125, 433.7895202636719]","[395.7559814453125, 439.9522399902344]","[445.0578308105469, 452.2777099609375]","[371.10504150390625, 458.4404296875]","[488.19696044921875, 563.2068481445312]","[327.9659118652344, 557.0441284179688]","[562.1497192382812, 661.8106079101562]","[260.1758728027344, 643.3223876953125]","[660.75341796875, 723.4379272460938]","[155.40940856933594, 655.6478881835938]","[463.5460205078125, 791.2279663085938]","[358.7795715332031, 791.2279663085938]","[488.19696044921875, 976.10986328125]","[364.9422912597656, 994.59814453125]","[438.89508056640625, 1154.8291015625]","[364.9422912597656, 1160.99169921875]"
"[419.72705078125, 446.606201171875]","[431.9547424316406, 434.3785400390625]","[401.385498046875, 434.3785400390625]","[450.2962341308594, 458.8338928222656]","[370.8163146972656, 458.8338928222656]","[486.9792785644531, 562.7692260742188]","[328.0194091796875, 556.6553344726562]","[560.3453979492188, 666.7045288085938]","[260.76715087890625, 648.3629760742188]","[658.1668090820312, 733.9567260742188]","[156.8318328857422, 666.7045288085938]","[462.52392578125, 801.208984375]","[358.588623046875, 801.208984375]","[486.9792785644531, 990.7380981445312]","[364.70245361328125, 996.8519287109375]","[444.1824035644531, 1155.811767578125]","[364.70245361328125, 1161.925537109375]"
"[416.9027099609375, 433.69146728515625]","[429.412109375, 421.1820983886719]","[398.138671875, 421.1820983886719]","[448.17620849609375, 439.9461669921875]","[366.865234375, 439.9461669921875]","[491.958984375, 552.5305786132812]","[329.33709716796875, 540.0211791992188]","[554.505859375, 658.8602905273438]","[266.79022216796875, 633.841552734375]","[635.81689453125, 727.661865234375]","[172.9698486328125, 665.114990234375]","[460.68560791015625, 783.9541015625]","[360.61053466796875, 783.9541015625]","[479.44964599609375, 977.8494873046875]","[360.61053466796875, 977.8494873046875]","[448.17620849609375, 1152.980712890625]","[366.865234375, 1159.2353515625]"
"[412.9683532714844, 409.3465270996094]","[426.0315246582031, 396.28338623046875]","[393.3736267089844, 396.28338623046875]","[445.6262512207031, 415.87811279296875]","[367.247314453125, 415.87811279296875]","[484.8157653808594, 526.9149780273438]","[328.05780029296875, 513.8518676757812]","[543.6000366210938, 637.9518432617188]","[269.2735900878906, 618.3571166992188]","[608.9157104492188, 722.8624267578125]","[177.8314208984375, 664.0781860351562]","[452.1578674316406, 762.0519409179688]","[360.7157287597656, 762.0519409179688]","[465.2209777832031, 971.0625610351562]","[360.7157287597656, 971.0625610351562]","[452.1578674316406, 1147.4151611328125]","[373.7788391113281, 1160.478271484375]"
"[414.1444396972656, 396.0963134765625]","[427.507080078125, 382.7336730957031]","[394.1004638671875, 382.7336730957031]","[447.55108642578125, 396.0963134765625]","[367.3751220703125, 402.77764892578125]","[487.63909912109375, 502.99761962890625]","[327.2871398925781, 496.3163146972656]","[534.4083862304688, 623.2615966796875]","[273.83648681640625, 603.2175903320312]","[587.8589477539062, 710.1188354492188]","[186.9792022705078, 663.3495483398438]","[454.232421875, 743.5254516601562]","[360.6938171386719, 743.5254516601562]","[454.232421875, 930.6027221679688]","[360.6938171386719, 930.6027221679688]","[447.55108642578125, 1124.3612060546875]","[367.3751220703125, 1124.3612060546875]"
"[415.64788818359375, 377.4065246582031]","[429.50323486328125, 363.5511474609375]","[394.8647766113281, 370.47882080078125]","[443.3586730957031, 384.334228515625]","[367.15399169921875, 384.334228515625]","[484.9248046875, 495.1773986816406]","[325.5877990722656, 481.322021484375]","[526.4910278320312, 612.9482421875]","[277.0939025878906, 592.1652221679688]","[574.9849243164062, 696.0806274414062]","[193.9615020751953, 654.5144653320312]","[457.21405029296875, 723.7914428710938]","[360.2262878417969, 723.7914428710938]","[457.21405029296875, 917.7669677734375]","[367.15399169921875, 903.9115600585938]","[436.4309387207031, 1104.814697265625]","[367.15399169921875, 1097.886962890625]"
"[411.38116455078125, 363.0716552734375]","[418.3113098144531, 356.1414794921875]","[390.5907287597656, 356.1414794921875]","[439.1017150878906, 370.00177001953125]","[355.94000244140625, 376.9319152832031]","[480.6825256347656, 480.8840026855469]","[321.2893371582031, 473.9538879394531]","[522.263427734375, 605.6265258789062]","[279.70849609375, 591.7662353515625]","[570.7744140625, 688.7882690429688]","[196.5467987060547, 647.2073974609375]","[452.9620056152344, 716.5087280273438]","[362.87017822265625, 716.5087280273438]","[459.8921203613281, 903.6224975585938]","[369.8003234863281, 882.8322143554688]","[418.3113098144531, 1083.80615234375]","[362.87017822265625, 1076.8759765625]"
"[406.2373962402344, 363.9525146484375]","[420.0205993652344, 350.16937255859375]","[385.5626525878906, 350.16937255859375]","[440.6953430175781, 363.9525146484375]","[357.99627685546875, 370.8441162109375]","[482.0448913574219, 474.218017578125]","[323.538330078125, 474.218017578125]","[516.5028076171875, 598.2666015625]","[282.18878173828125, 584.4833984375]","[564.7439575195312, 680.9656982421875]","[192.5980987548828, 639.6161499023438]","[461.3700866699219, 701.6404418945312]","[357.99627685546875, 701.6404418945312]","[461.3700866699219, 901.49658203125]","[371.7794494628906, 887.7134399414062]","[420.0205993652344, 1080.677734375]","[364.8878479003906, 1066.89453125]"
"[402.95465087890625, 365.41802978515625]","[416.78179931640625, 351.59088134765625]","[382.2139587402344, 351.59088134765625]","[437.5224609375, 365.41802978515625]","[354.5597229003906, 372.33160400390625]","[479.0038757324219, 476.03509521484375]","[319.99188232421875, 469.12152099609375]","[520.4852294921875, 600.479248046875]","[285.4240417480469, 586.652099609375]","[568.8801879882812, 676.5285034179688]","[188.6341094970703, 621.2199096679688]","[458.2632141113281, 711.0963134765625]","[361.4732360839844, 711.0963134765625]","[451.3496398925781, 911.5896606445312]","[361.4732360839844, 897.7625732421875]","[416.78179931640625, 1098.255859375]","[361.4732360839844, 1084.4287109375]"
"[404.9999084472656, 374.1546630859375]","[418.6947326660156, 353.61236572265625]","[384.4576110839844, 360.45977783203125]","[432.38958740234375, 374.1546630859375]","[350.220458984375, 381.0020751953125]","[473.4741516113281, 483.7135314941406]","[315.9833068847656, 476.8660888671875]","[521.40625, 600.1198120117188]","[281.74615478515625, 593.2723999023438]","[583.0330200195312, 675.4415283203125]","[179.0347137451172, 613.8146362304688]","[459.7792663574219, 716.5260620117188]","[357.06787109375, 709.6786499023438]","[452.9318542480469, 915.1015014648438]","[357.06787109375, 908.2540893554688]","[418.6947326660156, 1106.8294677734375]","[357.06787109375, 1106.8294677734375]"
"[399.2257995605469, 382.5302734375]","[412.7937927246094, 368.96221923828125]","[378.8736877441406, 368.96221923828125]","[433.1459045410156, 382.5302734375]","[351.73760986328125, 389.3143005371094]","[473.8500671386719, 491.07470703125]","[317.8174743652344, 491.07470703125]","[521.3381958007812, 606.4031372070312]","[270.32928466796875, 599.6190795898438]","[595.9624633789062, 681.0274047851562]","[168.5688934326172, 613.1871948242188]","[453.4979553222656, 721.7315673828125]","[358.5216369628906, 714.947509765625]","[453.4979553222656, 925.2523803710938]","[358.5216369628906, 918.4683227539062]","[433.1459045410156, 1121.989013671875]","[358.5216369628906, 1135.5570068359375]"
"[397.2569885253906, 404.1174621582031]","[410.8058776855469, 390.56854248046875]","[383.70806884765625, 390.56854248046875]","[431.1292724609375, 404.1174621582031]","[356.6102294921875, 410.89190673828125]","[478.5505065917969, 512.5087890625]","[315.9635009765625, 512.5087890625]","[525.9717407226562, 614.1256713867188]","[261.767822265625, 607.3511962890625]","[607.2651977539062, 688.6447143554688]","[160.1509246826172, 607.3511962890625]","[451.4526672363281, 736.06591796875]","[356.6102294921875, 736.06591796875]","[458.2271423339844, 939.2996826171875]","[356.6102294921875, 932.5252075195312]","[437.9037170410156, 1135.7589111328125]","[356.6102294921875, 1149.3077392578125]"
"[400.93768310546875, 426.40814208984375]","[414.039794921875, 413.3060607910156]","[381.28448486328125, 413.3060607910156]","[433.69293212890625, 426.40814208984375]","[355.080322265625, 426.40814208984375]","[479.55023193359375, 537.7760620117188]","[315.77398681640625, 531.2250366210938]","[538.509765625, 636.0418090820312]","[256.81451416015625, 629.4907836914062]","[623.6734619140625, 701.5523681640625]","[158.54872131347656, 616.3887329101562]","[453.3460693359375, 760.5117797851562]","[348.52923583984375, 760.5117797851562]","[459.89715576171875, 963.5944213867188]","[355.080322265625, 957.0433959960938]","[440.24395751953125, 1147.0238037109375]","[348.52923583984375, 1160.1258544921875]"
"[393.36785888671875, 447.3647155761719]","[412.24749755859375, 434.77825927734375]","[380.7814025878906, 434.77825927734375]","[437.4204406738281, 447.3647155761719]","[355.6084899902344, 453.657958984375]","[481.4730529785156, 560.642822265625]","[317.84912109375, 554.3495483398438]","[544.4052734375, 655.0411987304688]","[248.6236114501953, 642.4547729492188]","[638.8037109375, 717.9734497070312]","[154.22520446777344, 623.5751342773438]","[450.0068664550781, 787.198974609375]","[349.31524658203125, 787.198974609375]","[475.1797790527344, 975.9957885742188]","[355.6084899902344, 969.7025756835938]","[431.127197265625, 1158.499267578125]","[349.31524658203125, 1158.499267578125]"
"[397.0472412109375, 462.85986328125]","[415.43585205078125, 450.600830078125]","[378.65869140625, 450.600830078125]","[433.82440185546875, 462.85986328125]","[354.14056396484375, 468.9894104003906]","[476.7310791015625, 573.1913452148438]","[317.3634033203125, 560.9323120117188]","[550.2854614257812, 671.2638549804688]","[243.80902099609375, 652.875244140625]","[642.2283325195312, 732.5591430664062]","[151.86610412597656, 640.6161499023438]","[452.21295166015625, 799.98388671875]","[348.01104736328125, 799.98388671875]","[482.86065673828125, 996.1287841796875]","[354.14056396484375, 996.1287841796875]","[427.69488525390625, 1167.7554931640625]","[348.01104736328125, 1167.7554931640625]"
"[395.2913513183594, 464.5035400390625]","[413.6429138183594, 446.1520080566406]","[376.9398193359375, 452.2691650390625]","[431.99444580078125, 464.5035400390625]","[352.47113037109375, 464.5035400390625]","[474.814697265625, 568.4955444335938]","[315.7680358886719, 562.3783569335938]","[548.2207641601562, 672.4876098632812]","[248.4790802001953, 641.9016723632812]","[639.9785766601562, 739.7765502929688]","[156.7213897705078, 648.0188598632812]","[450.345947265625, 794.8311767578125]","[346.35394287109375, 794.8311767578125]","[480.9318542480469, 990.5808715820312]","[346.35394287109375, 996.6980590820312]","[431.99444580078125, 1167.9788818359375]","[346.35394287109375, 1167.9788818359375]"
"[398.3547058105469, 448.77362060546875]","[411.01568603515625, 429.78216552734375]","[379.3632507324219, 429.78216552734375]","[430.00714111328125, 442.443115234375]","[354.0413513183594, 442.443115234375]","[474.32049560546875, 556.391845703125]","[316.0584411621094, 543.7308959960938]","[537.6253051757812, 664.0100708007812]","[259.0840759277344, 632.3576049804688]","[619.9215698242188, 739.9758911132812]","[170.45729064941406, 651.3490600585938]","[448.99859619140625, 784.2892456054688]","[347.7108459472656, 784.2892456054688]","[467.99005126953125, 986.86474609375]","[347.7108459472656, 980.5342407226562]","[436.3376159667969, 1157.7877197265625]","[347.7108459472656, 1170.44873046875]"
"[401.9787902832031, 422.1353759765625]","[415.3521728515625, 408.76202392578125]","[381.9187316894531, 408.76202392578125]","[428.7255554199219, 422.1353759765625]","[355.1719970703125, 422.1353759765625]","[475.5323486328125, 529.1223754882812]","[315.0518798828125, 515.7489624023438]","[529.02587890625, 642.7960815429688]","[261.5583801269531, 609.3626098632812]","[589.2060546875, 729.7230224609375]","[188.0048065185547, 656.16943359375]","[448.7856140136719, 776.52978515625]","[348.48529052734375, 776.52978515625]","[455.4722900390625, 977.13037109375]","[348.48529052734375, 977.13037109375]","[435.4122314453125, 1157.6708984375]","[348.48529052734375, 1164.357421875]"
"[396.8133239746094, 411.690185546875]","[410.456298828125, 391.2257080078125]","[376.34893798828125, 398.04718017578125]","[430.9207458496094, 398.04718017578125]","[349.0630187988281, 404.8686828613281]","[471.8496398925781, 507.19085693359375]","[314.95562744140625, 493.54791259765625]","[519.5999145507812, 623.156005859375]","[267.2052917480469, 595.8701171875]","[567.3502807617188, 711.835205078125]","[192.1689910888672, 657.2633666992188]","[444.563720703125, 759.5855712890625]","[349.0630187988281, 752.7640991210938]","[451.3851623535156, 950.5869750976562]","[349.0630187988281, 943.7655029296875]","[430.9207458496094, 1134.7667236328125]","[349.0630187988281, 1141.5882568359375]"
"[393.8948059082031, 388.74957275390625]","[407.7894287109375, 374.85491943359375]","[380.00018310546875, 381.80224609375]","[428.6313171386719, 388.74957275390625]","[352.2109069824219, 395.6968688964844]","[477.26251220703125, 492.9591979980469]","[317.4743957519531, 486.01190185546875]","[511.9990234375, 611.0634765625]","[268.84320068359375, 597.1688842773438]","[553.6829223632812, 708.3258056640625]","[199.37010192871094, 659.6946411132812]","[449.4732666015625, 729.1677856445312]","[352.2109069824219, 722.220458984375]","[449.4732666015625, 916.7451171875]","[352.2109069824219, 902.8504638671875]","[421.68402099609375, 1104.3223876953125]","[352.2109069824219, 1104.3223876953125]"
"[393.5703125, 387.0043029785156]","[407.3843688964844, 366.28326416015625]","[379.75628662109375, 373.1902770996094]","[428.10540771484375, 380.0972900390625]","[352.1282043457031, 387.0043029785156]","[476.45452880859375, 483.7025451660156]","[310.6861267089844, 476.7955322265625]","[504.08258056640625, 608.0288696289062]","[276.1510314941406, 594.2147827148438]","[552.4317016601562, 690.9130249023438]","[200.17384338378906, 656.3779907226562]","[441.91943359375, 718.5410766601562]","[352.1282043457031, 718.5410766601562]","[448.82647705078125, 911.9375]","[352.1282043457031, 898.12353515625]","[407.3843688964844, 1098.4268798828125]","[345.2212219238281, 1091.519775390625]"
"[397.017822265625, 379.0953369140625]","[410.7063293457031, 365.40679931640625]","[376.4850158691406, 365.40679931640625]","[431.2391662597656, 379.0953369140625]","[349.10791015625, 379.0953369140625]","[472.3048400878906, 481.75946044921875]","[314.8865051269531, 474.9151611328125]","[506.5261535644531, 604.9563598632812]","[273.8208923339844, 591.267822265625]","[554.43603515625, 687.087646484375]","[198.5338592529297, 646.0220336914062]","[444.9277038574219, 707.6204223632812]","[349.10791015625, 707.6204223632812]","[451.7719421386719, 906.1043701171875]","[355.9521484375, 892.4158325195312]","[410.7063293457031, 1090.899658203125]","[349.10791015625, 1084.055419921875]"
"[396.85333251953125, 385.2880859375]","[410.31048583984375, 371.83087158203125]","[376.66754150390625, 371.83087158203125]","[430.49627685546875, 378.5594787597656]","[349.753173828125, 385.2880859375]","[470.86785888671875, 486.217041015625]","[316.1101989746094, 472.75982666015625]","[511.2393798828125, 607.3317260742188]","[275.7386169433594, 587.1459350585938]","[565.0681762695312, 688.0748291015625]","[188.26687622070312, 634.24609375]","[450.68206787109375, 708.2606201171875]","[349.753173828125, 708.2606201171875]","[443.9534606933594, 910.1184692382812]","[349.753173828125, 896.6612548828125]","[410.31048583984375, 1085.061767578125]","[349.753173828125, 1085.061767578125]"
"[400.35797119140625, 392.29248046875]","[413.880615234375, 378.76983642578125]","[380.07403564453125, 378.76983642578125]","[427.4031982421875, 385.53118896484375]","[353.02880859375, 392.29248046875]","[467.9710693359375, 486.9508056640625]","[312.4609375, 480.18951416015625]","[508.53887939453125, 608.6543579101562]","[271.89312744140625, 588.3704223632812]","[576.1520385742188, 683.0287475585938]","[177.23477172851562, 622.1769409179688]","[447.6871337890625, 710.073974609375]","[346.26751708984375, 710.073974609375]","[447.6871337890625, 919.674560546875]","[346.26751708984375, 906.1519165039062]","[413.880615234375, 1095.4683837890625]","[353.02880859375, 1102.229736328125]"
"[398.411376953125, 400.76416015625]","[411.703369140625, 387.47216796875]","[378.473388671875, 387.47216796875]","[431.641357421875, 400.76416015625]","[351.889404296875, 400.76416015625]","[464.8713684082031, 500.4541015625]","[312.0134582519531, 493.80810546875]","[511.3932800292969, 620.0819702148438]","[265.4914855957031, 600.1439819335938]","[584.4992065429688, 686.5419311523438]","[165.8015594482422, 620.0819702148438]","[444.933349609375, 726.4179077148438]","[351.889404296875, 719.7719116210938]","[444.933349609375, 925.7977905273438]","[345.243408203125, 919.1517944335938]","[424.995361328125, 1111.885498046875]","[351.889404296875, 1118.531494140625]"
