±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[344.8891296386719, 219.40953063964844]","[358.5185852050781, 205.7800750732422]","[324.4449768066406, 205.7800750732422]","[392.59210205078125, 226.22422790527344]","[310.8155822753906, 226.22422790527344]","[433.4803771972656, 328.4449768066406]","[276.7419738769531, 335.2596740722656]","[487.9981384277344, 437.48040771484375]","[235.8536834716797, 444.2951354980469]","[562.9600219726562, 519.2569580078125]","[154.07713317871094, 498.81280517578125]","[399.4068603515625, 566.9599609375]","[297.1861267089844, 560.1452026367188]","[378.96270751953125, 757.7719116210938]","[297.1861267089844, 737.3277587890625]","[358.5185852050781, 948.5838623046875]","[297.1861267089844, 921.3250122070312]"
"[344.7449951171875, 224.53933715820312]","[358.5116882324219, 203.88925170898438]","[324.0948791503906, 210.77261352539062]","[392.928466796875, 217.65597534179688]","[310.3281555175781, 231.42271423339844]","[434.22869873046875, 334.67315673828125]","[275.9113464355469, 334.67315673828125]","[482.4122314453125, 451.6903381347656]","[241.49452209472656, 444.8069152832031]","[558.129150390625, 513.6405639648438]","[158.89418029785156, 492.990478515625]","[399.8118896484375, 561.8241577148438]","[296.5614318847656, 561.8241577148438]","[379.1617736816406, 761.4415893554688]","[296.5614318847656, 740.7914428710938]","[351.6283264160156, 947.2922973632812]","[296.5614318847656, 926.6422729492188]"
"[344.93768310546875, 231.28553771972656]","[358.5208435058594, 210.91078186035156]","[324.56292724609375, 217.7023468017578]","[392.47882080078125, 231.28553771972656]","[304.1881408691406, 238.07711791992188]","[433.22833251953125, 339.95098876953125]","[277.02178955078125, 339.95098876953125]","[473.9779052734375, 462.1995849609375]","[243.06382751464844, 455.4079895019531]","[562.2684936523438, 516.5322875976562]","[154.77317810058594, 496.1575012207031]","[399.2703552246094, 564.0734252929688]","[297.39654541015625, 564.0734252929688]","[378.8955993652344, 767.8211059570312]","[297.39654541015625, 747.4462890625]","[351.729248046875, 957.9854736328125]","[290.6049499511719, 944.4022827148438]"
"[345.226806640625, 247.1146697998047]","[358.53460693359375, 227.15293884277344]","[325.26507568359375, 233.8068389892578]","[385.1502380371094, 240.4607391357422]","[305.3033752441406, 247.1146697998047]","[431.7275695800781, 353.5771789550781]","[272.0338439941406, 353.5771789550781]","[471.6510314941406, 466.6936340332031]","[238.76426696777344, 460.0397033691406]","[558.1517944335938, 506.6170654296875]","[152.2634735107422, 486.65533447265625]","[391.80413818359375, 579.8099975585938]","[291.99554443359375, 573.1561279296875]","[371.8424377441406, 772.7733154296875]","[291.99554443359375, 759.4655151367188]","[358.53460693359375, 972.3904418945312]","[291.99554443359375, 959.0826416015625]"
"[345.0585021972656, 257.8791809082031]","[358.5266418457031, 244.4110565185547]","[324.8563537597656, 251.1450958251953]","[385.4628601074219, 257.8791809082031]","[304.6541748046875, 264.61322021484375]","[432.6012268066406, 372.358154296875]","[277.7179260253906, 365.62408447265625]","[473.0055847167969, 486.83709716796875]","[230.5795440673828, 473.3689880371094]","[560.5482788085938, 507.03924560546875]","[149.7708740234375, 493.5711364746094]","[385.4628601074219, 608.050048828125]","[284.4519958496094, 601.3160400390625]","[378.7287902832031, 789.8695678710938]","[284.4519958496094, 783.1355590820312]","[365.2606506347656, 978.4231567382812]","[284.4519958496094, 971.6890869140625]"
"[345.25445556640625, 277.728515625]","[358.53594970703125, 257.8062744140625]","[325.33221435546875, 264.447021484375]","[391.7396545410156, 277.728515625]","[312.0507507324219, 284.3692321777344]","[431.5840759277344, 390.62109375]","[278.8470458984375, 377.339599609375]","[478.0692138671875, 503.513671875]","[225.7211151123047, 490.232177734375]","[564.3988647460938, 510.1544189453125]","[139.39149475097656, 503.513671875]","[385.098876953125, 629.687744140625]","[278.8470458984375, 623.0469970703125]","[378.4581604003906, 808.9877319335938]","[278.8470458984375, 802.3469848632812]","[358.53594970703125, 988.2877197265625]","[278.8470458984375, 988.2877197265625]"
"[345.3923645019531, 286.9414367675781]","[358.54248046875, 273.7912902832031]","[325.6671142578125, 273.7912902832031]","[391.4178771972656, 286.9414367675781]","[312.5169677734375, 293.5165100097656]","[430.8683166503906, 398.71771240234375]","[273.0665283203125, 385.56756591796875]","[483.4689636230469, 503.9189453125]","[220.4658966064453, 490.7687683105469]","[568.9448852539062, 510.4940185546875]","[128.4148406982422, 510.4940185546875]","[378.2677307128906, 635.42041015625]","[279.6416015625, 635.42041015625]","[384.84283447265625, 819.5225830078125]","[273.0665283203125, 812.947509765625]","[358.54248046875, 990.4744262695312]","[266.491455078125, 1003.6246337890625]"
"[338.1979064941406, 281.1788330078125]","[358.52252197265625, 267.62908935546875]","[324.64813232421875, 267.62908935546875]","[392.3969421386719, 287.9537353515625]","[304.3234558105469, 287.9537353515625]","[426.2713317871094, 396.3518371582031]","[270.4490661621094, 382.80206298828125]","[494.0201721191406, 497.9750671386719]","[209.47511291503906, 491.2001953125]","[568.5438842773438, 525.0745849609375]","[134.95140075683594, 518.2997436523438]","[378.84716796875, 633.4727783203125]","[277.2239685058594, 626.6978759765625]","[378.84716796875, 816.39453125]","[270.4490661621094, 816.39453125]","[358.52252197265625, 985.7664794921875]","[270.4490661621094, 999.3162841796875]"
"[339.7680358886719, 270.3293151855469]","[353.41070556640625, 249.86524963378906]","[319.3039855957031, 256.6866149902344]","[387.5174560546875, 270.3293151855469]","[305.66131591796875, 277.150634765625]","[428.4454650878906, 379.4707946777344]","[271.5545959472656, 372.6494445800781]","[489.83758544921875, 481.7909240722656]","[216.9838409423828, 481.7909240722656]","[558.0509643554688, 529.540283203125]","[135.1277313232422, 522.718994140625]","[380.696044921875, 625.0391235351562]","[278.3759460449219, 625.0391235351562]","[373.8747253417969, 802.39404296875]","[271.5545959472656, 802.39404296875]","[360.2320556640625, 986.5701904296875]","[271.5545959472656, 993.3916015625]"
"[334.45892333984375, 253.6123504638672]","[355.2987976074219, 232.7724609375]","[320.5656433105469, 239.71908569335938]","[383.0853271484375, 253.6123504638672]","[299.7257385253906, 260.55902099609375]","[417.8185119628906, 364.75848388671875]","[264.9925842285156, 357.81182861328125]","[480.3381652832031, 462.01129150390625]","[216.3661651611328, 468.95794677734375]","[542.8578491210938, 538.4242553710938]","[139.95321655273438, 524.531005859375]","[383.0853271484375, 607.8905639648438]","[278.8858337402344, 600.9439086914062]","[369.19207763671875, 795.4495849609375]","[271.939208984375, 788.5029907226562]","[355.2987976074219, 976.0619506835938]","[278.8858337402344, 962.168701171875]"
"[326.50616455078125, 234.7808074951172]","[347.0956726074219, 221.05445861816406]","[312.77978515625, 227.91761779785156]","[374.54840087890625, 241.6439666748047]","[292.1902770996094, 248.5071563720703]","[415.7274475097656, 351.454833984375]","[257.8743591308594, 351.454833984375]","[470.6328430175781, 461.26568603515625]","[216.6952667236328, 461.26568603515625]","[539.2647094726562, 543.623779296875]","[148.0635223388672, 529.8974609375]","[381.4115905761719, 598.5292358398438]","[278.4638977050781, 598.5292358398438]","[374.54840087890625, 790.6981811523438]","[271.6007080078125, 783.8350219726562]","[353.9588317871094, 969.1407470703125]","[278.4638977050781, 969.1407470703125]"
"[320.3839111328125, 231.2144317626953]","[341.7825927734375, 216.9486541748047]","[306.11810302734375, 224.08155822753906]","[370.31414794921875, 231.2144317626953]","[284.719482421875, 245.48020935058594]","[413.1114501953125, 345.34063720703125]","[256.18792724609375, 345.34063720703125]","[463.0416259765625, 459.466796875]","[220.52346801757812, 459.466796875]","[527.2376098632812, 545.0614013671875]","[149.19461059570312, 523.6627807617188]","[384.57989501953125, 594.9916381835938]","[277.58660888671875, 587.8587646484375]","[377.44696044921875, 780.4466552734375]","[277.58660888671875, 773.3137817382812]","[348.91546630859375, 944.5029907226562]","[277.58660888671875, 958.7686767578125]"
"[322.63800048828125, 232.44100952148438]","[336.962646484375, 210.95404052734375]","[301.15106201171875, 218.11636352539062]","[365.6119384765625, 232.44100952148438]","[279.6640625, 246.76565551757812]","[408.5859375, 347.0382080078125]","[251.01473999023438, 347.0382080078125]","[458.72216796875, 461.6353759765625]","[222.36544799804688, 454.47308349609375]","[523.1830444335938, 540.4209594726562]","[150.74221801757812, 518.9339599609375]","[387.09893798828125, 590.5571899414062]","[286.82635498046875, 583.3948974609375]","[379.93658447265625, 769.6152954101562]","[279.6640625, 769.6152954101562]","[344.12493896484375, 927.1864624023438]","[279.6640625, 962.9979858398438]"
"[315.5666198730469, 239.72630310058594]","[329.9407958984375, 218.1650848388672]","[301.1925048828125, 225.35215759277344]","[358.6890869140625, 232.53924560546875]","[279.63128662109375, 246.91339111328125]","[401.8115234375, 347.5324401855469]","[250.8829803466797, 347.5324401855469]","[452.12103271484375, 469.7126770019531]","[222.1346893310547, 462.5256042480469]","[523.9917602539062, 541.5834350585938]","[143.07688903808594, 512.8350830078125]","[387.4373779296875, 591.8928833007812]","[286.818359375, 584.7058715820312]","[387.4373779296875, 764.3826293945312]","[272.4442138671875, 778.7567749023438]","[337.12786865234375, 908.1240844726562]","[272.4442138671875, 965.6205444335938]"
"[310.541748046875, 243.8347930908203]","[324.7367248535156, 229.6398162841797]","[296.3467712402344, 236.7373046875]","[353.126708984375, 243.8347930908203]","[275.0542907714844, 258.02978515625]","[402.8092041015625, 357.39471435546875]","[246.66429138183594, 357.39471435546875]","[445.3941650390625, 470.95465087890625]","[211.1768341064453, 470.95465087890625]","[530.5640869140625, 534.8320922851562]","[126.00688171386719, 506.442138671875]","[381.5167236328125, 605.8070678710938]","[282.15179443359375, 605.8070678710938]","[388.6142272949219, 769.0494384765625]","[275.0542907714844, 790.3419189453125]","[338.9317626953125, 903.90185546875]","[267.956787109375, 967.7792358398438]"
"[310.2096252441406, 258.624755859375]","[324.06622314453125, 244.76812744140625]","[289.4247131347656, 251.69644165039062]","[351.7794494628906, 265.55303955078125]","[268.6398010253906, 279.40966796875]","[400.277587890625, 369.4776611328125]","[247.85487365722656, 376.40594482421875]","[441.847412109375, 480.33050537109375]","[206.28504943847656, 480.33050537109375]","[524.987060546875, 521.9003295898438]","[123.14537048339844, 508.043701171875]","[379.49267578125, 618.8965454101562]","[282.49639892578125, 618.8965454101562]","[400.277587890625, 778.2476196289062]","[268.6398010253906, 792.1041870117188]","[344.85113525390625, 916.813720703125]","[261.71148681640625, 979.1682739257812]"
"[307.6087646484375, 276.04205322265625]","[320.94232177734375, 262.7085266113281]","[287.60845947265625, 262.7085266113281]","[347.609375, 282.7088317871094]","[267.608154296875, 289.3756103515625]","[394.2767639160156, 389.37713623046875]","[240.94105529785156, 389.37713623046875]","[447.6109619140625, 496.04547119140625]","[194.27366638183594, 502.7122802734375]","[534.2789306640625, 522.7125854492188]","[107.60563659667969, 509.3790283203125]","[380.9432067871094, 636.047607421875]","[280.9416809082031, 636.047607421875]","[400.94354248046875, 789.3833618164062]","[267.608154296875, 809.3836669921875]","[347.609375, 929.385498046875]","[260.9413757324219, 982.7196044921875]"
"[310.185302734375, 284.8253173828125]","[322.78924560546875, 272.22137451171875]","[291.27935791015625, 272.22137451171875]","[347.9971618652344, 297.4292907714844]","[266.07147216796875, 303.73126220703125]","[392.11102294921875, 398.26092529296875]","[240.86354064941406, 398.26092529296875]","[448.82879638671875, 505.39453125]","[184.14573669433594, 505.39453125]","[537.0565185546875, 524.3004760742188]","[102.22003173828125, 517.9984741210938]","[379.507080078125, 644.0380249023438]","[278.6754150390625, 644.0380249023438]","[411.0169372558594, 795.2855224609375]","[272.3734436035156, 814.1914672851562]","[354.29913330078125, 940.2310180664062]","[266.07147216796875, 984.3447875976562]"
"[307.2297058105469, 279.29443359375]","[320.0618896484375, 266.4622802734375]","[287.9814453125, 272.87835693359375]","[352.1423034667969, 298.5426940917969]","[268.7331848144531, 304.95880126953125]","[390.6388244628906, 394.7840270996094]","[243.06883239746094, 394.7840270996094]","[454.7997131347656, 497.44140625]","[178.90797424316406, 503.8575134277344]","[538.2088012695312, 529.5217895507812]","[95.49882507324219, 523.105712890625]","[384.2227478027344, 645.0113525390625]","[281.56536865234375, 645.0113525390625]","[409.8871154785156, 792.5813598632812]","[268.7331848144531, 824.6617431640625]","[358.55841064453125, 940.1513671875]","[262.3171081542969, 985.0639038085938]"
"[313.6319274902344, 269.5671691894531]","[326.5714416503906, 256.62762451171875]","[294.22259521484375, 256.62762451171875]","[352.4505310058594, 282.5067138671875]","[274.81329345703125, 288.9764709472656]","[397.7388916015625, 386.0230407714844]","[242.4644317626953, 386.0230407714844]","[455.9668273925781, 489.53936767578125]","[184.23651123046875, 489.53936767578125]","[533.6040649414062, 528.3579711914062]","[106.59925842285156, 528.3579711914062]","[384.7993469238281, 638.3440551757812]","[281.2830505371094, 638.3440551757812]","[404.20867919921875, 793.6185302734375]","[268.343505859375, 825.9673461914062]","[365.39007568359375, 935.9534912109375]","[261.8737487792969, 981.2417602539062]"
"[317.4624328613281, 253.9226531982422]","[337.328369140625, 240.6786651611328]","[304.2184753417969, 240.6786651611328]","[363.8163146972656, 267.1666259765625]","[277.7304992675781, 267.1666259765625]","[396.92626953125, 366.4964294433594]","[244.62059020996094, 366.4964294433594]","[456.52410888671875, 472.44818115234375]","[191.6446990966797, 472.44818115234375]","[529.365966796875, 538.6680297851562]","[118.80282592773438, 532.0460815429688]","[383.6822814941406, 611.5098876953125]","[277.7304992675781, 618.1318969726562]","[403.5482482910156, 783.6815185546875]","[271.1085205078125, 810.1694946289062]","[363.8163146972656, 929.365234375]","[271.1085205078125, 988.9630737304688]"
"[325.0487060546875, 240.04461669921875]","[339.30633544921875, 225.7869873046875]","[303.66229248046875, 225.7869873046875]","[367.8216247558594, 254.30224609375]","[282.2758483886719, 254.30224609375]","[403.4656677246094, 354.10565185546875]","[246.6317596435547, 354.10565185546875]","[453.3673400878906, 468.16668701171875]","[196.7300567626953, 461.037841796875]","[531.7843627929688, 539.4547729492188]","[132.57073974609375, 525.1972045898438]","[382.0792236328125, 603.6141357421875]","[275.14703369140625, 603.6141357421875]","[389.2080383300781, 781.8344116210938]","[275.14703369140625, 796.092041015625]","[367.8216247558594, 931.5394897460938]","[282.2758483886719, 974.3123779296875]"
"[328.82037353515625, 234.52503967285156]","[342.5404052734375, 220.8050079345703]","[308.2403564453125, 220.8050079345703]","[369.9804382324219, 248.2450714111328]","[287.6603088378906, 248.2450714111328]","[404.2805480957031, 351.1452941894531]","[246.5001983642578, 344.2852783203125]","[459.16064453125, 460.905517578125]","[205.3401336669922, 454.0455017089844]","[527.7607421875, 543.2257080078125]","[143.60000610351562, 522.6456298828125]","[376.8404541015625, 598.1057739257812]","[273.9402770996094, 604.9657592773438]","[390.56048583984375, 776.4661254882812]","[280.80029296875, 783.3261108398438]","[369.9804382324219, 934.2463989257812]","[294.52032470703125, 947.9663696289062]"
"[334.8456726074219, 237.64707946777344]","[348.3579406738281, 224.1348114013672]","[314.5772399902344, 224.1348114013672]","[375.38250732421875, 251.1593780517578]","[294.3088073730469, 244.40321350097656]","[409.1632080078125, 352.50152587890625]","[253.77195739746094, 345.7453918457031]","[463.2123107910156, 460.59979248046875]","[219.9912567138672, 460.59979248046875]","[530.7737426757812, 541.6735229492188]","[145.67369079589844, 514.64892578125]","[375.38250732421875, 588.9664916992188]","[274.0403747558594, 588.9664916992188]","[382.1386413574219, 771.38232421875]","[280.7965393066406, 771.38232421875]","[368.62640380859375, 933.5296630859375]","[301.06494140625, 913.2612915039062]"
"[339.17901611328125, 237.4614715576172]","[352.40863037109375, 230.84666442871094]","[319.3345947265625, 230.84666442871094]","[378.8678283691406, 257.305908203125]","[299.49017333984375, 250.6910858154297]","[411.94183349609375, 356.5279846191406]","[259.80133056640625, 356.5279846191406]","[464.86029052734375, 468.9797058105469]","[226.72731018066406, 462.3648986816406]","[544.2379760742188, 541.7426147460938]","[147.34962463378906, 515.2833862304688]","[372.2530212402344, 594.6610717773438]","[273.03094482421875, 594.6610717773438]","[378.8678283691406, 773.2607421875]","[286.26055908203125, 766.64599609375]","[372.2530212402344, 945.2456665039062]","[312.71978759765625, 898.9420776367188]"
"[344.775146484375, 252.5608367919922]","[358.356201171875, 238.9797821044922]","[331.194091796875, 238.9797821044922]","[385.5183410644531, 266.14190673828125]","[304.03192138671875, 259.35137939453125]","[412.6805114746094, 367.9999694824219]","[263.2887268066406, 361.2094421386719]","[460.2142639160156, 483.4390563964844]","[229.33604431152344, 469.8580017089844]","[548.4911499023438, 530.9727783203125]","[141.05908203125, 503.8106689453125]","[378.7278137207031, 598.8781127929688]","[276.8697814941406, 598.8781127929688]","[378.7278137207031, 782.2225341796875]","[283.6603088378906, 775.4320068359375]","[371.9372863769531, 958.7764282226562]","[310.8224792480469, 897.6616821289062]"
"[352.03350830078125, 265.587158203125]","[365.06353759765625, 252.55711364746094]","[332.4884033203125, 252.55711364746094]","[391.1236267089844, 278.6172180175781]","[312.94329833984375, 272.1022033691406]","[417.1837463378906, 382.857666015625]","[267.338134765625, 369.8276062011719]","[462.7889404296875, 493.6131286621094]","[228.2479705810547, 480.58306884765625]","[553.9993286132812, 526.188232421875]","[143.55259704589844, 506.6431884765625]","[378.0935974121094, 617.3986206054688]","[280.3681945800781, 610.8836059570312]","[378.0935974121094, 793.3043212890625]","[286.8832092285156, 786.789306640625]","[371.57855224609375, 962.6950073242188]","[312.94329833984375, 904.059814453125]"
"[352.1285400390625, 277.7622985839844]","[371.41436767578125, 271.33367919921875]","[339.2713317871094, 264.90509033203125]","[397.1288146972656, 297.0481262207031]","[319.9855041503906, 290.6195068359375]","[422.8432312011719, 399.9058532714844]","[274.9852600097656, 387.0486755371094]","[467.843505859375, 509.19219970703125]","[223.55638122558594, 489.9063720703125]","[564.2726440429688, 528.4779663085938]","[139.98446655273438, 509.19219970703125]","[377.8429870605469, 631.3357543945312]","[281.4138488769531, 624.9071655273438]","[384.2716064453125, 811.3367919921875]","[281.4138488769531, 804.9081420898438]","[371.41436767578125, 965.6232299804688]","[313.556884765625, 927.0516967773438]"
"[358.56298828125, 283.0967712402344]","[371.30328369140625, 276.72662353515625]","[345.8226623535156, 276.72662353515625]","[396.7839050292969, 302.2072448730469]","[320.3420715332031, 295.8370666503906]","[428.6346740722656, 404.12969970703125]","[275.7510070800781, 391.3893737792969]","[479.5958557128906, 518.7924194335938]","[218.4196014404297, 499.6819763183594]","[568.7780151367188, 525.16259765625]","[135.6076202392578, 512.4223022460938]","[377.6734619140625, 639.8253173828125]","[282.12115478515625, 633.4551391601562]","[384.0436096191406, 824.5597534179688]","[282.12115478515625, 811.8194580078125]","[371.30328369140625, 971.0732421875]","[307.6017761230469, 939.2225341796875]"
"[358.5735168457031, 285.1689453125]","[371.1035461425781, 278.9039306640625]","[339.7784423828125, 272.638916015625]","[396.1636657714844, 303.9640197753906]","[320.98333740234375, 297.698974609375]","[427.48876953125, 404.2044372558594]","[277.128173828125, 391.6744079589844]","[483.8739929199219, 504.4448547363281]","[220.74293518066406, 491.914794921875]","[571.5844116210938, 523.2399291992188]","[139.29759216308594, 510.7098693847656]","[377.36859130859375, 636.0103759765625]","[277.128173828125, 629.7453002929688]","[383.6335754394531, 817.6961059570312]","[283.3932189941406, 811.4310913085938]","[371.1035461425781, 974.3217163085938]","[308.4532775878906, 949.2616577148438]"
"[358.5514831542969, 273.54791259765625]","[371.5226135253906, 267.06231689453125]","[345.5802917480469, 260.57672119140625]","[397.4649658203125, 293.0046691894531]","[319.637939453125, 286.5190734863281]","[429.89288330078125, 396.7740173339844]","[274.2388916015625, 377.3172607421875]","[494.74871826171875, 487.5721740722656]","[215.8686065673828, 481.08660888671875]","[572.5757446289062, 526.4857177734375]","[138.0415802001953, 513.5145263671875]","[378.0082092285156, 623.7694702148438]","[280.7244567871094, 617.2838745117188]","[378.0082092285156, 805.3658447265625]","[287.2100524902344, 798.8802490234375]","[371.5226135253906, 973.990966796875]","[306.6667785644531, 948.0487060546875]"
"[351.7781066894531, 262.53466796875]","[365.2724609375, 249.04029846191406]","[338.2837219238281, 249.04029846191406]","[392.26116943359375, 276.0290222167969]","[318.042236328125, 269.2818298339844]","[425.9970703125, 377.2366638183594]","[270.81201171875, 363.7423095703125]","[493.4687805175781, 478.4443054199219]","[223.5817413330078, 471.6971435546875]","[560.9406127929688, 525.674560546875]","[142.6156005859375, 512.1802368164062]","[378.766845703125, 606.6406860351562]","[284.30633544921875, 599.8934936523438]","[372.0196228027344, 795.5616455078125]","[291.05352783203125, 788.814453125]","[365.2724609375, 977.7353515625]","[304.5478820800781, 950.7467041015625]"
"[352.17767333984375, 244.06594848632812]","[371.3294677734375, 231.29806518554688]","[339.4098205566406, 231.29806518554688]","[390.48126220703125, 263.2177734375]","[313.8740539550781, 250.4498748779297]","[422.40093994140625, 358.976806640625]","[269.1865234375, 352.59283447265625]","[486.2403259277344, 461.1197509765625]","[224.4989471435547, 454.73583984375]","[556.4635620117188, 531.343017578125]","[154.27566528320312, 512.1912231445312]","[377.7134094238281, 595.182373046875]","[281.9543762207031, 588.7984619140625]","[371.3294677734375, 780.3165283203125]","[288.33831787109375, 767.5486450195312]","[358.5616149902344, 965.4505615234375]","[301.106201171875, 939.9148559570312]"
"[345.39239501953125, 237.83680725097656]","[365.0442199707031, 224.73558044433594]","[332.2911682128906, 224.73558044433594]","[391.2466735839844, 250.9380340576172]","[306.0887451171875, 244.3874053955078]","[423.999755859375, 349.1972351074219]","[266.7850646972656, 342.6466064453125]","[482.9552917480469, 460.5576171875]","[227.4813690185547, 454.00701904296875]","[555.0119018554688, 532.6143798828125]","[155.4246368408203, 512.9625244140625]","[378.14544677734375, 585.019287109375]","[286.4368896484375, 578.4686279296875]","[371.5948791503906, 774.9869995117188]","[292.98748779296875, 761.8858032226562]","[351.9430236816406, 951.853515625]","[299.5381164550781, 925.6510620117188]"
"[344.1732482910156, 226.06057739257812]","[363.9864807128906, 212.8517303466797]","[330.96441650390625, 212.8517303466797]","[390.4042053222656, 245.87384033203125]","[304.5467224121094, 245.87384033203125]","[423.42626953125, 344.940185546875]","[264.9201965332031, 338.33575439453125]","[482.8660888671875, 457.21533203125]","[231.89808654785156, 450.61090087890625]","[555.5146484375, 536.4683837890625]","[159.2494659423828, 516.6550903320312]","[383.7997741699219, 576.0949096679688]","[291.337890625, 569.490478515625]","[377.1953125, 767.6231079101562]","[297.9422912597656, 754.4142456054688]","[350.77764892578125, 945.9423828125]","[297.9422912597656, 919.5247192382812]"
"[343.2624816894531, 226.00047302246094]","[356.22967529296875, 213.03329467773438]","[323.81170654296875, 219.51687622070312]","[382.1640319824219, 245.45126342773438]","[304.36090087890625, 245.45126342773438]","[421.06561279296875, 349.18878173828125]","[265.4593505859375, 342.70513916015625]","[472.934326171875, 459.40985107421875]","[233.04136657714844, 452.92626953125]","[550.7374877929688, 530.7293701171875]","[155.23826599121094, 511.27862548828125]","[388.64764404296875, 576.1145629882812]","[291.39373779296875, 569.6309204101562]","[369.19683837890625, 764.138671875]","[297.8773193359375, 751.1715087890625]","[349.7460632324219, 952.162841796875]","[297.8773193359375, 926.2284545898438]"
"[339.3159484863281, 240.65724182128906]","[358.55859375, 221.4145965576172]","[320.0732727050781, 227.8288116455078]","[384.2154846191406, 247.07147216796875]","[300.8305969238281, 253.48568725585938]","[416.28656005859375, 356.11322021484375]","[268.7595520019531, 349.6990051269531]","[467.6003112792969, 471.56915283203125]","[243.10264587402344, 458.7406921386719]","[550.9851684570312, 522.8828735351562]","[153.30357360839844, 510.0544128417969]","[384.2154846191406, 587.0250854492188]","[288.002197265625, 580.6109008789062]","[364.9728088378906, 773.037353515625]","[294.4164123535156, 760.208984375]","[345.7301330566406, 959.0496826171875]","[294.4164123535156, 933.3927612304688]"
"[338.5028381347656, 254.7137451171875]","[351.8558654785156, 234.6842041015625]","[318.4732971191406, 241.3607177734375]","[378.5619201660156, 261.3902587890625]","[298.44378662109375, 268.0667724609375]","[418.6209411621094, 368.21441650390625]","[271.73773193359375, 361.53790283203125]","[465.3565673828125, 481.71514892578125]","[238.3551483154297, 475.03863525390625]","[552.1511840820312, 515.0977172851562]","[151.5605010986328, 501.74468994140625]","[385.2383728027344, 595.2158203125]","[285.09075927734375, 595.2158203125]","[371.8854064941406, 782.1580810546875]","[291.76727294921875, 762.1285400390625]","[351.8558654785156, 975.77685546875]","[291.76727294921875, 949.07080078125]"
"[338.9743347167969, 266.05487060546875]","[352.0231628417969, 253.00601196289062]","[319.40106201171875, 259.53045654296875]","[384.645263671875, 279.10369873046875]","[299.82781982421875, 292.15252685546875]","[423.791748046875, 390.018798828125]","[273.7301330566406, 376.969970703125]","[462.938232421875, 500.9339294433594]","[234.58360290527344, 481.36065673828125]","[560.8045654296875, 520.5071411132812]","[149.7661895751953, 507.4583435058594]","[378.1208190917969, 618.3734130859375]","[286.77899169921875, 611.8489990234375]","[371.5964050292969, 807.5816040039062]","[293.30340576171875, 794.53271484375]","[345.4987487792969, 990.2651977539062]","[286.77899169921875, 977.2163696289062]"
"[339.3006286621094, 282.4187927246094]","[352.1389465332031, 269.5804748535156]","[320.0431213378906, 275.9996337890625]","[384.2347106933594, 288.83795166015625]","[300.78564453125, 301.67626953125]","[422.7497253417969, 404.38287353515625]","[275.1090087890625, 391.5445251464844]","[474.1029968261719, 519.9277954101562]","[223.7556915283203, 494.2510986328125]","[563.9712524414062, 519.9277954101562]","[140.3065948486328, 513.5086059570312]","[377.8155822753906, 635.47265625]","[281.5281677246094, 629.0535278320312]","[371.3964538574219, 815.2091674804688]","[287.94732666015625, 802.370849609375]","[345.71978759765625, 988.5264892578125]","[281.5281677246094, 988.5264892578125]"
"[338.8111267089844, 295.63262939453125]","[351.9652404785156, 282.4784851074219]","[319.0799255371094, 289.0555725097656]","[384.8505859375, 302.2096862792969]","[299.3487243652344, 315.36383056640625]","[424.31298828125, 414.01983642578125]","[273.0404357910156, 400.86572265625]","[476.9294738769531, 519.2529296875]","[213.84681701660156, 506.0987548828125]","[569.0084838867188, 519.2529296875]","[134.92201232910156, 519.2529296875]","[378.27349853515625, 650.7942504882812]","[279.6175231933594, 644.2172241210938]","[378.27349853515625, 828.3750610351562]","[286.194580078125, 815.2208862304688]","[345.3881530761719, 986.2245483398438]","[273.0404357910156, 992.8016357421875]"
"[338.89605712890625, 295.3294677734375]","[351.995361328125, 282.2301330566406]","[319.2470397949219, 282.2301330566406]","[384.74371337890625, 295.3294677734375]","[299.5980224609375, 308.4288330078125]","[424.041748046875, 406.67388916015625]","[273.39935302734375, 400.12420654296875]","[482.9888000488281, 511.4685974121094]","[214.4523162841797, 498.3692626953125]","[568.1344604492188, 524.5679321289062]","[135.8562469482422, 524.5679321289062]","[378.1940612792969, 649.0116577148438]","[279.9490051269531, 642.4619750976562]","[378.1940612792969, 825.8527221679688]","[279.9490051269531, 819.3031005859375]","[345.4457092285156, 983.0447387695312]","[273.39935302734375, 989.5944213867188]"
"[332.0603332519531, 281.8360290527344]","[345.2802429199219, 268.61614990234375]","[318.8404541015625, 275.22607421875]","[371.719970703125, 281.8360290527344]","[299.0106201171875, 295.055908203125]","[424.5995178222656, 394.2050476074219]","[265.9609375, 387.5950927734375]","[490.69891357421875, 493.35418701171875]","[213.0813751220703, 486.7442321777344]","[563.4083251953125, 533.0138549804688]","[140.37200927734375, 526.4038696289062]","[378.3299560546875, 625.5530395507812]","[279.1807861328125, 625.5530395507812]","[378.3299560546875, 804.0214233398438]","[279.1807861328125, 797.4115600585938]","[351.89013671875, 982.4898071289062]","[279.1807861328125, 975.8798217773438]"
