鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[469.09698486328125, 417.4954833984375]","[442.8213195800781, 391.21978759765625]","[455.95916748046875, 391.21978759765625]","[455.95916748046875, 325.530517578125]","[469.09698486328125, 364.94403076171875]","[600.4754638671875, 272.97918701171875]","[574.1997680664062, 378.0819091796875]","[600.4754638671875, 483.1846923828125]","[587.3375854492188, 548.8739013671875]","[587.3375854492188, 667.114501953125]","[574.1997680664062, 653.9766845703125]","[942.0595092773438, 404.35760498046875]","[928.921630859375, 430.63330078125]","[1217.9542236328125, 509.4603271484375]","[1217.9542236328125, 509.4603271484375]","[1493.8489990234375, 601.42529296875]","[1454.4354248046875, 614.5631103515625]"
"[468.81048583984375, 418.011962890625]","[442.6224365234375, 391.823974609375]","[455.7164306640625, 391.823974609375]","[468.81048583984375, 326.353759765625]","[468.81048583984375, 365.6358642578125]","[599.7508544921875, 273.9776611328125]","[573.562744140625, 352.5418701171875]","[599.7508544921875, 470.38818359375]","[599.7508544921875, 535.8582763671875]","[586.6567993164062, 666.798583984375]","[573.562744140625, 653.70458984375]","[940.1956176757812, 404.91802978515625]","[940.1956176757812, 418.011962890625]","[1228.26416015625, 509.6702880859375]","[1215.170166015625, 509.6702880859375]","[1490.144775390625, 601.3284912109375]","[1450.86279296875, 601.3284912109375]"
"[469.3126220703125, 418.3966064453125]","[443.12860107421875, 392.2125244140625]","[456.22064208984375, 392.2125244140625]","[456.22064208984375, 326.7525634765625]","[469.3126220703125, 366.028564453125]","[600.2326049804688, 274.38458251953125]","[574.048583984375, 366.028564453125]","[600.2326049804688, 470.7645263671875]","[600.2326049804688, 536.2244873046875]","[587.140625, 667.1444091796875]","[574.048583984375, 654.052490234375]","[940.6245727539062, 405.30462646484375]","[927.5325317382812, 418.3966064453125]","[1228.6484375, 510.04052734375]","[1215.556396484375, 510.04052734375]","[1490.4884033203125, 601.6844482421875]","[1451.21240234375, 601.6844482421875]"
"[470.4559326171875, 418.1185607910156]","[444.294921875, 391.9576721191406]","[457.37542724609375, 391.9576721191406]","[457.37542724609375, 326.5550842285156]","[470.4559326171875, 378.8771057128906]","[601.2610473632812, 274.2330627441406]","[575.1000366210938, 391.9576721191406]","[601.2610473632812, 470.4407043457031]","[588.1804809570312, 548.9236450195312]","[588.1804809570312, 666.6482543945312]","[562.0194702148438, 666.6482543945312]","[941.3541870117188, 405.0381164550781]","[928.2737426757812, 431.1991271972656]","[1229.1253662109375, 509.6821594238281]","[1216.0447998046875, 509.6821594238281]","[1490.7354736328125, 601.2457885742188]","[1451.4937744140625, 601.2457885742188]"
"[466.59503173828125, 418.1807861328125]","[440.2291259765625, 391.81488037109375]","[453.41204833984375, 391.81488037109375]","[453.41204833984375, 325.9000244140625]","[1231.2066650390625, 497.27850341796875]","[598.4246826171875, 273.16815185546875]","[572.0587768554688, 325.9000244140625]","[611.6076049804688, 470.91265869140625]","[611.6076049804688, 510.46148681640625]","[585.24169921875, 655.4740600585938]","[572.0587768554688, 642.2910766601562]","[941.181640625, 404.99786376953125]","[941.181640625, 418.1807861328125]","[1218.023681640625, 510.46148681640625]","[1218.023681640625, 510.46148681640625]","[1494.8658447265625, 602.7422485351562]","[1455.3170166015625, 615.9252319335938]"
"[465.6673889160156, 405.4512023925781]","[439.2679443359375, 379.0517883300781]","[452.4676513671875, 392.2514953613281]","[465.6673889160156, 326.2528381347656]","[465.6673889160156, 365.8520812988281]","[597.6646118164062, 273.4540100097656]","[571.2651977539062, 326.2528381347656]","[610.8643188476562, 471.4497985839844]","[597.6646118164062, 511.0489196777344]","[584.4649047851562, 656.2457885742188]","[571.2651977539062, 643.0460815429688]","[940.8572387695312, 405.4512023925781]","[927.6575317382812, 431.8506164550781]","[1218.05126953125, 511.0489196777344]","[1204.8515625, 511.0489196777344]","[1495.2454833984375, 603.4469604492188]","[1455.646240234375, 616.6466674804688]"
"[465.61724853515625, 404.8335876464844]","[439.21038818359375, 378.4267883300781]","[452.413818359375, 391.6302185058594]","[465.61724853515625, 325.6130065917969]","[465.61724853515625, 365.2232360839844]","[597.651611328125, 272.7992248535156]","[571.2448120117188, 325.6130065917969]","[610.8551025390625, 470.8507995605469]","[610.8551025390625, 510.4610290527344]","[584.4481811523438, 655.698974609375]","[571.2448120117188, 642.4954833984375]","[940.9409790039062, 404.8335876464844]","[927.737548828125, 431.2404479980469]","[1231.41650390625, 510.4610290527344]","[1218.2130126953125, 510.4610290527344]","[1495.4852294921875, 602.88525390625]","[1455.875, 616.088623046875]"
"[466.54010009765625, 405.06060791015625]","[440.1759033203125, 378.69647216796875]","[453.3580322265625, 391.87860107421875]","[453.3580322265625, 325.9681396484375]","[466.54010009765625, 365.51434326171875]","[598.3610229492188, 273.23968505859375]","[571.996826171875, 325.9681396484375]","[611.5430908203125, 470.97100830078125]","[611.5430908203125, 510.51739501953125]","[585.1788940429688, 655.5203247070312]","[571.996826171875, 642.3381958007812]","[941.0952758789062, 405.06060791015625]","[927.9132080078125, 431.42474365234375]","[1217.919189453125, 510.51739501953125]","[1217.919189453125, 510.51739501953125]","[1494.742919921875, 602.7919311523438]","[1455.1966552734375, 615.9739379882812]"
"[468.4676513671875, 418.19488525390625]","[442.20184326171875, 391.9290771484375]","[455.33477783203125, 391.9290771484375]","[455.33477783203125, 326.26458740234375]","[468.4676513671875, 365.663330078125]","[599.7965698242188, 273.7330322265625]","[573.53076171875, 352.5303955078125]","[599.7965698242188, 470.7264404296875]","[599.7965698242188, 549.5238037109375]","[586.6636962890625, 654.5869140625]","[573.53076171875, 654.5869140625]","[941.251708984375, 405.06195068359375]","[928.1188354492188, 418.19488525390625]","[1217.042236328125, 510.125]","[1203.909423828125, 510.125]","[1492.8330078125, 602.0552978515625]","[1453.434326171875, 615.188232421875]"
"[470.15692138671875, 418.5640869140625]","[443.98590087890625, 392.39306640625]","[457.0714111328125, 392.39306640625]","[457.0714111328125, 326.9654541015625]","[470.15692138671875, 366.22198486328125]","[601.0121459960938, 274.62335205078125]","[574.8411254882812, 379.30755615234375]","[601.0121459960938, 470.9061279296875]","[587.9266357421875, 549.4193115234375]","[587.9266357421875, 667.18896484375]","[574.8411254882812, 654.1033935546875]","[941.2356567382812, 405.4786376953125]","[928.150146484375, 431.649658203125]","[1216.031494140625, 510.1627197265625]","[1216.031494140625, 510.1627197265625]","[1490.827392578125, 601.7613525390625]","[1451.57080078125, 601.7613525390625]"
