±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[358.4370422363281, 241.15748596191406]","[373.6970520019531, 225.8974609375]","[335.5469970703125, 225.8974609375]","[396.5870666503906, 248.78749084472656]","[312.6569519042969, 241.15748596191406]","[427.1071472167969, 355.60772705078125]","[266.8768615722656, 347.9776916503906]","[495.7772521972656, 462.4279479980469]","[213.4667510986328, 462.4279479980469]","[572.0774536132812, 538.72802734375]","[137.16661071777344, 523.468017578125]","[388.9571228027344, 592.1381225585938]","[289.76690673828125, 592.1381225585938]","[381.3270568847656, 798.1485595703125]","[282.1368713378906, 798.1485595703125]","[358.4370422363281, 988.8988647460938]","[282.1368713378906, 973.6388549804688]"
"[359.01263427734375, 232.40927124023438]","[374.0712890625, 224.8799591064453]","[336.4246520996094, 217.3506317138672]","[396.6592712402344, 247.4679412841797]","[313.836669921875, 239.93861389160156]","[426.7765808105469, 352.8785095214844]","[268.6607360839844, 352.8785095214844]","[494.5404968261719, 458.2890319824219]","[215.95545959472656, 465.818359375]","[569.8336791992188, 541.1116333007812]","[133.1328887939453, 526.0529174804688]","[396.6592712402344, 593.8168334960938]","[291.24871826171875, 586.2875366210938]","[389.1299133300781, 797.108642578125]","[291.24871826171875, 797.108642578125]","[359.01263427734375, 977.8124389648438]","[283.7193908691406, 985.3417358398438]"
"[356.1412048339844, 238.29022216796875]","[378.6789855957031, 230.7776336669922]","[341.1159973144531, 223.26504516601562]","[401.2167663574219, 245.80282592773438]","[311.06561279296875, 238.29022216796875]","[423.7545471191406, 358.4918212890625]","[265.99005126953125, 358.4918212890625]","[483.8553771972656, 471.1807556152344]","[220.91444396972656, 471.1807556152344]","[566.4939575195312, 538.7941284179688]","[138.27586364746094, 523.7689819335938]","[393.7041931152344, 598.8949584960938]","[288.5278015136719, 591.3823852539062]","[393.7041931152344, 786.7098999023438]","[296.0404052734375, 794.2224731445312]","[363.6537780761719, 967.0122680664062]","[296.0404052734375, 997.0625610351562]"
"[358.48974609375, 252.67947387695312]","[379.79815673828125, 238.47389221191406]","[344.2841491699219, 238.47389221191406]","[401.10650634765625, 259.78228759765625]","[308.7701416015625, 252.67947387695312]","[422.4148864746094, 366.32427978515625]","[266.15338134765625, 366.32427978515625]","[479.2372741699219, 479.968994140625]","[216.4337921142578, 479.968994140625]","[564.4708862304688, 529.6885375976562]","[124.09739685058594, 522.5857543945312]","[401.10650634765625, 600.716552734375]","[294.5645446777344, 600.716552734375]","[394.00372314453125, 792.4920654296875]","[301.6673583984375, 792.4920654296875]","[365.592529296875, 970.06201171875]","[301.6673583984375, 1005.5758666992188]"
"[358.51910400390625, 262.6961669921875]","[378.9462890625, 255.88710021972656]","[338.0919494628906, 249.0780487060547]","[399.3734436035156, 276.31427001953125]","[310.855712890625, 269.5052185058594]","[419.80059814453125, 378.45013427734375]","[263.19232177734375, 378.45013427734375]","[474.2730712890625, 501.0131530761719]","[215.52891540527344, 494.2040710449219]","[562.790771484375, 528.2493896484375]","[127.01116943359375, 521.4403076171875]","[399.3734436035156, 623.576171875]","[297.23760986328125, 623.576171875]","[392.56439208984375, 807.420654296875]","[297.23760986328125, 814.229736328125]","[365.32818603515625, 977.6470947265625]","[304.0466613769531, 1011.6923217773438]"
"[358.5246276855469, 280.1299133300781]","[372.0325622558594, 266.6219482421875]","[338.2626647949219, 266.6219482421875]","[392.2945251464844, 293.63787841796875]","[311.24676513671875, 280.1299133300781]","[419.3104553222656, 394.9476013183594]","[263.9688720703125, 394.9476013183594]","[473.3423156738281, 509.7652893066406]","[209.93702697753906, 503.0113220214844]","[567.8980102539062, 530.0272216796875]","[122.13525390625, 530.0272216796875]","[399.0484924316406, 644.8449096679688]","[297.7388000488281, 644.8449096679688]","[399.0484924316406, 820.4483642578125]","[297.7388000488281, 827.202392578125]","[372.0325622558594, 982.5438842773438]","[304.4927673339844, 1009.559814453125]"
"[358.5344543457031, 295.47320556640625]","[378.50115966796875, 282.16204833984375]","[338.5677185058594, 275.5064697265625]","[391.8123474121094, 302.1287841796875]","[311.9454040527344, 295.47320556640625]","[425.0902404785156, 408.6180419921875]","[265.3563537597656, 408.6180419921875]","[478.3348693847656, 521.7628784179688]","[198.80055236816406, 515.1072998046875]","[571.5128784179688, 535.073974609375]","[112.27804565429688, 535.073974609375]","[398.4679260253906, 654.8744506835938]","[298.6342468261719, 654.8744506835938]","[405.12347412109375, 821.2638549804688]","[291.9786682128906, 841.2305908203125]","[378.50115966796875, 980.9977416992188]","[305.2898254394531, 1007.6199951171875]"
"[358.5374450683594, 293.003662109375]","[378.4139099121094, 286.378173828125]","[338.6609802246094, 279.752685546875]","[391.6649475097656, 306.254638671875]","[312.1590270996094, 299.629150390625]","[424.7923889160156, 412.26251220703125]","[265.78057861328125, 405.63702392578125]","[484.4217834472656, 518.2703857421875]","[199.52565002441406, 511.6448974609375]","[577.1786499023438, 538.1468505859375]","[106.76875305175781, 538.1468505859375]","[404.9159240722656, 650.7802124023438]","[298.90802001953125, 650.7802124023438]","[404.9159240722656, 823.04296875]","[292.28253173828125, 842.91943359375]","[385.0393981933594, 982.0546875]","[305.53350830078125, 1008.556640625]"
"[358.527587890625, 288.7073669433594]","[378.7005920410156, 275.2586669921875]","[345.07891845703125, 275.2586669921875]","[398.87359619140625, 302.1560363769531]","[311.4572448730469, 288.7073669433594]","[425.7709655761719, 403.0211181640625]","[264.3868713378906, 396.2967529296875]","[493.0143127441406, 503.8861389160156]","[203.86781311035156, 503.8861389160156]","[580.4307250976562, 537.5078125]","[116.451416015625, 537.5078125]","[405.59796142578125, 645.0972290039062]","[298.008544921875, 645.0972290039062]","[405.59796142578125, 819.9299926757812]","[291.2842102050781, 833.378662109375]","[385.4248962402344, 981.3140258789062]","[304.7328796386719, 1008.2113647460938]"
"[365.3901062011719, 275.87542724609375]","[386.0237731933594, 262.1196594238281]","[351.63433837890625, 262.1196594238281]","[399.779541015625, 289.6312255859375]","[317.244873046875, 275.87542724609375]","[427.2911071777344, 392.7995910644531]","[269.09967041015625, 385.92169189453125]","[496.0700378417969, 495.9679260253906]","[207.19862365722656, 489.09002685546875]","[578.6046752929688, 544.1132202148438]","[124.66392517089844, 544.1132202148438]","[406.657470703125, 640.4036254882812]","[303.4891052246094, 640.4036254882812]","[406.657470703125, 819.228759765625]","[296.6112060546875, 826.106689453125]","[386.0237731933594, 977.420166015625]","[303.4891052246094, 1004.9318237304688]"
"[365.4725036621094, 266.422607421875]","[386.3809509277344, 252.483642578125]","[351.5335998535156, 252.483642578125]","[407.2893371582031, 273.3920593261719]","[323.65570068359375, 266.422607421875]","[435.1672058105469, 377.93414306640625]","[274.8694152832031, 370.96466064453125]","[490.9230041503906, 482.4761657714844]","[212.14418029785156, 482.4761657714844]","[574.5565795898438, 552.1708984375]","[135.47998046875, 538.23193359375]","[407.2893371582031, 621.8656005859375]","[302.7472839355469, 621.8656005859375]","[400.3198547363281, 810.041259765625]","[302.7472839355469, 810.041259765625]","[386.3809509277344, 977.3084716796875]","[309.7167663574219, 998.2169189453125]"
"[379.3963928222656, 259.7718505859375]","[393.324951171875, 245.84329223632812]","[358.5035705566406, 245.84329223632812]","[407.25347900390625, 266.73614501953125]","[330.646484375, 266.73614501953125]","[442.0747985839844, 371.2001953125]","[281.8966064453125, 371.2001953125]","[497.7889709472656, 475.66424560546875]","[219.2181854248047, 482.62847900390625]","[581.3601684570312, 559.2354736328125]","[142.61119079589844, 538.3426513671875]","[407.25347900390625, 607.9853515625]","[302.7894287109375, 607.9853515625]","[400.2892150878906, 802.9849243164062]","[302.7894287109375, 809.94921875]","[393.324951171875, 977.091552734375]","[316.7179870605469, 991.0202026367188]"
"[379.1457824707031, 261.5653381347656]","[399.7793884277344, 247.8096160888672]","[365.39007568359375, 247.8096160888672]","[413.53515625, 268.4432067871094]","[331.0007629394531, 268.4432067871094]","[441.0466003417969, 378.4890441894531]","[282.855712890625, 371.6111755371094]","[502.9473571777344, 481.6570129394531]","[234.7106475830078, 488.5348815917969]","[585.4817504882812, 557.3134765625]","[152.17626953125, 536.6798706054688]","[406.6572570800781, 626.0921630859375]","[303.4892883300781, 619.2142333984375]","[399.7793884277344, 811.7944946289062]","[303.4892883300781, 811.7944946289062]","[392.90155029296875, 983.7410278320312]","[331.0007629394531, 956.2296142578125]"
"[379.4674987792969, 260.3285827636719]","[400.433837890625, 253.3397979736328]","[365.4898986816406, 246.35101318359375]","[421.400146484375, 274.30615234375]","[337.5347900390625, 274.30615234375]","[449.35528564453125, 386.12664794921875]","[288.61334228515625, 379.13787841796875]","[505.26556396484375, 490.9583740234375]","[246.68064880371094, 490.9583740234375]","[589.1309204101562, 553.8573608398438]","[162.8152618408203, 525.9022827148438]","[407.422607421875, 623.7452392578125]","[302.5909118652344, 623.7452392578125]","[400.433837890625, 805.4535522460938]","[302.5909118652344, 805.4535522460938]","[400.433837890625, 987.1617431640625]","[330.5460205078125, 938.2403564453125]"
"[391.9554138183594, 275.3556823730469]","[405.324951171875, 268.6709289550781]","[371.90106201171875, 261.98614501953125]","[425.3793029785156, 288.7252502441406]","[338.4772033691406, 288.7252502441406]","[452.118408203125, 395.68170166015625]","[298.3685302734375, 388.9969177246094]","[505.59661865234375, 509.3229064941406]","[251.57508850097656, 495.9533386230469]","[592.4987182617188, 549.4315795898438]","[164.67298889160156, 522.6925048828125]","[405.324951171875, 629.6488647460938]","[305.0533142089844, 629.6488647460938]","[405.324951171875, 810.1378784179688]","[298.3685302734375, 803.4530639648438]","[405.324951171875, 990.6268310546875]","[331.79241943359375, 950.5181884765625]"
"[391.46490478515625, 296.37115478515625]","[411.2189025878906, 283.2018127441406]","[371.7109069824219, 283.2018127441406]","[430.9729309082031, 302.955810546875]","[345.3722229003906, 302.955810546875]","[457.3116149902344, 414.89520263671875]","[299.279541015625, 401.7258605957031]","[503.4042663574219, 520.2499389648438]","[253.1868438720703, 507.0805358886719]","[602.1742553710938, 546.588623046875]","[167.58616638183594, 520.2499389648438]","[411.2189025878906, 651.9432983398438]","[305.86419677734375, 645.358642578125]","[411.2189025878906, 823.1446533203125]","[299.279541015625, 816.5599975585938]","[404.6342468261719, 1000.9307250976562]","[325.6181945800781, 981.1766967773438]"
"[396.7972106933594, 306.0509033203125]","[409.54205322265625, 293.30609130859375]","[377.67999267578125, 293.30609130859375]","[435.03167724609375, 318.79571533203125]","[345.81793212890625, 318.79571533203125]","[460.5213317871094, 427.126708984375]","[301.2110900878906, 414.3818664550781]","[517.873046875, 541.8301391601562]","[243.85935974121094, 522.7128295898438]","[607.0867919921875, 554.5748901367188]","[161.0180206298828, 516.3404541015625]","[409.54205322265625, 662.9059448242188]","[307.58349609375, 656.5335083007812]","[415.9144592285156, 834.9609985351562]","[294.83868408203125, 828.5885620117188]","[403.16961669921875, 1007.0160522460938]","[320.32830810546875, 987.8988647460938]"
"[396.8083190917969, 314.3020935058594]","[409.5568542480469, 301.55352783203125]","[377.6854553222656, 301.55352783203125]","[435.053955078125, 320.6763916015625]","[345.81402587890625, 327.0506591796875]","[460.5511474609375, 435.4134826660156]","[307.5683288574219, 416.2906188964844]","[517.9196166992188, 537.4020385742188]","[243.8254852294922, 518.2791137695312]","[613.5338745117188, 550.1505737304688]","[154.5855255126953, 524.6534423828125]","[409.5568542480469, 664.8876342773438]","[307.5683288574219, 658.5133666992188]","[415.9311218261719, 843.3676147460938]","[294.81976318359375, 836.9933471679688]","[403.1825866699219, 1009.0989379882812]","[313.942626953125, 1002.7246704101562]"
"[396.59698486328125, 311.4303283691406]","[409.2739562988281, 298.75341796875]","[377.5815734863281, 298.75341796875]","[434.6278076171875, 324.1072692871094]","[345.8892517089844, 317.768798828125]","[466.3201599121094, 431.8612365722656]","[301.51995849609375, 419.1842956542969]","[523.3663940429688, 533.2767333984375]","[244.47373962402344, 514.2612915039062]","[612.1049194335938, 558.630615234375]","[155.73516845703125, 526.9382934570312]","[409.2739562988281, 666.3845825195312]","[307.8584289550781, 660.0460815429688]","[415.61236572265625, 843.8616333007812]","[295.1814880371094, 837.5231323242188]","[402.9354553222656, 1015.0001831054688]","[307.8584289550781, 1002.3233032226562]"
"[391.1368408203125, 304.20550537109375]","[410.68994140625, 291.1700744628906]","[378.10137939453125, 284.65234375]","[436.76080322265625, 310.72320556640625]","[345.5128173828125, 310.72320556640625]","[456.31390380859375, 415.006591796875]","[299.88885498046875, 401.97119140625]","[528.0087280273438, 519.2899780273438]","[241.2294158935547, 506.25457763671875]","[606.2213134765625, 558.396240234375]","[156.49916076660156, 532.3253784179688]","[410.68994140625, 656.1619262695312]","[312.9242858886719, 649.6442260742188]","[417.2076721191406, 832.1401977539062]","[299.88885498046875, 825.6224975585938]","[404.1722412109375, 1008.1183471679688]","[306.40655517578125, 1001.6006469726562]"
"[392.2427673339844, 284.6249694824219]","[405.7296447753906, 271.13812255859375]","[372.01251220703125, 271.13812255859375]","[432.7033386230469, 298.11181640625]","[345.038818359375, 291.368408203125]","[452.9336242675781, 399.2631530761719]","[297.8348693847656, 392.5197448730469]","[513.6243286132812, 500.41448974609375]","[237.14405822753906, 493.67108154296875]","[594.5454711914062, 561.1052856445312]","[162.96641540527344, 540.8750610351562]","[412.4730529785156, 642.0263671875]","[311.32171630859375, 635.282958984375]","[405.7296447753906, 824.0987548828125]","[297.8348693847656, 817.3552856445312]","[398.9861755371094, 999.427734375]","[304.57830810546875, 992.6842651367188]"
"[392.71380615234375, 272.50592041015625]","[406.3929138183594, 265.6663818359375]","[372.1951599121094, 258.82684326171875]","[426.91156005859375, 286.1850280761719]","[337.9974060058594, 279.3454895019531]","[454.2697448730469, 388.7782897949219]","[296.9601135253906, 381.9387512207031]","[508.9861145019531, 498.2110900878906]","[242.2436981201172, 491.37152099609375]","[584.2211303710938, 566.6065673828125]","[167.00865173339844, 546.087890625]","[406.3929138183594, 628.1624755859375]","[310.6391906738281, 621.3229370117188]","[399.5533752441406, 819.6698608398438]","[303.7996520996094, 812.830322265625]","[399.5533752441406, 997.4981079101562]","[310.6391906738281, 983.8190307617188]"
"[386.279296875, 264.3379821777344]","[400.1661376953125, 250.45114135742188]","[372.3924865722656, 250.45114135742188]","[414.0529479980469, 271.2813720703125]","[337.6754455566406, 271.2813720703125]","[448.76995849609375, 382.3758544921875]","[296.0150146484375, 375.4324951171875]","[504.31719970703125, 486.5269775390625]","[240.46775817871094, 486.5269775390625]","[580.6946411132812, 562.9044189453125]","[164.09033203125, 549.017578125]","[407.1095275878906, 618.4515991210938]","[309.90185546875, 611.5082397460938]","[393.22271728515625, 812.866943359375]","[302.95843505859375, 805.923583984375]","[386.279296875, 986.4520874023438]","[302.95843505859375, 979.5086059570312]"
"[386.2943420410156, 264.6636962890625]","[400.1888732910156, 250.76918029785156]","[372.3998107910156, 250.76918029785156]","[414.0834045410156, 271.6109619140625]","[330.7162170410156, 271.6109619140625]","[448.8197326660156, 375.8199768066406]","[289.03265380859375, 375.8199768066406]","[504.3978576660156, 486.9761657714844]","[247.3490447998047, 486.9761657714844]","[580.8176879882812, 563.3960571289062]","[170.9291534423828, 542.5542602539062]","[407.1361389160156, 612.0269165039062]","[309.87445068359375, 612.0269165039062]","[393.2416076660156, 806.5503540039062]","[309.87445068359375, 799.6030883789062]","[372.3998107910156, 987.1791381835938]","[309.87445068359375, 973.2846069335938]"
"[386.2461853027344, 264.345703125]","[400.11602783203125, 257.4107666015625]","[365.44146728515625, 257.4107666015625]","[407.0509338378906, 278.21551513671875]","[330.766845703125, 278.21551513671875]","[441.72552490234375, 382.23931884765625]","[289.1573486328125, 375.30438232421875]","[497.20489501953125, 486.26312255859375]","[254.4827117919922, 486.26312255859375]","[573.4889526367188, 555.6122436523438]","[178.1986541748047, 534.8075561523438]","[407.0509338378906, 624.96142578125]","[309.96209716796875, 618.0264892578125]","[393.18109130859375, 812.2042236328125]","[309.96209716796875, 798.3344116210938]","[365.44146728515625, 992.5120239257812]","[309.96209716796875, 978.6422119140625]"
"[392.5361328125, 277.41644287109375]","[399.3394470214844, 263.809814453125]","[372.12628173828125, 263.809814453125]","[399.3394470214844, 291.02301025390625]","[324.50323486328125, 291.02301025390625]","[440.1591796875, 386.26910400390625]","[290.48675537109375, 386.26910400390625]","[494.5855712890625, 501.9250793457031]","[256.47027587890625, 495.1217956542969]","[583.0283203125, 549.548095703125]","[174.8307647705078, 535.9414672851562]","[406.1427307128906, 637.9909057617188]","[310.8966369628906, 631.1875610351562]","[392.5361328125, 821.6797485351562]","[310.8966369628906, 808.0731811523438]","[365.32293701171875, 998.5653686523438]","[310.8966369628906, 991.7620239257812]"
"[391.9166564941406, 292.8303527832031]","[398.593505859375, 279.47662353515625]","[371.88604736328125, 279.47662353515625]","[405.2703552246094, 306.1840515136719]","[325.14801025390625, 306.1840515136719]","[438.6546325683594, 406.3370056152344]","[291.7637023925781, 399.66015625]","[492.06951904296875, 513.1668090820312]","[251.70252990722656, 506.48992919921875]","[585.5455932617188, 546.5510864257812]","[171.58018493652344, 539.8742065429688]","[405.2703552246094, 646.7040405273438]","[305.117431640625, 640.0271606445312]","[391.9166564941406, 826.979248046875]","[305.117431640625, 820.3024291992188]","[365.20916748046875, 1007.2545166015625]","[305.117431640625, 1013.931396484375]"
"[397.1962585449219, 302.18951416015625]","[403.63629150390625, 289.3094482421875]","[377.8761291503906, 295.74951171875]","[403.63629150390625, 321.5096435546875]","[326.3558044433594, 321.5096435546875]","[442.2765808105469, 424.5503234863281]","[287.715576171875, 418.11029052734375]","[493.7969055175781, 527.5910034179688]","[242.63526916503906, 521.1509399414062]","[590.3975219726562, 546.9111938476562]","[165.354736328125, 540.4711303710938]","[403.63629150390625, 656.3919067382812]","[300.59564208984375, 649.9518432617188]","[397.1962585449219, 836.7130737304688]","[300.59564208984375, 836.7130737304688]","[364.9960632324219, 1017.0341186523438]","[300.59564208984375, 1029.9141845703125]"
"[398.88916015625, 315.9891357421875]","[405.6161193847656, 302.5351867675781]","[378.708251953125, 302.5351867675781]","[405.6161193847656, 329.44305419921875]","[331.6194152832031, 336.1700439453125]","[439.2509765625, 437.07464599609375]","[291.2575988769531, 430.34765625]","[499.7937316894531, 537.979248046875]","[237.44178771972656, 531.2522583007812]","[593.9713745117188, 544.7062377929688]","[156.71810913085938, 551.4331665039062]","[398.88916015625, 672.5186767578125]","[297.98455810546875, 672.5186767578125]","[392.16217041015625, 860.8739013671875]","[297.98455810546875, 860.8739013671875]","[358.5273132324219, 1022.3212890625]","[297.98455810546875, 1055.9560546875]"
"[399.448974609375, 321.8753662109375]","[406.2708740234375, 308.2316589355469]","[378.9833984375, 315.05352783203125]","[406.2708740234375, 328.6972351074219]","[331.23040771484375, 335.51910400390625]","[440.380126953125, 437.8469543457031]","[290.29925537109375, 431.0251159667969]","[508.59869384765625, 533.3529663085938]","[228.9025421142578, 533.3529663085938]","[604.1046752929688, 546.9967041015625]","[153.8621063232422, 553.8185424804688]","[399.448974609375, 683.433837890625]","[297.1211242675781, 676.6119995117188]","[392.6271057128906, 867.6239624023438]","[290.29925537109375, 867.6239624023438]","[365.3397216796875, 1017.7048950195312]","[297.1211242675781, 1058.6358642578125]"
"[397.87408447265625, 318.5452575683594]","[404.42901611328125, 305.4354248046875]","[378.20928955078125, 305.4354248046875]","[391.31915283203125, 325.1001892089844]","[325.7698974609375, 325.1001892089844]","[437.20367431640625, 429.9790344238281]","[286.4403076171875, 416.86920166015625]","[509.307861328125, 521.748046875]","[227.4459686279297, 528.302978515625]","[601.0768432617188, 554.522705078125]","[148.7868194580078, 561.07763671875]","[397.87408447265625, 665.9564208984375]","[292.9952392578125, 665.9564208984375]","[391.31915283203125, 849.4944458007812]","[292.9952392578125, 849.4944458007812]","[365.0994873046875, 1019.9225463867188]","[299.5501708984375, 1039.587158203125]"
"[397.3377685546875, 302.1346740722656]","[397.3377685546875, 289.20660400390625]","[377.9456787109375, 289.20660400390625]","[390.8737487792969, 315.0627136230469]","[326.2335205078125, 315.0627136230469]","[429.6578674316406, 412.0230712890625]","[280.9853515625, 405.5590515136719]","[500.76214599609375, 508.9834289550781]","[229.2731475830078, 515.4474487304688]","[584.79443359375, 560.6956176757812]","[151.704833984375, 567.1596069335938]","[390.8737487792969, 651.1919555664062]","[293.91339111328125, 651.1919555664062]","[390.8737487792969, 838.6486206054688]","[293.91339111328125, 832.1846313476562]","[365.01763916015625, 1013.1771850585938]","[300.3774108886719, 1013.1771850585938]"
"[385.65069580078125, 291.468017578125]","[392.43292236328125, 277.903564453125]","[365.30401611328125, 277.903564453125]","[392.43292236328125, 305.032470703125]","[324.6106872558594, 298.250244140625]","[433.126220703125, 399.98358154296875]","[277.1351318359375, 399.98358154296875]","[494.1662292480469, 501.7168884277344]","[229.6595916748047, 508.4991149902344]","[568.7706909179688, 562.7568969726562]","[155.05514526367188, 562.7568969726562]","[392.43292236328125, 644.1434936523438]","[297.4817810058594, 637.3613891601562]","[385.65069580078125, 827.2634887695312]","[290.6995849609375, 827.2634887695312]","[365.30401611328125, 1017.1655883789062]","[304.2640075683594, 1010.3833618164062]"
"[385.9216613769531, 283.05718994140625]","[392.77337646484375, 269.353759765625]","[365.3665466308594, 269.353759765625]","[358.51483154296875, 1029.8935546875]","[317.4045715332031, 289.90887451171875]","[427.03192138671875, 392.6845703125]","[269.4425964355469, 392.6845703125]","[488.6973571777344, 495.460205078125]","[228.3323211669922, 502.31195068359375]","[557.2144165039062, 563.977294921875]","[152.9635009765625, 557.1256103515625]","[392.77337646484375, 639.3461303710938]","[296.84942626953125, 632.4944458007812]","[385.9216613769531, 824.3423461914062]","[289.9977111816406, 817.4906005859375]","[365.3665466308594, 995.635009765625]","[296.84942626953125, 995.635009765625]"
"[378.74462890625, 276.40423583984375]","[385.599365234375, 269.54949951171875]","[358.1803894042969, 269.54949951171875]","[365.0351257324219, 296.968505859375]","[317.0518493652344, 290.1137390136719]","[419.8731384277344, 386.0803527832031]","[269.0685729980469, 386.0803527832031]","[474.7112121582031, 488.90167236328125]","[227.9400177001953, 502.61114501953125]","[550.1134643554688, 564.303955078125]","[152.53770446777344, 557.4491577148438]","[392.45416259765625, 625.9967651367188]","[296.4875793457031, 619.1420288085938]","[392.45416259765625, 811.0751342773438]","[296.4875793457031, 811.0751342773438]","[365.0351257324219, 989.2986450195312]","[296.4875793457031, 1003.0082397460938]"
"[376.168701171875, 281.81683349609375]","[383.1021423339844, 267.95001220703125]","[355.3684997558594, 267.95001220703125]","[362.3019104003906, 295.68365478515625]","[306.8345947265625, 288.750244140625]","[410.8357849121094, 385.8179931640625]","[265.234130859375, 392.75140380859375]","[473.2364501953125, 496.75262451171875]","[230.5670623779297, 503.68603515625]","[549.5040283203125, 559.1533203125]","[147.36611938476562, 545.2864379882812]","[396.96893310546875, 628.4873657226562]","[299.90118408203125, 628.4873657226562]","[396.96893310546875, 808.756103515625]","[299.90118408203125, 808.756103515625]","[369.23529052734375, 968.2245483398438]","[292.9677734375, 1002.8915405273438]"
"[372.1036682128906, 293.3411865234375]","[378.89508056640625, 279.7583923339844]","[351.7294616699219, 279.7583923339844]","[358.5208740234375, 300.1325988769531]","[304.18963623046875, 300.1325988769531]","[406.0606994628906, 388.4208984375]","[263.4411926269531, 395.2123107910156]","[460.3919372558594, 503.87481689453125]","[222.69276428222656, 503.87481689453125]","[541.8888549804688, 551.4146118164062]","[134.40444946289062, 537.8318481445312]","[392.4779052734375, 626.1201171875]","[297.3982238769531, 626.1201171875]","[399.2693176269531, 809.488037109375]","[290.6068420410156, 809.488037109375]","[372.1036682128906, 979.273193359375]","[290.6068420410156, 1006.4387817382812]"
"[365.1127624511719, 307.0508117675781]","[371.6824951171875, 293.9114074707031]","[345.40362548828125, 293.9114074707031]","[365.1127624511719, 320.1902160644531]","[299.4156799316406, 307.0508117675781]","[404.5310363769531, 405.596435546875]","[259.9974670410156, 412.1661682128906]","[457.0887145996094, 510.7117614746094]","[214.0094757080078, 517.2814331054688]","[549.0645141601562, 556.69970703125]","[135.1729736328125, 543.5602416992188]","[397.9613037109375, 648.6755981445312]","[292.8459777832031, 648.6755981445312]","[404.5310363769531, 826.0577392578125]","[292.8459777832031, 826.0577392578125]","[371.6824951171875, 983.730712890625]","[279.7065734863281, 1010.009521484375]"
"[358.5517883300781, 319.4248962402344]","[365.0343322753906, 306.4597473144531]","[339.1040344238281, 306.4597473144531]","[365.0343322753906, 332.3900451660156]","[293.72601318359375, 325.907470703125]","[403.9298095703125, 423.1461486816406]","[254.83055114746094, 423.1461486816406]","[455.7904052734375, 526.8673706054688]","[202.9699249267578, 533.3499145507812]","[546.5464477539062, 552.7976684570312]","[125.17900085449219, 546.3150634765625]","[390.96466064453125, 656.5188598632812]","[293.72601318359375, 656.5188598632812]","[410.4123840332031, 825.0657958984375]","[287.2434387207031, 825.0657958984375]","[377.9994812011719, 1000.0953369140625]","[274.2782897949219, 1006.5779418945312]"
"[352.151123046875, 326.77545166015625]","[364.96728515625, 313.95928955078125]","[332.9269104003906, 313.95928955078125]","[364.96728515625, 339.59161376953125]","[294.4784240722656, 333.18353271484375]","[403.4157409667969, 429.3046875]","[256.02996826171875, 435.7127685546875]","[461.08843994140625, 538.2420043945312]","[191.94918823242188, 544.6500854492188]","[550.801513671875, 557.4662475585938]","[115.05226135253906, 557.4662475585938]","[390.599609375, 666.403564453125]","[294.4784240722656, 672.8116455078125]","[416.2319030761719, 839.421630859375]","[288.07037353515625, 839.421630859375]","[384.1915283203125, 1012.439697265625]","[275.25421142578125, 1012.439697265625]"
"[352.0577392578125, 337.1806640625]","[358.5507507324219, 324.19476318359375]","[332.578857421875, 324.19476318359375]","[371.53662109375, 343.67364501953125]","[293.6210632324219, 337.1806640625]","[404.00146484375, 434.5751647949219]","[254.6632843017578, 434.5751647949219]","[468.9311218261719, 538.4625854492188]","[189.73362731933594, 544.9555053710938]","[553.3396606445312, 557.9414672851562]","[111.81805419921875, 557.9414672851562]","[391.0155334472656, 668.3218383789062]","[293.6210632324219, 674.8148803710938]","[416.9873962402344, 843.6318969726562]","[280.6351318359375, 856.6178588867188]","[384.5225524902344, 1012.4489135742188]","[280.6351318359375, 1012.4489135742188]"
"[339.4243469238281, 324.80133056640625]","[358.5621032714844, 312.0428161621094]","[320.28662109375, 312.0428161621094]","[371.3205871582031, 331.1805725097656]","[294.7696228027344, 331.1805725097656]","[409.5960693359375, 426.8692932128906]","[256.494140625, 426.8692932128906]","[473.3885498046875, 528.937255859375]","[192.70162963867188, 535.3164672851562]","[562.6980590820312, 560.83349609375]","[116.15065002441406, 567.2127075195312]","[390.4583435058594, 669.2807006835938]","[294.7696228027344, 669.2807006835938]","[415.975341796875, 841.5203857421875]","[282.0111083984375, 847.899658203125]","[384.0791015625, 1007.3807373046875]","[275.6318664550781, 1007.3807373046875]"
"[345.723388671875, 316.4835510253906]","[358.5582580566406, 297.23126220703125]","[326.4710998535156, 303.648681640625]","[377.81060791015625, 316.4835510253906]","[294.3839111328125, 316.4835510253906]","[409.89776611328125, 419.1625061035156]","[262.2967224121094, 412.7450866699219]","[467.6546630859375, 515.424072265625]","[204.53981018066406, 521.8414916992188]","[551.0813598632812, 560.3461303710938]","[133.947998046875, 566.7636108398438]","[390.64544677734375, 656.6076049804688]","[294.3839111328125, 656.6076049804688]","[409.89776611328125, 829.8783569335938]","[287.96649169921875, 836.2958374023438]","[377.81060791015625, 996.7316284179688]","[281.5490417480469, 1009.5664672851562]"
