鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[616.0984497070312, 577.6998901367188]","[604.6802368164062, 554.8634643554688]","[616.0984497070312, 566.2816772460938]","[616.0984497070312, 509.1906433105469]","[593.2620239257812, 497.7723693847656]","[730.2805786132812, 497.7723693847656]","[730.2805786132812, 463.5177917480469]","[775.9534301757812, 646.2090454101562]","[821.6262817382812, 611.9545288085938]","[638.9348754882812, 646.2090454101562]","[696.0259399414062, 634.7909545898438]","[1038.5721435546875, 497.7723693847656]","[1049.9903564453125, 486.3542175292969]","[1301.19091796875, 566.2816772460938]","[1312.609130859375, 543.4452514648438]","[1552.3916015625, 600.5363159179688]","[1540.973388671875, 577.6998901367188]"
"[618.8778076171875, 589.3435668945312]","[607.7683715820312, 556.0152587890625]","[618.8778076171875, 600.4530639648438]","[618.8778076171875, 511.57745361328125]","[607.7683715820312, 489.3585205078125]","[741.081787109375, 489.3585205078125]","[729.9723510742188, 478.2491455078125]","[774.4100952148438, 656.0003051757812]","[785.5195922851562, 633.7813720703125]","[629.9872436523438, 656.0003051757812]","[696.6439819335938, 644.890869140625]","[1041.036865234375, 500.468017578125]","[1052.146240234375, 489.3585205078125]","[1296.55419921875, 567.124755859375]","[1307.66357421875, 544.9058227539062]","[1540.962158203125, 600.4530639648438]","[1540.962158203125, 578.234130859375]"
"[617.9937133789062, 573.1109008789062]","[596.8596801757812, 541.4098510742188]","[628.5606689453125, 583.6779174804688]","[617.9937133789062, 509.7088928222656]","[1051.24072265625, 594.2449340820312]","[744.7977294921875, 499.1418762207031]","[744.7977294921875, 467.4408264160156]","[776.4987182617188, 657.6469116210938]","[797.6327514648438, 636.5128784179688]","[639.1276245117188, 657.6469116210938]","[818.7667846679688, 647.0800170898438]","[1051.24072265625, 509.7088928222656]","[1061.8077392578125, 478.0079040527344]","[1283.71484375, 573.1109008789062]","[1304.848876953125, 551.9769897460938]","[1547.889892578125, 604.8119506835938]","[1547.889892578125, 583.6779174804688]"
"[627.4972534179688, 575.1226196289062]","[606.3209838867188, 543.3582153320312]","[585.1447143554688, 564.5344848632812]","[616.9091186523438, 511.5938415527344]","[1061.610595703125, 596.2988891601562]","[743.9667358398438, 501.0056457519531]","[733.3786010742188, 469.2413024902344]","[775.7311401367188, 659.8276977539062]","[786.3192749023438, 628.0632934570312]","[638.0853881835938, 659.8276977539062]","[818.0836791992188, 659.8276977539062]","[1051.0224609375, 511.5938415527344]","[1061.610595703125, 469.2413024902344]","[1273.373291015625, 575.1226196289062]","[1305.1376953125, 553.9463500976562]","[1548.664794921875, 606.8870239257812]","[1548.664794921875, 585.7107543945312]"
"[604.1365966796875, 571.2849731445312]","[591.7329711914062, 552.6795043945312]","[591.7329711914062, 571.2849731445312]","[616.540283203125, 515.4684448242188]","[622.7421264648438, 478.2574157714844]","[752.9807739257812, 496.8629455566406]","[728.1734008789062, 465.8537292480469]","[777.7881469726562, 658.1107177734375]","[752.9807739257812, 577.4868774414062]","[641.34765625, 658.1107177734375]","[653.7513427734375, 645.7070922851562]","[1063.0726318359375, 496.8629455566406]","[1069.2744140625, 453.4500732421875]","[1100.28369140625, 645.7070922851562]","[1087.8800048828125, 639.5052490234375]","[1081.67822265625, 664.3126220703125]","[1075.476318359375, 651.908935546875]"
"[604.2777709960938, 570.475341796875]","[591.8787231445312, 551.8767700195312]","[591.8787231445312, 570.475341796875]","[616.6768188476562, 514.6796264648438]","[622.8763427734375, 477.48248291015625]","[753.0663452148438, 496.0810546875]","[722.0687255859375, 465.08343505859375]","[777.8644409179688, 663.4682006835938]","[746.8668823242188, 576.6748657226562]","[641.4749145507812, 657.2686767578125]","[653.8739624023438, 638.6701049804688]","[1063.04248046875, 489.8815002441406]","[1063.04248046875, 446.4848327636719]","[1100.23974609375, 644.86962890625]","[1069.2420654296875, 539.4777221679688]","[1081.64111328125, 657.2686767578125]","[1069.2420654296875, 644.86962890625]"
"[607.8605346679688, 572.9636840820312]","[595.5445556640625, 554.4896850585938]","[589.3865966796875, 572.9636840820312]","[614.0185546875, 511.3836669921875]","[626.3345336914062, 474.4356994628906]","[755.6525268554688, 492.9096984863281]","[724.8624877929688, 462.11968994140625]","[774.1265258789062, 659.1755981445312]","[749.4945068359375, 579.1216430664062]","[644.8085327148438, 659.1755981445312]","[657.1245727539062, 640.7015991210938]","[1063.55224609375, 480.59368896484375]","[1014.2883911132812, 425.1717224121094]","[1094.34228515625, 646.8595581054688]","[1051.236328125, 536.0156860351562]","[1075.8682861328125, 659.1755981445312]","[977.3403930664062, 591.4376220703125]"
"[606.7593383789062, 572.14208984375]","[594.3681030273438, 553.5552368164062]","[588.1725463867188, 572.14208984375]","[619.1505737304688, 510.18603515625]","[885.5614624023438, 503.99041748046875]","[761.6494750976562, 491.5992126464844]","[724.4757690429688, 466.8168029785156]","[767.8450317382812, 658.8805541992188]","[749.2582397460938, 578.3377075195312]","[1065.23388671875, 677.4673461914062]","[650.1286010742188, 640.2936401367188]","[1015.6691284179688, 423.4476013183594]","[966.1043090820312, 404.86077880859375]","[1065.23388671875, 559.7509155273438]","[798.8230590820312, 665.0761108398438]","[1077.6251220703125, 652.6848754882812]","[823.60546875, 658.8805541992188]"
"[610.3202514648438, 571.7695922851562]","[598.0033569335938, 553.2943725585938]","[918.2407836914062, 547.1359252929688]","[616.4786376953125, 510.1854553222656]","[887.4487915039062, 504.02703857421875]","[1072.2010498046875, 479.3934020996094]","[727.3300170898438, 467.0765686035156]","[1102.9931640625, 651.8289184570312]","[764.280517578125, 633.3536987304688]","[1066.042724609375, 676.4625854492188]","[653.4291381835938, 645.6704711914062]","[1016.775390625, 423.9676818847656]","[967.5081176757812, 405.4924621582031]","[862.8151245117188, 510.1854553222656]","[801.2310180664062, 670.3041381835938]","[1090.67626953125, 639.5121459960938]","[825.8646240234375, 657.9873657226562]"
"[623.898681640625, 569.7366333007812]","[605.870849609375, 551.7088012695312]","[912.3436889648438, 563.7273559570312]","[623.898681640625, 503.6346130371094]","[882.2973022460938, 497.6253967285156]","[1068.584716796875, 479.5975646972656]","[780.1397094726562, 485.6068420410156]","[1104.640380859375, 641.8479614257812]","[768.1211547851562, 641.8479614257812]","[1068.584716796875, 689.9220581054688]","[816.1953735351562, 689.9220581054688]","[1014.5013427734375, 425.5141296386719]","[852.2510375976562, 437.5326843261719]","[978.4457397460938, 611.8015747070312]","[816.1953735351562, 659.8756713867188]","[882.2973022460938, 521.6624145507812]","[756.1026611328125, 629.8294067382812]"
"[638.159423828125, 566.474853515625]","[619.4834594726562, 560.2495727539062]","[656.8353881835938, 566.474853515625]","[619.4834594726562, 510.447021484375]","[893.3972778320312, 522.8976440429688]","[1067.7060546875, 497.99639892578125]","[768.8910522460938, 485.5457763671875]","[1111.2833251953125, 641.1786499023438]","[762.6657104492188, 647.4039916992188]","[1061.480712890625, 684.7557983398438]","[812.4682006835938, 690.9811401367188]","[1017.9036254882812, 423.2926330566406]","[930.7492065429688, 529.1229858398438]","[1024.12890625, 410.8420104980469]","[812.4682006835938, 647.4039916992188]","[1098.8326416015625, 603.8267822265625]","[1092.6072998046875, 610.0520629882812]"
