鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[598.96044921875, 338.67291259765625]","[604.6731567382812, 321.5348815917969]","[598.96044921875, 321.5348815917969]","[598.96044921875, 332.9602355957031]","[581.8224487304688, 321.5348815917969]","[530.4082641601562, 361.5236511230469]","[507.5575256347656, 327.2475891113281]","[484.706787109375, 321.5348815917969]","[478.994140625, 315.82220458984375]","[610.3858642578125, 338.67291259765625]","[564.6843872070312, 338.67291259765625]","[404.729248046875, 424.3631591796875]","[404.729248046875, 418.6505126953125]","[233.3487548828125, 350.09832763671875]","[221.9233856201172, 355.81097412109375]","[119.09507751464844, 412.93780517578125]","[119.09507751464844, 412.93780517578125]"
"[525.2135009765625, 332.1636657714844]","[581.7811279296875, 303.8798522949219]","[570.4675903320312, 298.22308349609375]","[547.8405151367188, 315.19342041015625]","[564.8108520507812, 309.53662109375]","[559.154052734375, 343.4772033691406]","[581.7811279296875, 337.8204650878906]","[468.6458740234375, 309.53662109375]","[468.6458740234375, 309.53662109375]","[553.497314453125, 309.53662109375]","[559.154052734375, 315.19342041015625]","[406.4214172363281, 422.67193603515625]","[400.7646484375, 422.67193603515625]","[231.0616912841797, 349.13397216796875]","[225.40492248535156, 354.79071044921875]","[123.5831527709961, 411.3583984375]","[117.9263916015625, 411.3583984375]"
"[564.4506225585938, 301.2279968261719]","[526.7647094726562, 290.4605712890625]","[542.9158325195312, 295.84429931640625]","[537.5321655273438, 306.6116943359375]","[548.2994995117188, 311.99542236328125]","[553.6832885742188, 344.2976379394531]","[559.0669555664062, 349.68133544921875]","[435.24169921875, 322.7628173828125]","[429.8580322265625, 311.99542236328125]","[499.84619140625, 295.84429931640625]","[537.5321655273438, 295.84429931640625]","[397.5557861328125, 419.66949462890625]","[386.78839111328125, 419.66949462890625]","[230.6609344482422, 355.06500244140625]","[225.27723693847656, 349.68133544921875]","[117.60313415527344, 419.66949462890625]","[122.9868392944336, 414.2857666015625]"
"[505.1327209472656, 286.03082275390625]","[470.74951171875, 290.9427185058594]","[441.2782287597656, 286.03082275390625]","[490.3970947265625, 295.8546142578125]","[510.0445861816406, 340.0615539550781]","[510.0445861816406, 340.0615539550781]","[514.9564819335938, 359.7090759277344]","[362.6881103515625, 315.50213623046875]","[372.51190185546875, 305.6783752441406]","[387.24755859375, 335.149658203125]","[451.1020202636719, 281.11895751953125]","[392.159423828125, 418.65167236328125]","[372.51190185546875, 418.65167236328125]","[230.06727600097656, 354.79718017578125]","[225.15541076660156, 349.88531494140625]","[122.00586700439453, 418.65167236328125]","[126.9177474975586, 413.7397766113281]"
"[426.95343017578125, 279.364013671875]","[455.4687194824219, 284.11651611328125]","[113.28572845458984, 412.4351806640625]","[474.4788818359375, 298.3741455078125]","[498.2415771484375, 341.14703369140625]","[493.489013671875, 336.39447021484375]","[502.9941101074219, 345.89959716796875]","[388.93310546875, 336.39447021484375]","[327.15008544921875, 322.13690185546875]","[365.17041015625, 336.39447021484375]","[436.45855712890625, 279.364013671875]","[384.1805725097656, 412.4351806640625]","[379.42803955078125, 421.94024658203125]","[222.5941925048828, 355.4046630859375]","[222.5941925048828, 350.652099609375]","[118.03826904296875, 421.94024658203125]","[122.79080200195312, 417.18768310546875]"
"[401.12451171875, 286.69610595703125]","[410.36328125, 282.07672119140625]","[184.01344299316406, 429.89703369140625]","[433.460205078125, 286.69610595703125]","[484.2734375, 351.36749267578125]","[479.654052734375, 323.65118408203125]","[488.892822265625, 346.74810791015625]","[299.498046875, 319.03179931640625]","[470.415283203125, 365.22564697265625]","[354.9306640625, 346.74810791015625]","[364.16943359375, 342.12872314453125]","[368.788818359375, 406.80010986328125]","[382.64697265625, 429.89703369140625]","[216.34913635253906, 351.36749267578125]","[216.34913635253906, 355.98687744140625]","[114.72266387939453, 420.65826416015625]","[179.39405822753906, 434.51641845703125]"
"[393.9890441894531, 281.28753662109375]","[389.5033874511719, 276.8018798828125]","[358.10382080078125, 272.31622314453125]","[398.4747009277344, 281.28753662109375]","[362.5894775390625, 272.31622314453125]","[456.7882080078125, 317.1727294921875]","[344.6468505859375, 294.74444580078125]","[470.24517822265625, 344.086669921875]","[286.3333435058594, 317.1727294921875]","[340.16119384765625, 335.1153564453125]","[385.0177307128906, 290.25885009765625]","[385.0177307128906, 406.88580322265625]","[353.6181640625, 415.857177734375]","[214.5628662109375, 353.0579833984375]","[219.0485076904297, 353.0579833984375]","[111.39279174804688, 420.34283447265625]","[169.70631408691406, 433.79974365234375]"
"[334.3664855957031, 288.0281982421875]","[338.5550537109375, 283.839599609375]","[334.3664855957031, 279.65106201171875]","[242.218017578125, 317.34814453125]","[313.42364501953125, 288.0281982421875]","[263.1608581542969, 313.15960693359375]","[300.8579406738281, 296.40533447265625]","[217.0866241455078, 334.1024169921875]","[233.8408660888672, 329.913818359375]","[321.80078125, 283.839599609375]","[325.9893798828125, 283.839599609375]","[372.0635986328125, 401.11944580078125]","[359.4978942871094, 422.06231689453125]","[212.89804077148438, 355.04522705078125]","[225.4637451171875, 367.6109619140625]","[116.56100463867188, 417.87371826171875]","[158.44667053222656, 426.25091552734375]"
"[290.4249267578125, 291.8869934082031]","[306.1610107421875, 287.95294189453125]","[294.3589172363281, 284.0189514160156]","[219.61231994628906, 319.42523193359375]","[286.4908752441406, 284.0189514160156]","[400.5777587890625, 319.42523193359375]","[412.3798522949219, 323.3592529296875]","[215.6782989501953, 335.1613464355469]","[207.8102264404297, 331.227294921875]","[290.4249267578125, 284.0189514160156]","[286.4908752441406, 284.0189514160156]","[369.10552978515625, 405.9739074707031]","[349.43536376953125, 413.8419494628906]","[211.7442626953125, 350.8974609375]","[219.61231994628906, 366.63360595703125]","[117.32752227783203, 421.71002197265625]","[152.7338104248047, 429.5780944824219]"
"[269.7372131347656, 290.1663818359375]","[261.5418701171875, 290.1663818359375]","[269.7372131347656, 286.0687255859375]","[298.4209899902344, 286.0687255859375]","[277.9325866699219, 294.26409912109375]","[314.8117370605469, 314.75250244140625]","[392.66766357421875, 322.9478759765625]","[208.27198791503906, 335.24090576171875]","[200.0766143798828, 331.1431884765625]","[261.5418701171875, 286.0687255859375]","[261.5418701171875, 286.0687255859375]","[347.5931701660156, 404.9014892578125]","[368.0815734863281, 417.19451904296875]","[204.17430114746094, 355.72930908203125]","[228.76039123535156, 363.9246826171875]","[114.02529907226562, 417.19451904296875]","[159.0998077392578, 425.389892578125]"
"[253.7168731689453, 299.87335205078125]","[246.00770568847656, 299.87335205078125]","[261.426025390625, 299.87335205078125]","[276.8443603515625, 292.1641845703125]","[284.55352783203125, 296.0187683105469]","[296.1172790527344, 315.29168701171875]","[365.4997253417969, 315.29168701171875]","[199.75274658203125, 338.41912841796875]","[184.3344268798828, 338.41912841796875]","[246.00770568847656, 292.1641845703125]","[246.00770568847656, 292.1641845703125]","[346.226806640625, 403.947021484375]","[392.4818115234375, 415.5107421875]","[199.75274658203125, 357.69207763671875]","[226.7348175048828, 380.81951904296875]","[114.95196533203125, 423.21990966796875]","[153.49777221679688, 430.9290771484375]"
"[236.49960327148438, 296.9337158203125]","[240.3251495361328, 296.9337158203125]","[225.0230712890625, 300.7592468261719]","[232.67408752441406, 296.9337158203125]","[274.75482177734375, 296.9337158203125]","[282.4058532714844, 312.2358093261719]","[316.8355407714844, 308.4103088378906]","[171.46578979492188, 339.0144348144531]","[244.15065002441406, 300.7592468261719]","[213.5465087890625, 296.9337158203125]","[225.0230712890625, 296.9337158203125]","[355.0906982421875, 404.0482482910156]","[393.3459167480469, 411.6993103027344]","[202.0699462890625, 358.14202880859375]","[251.8016815185547, 384.9206848144531]","[117.90853118896484, 419.350341796875]","[152.3382110595703, 430.826904296875]"
"[239.04432678222656, 297.15179443359375]","[242.8494873046875, 297.15179443359375]","[246.6546630859375, 304.7620849609375]","[250.45980834960938, 293.34661865234375]","[277.0959167480469, 297.15179443359375]","[288.5113830566406, 316.17755126953125]","[334.1732482910156, 312.37237548828125]","[189.57730102539062, 339.00848388671875]","[258.07012939453125, 312.37237548828125]","[220.0185546875, 293.34661865234375]","[235.2391815185547, 297.15179443359375]","[353.19903564453125, 407.50128173828125]","[387.4454345703125, 415.1116027832031]","[200.99276733398438, 358.0342712402344]","[220.0185546875, 373.2549133300781]","[117.27932739257812, 422.721923828125]","[155.3308868408203, 430.3322448730469]"
"[269.745849609375, 297.67449951171875]","[246.8928985595703, 305.2921142578125]","[262.1282043457031, 301.4832763671875]","[281.17236328125, 297.67449951171875]","[277.363525390625, 297.67449951171875]","[304.0252990722656, 316.7186279296875]","[372.5841979980469, 324.33624267578125]","[193.56930541992188, 335.76275634765625]","[182.14283752441406, 339.57159423828125]","[243.0840606689453, 293.86566162109375]","[239.27523803710938, 297.67449951171875]","[349.7312316894531, 408.13043212890625]","[349.7312316894531, 415.74810791015625]","[197.3781280517578, 354.806884765625]","[216.42225646972656, 370.04217529296875]","[117.39276123046875, 419.55694580078125]","[151.67221069335938, 427.17462158203125]"
"[312.6558837890625, 284.9967041015625]","[329.369140625, 284.9967041015625]","[312.6558837890625, 284.9967041015625]","[341.9040832519531, 297.53167724609375]","[304.2992248535156, 289.175048828125]","[266.69439697265625, 301.7099609375]","[275.051025390625, 289.175048828125]","[329.369140625, 297.53167724609375]","[216.55458068847656, 335.13653564453125]","[308.4775390625, 289.175048828125]","[304.2992248535156, 289.175048828125]","[375.3305969238281, 397.81121826171875]","[362.795654296875, 418.70281982421875]","[208.19796752929688, 351.84979248046875]","[233.26783752441406, 372.7413330078125]","[107.91836547851562, 418.70281982421875]","[162.23648071289062, 427.0594482421875]"
"[380.95770263671875, 292.45465087890625]","[372.47589111328125, 288.2137451171875]","[372.47589111328125, 292.45465087890625]","[368.2349548339844, 292.45465087890625]","[355.5122375488281, 288.2137451171875]","[427.6076965332031, 317.90008544921875]","[308.86224365234375, 305.1773681640625]","[330.0667724609375, 305.1773681640625]","[317.34405517578125, 279.73193359375]","[342.7895202636719, 279.73193359375]","[342.7895202636719, 279.73193359375]","[372.47589111328125, 406.95916748046875]","[363.9940490722656, 419.68194580078125]","[202.83950805664062, 351.827392578125]","[219.8031463623047, 364.55010986328125]","[105.29859924316406, 419.68194580078125]","[156.1894989013672, 428.1636962890625]"
"[485.7584228515625, 294.2325439453125]","[471.3067626953125, 299.04974365234375]","[490.5756530761719, 289.415283203125]","[505.0273742675781, 294.2325439453125]","[471.3067626953125, 303.866943359375]","[500.21014404296875, 342.40478515625]","[485.7584228515625, 318.31866455078125]","[384.59661865234375, 308.6842041015625]","[370.1449279785156, 294.2325439453125]","[461.67230224609375, 284.5980224609375]","[456.8550720214844, 279.78082275390625]","[374.962158203125, 414.6632080078125]","[365.3277282714844, 409.84600830078125]","[220.81080627441406, 352.03924560546875]","[225.62803649902344, 356.85650634765625]","[114.83175659179688, 419.48046875]","[153.3695831298828, 433.93218994140625]"
"[540.0497436523438, 291.5654296875]","[540.0497436523438, 296.6678466796875]","[519.6399536132812, 286.4630126953125]","[540.0497436523438, 301.77032470703125]","[504.3326416015625, 301.77032470703125]","[529.8449096679688, 342.5899658203125]","[514.5375366210938, 327.2825927734375]","[412.4884338378906, 306.872802734375]","[402.2835693359375, 296.6678466796875]","[504.3326416015625, 286.4630126953125]","[489.0252685546875, 276.258056640625]","[386.9761962890625, 408.921875]","[376.7712707519531, 408.921875]","[218.59523010253906, 352.79486083984375]","[233.902587890625, 362.999755859375]","[116.5461654663086, 419.126708984375]","[147.160888671875, 429.3316650390625]"
"[564.9191284179688, 300.8534240722656]","[570.3073120117188, 300.8534240722656]","[559.5309448242188, 295.4652404785156]","[548.7546997070312, 300.8534240722656]","[532.5901489257812, 306.2415771484375]","[554.1427612304688, 349.3469543457031]","[548.7546997070312, 338.5706481933594]","[451.7675476074219, 306.2415771484375]","[435.6030578613281, 300.8534240722656]","[532.5901489257812, 295.4652404785156]","[537.9783325195312, 290.07708740234375]","[392.4976806640625, 408.6168212890625]","[387.1094970703125, 414.0050048828125]","[225.46434020996094, 354.7351379394531]","[225.46434020996094, 354.7351379394531]","[117.70092010498047, 424.7813720703125]","[123.0890884399414, 419.3931884765625]"
"[621.0593872070312, 315.18408203125]","[594.4788818359375, 298.2374572753906]","[621.0593872070312, 309.0863952636719]","[572.2775268554688, 315.18408203125]","[621.3468627929688, 333.4653015136719]","[541.788818359375, 345.6728210449219]","[596.66845703125, 363.9660339355469]","[505.05645751953125, 321.33404541015625]","[627.1571655273438, 363.9660339355469]","[517.3978881835938, 315.18408203125]","[566.1797485351562, 321.2818298339844]","[408.199462890625, 417.788818359375]","[407.63861083984375, 412.7478942871094]","[233.55853271484375, 357.5546569824219]","[236.9525604248047, 354.8808898925781]","[122.55149841308594, 423.74481201171875]","[131.66615295410156, 417.78790283203125]"
"[679.4742431640625, 382.5711669921875]","[685.7164306640625, 351.3602294921875]","[685.7164306640625, 370.0867919921875]","[642.0211181640625, 320.1492919921875]","[666.9898681640625, 357.6024169921875]","[585.8414306640625, 357.6024169921875]","[642.0211181640625, 382.5711669921875]","[567.1148681640625, 320.1492919921875]","[573.3570556640625, 320.1492919921875]","[542.1461181640625, 376.3289794921875]","[548.3883056640625, 376.3289794921875]","[417.3023681640625, 407.5399169921875]","[436.0289306640625, 420.0242919921875]","[242.52108764648438, 363.8446044921875]","[248.76327514648438, 363.8446044921875]","[117.67733764648438, 420.0242919921875]","[123.91952514648438, 420.0242919921875]"
"[679.4742431640625, 385.1616516113281]","[710.6851806640625, 372.6772766113281]","[698.2008056640625, 378.9194641113281]","[666.9898681640625, 335.2241516113281]","[679.4742431640625, 372.6772766113281]","[598.3258056640625, 353.9507141113281]","[635.7789306640625, 378.9194641113281]","[579.5992431640625, 335.2241516113281]","[666.9898681640625, 391.4038391113281]","[529.6617431640625, 397.6460266113281]","[704.4429931640625, 360.1929016113281]","[436.0289306640625, 403.8882141113281]","[442.2711181640625, 422.6147766113281]","[248.76327514648438, 360.1929016113281]","[255.00546264648438, 360.1929016113281]","[123.91952514648438, 422.6147766113281]","[136.40390014648438, 422.6147766113281]"
"[42.746334075927734, 300.56640625]","[44.54743576049805, 291.5608825683594]","[35.541927337646484, 293.36199951171875]","[143.60804748535156, 417.63800048828125]","[6.724297046661377, 289.759765625]","[0.4204407334327698, 324.8812561035156]","[33.74082565307617, 291.5608825683594]","[6.724297046661377, 365.40606689453125]","[224.65760803222656, 361.8038635253906]","[60.757354736328125, 415.8369140625]","[58.95625686645508, 424.8424072265625]","[17.530908584594727, 451.85894775390625]","[35.541927337646484, 415.8369140625]","[51.7518424987793, 421.240234375]","[53.552947998046875, 426.6435241699219]","[134.6025390625, 421.240234375]","[138.20472717285156, 424.8424072265625]"
"[42.93357467651367, 301.2137145996094]","[44.74250793457031, 290.360107421875]","[33.888893127441406, 293.97796630859375]","[55.596126556396484, 418.7945556640625]","[6.754850387573242, 290.360107421875]","[3.1369786262512207, 330.1567077636719]","[3.1369786262512207, 357.2907409667969]","[10.372723579406738, 366.3354187011719]","[3.1369786262512207, 369.95330810546875]","[61.0229377746582, 415.17669677734375]","[57.405059814453125, 422.4124450683594]","[3.1369786262512207, 420.6034851074219]","[33.888893127441406, 426.03033447265625]","[225.63612365722656, 366.3354187011719]","[156.89654541015625, 416.9856262207031]","[155.0876007080078, 416.9856262207031]","[160.51441955566406, 415.17669677734375]"
"[716.9273681640625, 357.3356018066406]","[779.3492431640625, 382.3043518066406]","[723.1695556640625, 363.5777893066406]","[773.1070556640625, 376.0621643066406]","[773.1070556640625, 388.5465393066406]","[685.7164306640625, 363.5777893066406]","[723.1695556640625, 388.5465393066406]","[773.1070556640625, 394.7887268066406]","[754.3804931640625, 388.5465393066406]","[779.3492431640625, 382.3043518066406]","[760.6226806640625, 388.5465393066406]","[460.9976806640625, 413.5152893066406]","[460.9976806640625, 425.9996643066406]","[267.4898681640625, 363.5777893066406]","[610.8101806640625, 388.5465393066406]","[130.16171264648438, 419.7574768066406]","[142.64608764648438, 419.7574768066406]"
"[666.9898681640625, 362.6459045410156]","[685.7164306640625, 356.4037170410156]","[685.7164306640625, 356.4037170410156]","[773.1070556640625, 375.1302795410156]","[773.1070556640625, 393.8568420410156]","[666.9898681640625, 375.1302795410156]","[642.0211181640625, 393.8568420410156]","[648.2633056640625, 362.6459045410156]","[773.1070556640625, 381.3724670410156]","[766.8648681640625, 387.6146545410156]","[754.3804931640625, 387.6146545410156]","[467.2398681640625, 418.8255920410156]","[467.2398681640625, 418.8255920410156]","[273.7320556640625, 362.6459045410156]","[279.9742431640625, 362.6459045410156]","[136.40390014648438, 418.8255920410156]","[142.64608764648438, 418.8255920410156]"
"[673.2320556640625, 382.4327697753906]","[685.7164306640625, 363.7062072753906]","[691.9586181640625, 382.4327697753906]","[698.2008056640625, 357.4640197753906]","[673.2320556640625, 376.1905822753906]","[648.2633056640625, 376.1905822753906]","[642.0211181640625, 394.9171447753906]","[666.9898681640625, 338.7374572753906]","[766.8648681640625, 382.4327697753906]","[766.8648681640625, 388.6749572753906]","[773.1070556640625, 382.4327697753906]","[460.9976806640625, 413.6437072753906]","[467.2398681640625, 426.1280822753906]","[267.4898681640625, 363.7062072753906]","[273.7320556640625, 363.7062072753906]","[130.16171264648438, 419.8858947753906]","[155.13046264648438, 426.1280822753906]"
"[673.2320556640625, 374.2862548828125]","[691.9586181640625, 349.3175048828125]","[192.58358764648438, 393.0128173828125]","[704.4429931640625, 349.3175048828125]","[779.3492431640625, 380.5284423828125]","[629.5367431640625, 368.0440673828125]","[629.5367431640625, 380.5284423828125]","[573.3570556640625, 417.9815673828125]","[773.1070556640625, 374.2862548828125]","[766.8648681640625, 380.5284423828125]","[748.1383056640625, 374.2862548828125]","[460.9976806640625, 417.9815673828125]","[454.7554931640625, 417.9815673828125]","[273.7320556640625, 361.8018798828125]","[279.9742431640625, 355.5596923828125]","[136.40390014648438, 417.9815673828125]","[148.88827514648438, 417.9815673828125]"
"[673.2320556640625, 379.2833557128906]","[685.7164306640625, 366.7989807128906]","[673.2320556640625, 379.2833557128906]","[629.5367431640625, 354.3146057128906]","[666.9898681640625, 391.7677307128906]","[604.5679931640625, 385.5255432128906]","[629.5367431640625, 391.7677307128906]","[604.5679931640625, 341.8302307128906]","[704.4429931640625, 373.0411682128906]","[716.9273681640625, 379.2833557128906]","[723.1695556640625, 360.5567932128906]","[448.5133056640625, 416.7364807128906]","[454.7554931640625, 416.7364807128906]","[267.4898681640625, 360.5567932128906]","[273.7320556640625, 354.3146057128906]","[136.40390014648438, 422.9786682128906]","[142.64608764648438, 422.9786682128906]"
"[698.2008056640625, 375.7574768066406]","[710.6851806640625, 363.2731018066406]","[691.9586181640625, 369.5152893066406]","[679.4742431640625, 344.5465393066406]","[679.4742431640625, 363.2731018066406]","[604.5679931640625, 369.5152893066406]","[642.0211181640625, 388.2418518066406]","[604.5679931640625, 338.3043518066406]","[610.8101806640625, 344.5465393066406]","[691.9586181640625, 344.5465393066406]","[698.2008056640625, 350.7887268066406]","[442.2711181640625, 413.2106018066406]","[442.2711181640625, 413.2106018066406]","[261.2476806640625, 363.2731018066406]","[261.2476806640625, 350.7887268066406]","[136.40390014648438, 425.6949768066406]","[136.40390014648438, 419.4527893066406]"
"[679.4742431640625, 378.2966613769531]","[691.9586181640625, 359.5700988769531]","[679.4742431640625, 372.0544738769531]","[629.5367431640625, 328.3591613769531]","[666.9898681640625, 359.5700988769531]","[592.0836181640625, 372.0544738769531]","[642.0211181640625, 384.5388488769531]","[554.6304931640625, 340.8435363769531]","[698.2008056640625, 353.3279113769531]","[773.1070556640625, 359.5700988769531]","[691.9586181640625, 378.2966613769531]","[436.0289306640625, 415.7497863769531]","[442.2711181640625, 409.5075988769531]","[261.2476806640625, 365.8122863769531]","[261.2476806640625, 353.3279113769531]","[130.16171264648438, 421.9919738769531]","[136.40390014648438, 415.7497863769531]"
"[673.2320556640625, 378.044921875]","[666.9898681640625, 346.833984375]","[666.9898681640625, 353.076171875]","[623.2945556640625, 334.349609375]","[660.7476806640625, 353.076171875]","[573.3570556640625, 365.560546875]","[592.0836181640625, 371.802734375]","[548.3883056640625, 340.591796875]","[679.4742431640625, 353.076171875]","[773.1070556640625, 359.318359375]","[773.1070556640625, 353.076171875]","[429.7867431640625, 421.740234375]","[429.7867431640625, 403.013671875]","[255.00546264648438, 365.560546875]","[255.00546264648438, 353.076171875]","[130.16171264648438, 421.740234375]","[136.40390014648438, 415.498046875]"
"[635.7789306640625, 330.61724853515625]","[623.2945556640625, 311.89068603515625]","[629.5367431640625, 318.13287353515625]","[604.5679931640625, 318.13287353515625]","[623.2945556640625, 330.61724853515625]","[573.3570556640625, 355.58599853515625]","[617.0523681640625, 368.07037353515625]","[529.6617431640625, 330.61724853515625]","[523.4195556640625, 324.37506103515625]","[610.8101806640625, 336.85943603515625]","[629.5367431640625, 343.10162353515625]","[423.5445556640625, 418.00787353515625]","[417.3023681640625, 411.76568603515625]","[242.52108764648438, 361.82818603515625]","[248.76327514648438, 361.82818603515625]","[123.91952514648438, 424.25006103515625]","[136.40390014648438, 418.00787353515625]"
"[620.5823364257812, 330.9398193359375]","[626.6753540039062, 324.84674072265625]","[614.4891967773438, 318.75372314453125]","[571.8378295898438, 318.75372314453125]","[602.3031616210938, 324.84674072265625]","[596.2101440429688, 367.49810791015625]","[620.5823364257812, 367.49810791015625]","[504.8142395019531, 324.84674072265625]","[486.53509521484375, 318.75372314453125]","[584.0239868164062, 312.66064453125]","[602.3031616210938, 312.66064453125]","[419.5114440917969, 416.2425537109375]","[413.4184265136719, 404.0565185546875]","[242.81285095214844, 361.40509033203125]","[242.81285095214844, 361.40509033203125]","[120.9517593383789, 422.33563232421875]","[139.23092651367188, 416.2425537109375]"
"[583.9677734375, 292.6905212402344]","[566.9337768554688, 281.3345031738281]","[572.6117553710938, 287.0125427246094]","[578.2897338867188, 298.3685607910156]","[578.2897338867188, 309.7245788574219]","[583.9677734375, 338.1146545410156]","[589.6458129882812, 343.7926940917969]","[464.7294616699219, 321.08062744140625]","[453.3734436035156, 309.7245788574219]","[527.1876220703125, 287.0125427246094]","[566.9337768554688, 292.6905212402344]","[419.3053283691406, 417.6069030761719]","[413.6273193359375, 423.2848815917969]","[243.286865234375, 355.148681640625]","[243.286865234375, 355.148681640625]","[118.37051391601562, 417.6069030761719]","[124.04853057861328, 417.6069030761719]"
"[562.7860717773438, 288.82171630859375]","[540.8973999023438, 288.82171630859375]","[557.3139038085938, 294.29388427734375]","[557.3139038085938, 299.76605224609375]","[540.8973999023438, 305.23822021484375]","[568.2582397460938, 343.5434265136719]","[573.7304077148438, 338.0712585449219]","[442.3984069824219, 316.18255615234375]","[436.9262390136719, 299.76605224609375]","[524.4808959960938, 288.82171630859375]","[540.8973999023438, 283.34954833984375]","[415.0375671386719, 420.1537170410156]","[420.5097351074219, 420.1537170410156]","[239.9281768798828, 359.9599304199219]","[250.8725128173828, 359.9599304199219]","[119.54046630859375, 414.6815490722656]","[146.90130615234375, 414.6815490722656]"
"[535.9039306640625, 290.26092529296875]","[517.1773681640625, 296.50311279296875]","[517.1773681640625, 284.01873779296875]","[510.9351806640625, 296.50311279296875]","[517.1773681640625, 296.50311279296875]","[554.6304931640625, 340.19842529296875]","[560.8726806640625, 346.44061279296875]","[454.7554931640625, 358.92498779296875]","[698.2008056640625, 346.44061279296875]","[460.9976806640625, 327.71405029296875]","[498.4508056640625, 284.01873779296875]","[423.5445556640625, 408.86248779296875]","[411.0601806640625, 402.62030029296875]","[242.52108764648438, 365.16717529296875]","[242.52108764648438, 358.92498779296875]","[117.67733764648438, 421.34686279296875]","[123.91952514648438, 421.34686279296875]"
"[495.7227783203125, 287.9222106933594]","[490.60382080078125, 282.80328369140625]","[122.04202270507812, 410.776123046875]","[521.3173217773438, 293.0411376953125]","[500.8416748046875, 298.1600341796875]","[531.5551147460938, 333.992431640625]","[531.5551147460938, 328.87353515625]","[439.4147033691406, 333.992431640625]","[393.344482421875, 303.2789306640625]","[413.82012939453125, 333.992431640625]","[475.2470703125, 277.68438720703125]","[413.82012939453125, 415.89501953125]","[408.7012023925781, 410.776123046875]","[239.7770538330078, 364.7059326171875]","[239.7770538330078, 359.58697509765625]","[116.9231185913086, 421.01397705078125]","[127.16094970703125, 415.89501953125]"
"[419.9493713378906, 281.65655517578125]","[424.7303771972656, 281.65655517578125]","[113.96575927734375, 415.5244140625]","[448.6353759765625, 286.43756103515625]","[501.2262878417969, 358.1524658203125]","[400.825439453125, 291.21856689453125]","[381.7014465332031, 291.21856689453125]","[314.76751708984375, 319.904541015625]","[314.76751708984375, 324.685546875]","[376.9204406738281, 362.9334716796875]","[386.482421875, 353.3714599609375]","[405.6064147949219, 410.743408203125]","[381.7014465332031, 415.5244140625]","[238.2716064453125, 362.9334716796875]","[233.49061584472656, 358.1524658203125]","[118.74674987792969, 420.305419921875]","[113.96575927734375, 420.305419921875]"
"[388.1095275878906, 273.3997802734375]","[388.1095275878906, 297.1121826171875]","[378.62457275390625, 287.627197265625]","[416.564453125, 297.1121826171875]","[492.4442138671875, 354.02203369140625]","[345.42718505859375, 292.3697509765625]","[492.4442138671875, 344.53704833984375]","[369.1396179199219, 278.14227294921875]","[487.70172119140625, 368.24951171875]","[392.85205078125, 282.884765625]","[378.62457275390625, 273.3997802734375]","[388.1095275878906, 401.4468994140625]","[407.0794677734375, 420.41680908203125]","[231.60751342773438, 363.5069580078125]","[236.34999084472656, 363.5069580078125]","[117.78787231445312, 420.41680908203125]","[117.78787231445312, 420.41680908203125]"
"[341.1935729980469, 279.83984375]","[369.300048828125, 279.83984375]","[116.34182739257812, 415.68780517578125]","[266.2430114746094, 336.05279541015625]","[341.1935729980469, 289.20867919921875]","[299.03387451171875, 303.26190185546875]","[317.7715148925781, 293.89306640625]","[359.93121337890625, 284.52423095703125]","[261.55859375, 331.36834716796875]","[270.9273986816406, 336.05279541015625]","[345.87799072265625, 275.15545654296875]","[420.8285827636719, 392.26568603515625]","[411.459716796875, 411.00335693359375]","[238.1365203857422, 364.15924072265625]","[238.1365203857422, 359.474853515625]","[116.34182739257812, 420.3721923828125]","[116.34182739257812, 420.3721923828125]"
"[325.7103576660156, 278.712158203125]","[338.94488525390625, 283.1236877441406]","[188.95362854003906, 437.5263977050781]","[303.65283203125, 283.1236877441406]","[316.8873291015625, 287.5351867675781]","[268.36077880859375, 309.59271240234375]","[431.5865478515625, 322.8272399902344]","[321.2988586425781, 300.76971435546875]","[233.06869506835938, 336.0617370605469]","[127.19253540039062, 415.4688720703125]","[175.7191162109375, 411.0573425292969]","[405.1174621582031, 411.0573425292969]","[378.6484375, 419.8804016113281]","[233.06869506835938, 358.1192932128906]","[246.30322265625, 366.94232177734375]","[109.5465087890625, 424.2918701171875]","[180.13063049316406, 437.5263977050781]"
"[273.8883361816406, 282.05859375]","[273.8883361816406, 286.28338623046875]","[265.43878173828125, 286.28338623046875]","[252.764404296875, 290.5081481933594]","[248.5396270751953, 294.7329406738281]","[316.1361389160156, 307.40728759765625]","[379.50787353515625, 311.6320495605469]","[189.39268493652344, 336.9807434082031]","[202.06703186035156, 345.4302978515625]","[240.09005737304688, 286.28338623046875]","[252.764404296875, 290.5081481933594]","[387.9574279785156, 408.8020324707031]","[434.4300537109375, 408.8020324707031]","[214.7413787841797, 366.55419921875]","[231.6405029296875, 375.0037841796875]","[121.79617309570312, 417.2515869140625]","[159.81922912597656, 434.1507263183594]"
